#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2015.6671     -0.06     7.71
2015.6699     -1.78     8.46
2015.6726     0.64     7.29
2015.6753     -1.57     7.93
2015.6781     -0.35     7.70
2015.6808     -0.62     6.94
2015.6836     -1.36     8.01
2015.6863     0.17     8.21
2015.6890     -1.30     9.32
2015.6918     -0.50     9.45
2015.6945     -0.20     5.56
2015.6973     -1.57     7.64
2015.7000     0.69     6.77
2015.7027     2.06     6.96
2015.7055     0.83     7.41
2015.7082     0.11     7.96
2015.7110     0.67     8.03
2015.7137     2.59     7.47
2015.7164     1.47     7.13
2015.7192     0.54     9.05
2015.7219     0.37     7.71
2015.7247     2.70     8.03
2015.7274     1.66     5.89
2015.7301     3.01     6.61
2015.7329     0.09     7.90
2015.7356     -0.89     7.89
2015.7384     -1.28     8.85
2015.7411     0.36     7.33
2015.7438     1.98     6.03
2015.7466     3.83     5.82
2015.7493     4.39     4.14
2015.7521     2.15     6.24
2015.7548     3.10     5.96
2015.7575     1.44     6.68
2015.7603     1.73     5.48
2015.7630     1.71     8.38
2015.7658     1.56     7.85
2015.7685     -0.50     7.27
2015.7712     1.86     7.57
2015.7740     0.66     7.18
2015.7767     -0.32     7.17
2015.7795     1.20     5.72
2015.7822     2.08     6.94
2015.7849     1.35     6.66
2015.7877     0.52     6.36
2015.7904     2.39     7.89
2015.7932     1.08     7.25
2015.7959     1.84     6.07
2015.7986     0.72     7.17
2015.8014     -0.68     8.14
2015.8041     2.00     5.98
2015.8068     0.32     8.25
2015.8096     1.73     8.73
2015.8123     0.95     7.36
2015.8151     1.95     7.67
2015.8178     2.06     7.30
2015.8205     1.39     5.86
2015.8233     2.36     6.60
2015.8260     0.30     7.36
2015.8288     2.03     6.61
2015.8315     1.84     6.32
2015.8342     1.94     6.67
2015.8370     1.39     7.01
2015.8397     1.70     7.75
2015.8425     1.03     6.31
2015.8452     1.33     6.13
2015.8479     2.14     6.56
2015.8507     -0.30     7.55
2015.8534     1.76     5.98
2015.8562     1.17     6.34
2015.8589     0.95     6.07
2015.8616     2.31     7.40
2015.8644     -0.02     6.98
2015.8671     1.39     6.73
2015.8699     1.32     6.58
2015.8726     0.52     7.49
2015.8753     0.73     7.67
2015.8781     1.51     7.08
2015.8808     -0.57     5.69
2015.8836     2.00     7.71
2015.8863     1.99     7.00
2015.8890     1.78     6.31
2015.8918     0.02     6.99
2015.8945     2.18     7.11
2015.8973     0.29     6.93
2015.9000     1.62     6.83
2015.9027     1.49     7.23
2015.9055     1.11     7.16
2015.9082     1.10     7.16
2015.9110     1.65     5.49
2015.9137     1.51     7.54
2015.9164     0.14     6.63
2015.9192     1.46     4.89
2015.9219     1.97     7.37
2015.9247     2.10     6.06
2015.9274     0.10     6.57
2015.9301     2.62     6.15
2015.9329     1.22     7.12
2015.9356     2.17     6.74
2015.9384     1.49     7.47
2015.9411     0.28     7.09
2015.9438     1.68     7.16
2015.9466     0.96     8.33
2015.9493     0.62     7.30
2015.9521     2.55     6.63
2015.9548     1.06     6.94
2015.9575     1.77     7.22
2015.9603     -1.25     6.62
2015.9630     0.71     8.50
2015.9658     -0.01     7.09
2015.9685     -0.46     8.40
2015.9712     0.70     6.56
2015.9740     0.31     7.93
2015.9767     0.65     7.01
2015.9795     0.34     6.48
2015.9822     0.91     6.75
2015.9849     2.25     6.03
2015.9877     0.57     7.28
2015.9904     1.35     6.59
2015.9932     0.11     6.02
2015.9959     1.44     6.65
2015.9986     -0.76     6.05
2016.0014     1.58     6.46
2016.0041     1.57     6.67
2016.0068     2.04     6.29
2016.0096     1.73     6.38
2016.0123     1.09     6.47
2016.0150     0.60     7.29
2016.0178     1.91     6.07
2016.0205     1.56     6.91
2016.0232     1.17     6.84
2016.0260     1.46     6.04
2016.0287     0.94     5.96
2016.0314     2.72     6.82
2016.0342     1.53     7.25
2016.0369     1.81     6.56
2016.0396     3.29     5.96
2016.0423     2.21     5.81
2016.0451     -0.82     6.86
2016.0478     1.27     6.39
2016.0505     0.87     4.28
2016.0533     1.30     5.77
2016.0560     -0.17     6.47
2016.0587     0.32     5.45
2016.0615     0.43     7.24
2016.0642     2.38     6.03
2016.0669     2.42     5.71
2016.0697     0.72     5.42
2016.0724     1.30     6.20
2016.0751     0.68     6.48
2016.0779     1.18     6.28
2016.0806     0.48     6.30
2016.0833     0.83     5.98
2016.0861     1.50     6.09
2016.0888     0.84     6.60
2016.0915     0.70     6.28
2016.0943     0.90     6.16
2016.0970     1.82     6.32
2016.0997     1.03     6.09
2016.1025     0.96     5.41
2016.1052     -0.27     5.76
2016.1079     1.62     5.53
2016.1107     0.27     5.95
2016.1134     -1.15     7.03
2016.1161     0.12     6.56
2016.1189     -1.11     5.98
2016.1216     1.53     6.42
2016.1243     3.00     4.49
2016.1270     2.23     6.41
2016.1298     0.85     5.51
2016.1325     1.56     6.00
2016.1352     1.74     6.31
2016.1380     2.24     4.56
2016.1407     -0.02     6.47
2016.1434     1.39     7.36
2016.1462     0.98     6.17
2016.1489     0.80     6.18
2016.1516     0.30     5.98
2016.1544     -0.23     5.38
2016.1571     -0.02     6.18
2016.1598     0.85     4.82
2016.1626     -0.48     5.85
2016.1653     -17.99     13.35
2016.1680     1.29     5.08
2016.1708     -1.18     5.88
2016.1735     1.76     5.82
2016.1762     0.15     5.68
2016.1790     -1.65     5.98
2016.1817     -0.16     6.71
2016.1844     -0.24     7.79
2016.1872     0.98     7.04
2016.1899     0.50     6.72
2016.1926     -0.10     3.38
2016.1954     1.47     6.34
2016.1981     -1.12     7.21
2016.2008     -1.87     6.03
2016.2036     0.40     5.87
2016.2063     -0.32     3.74
2016.2090     1.27     4.93
2016.2117     -1.50     6.85
2016.2145     -0.34     4.48
2016.2172     0.43     5.87
2016.2199     0.86     6.53
2016.2227     0.13     6.88
2016.2254     1.16     5.63
2016.2281     0.41     5.48
2016.2309     -0.20     6.99
2016.2336     2.83     6.57
2016.2363     0.88     5.61
2016.2391     -0.44     6.74
2016.2418     1.80     6.70
2016.2445     0.59     6.00
2016.2473     -0.74     4.87
2016.2500     0.84     5.03
2016.2527     0.78     7.23
2016.2555     0.60     4.57
2016.2582     0.69     6.78
2016.2609     -0.05     7.14
2016.2637     1.86     5.76
2016.2664     -1.08     5.62
2016.2691     0.24     5.94
2016.2719     -1.05     6.02
2016.2746     -0.73     6.24
2016.2773     1.51     6.91
2016.2801     1.60     7.48
2016.2828     0.08     5.44
2016.2855     2.42     5.03
2016.2883     -0.45     5.15
2016.2910     2.28     4.61
2016.2937     1.12     5.63
2016.2964     0.51     5.50
2016.2992     1.70     4.66
2016.3019     0.58     6.28
2016.3046     0.07     7.42
2016.3074     1.59     5.67
2016.3101     0.67     6.03
2016.3128     -0.70     6.98
2016.3156     -0.29     5.80
2016.3183     -0.25     5.99
2016.3210     -0.26     6.20
2016.3238     -0.03     5.55
2016.3265     0.73     5.81
2016.3292     0.78     5.68
2016.3320     0.81     5.97
2016.3347     1.38     5.52
2016.3374     0.33     5.24
2016.3402     2.17     4.52
2016.3429     -0.42     4.99
2016.3456     0.96     6.92
2016.3484     1.76     8.49
2016.3511     0.17     5.15
2016.3538     1.94     5.71
2016.3566     1.55     6.16
2016.3593     1.53     5.97
2016.3620     2.85     5.06
2016.3648     2.01     5.17
2016.3675     2.32     7.34
2016.3702     1.87     5.98
2016.3730     0.61     4.39
2016.3757     2.99     5.60
2016.3784     2.43     5.84
2016.3811     0.64     4.59
2016.3839     -0.16     5.80
2016.3866     3.07     5.36
2016.3893     1.70     7.13
2016.3921     0.89     6.30
2016.3948     0.25     7.11
2016.3975     -0.01     7.27
2016.4003     -1.82     1.70
2016.4030     2.54     4.88
2016.4057     0.98     5.95
2016.4085     -1.33     7.07
2016.4112     3.41     7.03
2016.4139     2.27     5.37
2016.4167     4.44     4.14
2016.4194     3.79     2.28
2016.4221     2.67     5.34
2016.4249     3.24     5.09
2016.4276     1.25     6.94
2016.4303     0.21     7.27
2016.4331     0.98     6.39
2016.4358     1.84     5.66
2016.4385     0.39     6.04
2016.4413     1.30     7.23
2016.4440     2.40     6.15
2016.4467     5.37     5.25
2016.4495     0.07     6.15
2016.4522     2.60     6.45
2016.4549     3.74     6.26
2016.4577     1.34     6.71
2016.4604     3.79     7.06
2016.4631     2.79     7.27
2016.4658     -0.25     5.95
2016.4686     3.52     5.90
2016.4713     -0.69     5.20
2016.4740     1.92     6.58
2016.4768     3.53     5.59
2016.4795     1.94     6.68
2016.4822     3.12     5.03
2016.4850     3.00     6.24
2016.4877     3.68     6.44
2016.4904     3.99     5.32
2016.4932     2.71     7.25
2016.4959     3.01     6.14
2016.4986     2.00     5.94
2016.5014     3.24     5.59
2016.5041     3.40     3.75
2016.5068     3.06     8.08
2016.5096     1.87     8.30
2016.5123     2.70     7.07
2016.5150     1.98     7.21
2016.5178     1.51     5.65
2016.5205     1.04     8.21
2016.5232     0.49     9.47
2016.5260     2.40     6.54
2016.5287     3.03     6.47
2016.5314     4.14     7.95
2016.5342     2.96     5.70
2016.5369     3.22     8.22
2016.5396     2.29     8.28
2016.5423     0.52     5.67
2016.5451     2.43     8.61
2016.5478     3.69     8.76
2016.5505     0.31     9.20
2016.5533     1.18     7.54
2016.5560     2.49     6.32
2016.5587     1.29     8.20
2016.5615     3.63     7.38
2016.5642     11.25     4.85
2016.5669     3.44     5.64
2016.5697     1.06     7.22
2016.5724     2.80     7.69
2016.5751     3.19     7.56
2016.5779     1.79     4.93
2016.5806     4.19     8.59
2016.5833     1.69     6.33
2016.5861     2.72     6.73
2016.5888     1.75     6.61
2016.5915     0.80     8.53
2016.5943     2.59     7.75
2016.5970     4.25     6.52
2016.5997     -0.21     7.93
2016.6025     2.86     4.60
2016.6052     3.95     4.14
2016.6079     -0.41     7.14
2016.6107     3.47     7.32
2016.6134     1.24     9.01
2016.6161     1.71     6.15
2016.6189     0.44     4.46
2016.6216     2.06     7.07
2016.6243     -0.41     8.49
2016.6270     1.22     8.31
2016.6298     3.48     7.03
2016.6325     3.55     5.04
2016.6352     2.29     8.07
2016.6380     0.99     6.82
2016.6407     1.44     4.59
2016.6434     3.81     5.61
2016.6462     2.65     6.74
2016.6489     1.85     10.94
2016.6516     2.01     6.93
2016.6544     2.54     4.65
2016.6571     2.91     8.03
2016.6598     2.59     8.44
2016.6626     -0.21     7.08
2016.6653     2.05     7.23
2016.6680     3.18     6.33
2016.6708     1.48     7.07
2016.6735     1.86     7.35
2016.6762     2.28     7.20
2016.6790     2.73     7.65
2016.6817     2.58     7.64
2016.6844     1.19     7.37
2016.6872     2.50     7.70
2016.6899     2.35     7.07
2016.6926     1.97     5.77
2016.6954     1.33     6.47
2016.6981     1.45     8.25
2016.7008     1.13     7.11
2016.7036     1.27     7.55
2016.7063     1.45     5.69
2016.7090     2.56     6.96
2016.7117     2.13     6.82
2016.7145     1.56     8.62
2016.7172     0.19     8.74
2016.7199     2.03     7.10
2016.7227     0.41     8.30
2016.7254     0.31     7.55
2016.7281     1.63     6.74
2016.7309     2.82     7.76
2016.7336     1.36     9.07
2016.7363     1.54     7.93
2016.7391     0.36     7.43
2016.7418     2.60     5.43
2016.7445     0.95     6.46
2016.7473     1.92     7.30
2016.7500     3.47     5.73
2016.7527     2.28     6.57
2016.7555     1.24     5.98
2016.7582     -0.08     5.25
2016.7609     1.72     6.62
2016.7637     2.75     7.01
2016.7664     2.61     7.51
2016.7691     1.37     5.50
2016.7719     1.45     8.14
2016.7746     2.13     8.43
2016.7773     1.46     6.69
2016.7801     2.09     6.72
2016.7828     3.77     5.79
2016.7855     2.83     5.65
2016.7883     2.69     7.90
2016.7910     2.37     5.53
2016.7937     1.59     6.11
2016.7964     4.10     5.70
2016.7992     3.40     7.27
2016.8019     0.86     7.50
2016.8046     2.23     6.45
2016.8074     1.85     7.93
2016.8101     3.38     5.24
2016.8128     1.65     8.88
2016.8156     1.63     6.32
2016.8183     0.63     5.19
2016.8210     3.59     5.43
2016.8238     4.22     6.59
2016.8265     3.01     7.03
2016.8292     2.58     6.78
2016.8320     3.47     6.34
2016.8347     3.39     6.90
2016.8374     3.70     5.90
2016.8402     4.99     4.80
2016.8429     3.03     6.52
2016.8456     1.80     5.84
2016.8484     0.91     5.57
2016.8511     2.08     3.72
2016.8538     1.27     5.35
2016.8566     2.34     6.03
2016.8593     2.57     5.79
2016.8620     2.55     6.94
2016.8648     1.89     6.22
2016.8675     2.27     6.91
2016.8702     3.75     6.01
2016.8730     3.09     5.90
2016.8757     1.39     6.33
2016.8784     1.30     5.05
2016.8811     2.77     6.31
2016.8839     3.57     5.72
2016.8866     3.40     7.16
2016.8893     2.49     5.87
2016.8921     3.66     7.84
2016.8948     4.16     6.09
2016.8975     3.26     6.85
2016.9003     2.43     7.47
2016.9030     2.84     6.70
2016.9057     2.52     6.91
2016.9085     2.88     6.69
2016.9112     3.13     6.53
2016.9139     2.19     6.30
2016.9167     2.59     6.36
2016.9194     2.84     5.80
2016.9221     3.08     5.86
2016.9249     3.54     6.09
2016.9276     2.51     6.01
2016.9303     1.49     6.33
2016.9331     1.60     6.58
2016.9358     1.73     6.29
2016.9385     0.69     6.63
2016.9413     1.31     6.04
2016.9440     2.08     6.29
2016.9467     3.21     5.81
2016.9495     1.87     6.42
2016.9522     2.78     6.28
2016.9549     1.48     7.29
2016.9577     1.94     6.50
2016.9604     1.08     6.52
2016.9631     2.09     6.20
2016.9658     2.14     6.49
2016.9686     1.48     6.89
2016.9713     2.34     5.85
2016.9740     0.53     5.43
2016.9768     2.45     6.82
2016.9795     0.78     6.72
2016.9822     1.03     5.54
2016.9850     1.22     7.08
2016.9877     1.78     5.40
2016.9904     2.72     6.26
2016.9932     1.42     6.34
2016.9959     1.49     6.10
2016.9986     2.51     7.63
2017.0014     1.50     6.30
2017.0041     2.70     4.64
2017.0068     2.63     5.10
2017.0096     2.45     6.86
2017.0123     2.36     6.20
2017.0151     1.93     6.26
2017.0178     1.60     5.64
2017.0205     0.73     7.01
2017.0233     3.27     5.24
2017.0260     1.42     7.31
2017.0288     2.64     3.98
2017.0315     0.51     6.12
2017.0342     1.62     5.23
2017.0370     1.62     7.30
2017.0397     1.14     6.88
2017.0425     3.35     7.78
2017.0452     3.13     6.07
2017.0479     3.25     6.31
2017.0507     1.25     7.23
2017.0534     2.26     7.65
2017.0562     2.70     7.07
2017.0589     1.80     6.49
2017.0616     3.32     6.07
2017.0644     3.04     6.25
2017.0671     3.22     5.83
2017.0699     3.11     6.11
2017.0726     2.80     4.24
2017.0753     2.04     4.51
2017.0781     2.23     5.01
2017.0808     1.37     6.57
2017.0836     2.16     5.58
2017.0863     2.59     6.76
2017.0890     3.08     6.97
2017.0918     2.56     6.06
2017.0945     2.19     6.50
2017.0973     3.06     6.17
2017.1000     2.60     6.46
2017.1027     1.98     6.43
2017.1055     2.46     5.93
2017.1082     3.94     5.75
2017.1110     2.67     6.84
2017.1137     2.71     6.00
2017.1164     1.23     5.67
2017.1192     1.94     5.86
2017.1219     1.14     4.91
2017.1247     2.06     5.07
2017.1274     1.74     6.09
2017.1301     1.32     5.63
2017.1329     1.07     5.07
2017.1356     2.19     5.51
2017.1384     2.48     5.96
2017.1411     2.10     6.30
2017.1438     0.21     7.56
2017.1466     2.24     6.01
2017.1493     0.92     5.49
2017.1521     1.47     6.39
2017.1548     1.59     6.73
2017.1575     1.24     5.61
2017.1603     1.88     5.01
2017.1630     1.65     5.87
2017.1658     0.73     6.75
2017.1685     -0.29     3.79
2017.1712     0.76     6.43
2017.1740     2.16     5.99
2017.1767     2.42     6.24
2017.1795     1.41     5.63
2017.1822     1.44     5.61
2017.1849     0.79     5.81
2017.1877     -0.23     6.75
2017.1904     2.70     5.36
2017.1932     1.55     4.53
2017.1959     1.72     6.18
2017.1986     2.01     5.49
2017.2014     1.91     5.04
2017.2041     0.89     5.88
2017.2068     0.66     6.02
2017.2096     1.80     2.95
2017.2123     1.76     6.28
2017.2151     0.51     4.27
2017.2178     2.25     5.78
2017.2205     2.77     6.90
2017.2233     1.99     6.36
2017.2260     1.84     4.91
2017.2288     2.31     5.03
2017.2315     2.05     6.63
2017.2342     1.85     5.52
2017.2370     2.78     4.54
2017.2397     1.47     4.32
2017.2425     0.65     5.45
2017.2452     0.57     5.19
2017.2479     0.90     5.82
2017.2507     1.38     5.42
2017.2534     1.60     4.36
2017.2562     2.68     5.14
2017.2589     2.00     5.77
2017.2616     1.78     5.91
2017.2644     2.06     5.33
2017.2671     2.99     4.65
2017.2699     2.36     5.35
2017.2726     2.78     4.07
2017.2753     1.97     5.50
2017.2781     0.38     5.04
2017.2808     1.51     4.76
2017.2836     1.73     4.94
2017.2863     3.98     5.61
2017.2890     0.96     6.13
2017.2918     1.80     4.38
2017.2945     4.09     4.63
2017.2973     3.01     6.84
2017.3000     2.49     6.34
2017.3027     3.98     5.01
2017.3055     2.48     4.91
2017.3082     2.81     5.95
2017.3110     1.93     5.97
2017.3137     -0.86     7.59
2017.3164     -1.70     7.29
2017.3192     0.86     6.02
2017.3219     0.61     5.15
2017.3247     -1.77     5.38
2017.3274     -1.14     4.90
2017.3301     -1.70     2.88
2017.3329     -0.37     3.30
2017.3356     0.72     5.00
2017.3384     1.23     5.82
2017.3411     -2.17     4.73
2017.3438     0.54     6.36
2017.3466     -1.51     5.87
2017.3493     -1.13     6.26
2017.3521     0.16     6.70
2017.3548     1.55     4.92
2017.3575     -3.14     5.55
2017.3603     -1.08     5.01
2017.3630     -2.62     4.21
2017.3658     -2.37     6.73
2017.3685     -2.77     5.43
2017.3712     -2.06     6.34
2017.3740     -0.72     5.10
2017.3767     -0.45     2.68
2017.3795     -0.20     4.38
2017.3822     -0.79     5.36
2017.3849     1.19     7.13
2017.3877     1.30     5.93
2017.3904     -0.81     5.39
2017.3932     0.16     4.27
2017.3959     -0.58     4.84
2017.3986     -2.03     4.70
2017.4014     1.14     4.30
2017.4041     -1.45     3.84
2017.4068     -0.48     4.90
2017.4096     -0.53     5.54
2017.4123     -1.16     6.45
2017.4151     -0.14     6.03
2017.4178     -2.61     4.06
2017.4205     0.57     5.18
2017.4233     -1.29     6.13
2017.4260     1.64     5.56
2017.4288     -1.60     5.09
2017.4315     -0.70     5.47
2017.4342     1.39     5.93
2017.4370     1.51     6.07
2017.4397     -0.09     5.51
2017.4425     -1.78     5.63
2017.4452     0.28     6.11
2017.4479     -0.21     7.24
2017.4507     0.02     6.69
2017.4534     -0.93     6.56
2017.4562     -1.04     5.91
2017.4589     -1.09     8.01
2017.4616     -1.58     6.35
2017.4644     -0.40     4.81
2017.4671     -0.55     5.62
2017.4699     -0.46     6.08
2017.4726     -1.21     5.83
2017.4753     -2.45     6.70
2017.4781     -1.70     7.37
2017.4808     1.93     6.27
2017.4836     0.47     5.22
2017.4863     1.74     5.68
2017.4890     -0.36     5.63
2017.4918     -1.43     5.98
2017.4945     0.77     7.42
2017.4973     -0.96     7.86
2017.5000     -0.63     6.74
2017.5027     0.65     7.18
2017.5055     -0.34     6.67
2017.5082     -0.07     7.74
2017.5110     -2.41     6.81
2017.5137     -0.05     5.78
2017.5164     -1.72     6.40
2017.5192     -0.25     7.04
2017.5219     -0.94     6.64
2017.5247     -1.55     8.77
2017.5274     2.28     7.86
2017.5301     -2.86     7.84
2017.5329     -1.61     5.32
2017.5356     -0.81     6.37
2017.5384     -0.87     10.22
2017.5411     -1.10     5.43
2017.5438     0.85     5.87
2017.5466     -0.79     4.52
2017.5493     -1.06     6.44
2017.5521     0.43     9.44
2017.5548     -0.26     9.14
2017.5575     -3.92     7.90
2017.5603     -2.95     8.85
2017.5630     -2.66     7.75
2017.5658     1.79     6.76
2017.5685     -2.27     5.97
2017.5712     -2.59     6.69
2017.5740     0.20     4.77
2017.5767     -1.14     5.90
2017.5795     -2.46     4.76
2017.5822     0.90     5.99
2017.5849     0.82     8.92
2017.5877     1.88     7.14
2017.5904     -1.06     7.41
2017.5932     -0.85     9.86
2017.5959     -1.04     5.24
2017.5986     -3.57     5.88
2017.6014     -1.00     5.84
2017.6041     -0.12     6.23
2017.6068     -2.71     6.39
2017.6096     0.34     7.29
2017.6123     -3.47     5.32
2017.6151     -0.19     6.60
2017.6178     -0.37     8.35
2017.6205     -0.76     6.54
2017.6233     -1.37     7.43
2017.6260     -1.63     7.60
2017.6288     -1.41     8.09
2017.6315     -0.47     7.61
2017.6342     -1.42     7.17
2017.6370     -1.73     5.30
2017.6397     -5.89     7.15
2017.6425     -0.27     6.57
2017.6452     -3.15     8.35
2017.6479     -1.12     7.92
2017.6507     0.70     7.73
2017.6534     -1.08     9.04
2017.6562     0.26     6.88
2017.6589     0.07     6.90
2017.6616     -1.65     7.24
2017.6644     -1.38     6.97
2017.6671     0.44     7.61
2017.6699     1.30     6.87
2017.6726     0.86     8.18
2017.6753     -0.70     7.80
2017.6781     -1.04     7.09
2017.6808     0.83     7.17
2017.6836     -3.48     7.46
2017.6863     -1.32     6.44
2017.6890     -0.71     6.17
2017.6918     0.89     5.40
2017.6945     0.28     5.98
2017.6973     0.11     6.81
2017.7000     -0.37     8.14
2017.7027     -1.46     6.65
2017.7055     -1.85     6.59
2017.7082     -3.87     7.83
2017.7110     -2.43     6.95
2017.7137     -2.80     6.25
2017.7164     -2.31     7.09
2017.7192     -0.78     6.46
2017.7219     0.94     5.71
2017.7247     -2.19     6.41
2017.7274     -1.35     7.34
2017.7301     -3.05     6.63
2017.7329     -2.77     7.60
2017.7356     -1.98     5.06
2017.7384     -0.16     6.00
2017.7411     0.34     6.00
2017.7438     5.00     5.19
2017.7466     3.57     4.02
2017.7493     4.09     4.32
2017.7521     -1.78     8.04
2017.7548     -7.27     5.76
2017.7575     2.46     4.92
2017.7603     5.32     7.69
2017.7630     7.31     4.10
2017.7658     5.96     4.42
2017.7685     7.06     3.95
2017.7712     3.71     4.57
2017.7740     2.96     7.51
2017.7767     4.04     5.41
2017.7795     4.96     4.85
2017.7822     2.88     7.57
2017.7849     6.54     6.45
2017.7877     2.32     6.58
2017.7904     4.00     5.04
2017.7932     7.22     4.29
2017.7959     6.75     3.86
2017.7986     6.67     4.33
2017.8014     4.74     5.32
2017.8041     2.78     6.01
2017.8068     2.40     5.42
2017.8096     3.74     5.01
2017.8123     7.39     5.34
2017.8151     5.12     4.99
2017.8178     6.68     4.44
2017.8205     4.03     5.67
2017.8233     3.07     6.67
2017.8260     4.71     6.08
2017.8288     2.57     6.47
2017.8315     2.13     5.62
2017.8342     5.90     5.67
2017.8370     3.03     5.07
2017.8397     3.26     4.31
2017.8425     4.52     4.67
2017.8452     5.49     4.18
2017.8479     5.18     4.48
2017.8507     3.09     3.92
2017.8534     4.35     5.92
2017.8562     3.18     5.82
2017.8589     4.49     5.23
2017.8616     3.66     4.30
2017.8644     4.59     4.76
2017.8671     4.23     5.29
2017.8699     3.44     5.47
2017.8726     3.04     4.38
2017.8753     3.37     6.04
2017.8781     2.45     5.78
2017.8808     3.06     5.31
2017.8836     2.76     6.32
2017.8863     3.22     3.67
2017.8890     3.99     3.92
2017.8918     4.83     4.33
2017.8945     3.45     4.57
2017.8973     2.18     5.35
2017.9000     2.00     5.78
2017.9027     0.98     5.99
2017.9055     1.97     5.80
2017.9082     0.85     6.80
2017.9110     0.97     5.91
2017.9137     0.58     5.84
2017.9164     1.86     5.26
2017.9192     1.66     5.70
2017.9219     -0.85     5.39
2017.9247     -0.92     6.26
2017.9274     0.30     7.47
2017.9301     0.35     6.82
2017.9329     -0.47     5.58
2017.9356     1.21     6.51
2017.9384     0.15     5.42
2017.9411     -0.31     5.91
2017.9438     -0.38     6.47
2017.9466     -0.83     6.34
2017.9493     0.41     5.78
2017.9521     0.29     6.58
2017.9548     -0.18     6.56
2017.9575     1.43     6.40
2017.9603     0.56     6.21
2017.9630     1.61     5.57
2017.9658     1.74     5.39
2017.9685     1.37     4.80
2017.9712     2.46     4.85
2017.9740     2.81     4.95
2017.9767     1.31     4.33
2017.9795     0.81     4.44
2017.9822     0.96     4.56
2017.9849     0.55     5.63
2017.9877     1.14     5.27
2017.9904     0.52     4.93
2017.9932     1.79     4.98
2017.9959     1.52     5.04
2017.9986     1.62     4.78
2018.0014     1.69     4.54
2018.0041     0.72     5.55
2018.0068     1.18     5.78
2018.0096     2.34     6.82
2018.0123     1.19     4.24
2018.0151     2.06     4.64
2018.0178     1.51     5.59
2018.0205     3.18     4.46
2018.0233     1.49     4.48
2018.0260     1.40     4.64
2018.0288     1.33     4.68
2018.0315     1.11     4.21
2018.0342     1.92     5.36
2018.0370     0.70     5.50
2018.0397     0.88     4.36
2018.0425     1.34     4.70
2018.0452     1.37     4.27
2018.0479     0.68     5.62
2018.0507     1.24     5.08
2018.0534     3.06     5.60
2018.0562     2.73     6.32
2018.0589     3.27     5.38
2018.0616     2.24     4.98
2018.0644     1.90     4.17
2018.0671     0.48     5.77
2018.0699     2.19     5.65
2018.0726     0.86     5.95
2018.0753     1.64     6.09
2018.0781     1.22     5.43
2018.0808     2.52     5.76
2018.0836     2.42     5.21
2018.0863     2.32     5.17
2018.0890     0.69     5.97
2018.0918     1.65     5.79
2018.0945     1.39     4.93
2018.0973     0.59     4.81
2018.1000     0.77     5.63
2018.1027     0.26     6.15
2018.1055     -0.22     6.14
2018.1082     0.88     5.78
2018.1110     0.33     6.01
2018.1137     0.70     5.38
2018.1164     1.66     5.40
2018.1192     3.03     4.66
2018.1219     0.12     3.17
2018.1247     1.19     4.98
2018.1274     0.90     3.42
2018.1301     2.40     3.11
2018.1329     -1.07     4.95
2018.1356     1.83     3.88
2018.1384     -0.09     4.04
2018.1411     1.35     4.49
2018.1438     2.25     4.66
2018.1466     2.25     4.46
2018.1493     2.08     4.67
2018.1521     0.24     4.98
2018.1548     0.23     4.58
2018.1575     1.14     4.74
2018.1603     0.65     3.82
2018.1630     0.79     4.66
2018.1658     1.08     3.97
2018.1685     0.05     3.88
2018.1712     1.76     3.96
2018.1740     0.16     3.93
2018.1767     1.62     4.88
2018.1795     0.97     4.15
2018.1822     1.54     4.01
2018.1849     -0.86     3.95
2018.1877     1.09     4.81
2018.1904     1.66     5.28
2018.1932     2.02     5.07
2018.1959     0.93     4.61
2018.1986     1.30     3.25
2018.2014     0.41     6.16
2018.2041     1.83     5.30
2018.2068     0.86     5.18
2018.2096     1.06     3.92
2018.2123     1.30     4.50
2018.2151     0.88     5.07
2018.2178     1.36     5.60
2018.2205     -0.63     5.39
2018.2233     0.09     5.36
2018.2260     1.98     5.02
2018.2288     -0.85     6.05
2018.2315     0.16     5.43
2018.2342     1.82     4.72
2018.2370     -0.34     3.79
2018.2397     1.71     3.86
2018.2425     1.17     5.03
2018.2452     0.50     5.34
2018.2479     -0.14     4.29
2018.2507     -0.49     5.03
2018.2534     0.13     5.58
2018.2562     1.13     4.65
2018.2589     1.10     4.27
2018.2616     1.50     5.26
2018.2644     0.20     5.03
2018.2671     -0.14     5.76
2018.2699     0.83     6.19
2018.2726     1.26     6.96
2018.2753     0.86     3.92
2018.2781     2.19     4.85
2018.2808     2.62     5.41
2018.2836     1.96     4.07
2018.2863     -0.67     5.18
2018.2890     2.62     5.32
2018.2918     1.76     5.03
2018.2945     -0.68     5.92
2018.2973     -0.95     4.85
2018.3000     1.68     5.71
2018.3027     -0.51     6.02
2018.3055     0.49     5.72
2018.3082     0.27     5.14
2018.3110     1.14     5.74
2018.3137     0.36     5.71
2018.3164     -0.27     6.92
2018.3192     0.40     4.97
2018.3219     1.81     4.62
2018.3247     -0.52     3.17
2018.3274     1.04     5.31
2018.3301     -1.63     5.82
2018.3329     1.27     5.68
2018.3356     0.28     5.06
2018.3384     1.18     5.33
2018.3411     1.71     5.22
2018.3438     0.66     5.66
2018.3466     1.44     2.71
2018.3493     1.18     5.04
2018.3521     0.31     6.30
2018.3548     0.44     3.96
