#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2020.6817     -2.38     -1.97
2020.6844     -3.45     -3.58
2020.6872     -1.90     -0.41
2020.6899     0.75     -1.26
2020.6926     0.07     -3.90
2020.6954     -0.00     -1.29
2020.6981     -1.55     -1.34
2020.7008     0.32     -3.86
2020.7036     -2.74     -1.41
2020.7063     -2.93     -3.80
2020.7090     -1.76     0.55
2020.7117     -2.10     -0.03
2020.7145     -2.57     -1.46
2020.7172     -0.42     0.26
2020.7199     -0.54     0.01
2020.7227     -2.25     -2.26
2020.7254     -1.53     -2.72
2020.7281     -1.19     -1.42
2020.7309     -2.00     -2.82
2020.7336     -2.75     -2.39
2020.7363     -1.83     -2.55
2020.7391     -1.87     -4.67
2020.7418     -2.60     -3.47
2020.7445     -2.95     -0.79
2020.7473     -0.91     -1.54
2020.7500     -3.10     -0.62
2020.7527     -0.18     -1.71
2020.7555     -1.04     -2.85
2020.7582     -1.90     -0.58
2020.7609     -2.60     -2.18
2020.7637     -0.11     -3.61
2020.7664     0.53     -5.18
2020.7691     0.31     -3.14
2020.7719     -1.26     -2.91
2020.7746     -0.61     -1.66
2020.7773     -0.63     -1.68
2020.7801     -1.79     -2.46
2020.7828     -2.92     -2.19
2020.7855     -0.73     -1.48
2020.7883     -1.04     -2.04
2020.7910     -1.60     -3.08
2020.7937     -2.15     -3.98
2020.7964     0.85     -4.25
2020.7992     -3.47     -2.37
2020.8019     -3.38     -4.68
2020.8046     -1.76     -2.34
2020.8074     -0.70     -2.84
2020.8101     -3.09     -2.39
2020.8128     -1.81     -2.41
2020.8156     -1.15     -0.70
2020.8183     -1.67     -2.31
2020.8210     1.30     -1.42
2020.8238     -1.59     -0.48
2020.8265     -1.17     -0.44
2020.8292     1.64     -2.06
2020.8320     -0.53     0.95
2020.8347     -0.60     -4.01
2020.8374     -1.53     -2.24
2020.8402     -6.22     -3.03
2020.8429     -5.25     1.46
2020.8456     -5.09     -0.95
2020.8484     -2.98     -0.75
2020.8511     -2.94     -1.32
2020.8538     -0.65     -0.53
2020.8566     -1.34     -2.28
2020.8593     0.23     -1.63
2020.8620     -1.21     -1.45
2020.8648     -0.91     -0.92
2020.8675     -2.54     -2.67
2020.8702     -1.92     -3.22
2020.8730     -2.56     -4.33
2020.8757     -0.31     -0.91
2020.8784     5.00     -1.86
2020.8811     -2.73     -5.08
2020.8839     -4.24     -2.59
2020.8866     -0.28     -6.25
2020.8893     -2.13     -3.88
2020.8921     -4.50     -2.96
2020.8948     -3.46     -1.54
2020.8975     2.09     1.26
2020.9003     -2.34     -2.89
2020.9030     -1.72     -1.21
2020.9057     -2.22     -4.43
2020.9085     -1.43     -2.32
2020.9112     -3.46     -2.32
2020.9139     -3.87     -3.39
2020.9167     -2.59     -3.41
2020.9194     -2.84     -2.29
2020.9221     -3.64     -2.64
2020.9249     -3.95     -1.56
2020.9276     0.63     -0.12
2020.9303     -0.99     -2.62
2020.9331     -2.07     -2.89
2020.9358     -0.65     -2.50
2020.9385     -2.08     -2.76
2020.9413     -4.69     -4.86
2020.9440     -6.11     -3.77
2020.9467     9.89     1.01
2020.9495     4.13     -1.23
2020.9522     -2.39     -3.78
2020.9549     -0.91     -0.23
2020.9577     1.56     1.30
2020.9604     1.96     -1.06
2020.9631     1.58     1.01
2020.9658     -0.02     0.16
2020.9686     -3.77     -3.44
2020.9713     -2.88     -5.26
2020.9740     -4.78     -7.83
2020.9768     -3.71     -1.63
2020.9795     0.43     -1.44
2020.9822     -1.58     -1.27
2020.9850     -1.67     -3.73
2020.9877     -0.40     -2.57
2020.9904     1.47     -0.63
2020.9932     -1.77     -0.71
2020.9959     0.47     0.19
2020.9986     1.12     0.70
2021.0014     -2.71     -4.31
2021.0041     -1.68     -2.00
2021.0068     -3.15     -2.44
2021.0096     2.95     -2.61
2021.0123     6.89     -3.62
2021.0151     12.37     2.99
2021.0178     1.52     -2.44
2021.0205     -9.82     -5.14
2021.0233     2.72     -1.34
2021.0260     -4.59     -4.53
2021.0288     -3.32     -4.26
2021.0315     -3.75     -5.35
2021.0342     -1.88     -4.90
2021.0370     -1.77     -3.78
2021.0397     -2.39     -3.54
2021.0425     -0.05     -2.11
2021.0452     -2.60     -5.06
2021.0479     -1.45     -2.95
2021.0507     -2.35     -3.09
2021.0534     -0.01     -1.22
2021.0562     -0.95     -4.95
2021.0589     -1.33     -3.33
2021.0616     -7.21     -4.48
2021.0644     6.94     -1.62
2021.0671     -0.96     -3.05
2021.0699     -1.56     0.77
2021.0726     1.61     -0.41
2021.0753     -3.15     -0.81
2021.0781     -5.74     -2.74
2021.0808     -2.06     -2.33
2021.0836     3.08     -0.75
2021.0863     1.52     -0.67
2021.0890     -3.72     -4.42
2021.0918     -4.92     -4.20
2021.0945     -0.63     -0.77
2021.0973     -2.74     -3.95
2021.1000     -3.70     -6.66
2021.1027     -3.71     -4.00
2021.1055     -1.83     -4.88
2021.1082     -2.42     -4.91
2021.1110     -2.45     -5.39
2021.1137     -1.45     -2.81
2021.1164     -6.62     -6.65
2021.1192     2.28     1.06
2021.1219     -1.30     -1.67
2021.1247     -0.32     -4.31
2021.1274     1.88     -0.32
2021.1301     -0.24     -1.58
2021.1329     -1.08     -2.71
2021.1356     1.28     -1.12
2021.1384     0.13     -2.19
2021.1411     -1.86     -4.09
2021.1438     0.56     -1.27
2021.1466     -1.29     -1.41
2021.1493     -1.47     -4.54
2021.1521     -2.02     -3.05
2021.1548     -0.64     -0.47
2021.1575     -3.15     -5.16
2021.1603     -1.01     -3.90
2021.1630     -2.44     -1.93
2021.1658     5.21     -3.98
2021.1685     -0.91     -1.61
2021.1712     9.84     2.09
2021.1740     1.59     -2.44
2021.1767     -0.30     -3.66
2021.1795     -4.94     -9.02
2021.1822     -4.17     -4.25
2021.1849     -5.67     -7.39
2021.1877     -3.77     -7.06
2021.1904     -3.87     -5.51
2021.1932     0.27     -4.58
2021.1959     -1.05     -2.08
2021.1986     2.23     -3.92
2021.2014     -1.25     -5.07
2021.2041     1.85     -2.90
2021.2068     0.65     -4.75
2021.2096     2.45     -4.21
2021.2123     2.51     -2.69
2021.2151     4.10     -1.42
2021.2178     -1.06     -4.07
2021.2205     -2.32     -3.75
2021.2233     -3.43     -5.39
2021.2260     -4.57     -6.60
2021.2288     5.87     -2.12
2021.2315     3.32     -0.45
2021.2342     -2.40     -3.40
2021.2370     1.55     -1.28
2021.2397     -1.14     -5.52
2021.2425     -1.68     -5.66
2021.2452     1.53     -5.48
2021.2479     1.50     -1.05
2021.2507     3.08     -3.95
2021.2534     -0.22     -1.25
2021.2562     -3.13     -4.04
2021.2589     -2.69     -2.35
2021.2616     -2.62     -6.01
2021.2644     -6.54     -6.49
2021.2671     -1.67     -4.23
2021.2699     -3.49     -5.10
2021.2726     3.91     -0.21
2021.2753     3.97     -3.14
2021.2781     -4.70     0.45
2021.2808     5.23     -2.89
2021.2836     -2.74     -1.55
2021.2863     -5.95     -6.96
2021.2890     -3.37     -3.41
2021.2918     -1.85     -1.30
2021.2945     -2.28     -3.29
2021.2973     -4.80     -8.44
2021.3000     -0.36     -4.59
2021.3027     -3.57     -6.27
2021.3055     -0.63     -1.85
2021.3082     -0.98     -4.96
2021.3110     -4.81     -5.21
2021.3137     -8.32     -4.16
2021.3164     -1.63     0.15
2021.3192     -5.63     -7.66
2021.3219     -2.31     -3.97
2021.3247     -3.53     -5.55
2021.3274     -0.30     -5.64
2021.3301     -1.89     -3.95
2021.3329     -2.69     -3.85
2021.3356     -4.09     -3.05
2021.3384     -4.82     -4.68
2021.3411     -5.10     -4.47
2021.3438     -1.87     -5.90
2021.3466     -1.79     -7.03
2021.3493     -2.31     -4.92
2021.3521     -1.76     -2.11
2021.3548     -3.87     -3.81
2021.3575     -5.59     -3.26
2021.3603     -3.45     -3.19
2021.3630     -1.42     -2.46
2021.3658     -5.66     -1.71
2021.3685     -3.09     -4.26
2021.3712     -3.15     -3.71
2021.3740     -6.53     -5.98
2021.3767     1.75     -3.67
2021.3795     1.60     -1.56
2021.3822     0.21     -6.55
2021.3849     -5.02     -4.95
2021.3877     -2.26     -2.74
2021.3904     1.00     -2.96
2021.3932     -1.57     -3.99
2021.3959     -0.24     -3.38
2021.3986     1.39     -1.93
2021.4014     0.40     -4.51
2021.4041     0.13     -1.02
2021.4068     -1.01     -0.89
2021.4096     2.59     -1.73
2021.4123     2.79     -2.92
2021.4151     -0.04     -1.33
2021.4178     -0.79     -4.76
2021.4205     1.46     -0.59
2021.4233     0.90     -1.93
2021.4260     1.44     -0.47
2021.4288     2.61     -1.17
2021.4315     2.99     -1.46
2021.4342     3.75     -0.27
2021.4370     -2.14     -0.24
2021.4397     1.90     0.17
2021.4425     1.16     -2.06
2021.4452     1.49     0.28
2021.4479     0.35     -3.32
2021.4507     3.49     0.67
2021.4534     2.44     3.10
2021.4562     3.61     2.84
2021.4589     3.91     2.48
2021.4616     -0.28     -1.18
2021.4644     -1.07     -4.20
2021.4671     2.42     -0.81
2021.4699     2.74     -4.72
2021.4726     1.13     -0.07
2021.4753     1.59     0.58
2021.4781     1.19     1.15
2021.4808     2.71     0.43
2021.4836     1.03     1.60
2021.4863     0.47     -1.83
2021.4890     1.22     2.04
2021.4918     1.48     0.75
2021.4945     1.94     3.49
2021.4973     2.13     -2.01
2021.5000     0.24     0.33
2021.5027     0.29     0.07
2021.5055     1.51     -0.89
2021.5082     2.46     3.73
2021.5110     1.15     -1.19
2021.5137     2.89     6.44
2021.5164     2.87     -2.80
2021.5192     0.59     2.50
2021.5219     1.19     0.60
2021.5247     0.54     -0.52
2021.5274     3.12     3.17
2021.5301     3.54     -0.21
2021.5329     2.81     0.24
2021.5356     2.19     0.48
2021.5384     1.65     0.04
2021.5411     1.05     0.74
2021.5438     2.63     0.37
2021.5466     -0.66     -2.27
2021.5493     1.10     -0.87
2021.5521     -0.14     -3.80
2021.5548     2.33     -1.97
2021.5575     0.76     0.77
2021.5603     -1.69     -0.75
2021.5630     2.32     -3.34
2021.5658     -0.40     -1.07
2021.5685     2.06     -0.14
2021.5712     0.61     -2.20
2021.5740     0.92     0.12
2021.5767     1.23     -0.09
2021.5795     -0.72     0.43
2021.5822     0.32     1.40
2021.5849     2.90     3.32
2021.5877     1.91     2.67
2021.5904     -1.67     3.36
2021.5932     6.04     0.01
2021.5959     0.70     0.94
2021.5986     2.46     -0.04
2021.6014     -0.27     -2.68
2021.6041     3.91     -2.31
2021.6068     0.83     -1.66
2021.6096     -0.07     0.28
2021.6123     1.76     -0.78
2021.6151     2.63     -1.57
2021.6178     -0.37     -1.31
2021.6205     1.41     -2.12
2021.6233     2.59     0.15
2021.6260     0.55     -1.19
2021.6288     1.90     -1.60
2021.6315     1.02     0.37
2021.6342     1.21     -0.97
2021.6370     2.96     0.87
2021.6397     0.46     -0.54
2021.6425     1.68     -2.25
2021.6452     1.50     0.57
2021.6479     3.45     2.72
2021.6507     3.03     1.63
2021.6534     0.72     0.52
2021.6562     -0.03     0.06
2021.6589     0.98     0.87
2021.6616     1.95     -0.59
2021.6644     1.04     -0.29
2021.6671     0.36     -1.28
2021.6699     1.51     0.52
2021.6726     -0.29     -0.78
2021.6753     0.19     1.24
2021.6781     0.23     4.82
2021.6808     3.29     3.41
2021.6836     1.69     1.37
2021.6863     -0.06     3.38
2021.6890     2.50     3.20
2021.6918     2.51     1.72
2021.6945     0.91     2.22
2021.6973     1.06     2.32
2021.7000     0.25     -0.26
2021.7027     -0.78     -2.42
2021.7055     1.39     6.29
2021.7082     1.05     2.00
2021.7110     1.09     0.24
2021.7137     0.04     1.32
2021.7164     0.76     -1.37
2021.7192     0.35     2.45
2021.7219     1.30     0.53
2021.7247     1.54     0.72
2021.7274     2.22     2.15
2021.7301     -0.24     2.70
2021.7329     3.04     1.60
2021.7356     1.05     -0.59
2021.7384     -0.85     -2.71
2021.7411     0.59     -0.23
2021.7438     -0.00     -3.08
2021.7466     -1.28     0.49
2021.7493     -0.44     1.90
2021.7521     0.89     2.66
2021.7548     0.51     1.02
2021.7575     1.75     1.56
2021.7603     2.59     2.37
2021.7630     2.12     0.94
2021.7658     3.96     1.52
2021.7685     1.16     2.24
2021.7712     0.55     -1.07
2021.7740     0.35     -1.09
2021.7767     3.19     1.18
2021.7795     1.85     -0.20
2021.7822     1.25     1.54
2021.7849     0.37     0.53
2021.7877     2.30     -0.31
2021.7904     3.22     1.76
2021.7932     1.14     0.69
2021.7959     1.22     1.63
2021.7986     -1.72     0.91
2021.8014     -1.36     -0.59
2021.8041     -0.18     1.24
2021.8068     1.46     1.66
2021.8096     1.91     2.60
2021.8123     0.19     0.62
2021.8151     -1.79     2.75
2021.8178     -0.22     -4.47
2021.8205     -3.54     -0.60
2021.8233     -0.43     1.59
2021.8260     1.77     -0.66
2021.8288     -7.46     -0.78
2021.8315     -2.89     2.72
2021.8342     -7.41     3.40
2021.8370     -3.71     1.31
2021.8397     2.68     6.57
2021.8425     0.20     3.24
2021.8452     -0.26     1.82
2021.8479     -0.50     1.77
2021.8507     0.63     0.89
2021.8534     -8.49     2.05
2021.8562     -1.79     1.62
2021.8589     -5.09     -1.03
2021.8616     -1.13     -1.44
2021.8644     -2.17     -2.12
2021.8671     -1.41     0.85
2021.8699     5.23     -0.52
2021.8726     3.34     0.78
2021.8753     3.26     -0.92
2021.8781     0.16     1.34
2021.8808     -3.33     -2.05
2021.8836     -3.32     -5.61
2021.8863     -4.70     -3.75
2021.8890     1.54     0.04
2021.8918     3.83     0.68
2021.8945     -1.80     -0.41
2021.8973     1.56     -0.99
2021.9000     1.09     -1.38
2021.9027     1.30     0.26
2021.9055     0.19     -0.62
2021.9082     0.82     -3.10
2021.9110     1.08     -1.11
2021.9137     0.52     -1.87
2021.9164     0.23     -0.92
2021.9192     0.96     -0.93
2021.9219     1.83     -1.73
2021.9247     -0.04     -1.00
2021.9274     -0.64     -0.60
2021.9301     0.72     -1.00
2021.9329     -5.41     -5.17
2021.9356     -1.80     -0.50
2021.9384     2.68     -0.94
2021.9411     13.29     1.17
2021.9438     -2.56     1.98
2021.9466     -1.10     -2.05
2021.9493     -1.57     -1.39
2021.9521     -1.04     0.51
2021.9548     -0.43     -3.31
2021.9575     0.21     -2.51
2021.9603     -0.04     -1.38
2021.9630     1.05     -3.04
2021.9658     -0.80     -4.53
2021.9685     -3.90     -0.93
2021.9712     1.11     -2.86
2021.9740     0.72     -1.69
2021.9767     -2.72     -0.15
2021.9795     -1.20     -2.95
2021.9822     -4.00     -1.63
2021.9849     -2.05     -1.56
2021.9877     4.07     1.69
2021.9904     0.32     -0.72
2021.9932     0.24     -1.82
2021.9959     3.79     1.01
2021.9986     2.77     -0.11
2022.0014     0.79     -2.15
2022.0041     -0.39     -0.87
2022.0068     -1.82     0.95
2022.0096     -0.99     -2.11
2022.0123     -0.57     -1.78
2022.0151     -3.24     -3.18
2022.0178     1.27     -4.33
2022.0205     -2.34     -3.81
2022.0233     5.18     2.21
2022.0260     8.83     2.01
2022.0288     2.87     2.72
2022.0315     1.22     1.54
2022.0342     2.92     0.82
2022.0370     1.95     2.56
2022.0397     -1.36     -2.17
2022.0425     1.92     -1.64
2022.0452     -0.90     -4.05
2022.0479     0.61     -0.76
2022.0507     -0.89     -1.83
2022.0534     -1.88     -3.66
2022.0562     0.38     -0.97
2022.0589     -4.68     -2.94
2022.0616     4.54     -1.36
2022.0644     0.17     1.82
2022.0671     7.11     -0.21
2022.0699     2.80     1.68
2022.0726     -3.17     -1.47
2022.0753     2.35     -2.41
2022.0781     -0.15     -1.74
2022.0808     0.97     -2.33
2022.0836     -0.53     0.02
2022.0863     1.47     -1.36
2022.0890     0.59     -0.43
2022.0918     4.01     0.07
2022.0945     -4.56     -1.45
2022.0973     -2.70     -0.11
2022.1000     -0.26     -0.09
2022.1027     -2.10     -0.68
2022.1055     0.95     -3.89
2022.1082     2.02     -3.93
2022.1110     -1.16     5.10
2022.1137     0.40     -0.64
2022.1164     0.59     -3.01
2022.1192     0.64     -1.20
2022.1219     1.95     -1.79
2022.1247     -0.73     -2.16
2022.1274     1.76     2.65
2022.1301     2.00     -0.44
2022.1329     2.41     0.63
2022.1356     0.23     -3.50
2022.1384     1.01     -0.50
2022.1411     0.53     0.89
2022.1438     2.54     -0.33
2022.1466     0.32     0.26
2022.1493     2.41     -4.31
2022.1521     -2.06     -2.10
2022.1548     2.56     3.67
2022.1575     5.58     -1.34
2022.1603     6.14     -0.46
2022.1630     -3.03     -3.05
2022.1658     1.16     -1.04
2022.1685     -1.09     -0.48
2022.1712     -4.69     -2.47
2022.1740     2.70     -1.46
2022.1767     1.77     -0.87
2022.1795     1.70     -1.23
2022.1822     -1.46     -3.47
2022.1849     -1.81     -3.01
2022.1877     -0.12     -3.15
2022.1904     0.15     -0.27
2022.1932     -1.66     -2.32
2022.1959     2.06     -2.47
2022.1986     7.56     1.19
2022.2014     -0.65     2.03
2022.2041     1.05     1.16
2022.2068     0.82     -1.41
2022.2096     1.45     -0.76
2022.2123     0.71     -2.69
2022.2151     1.04     -2.59
2022.2178     0.86     4.99
2022.2205     -2.59     -2.98
2022.2233     -0.95     -2.57
2022.2260     8.12     2.76
2022.2288     -4.61     -3.13
2022.2315     3.77     0.16
2022.2342     -0.41     -2.90
2022.2370     1.89     -4.48
2022.2397     -1.98     -1.35
2022.2425     1.03     -0.58
2022.2452     0.86     0.62
2022.2479     2.65     -0.63
2022.2507     0.05     -0.34
2022.2534     -1.63     -4.66
2022.2562     -0.26     -3.57
2022.2589     -1.76     -4.63
2022.2616     0.28     -2.40
2022.2644     0.34     -1.18
2022.2671     0.46     -2.42
2022.2699     -1.12     -1.02
2022.2726     -1.35     -0.18
2022.2753     -1.54     1.30
2022.2808     -5.53     0.03
2022.2836     7.65     -0.13
2022.2863     7.68     -2.03
2022.2890     12.65     6.98
2022.2918     7.37     -1.55
2022.2945     -1.59     0.33
2022.2973     -1.41     -4.14
2022.3000     -0.80     -3.36
2022.3027     -1.00     -3.23
2022.3055     2.28     -0.47
2022.3082     -1.21     -1.93
2022.3110     -2.81     -1.72
2022.3137     -2.26     -7.23
2022.3164     -2.37     -3.17
2022.3192     6.86     3.47
2022.3219     -2.74     -1.85
2022.3247     -2.12     -1.95
2022.3274     -0.80     -2.24
2022.3301     -3.75     -4.16
2022.3329     -0.48     -2.73
2022.3356     0.86     -1.22
2022.3384     0.74     -2.22
2022.3411     0.59     0.63
2022.3438     1.38     -1.27
2022.3466     0.39     -2.82
2022.3493     -2.37     -0.72
2022.3521     -1.65     -0.74
2022.3548     -0.44     0.52
2022.3575     -4.63     -0.62
2022.3603     2.36     3.19
2022.3630     0.26     -1.02
2022.3658     3.99     3.29
2022.3685     0.74     2.32
2022.3712     4.58     2.42
2022.3740     2.06     -1.98
2022.3767     3.86     -4.42
2022.3795     2.40     -0.39
2022.3822     0.35     -0.55
2022.3849     0.95     0.52
2022.3877     -1.88     -4.72
2022.3904     5.41     1.85
2022.3932     -0.16     -2.32
2022.3959     2.87     2.19
2022.3986     3.61     -2.73
2022.4014     0.35     0.15
2022.4041     0.42     0.94
2022.4068     1.06     -1.67
2022.4096     -1.47     -1.18
2022.4123     0.07     -1.73
2022.4151     -1.89     -3.31
2022.4178     -0.66     0.94
2022.4205     -0.32     0.46
2022.4233     0.66     -0.99
2022.4260     -0.53     0.57
2022.4288     1.66     -0.35
2022.4315     1.68     -0.49
2022.4342     2.24     -0.20
2022.4370     0.12     1.37
2022.4397     0.92     -1.41
2022.4425     0.69     1.07
2022.4452     -0.24     1.66
2022.4479     1.05     0.60
2022.4507     1.69     -0.07
2022.4534     2.66     2.63
2022.4562     -0.50     -0.36
2022.4589     -0.47     -1.53
2022.4616     -2.74     -1.57
2022.4644     -2.33     -2.88
2022.4671     -1.62     0.80
2022.4699     2.33     0.68
2022.4726     -0.81     0.69
2022.4753     3.10     3.52
2022.4781     1.06     2.03
2022.4808     1.12     -1.79
2022.4836     -0.53     -0.89
2022.4863     -0.26     -0.09
2022.4890     1.42     3.48
2022.4918     1.91     1.79
2022.4945     0.16     0.08
2022.4973     1.15     0.42
2022.5000     -0.34     2.34
2022.5027     -1.99     -1.21
2022.5055     -1.90     1.53
2022.5082     -2.69     -0.45
2022.5110     -0.09     -2.98
2022.5137     -2.83     -2.50
2022.5164     0.86     -2.82
2022.5192     -3.27     3.81
2022.5219     0.16     3.29
2022.5247     -0.72     -2.47
2022.5274     -0.95     4.47
2022.5301     0.94     -0.26
2022.5329     3.26     5.15
2022.5356     1.62     3.24
2022.5384     -1.06     0.05
2022.5411     -3.27     0.80
2022.5438     -4.42     -2.51
2022.5466     -2.79     -0.32
2022.5493     -0.79     2.32
2022.5521     2.57     3.07
2022.5548     1.68     3.40
2022.5575     -2.28     1.41
2022.5603     -1.67     3.37
2022.5630     -0.53     2.50
2022.5658     -3.58     -4.11
2022.5685     -0.66     -1.04
2022.5712     -0.72     -0.50
2022.5740     -1.99     1.75
2022.5767     -4.45     1.11
2022.5795     -0.73     -2.01
2022.5822     -0.53     0.52
2022.5849     -1.90     4.32
2022.5877     0.51     0.75
2022.5904     -0.92     0.04
2022.5932     2.84     8.10
2022.5959     0.58     4.20
2022.5986     2.14     4.10
2022.6014     -1.86     4.17
2022.6041     -2.20     0.47
2022.6068     0.58     3.73
2022.6096     -3.94     -0.19
2022.6123     -1.79     1.08
2022.6151     -1.25     -1.76
2022.6178     1.95     7.33
2022.6205     0.33     -2.60
2022.6233     1.86     5.16
2022.6260     0.43     4.16
2022.6288     -1.14     -1.56
2022.6315     -3.26     2.98
2022.6342     -0.33     3.68
2022.6370     -4.24     -0.79
2022.6397     0.09     1.93
2022.6425     -0.09     3.70
2022.6452     -1.60     5.02
2022.6479     -0.33     -2.59
2022.6507     0.48     -0.02
2022.6534     1.11     5.39
2022.6562     -1.05     2.17
2022.6589     -1.33     1.93
2022.6616     -2.91     3.33
2022.6644     -0.93     2.39
2022.6671     -2.82     1.91
2022.6699     -3.22     0.99
2022.6726     -1.47     2.83
2022.6753     0.67     4.09
2022.6781     -0.31     1.67
2022.6808     -0.20     2.05
2022.6836     -2.32     1.53
2022.6863     -0.77     1.72
2022.6890     -1.21     4.33
2022.6918     -1.53     -1.13
2022.6945     -0.82     2.56
2022.6973     -2.82     -0.54
2022.7000     1.60     4.18
2022.7027     -0.21     2.88
2022.7055     -3.12     3.36
2022.7082     -1.03     1.17
2022.7110     -1.05     3.67
2022.7137     -0.34     1.11
2022.7164     -1.85     3.32
2022.7192     1.15     0.36
2022.7219     -1.16     0.89
2022.7247     -2.37     0.21
2022.7274     0.14     2.65
2022.7301     -2.88     0.83
2022.7329     -1.73     1.15
2022.7356     -2.44     4.28
2022.7384     -2.51     2.59
2022.7411     -1.48     0.44
2022.7438     -2.00     1.50
2022.7466     0.63     0.93
2022.7493     -0.85     2.55
2022.7521     -3.04     2.87
2022.7548     -1.80     2.23
2022.7575     -2.29     2.72
2022.7603     -0.63     1.67
2022.7630     -0.27     0.31
2022.7658     -1.28     1.43
2022.7685     0.67     3.88
2022.7712     -2.23     3.48
2022.7740     -0.36     1.11
2022.7767     -1.57     -1.65
2022.7795     -1.83     0.21
2022.7822     -0.40     3.44
2022.7849     -1.41     0.25
2022.7877     0.84     2.48
2022.7904     -0.96     2.97
2022.7932     -0.89     3.02
2022.7959     -2.96     1.65
2022.7986     -2.63     0.58
2022.8014     -0.70     4.78
2022.8041     -0.03     2.05
2022.8068     0.81     4.35
2022.8096     -1.15     3.96
2022.8123     -0.99     2.00
2022.8151     -0.71     3.85
2022.8178     1.27     4.55
2022.8205     -1.57     2.71
2022.8233     -1.03     2.54
2022.8260     -0.17     7.23
2022.8288     -1.29     -0.80
2022.8315     -0.73     2.91
2022.8342     0.11     3.73
2022.8370     -1.60     -0.32
2022.8397     -2.33     0.57
2022.8425     1.89     4.09
2022.8452     -1.27     0.22
2022.8479     -1.26     1.11
2022.8507     -1.69     1.50
2022.8534     -1.43     -0.08
2022.8562     -0.42     -1.20
2022.8589     -2.46     2.06
2022.8616     -2.67     1.29
2022.8644     -1.98     4.51
2022.8671     -4.21     2.13
2022.8699     -4.32     3.22
2022.8726     -4.62     -0.01
2022.8753     -2.27     4.25
2022.8781     -2.26     3.21
2022.8808     -3.05     2.87
2022.8836     -2.20     -0.02
2022.8863     -0.66     0.61
2022.8890     -2.61     1.87
2022.8918     -4.19     0.74
2022.8945     -5.50     -0.01
2022.8973     -5.60     -0.10
2022.9000     -2.23     1.41
2022.9027     -1.78     -0.03
2022.9055     -4.94     0.56
2022.9082     -4.58     -0.49
2022.9110     -4.66     0.77
2022.9137     -6.48     0.64
2022.9164     -2.92     1.26
2022.9192     -0.19     1.66
2022.9219     -3.02     -0.76
2022.9247     -4.84     0.90
2022.9274     -3.34     -0.44
2022.9301     -3.18     -0.76
2022.9329     -1.95     0.66
2022.9356     -4.11     -2.11
2022.9384     -3.01     -0.35
2022.9411     -2.91     -0.12
2022.9438     -3.01     -3.18
2022.9466     -2.97     -1.08
2022.9493     -1.77     0.03
2022.9521     -19.16     -6.48
2022.9548     -5.66     -2.51
2022.9575     -4.27     0.09
2022.9603     -1.01     2.25
2022.9630     -3.69     -0.36
2022.9658     -6.26     -3.31
2022.9685     -2.78     -2.01
2022.9712     -5.91     -2.00
2022.9740     -4.32     -4.00
2022.9767     -3.24     -1.06
2022.9795     -1.34     -2.52
2022.9822     1.26     4.61
2022.9849     2.22     0.61
2022.9877     -0.96     1.03
2022.9904     -3.82     -0.37
2022.9932     -1.30     0.45
2022.9959     -2.70     -0.38
2022.9986     -3.26     -0.68
2023.0014     -3.20     -0.50
2023.0041     -4.89     1.71
2023.0068     -8.77     -2.14
2023.0096     -0.51     1.79
2023.0123     -1.91     -0.83
2023.0151     -3.84     -3.11
2023.0178     -2.43     -2.44
2023.0205     -1.73     -1.59
2023.0233     -2.36     -1.80
2023.0260     -3.03     -2.79
2023.0288     -4.20     -1.51
2023.0315     4.47     0.67
2023.0342     1.61     -3.10
2023.0370     3.20     1.43
2023.0397     5.03     1.26
2023.0425     -4.12     -1.48
2023.0452     -6.09     0.50
2023.0479     -1.93     1.30
2023.0507     2.57     -2.67
2023.0534     0.22     -2.03
2023.0562     0.91     2.96
2023.0589     2.40     1.18
2023.0616     -0.57     -0.91
2023.0644     -8.40     -3.31
2023.0671     -2.71     -5.01
2023.0699     -1.35     -1.84
2023.0726     -5.94     -0.33
2023.0753     -4.05     -2.23
2023.0781     -2.94     -1.20
2023.0808     -3.47     -1.34
2023.0836     -3.05     -3.09
2023.0863     1.71     -3.30
2023.0890     -3.49     0.11
2023.0918     1.39     1.49
2023.0945     4.70     -1.36
2023.0973     -0.10     -4.32
2023.1000     -0.81     -2.08
2023.1027     3.06     -0.17
2023.1055     -2.35     -2.13
2023.1082     -5.77     -5.18
2023.1110     -0.79     -1.64
2023.1137     2.34     -3.30
2023.1164     -0.02     2.09
2023.1192     -2.62     -2.38
2023.1219     -3.64     -4.10
2023.1247     3.31     3.10
2023.1274     -2.35     -4.41
2023.1301     -1.98     -2.93
2023.1329     -0.67     -3.08
2023.1356     -3.37     -5.40
2023.1384     -3.49     -3.27
2023.1411     -3.61     -0.10
2023.1438     4.11     4.89
2023.1466     -1.54     -1.72
2023.1493     -3.26     -1.48
2023.1521     -2.50     -1.32
2023.1548     3.77     4.44
2023.1575     -0.35     2.02
2023.1603     1.44     1.97
2023.1630     -1.02     -1.64
2023.1658     1.21     0.43
2023.1685     -1.23     -1.98
2023.1712     -4.73     -3.15
2023.1740     -1.66     -3.81
2023.1767     -0.95     -2.51
2023.1795     2.71     -4.79
2023.1822     -4.43     -3.68
2023.1849     -0.39     3.41
2023.1877     1.24     1.15
2023.1904     -0.78     -1.52
2023.1932     -0.96     1.90
