#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2015.7329     -45.71     40.13
2015.7356     -46.71     40.13
2015.7384     -47.12     41.10
2015.7411     -45.51     39.60
2015.7438     -43.91     38.30
2015.7466     -42.09     38.11
2015.7493     -41.55     36.43
2015.7521     -43.81     38.55
2015.7548     -42.88     38.29
2015.7575     -44.57     39.02
2015.7603     -44.30     37.82
2015.7630     -44.34     40.73
2015.7658     -44.52     40.22
2015.7685     -46.60     39.65
2015.7712     -44.26     39.96
2015.7740     -45.49     39.58
2015.7767     -46.49     39.58
2015.7795     -44.99     38.15
2015.7822     -44.14     39.37
2015.7849     -44.89     39.11
2015.7877     -45.74     38.81
2015.7904     -43.90     40.35
2015.7932     -45.23     39.73
2015.7959     -44.49     38.56
2015.7986     -45.64     39.68
2015.8014     -47.06     40.66
2015.8041     -44.40     38.50
2015.8068     -46.11     40.79
2015.8096     -44.72     41.27
2015.8123     -45.52     39.91
2015.8151     -44.55     40.24
2015.8178     -44.46     39.88
2015.8205     -45.15     38.45
2015.8233     -44.21     39.21
2015.8260     -46.29     39.97
2015.8288     -44.58     39.23
2015.8315     -44.80     38.95
2015.8342     -44.72     39.32
2015.8370     -45.29     39.67
2015.8397     -45.01     40.42
2015.8425     -45.71     39.00
2015.8452     -45.42     38.82
2015.8479     -44.64     39.27
2015.8507     -47.10     40.27
2015.8534     -45.07     38.71
2015.8562     -45.68     39.08
2015.8589     -45.92     38.82
2015.8616     -44.59     40.16
2015.8644     -46.94     39.76
2015.8671     -45.55     39.52
2015.8699     -45.64     39.37
2015.8726     -46.47     40.29
2015.8753     -46.29     40.49
2015.8781     -45.52     39.91
2015.8808     -47.63     38.53
2015.8836     -45.08     40.57
2015.8863     -45.11     39.87
2015.8890     -45.35     39.19
2015.8918     -47.13     39.88
2015.8945     -45.00     40.00
2015.8973     -46.91     39.84
2015.9000     -45.60     39.76
2015.9027     -45.75     40.16
2015.9055     -46.16     40.10
2015.9082     -46.19     40.12
2015.9110     -45.66     38.46
2015.9137     -45.83     40.51
2015.9164     -47.22     39.62
2015.9192     -45.92     37.90
2015.9219     -45.44     40.38
2015.9247     -45.34     39.08
2015.9274     -47.35     39.60
2015.9301     -44.86     39.20
2015.9329     -46.28     40.18
2015.9356     -45.35     39.81
2015.9384     -46.06     40.55
2015.9411     -47.29     40.18
2015.9438     -45.92     40.26
2015.9466     -46.66     41.44
2015.9493     -47.02     40.42
2015.9521     -45.11     39.77
2015.9548     -46.63     40.08
2015.9575     -45.94     40.38
2015.9603     -48.99     39.79
2015.9630     -47.05     41.68
2015.9658     -47.79     40.28
2015.9685     -48.26     41.60
2015.9712     -47.13     39.77
2015.9740     -47.54     41.16
2015.9767     -47.23     40.24
2015.9795     -47.56     39.73
2015.9822     -47.01     40.01
2015.9849     -45.70     39.30
2015.9877     -47.40     40.56
2015.9904     -46.64     39.88
2015.9932     -47.90     39.32
2015.9959     -46.60     39.96
2015.9986     -48.83     39.38
2016.0014     -46.50     39.80
2016.0041     -46.54     40.03
2016.0068     -46.09     39.65
2016.0096     -46.42     39.75
2016.0123     -47.09     39.85
2016.0150     -47.61     40.68
2016.0178     -46.31     39.48
2016.0205     -46.69     40.32
2016.0232     -47.10     40.27
2016.0260     -46.83     39.49
2016.0287     -47.38     39.41
2016.0314     -45.63     40.29
2016.0342     -46.83     40.72
2016.0369     -46.58     40.05
2016.0396     -45.12     39.46
2016.0423     -46.23     39.32
2016.0451     -49.28     40.38
2016.0478     -47.21     39.93
2016.0505     -47.64     37.82
2016.0533     -47.23     39.32
2016.0560     -48.73     40.04
2016.0587     -48.26     39.03
2016.0615     -48.17     40.83
2016.0642     -46.24     39.63
2016.0669     -46.23     39.32
2016.0697     -47.95     39.04
2016.0724     -47.39     39.83
2016.0751     -48.03     40.12
2016.0779     -47.56     39.93
2016.0806     -48.28     39.97
2016.0833     -47.96     39.66
2016.0861     -47.31     39.78
2016.0888     -47.99     40.31
2016.0915     -48.16     39.99
2016.0943     -47.98     39.88
2016.0970     -47.09     40.06
2016.0997     -47.90     39.84
2016.1025     -47.99     39.17
2016.1052     -49.25     39.53
2016.1079     -47.38     39.31
2016.1107     -48.75     39.74
2016.1134     -50.20     40.84
2016.1161     -48.95     40.38
2016.1189     -50.20     39.81
2016.1216     -47.58     40.26
2016.1243     -46.13     38.34
2016.1270     -46.93     40.27
2016.1298     -48.33     39.38
2016.1325     -47.64     39.88
2016.1352     -47.49     40.20
2016.1380     -47.01     38.46
2016.1407     -49.30     40.39
2016.1434     -47.91     41.28
2016.1462     -48.35     40.11
2016.1489     -48.54     40.13
2016.1516     -49.07     39.94
2016.1544     -49.62     39.35
2016.1571     -49.44     40.16
2016.1598     -48.59     38.82
2016.1626     -49.94     39.86
2016.1653     -67.48     47.37
2016.1680     -48.22     39.10
2016.1708     -50.72     39.92
2016.1735     -47.79     39.87
2016.1762     -49.42     39.74
2016.1790     -51.26     40.05
2016.1817     -49.79     40.79
2016.1844     -49.89     41.89
2016.1872     -48.69     41.15
2016.1899     -49.20     40.84
2016.1926     -49.81     37.51
2016.1954     -48.27     40.48
2016.1981     -50.89     41.37
2016.2008     -51.66     40.20
2016.2036     -49.41     40.05
2016.2063     -50.15     37.93
2016.2090     -48.59     39.13
2016.2117     -51.38     41.06
2016.2145     -50.24     38.71
2016.2172     -49.50     40.10
2016.2199     -49.09     40.77
2016.2227     -49.84     41.14
2016.2254     -48.84     39.90
2016.2281     -49.61     39.76
2016.2309     -50.24     41.28
2016.2336     -47.24     40.87
2016.2363     -49.22     39.93
2016.2391     -50.56     41.06
2016.2418     -48.34     41.03
2016.2445     -49.57     40.35
2016.2473     -50.92     39.23
2016.2500     -49.37     39.40
2016.2527     -49.45     41.61
2016.2555     -49.66     38.96
2016.2582     -49.59     41.18
2016.2609     -50.35     41.55
2016.2637     -48.46     40.18
2016.2664     -51.43     40.05
2016.2691     -50.13     40.39
2016.2719     -51.44     40.47
2016.2746     -51.15     40.71
2016.2773     -48.93     41.39
2016.2801     -48.87     41.98
2016.2828     -50.41     39.94
2016.2855     -48.10     39.55
2016.2883     -50.99     39.68
2016.2910     -48.28     39.14
2016.2937     -49.46     40.18
2016.2964     -50.09     40.05
2016.2992     -48.93     39.24
2016.3019     -50.07     40.87
2016.3046     -50.61     42.02
2016.3074     -49.11     40.27
2016.3101     -50.05     40.64
2016.3128     -51.44     41.61
2016.3156     -51.05     40.44
2016.3183     -51.04     40.64
2016.3210     -51.07     40.86
2016.3238     -50.87     40.23
2016.3265     -50.13     40.49
2016.3292     -50.11     40.37
2016.3320     -50.10     40.68
2016.3347     -49.55     40.23
2016.3374     -50.63     39.97
2016.3402     -48.81     39.26
2016.3429     -51.42     39.74
2016.3456     -50.06     41.69
2016.3484     -49.29     43.27
2016.3511     -50.91     39.94
2016.3538     -49.15     40.50
2016.3566     -49.57     40.97
2016.3593     -49.61     40.79
2016.3620     -48.32     39.89
2016.3648     -49.18     40.01
2016.3675     -48.89     42.20
2016.3702     -49.36     40.84
2016.3730     -50.65     39.27
2016.3757     -48.29     40.49
2016.3784     -48.87     40.74
2016.3811     -50.69     39.50
2016.3839     -51.51     40.72
2016.3866     -48.30     40.29
2016.3893     -49.70     42.08
2016.3921     -50.53     41.25
2016.3948     -51.19     42.07
2016.3975     -51.48     42.25
2016.4003     -53.31     36.69
2016.4030     -48.98     39.88
2016.4057     -50.56     40.96
2016.4085     -52.90     42.09
2016.4112     -48.17     42.06
2016.4139     -49.33     40.41
2016.4167     -47.19     39.20
2016.4194     -47.86     37.34
2016.4221     -49.01     40.42
2016.4249     -48.46     40.18
2016.4276     -50.47     42.04
2016.4303     -51.54     42.39
2016.4331     -50.79     41.52
2016.4358     -49.96     40.80
2016.4385     -51.43     41.19
2016.4413     -50.54     42.39
2016.4440     -49.47     41.32
2016.4467     -46.52     40.43
2016.4495     -51.84     41.34
2016.4522     -49.34     41.65
2016.4549     -48.21     41.47
2016.4577     -50.64     41.94
2016.4604     -48.22     42.30
2016.4631     -49.24     42.52
2016.4658     -52.30     41.21
2016.4686     -48.55     41.17
2016.4713     -52.79     40.48
2016.4740     -50.20     41.87
2016.4768     -48.61     40.89
2016.4795     -50.23     42.00
2016.4822     -49.07     40.36
2016.4850     -49.22     41.58
2016.4877     -48.56     41.79
2016.4904     -48.27     40.68
2016.4932     -49.57     42.62
2016.4959     -49.30     41.52
2016.4986     -50.33     41.34
2016.5014     -49.12     41.00
2016.5041     -48.98     39.17
2016.5068     -49.34     43.51
2016.5096     -50.56     43.74
2016.5123     -49.75     42.52
2016.5150     -50.49     42.67
2016.5178     -50.98     41.12
2016.5205     -51.48     43.69
2016.5232     -52.05     44.97
2016.5260     -50.16     42.05
2016.5287     -49.55     41.99
2016.5314     -48.47     43.48
2016.5342     -49.68     41.24
2016.5369     -49.44     43.77
2016.5396     -50.39     43.84
2016.5423     -52.19     41.25
2016.5451     -50.30     44.20
2016.5478     -49.06     44.36
2016.5505     -52.46     44.81
2016.5533     -51.62     43.16
2016.5560     -50.33     41.95
2016.5587     -51.55     43.84
2016.5615     -49.24     43.03
2016.5642     -41.64     40.51
2016.5669     -49.47     41.32
2016.5697     -51.88     42.91
2016.5724     -50.16     43.39
2016.5751     -49.79     43.27
2016.5779     -51.22     40.65
2016.5806     -48.84     44.33
2016.5833     -51.37     42.08
2016.5861     -50.35     42.48
2016.5888     -51.35     42.38
2016.5915     -52.32     44.31
2016.5943     -50.56     43.54
2016.5970     -48.92     42.32
2016.5997     -53.41     43.75
2016.6025     -50.36     40.43
2016.6052     -49.29     39.97
2016.6079     -53.68     42.99
2016.6107     -49.82     43.18
2016.6134     -52.07     44.88
2016.6161     -51.63     42.03
2016.6189     -52.92     40.35
2016.6216     -51.32     42.97
2016.6243     -53.81     44.41
2016.6270     -52.20     44.24
2016.6298     -49.98     42.97
2016.6325     -49.93     40.98
2016.6352     -51.20     44.03
2016.6380     -52.53     42.79
2016.6407     -52.10     40.58
2016.6434     -49.76     41.60
2016.6462     -50.94     42.74
2016.6489     -51.77     46.96
2016.6516     -51.63     42.96
2016.6544     -51.12     40.69
2016.6571     -50.77     44.08
2016.6598     -51.12     44.50
2016.6626     -53.94     43.15
2016.6653     -51.70     43.31
2016.6680     -50.59     42.42
2016.6708     -52.32     43.18
2016.6735     -51.96     43.47
2016.6762     -51.57     43.33
2016.6790     -51.14     43.79
2016.6817     -51.31     43.79
2016.6844     -52.73     43.53
2016.6872     -51.44     43.88
2016.6899     -51.61     43.26
2016.6926     -52.02     41.96
2016.6954     -52.68     42.68
2016.6981     -52.58     44.47
2016.7008     -52.92     43.35
2016.7036     -52.82     43.79
2016.7063     -52.66     41.95
2016.7090     -51.56     43.23
2016.7117     -52.02     43.10
2016.7145     -52.61     44.90
2016.7172     -54.00     45.04
2016.7199     -52.19     43.41
2016.7227     -53.83     44.63
2016.7254     -53.96     43.88
2016.7281     -52.66     43.08
2016.7309     -51.49     44.11
2016.7336     -52.98     45.44
2016.7363     -52.82     44.31
2016.7391     -54.02     43.82
2016.7418     -51.81     41.83
2016.7445     -53.48     42.87
2016.7473     -52.54     43.72
2016.7500     -51.00     42.16
2016.7527     -52.22     43.02
2016.7555     -53.28     42.43
2016.7582     -54.62     41.72
2016.7609     -52.85     43.10
2016.7637     -51.84     43.50
2016.7664     -52.00     44.01
2016.7691     -53.27     42.02
2016.7719     -53.22     44.66
2016.7746     -52.55     44.97
2016.7773     -53.25     43.24
2016.7801     -52.64     43.28
2016.7828     -50.99     42.36
2016.7855     -51.95     42.23
2016.7883     -52.12     44.50
2016.7910     -52.46     42.13
2016.7937     -53.26     42.73
2016.7964     -50.77     42.33
2016.7992     -51.50     43.91
2016.8019     -54.06     44.15
2016.8046     -52.71     43.11
2016.8074     -53.12     44.60
2016.8101     -51.61     41.92
2016.8128     -53.36     45.57
2016.8156     -53.41     43.03
2016.8183     -54.43     41.90
2016.8210     -51.49     42.16
2016.8238     -50.88     43.32
2016.8265     -52.12     43.78
2016.8292     -52.57     43.54
2016.8320     -51.71     43.11
2016.8347     -51.81     43.69
2016.8374     -51.53     42.69
2016.8402     -50.26     41.60
2016.8429     -52.24     43.34
2016.8456     -53.49     42.66
2016.8484     -54.41     42.41
2016.8511     -53.26     40.57
2016.8538     -54.09     42.22
2016.8566     -53.05     42.91
2016.8593     -52.84     42.68
2016.8620     -52.89     43.84
2016.8648     -53.57     43.13
2016.8675     -53.21     43.83
2016.8702     -51.76     42.94
2016.8730     -52.44     42.84
2016.8757     -54.16     43.29
2016.8784     -54.27     42.02
2016.8811     -52.83     43.29
2016.8839     -52.05     42.71
2016.8866     -52.24     44.16
2016.8893     -53.17     42.88
2016.8921     -52.03     44.86
2016.8948     -51.55     43.12
2016.8975     -52.48     43.90
2016.9003     -53.33     44.52
2016.9030     -52.94     43.77
2016.9057     -53.29     43.98
2016.9085     -52.95     43.77
2016.9112     -52.72     43.63
2016.9139     -53.69     43.41
2016.9167     -53.31     43.48
2016.9194     -53.09     42.93
2016.9221     -52.86     43.00
2016.9249     -52.43     43.25
2016.9276     -53.49     43.18
2016.9303     -54.53     43.51
2016.9331     -54.44     43.77
2016.9358     -54.33     43.49
2016.9385     -55.40     43.84
2016.9413     -54.80     43.27
2016.9440     -54.05     43.53
2016.9467     -52.94     43.05
2016.9495     -54.30     43.68
2016.9522     -53.43     43.56
2016.9549     -54.74     44.57
2016.9577     -54.31     43.79
2016.9604     -55.19     43.82
2016.9631     -54.20     43.52
2016.9658     -54.18     43.81
2016.9686     -54.86     44.23
2016.9713     -54.03     43.20
2016.9740     -55.86     42.79
2016.9768     -53.97     44.20
2016.9795     -55.66     44.11
2016.9822     -55.42     42.93
2016.9850     -55.27     44.48
2016.9877     -54.73     42.81
2016.9904     -53.81     43.69
2016.9932     -55.13     43.78
2016.9959     -55.08     43.55
2016.9986     -54.09     45.10
2017.0014     -55.12     43.78
2017.0041     -53.94     42.12
2017.0068     -54.04     42.59
2017.0096     -54.24     44.37
2017.0123     -54.36     43.71
2017.0151     -54.81     43.79
2017.0178     -55.16     43.18
2017.0205     -56.06     44.56
2017.0233     -53.54     42.80
2017.0260     -55.42     44.88
2017.0288     -54.21     41.57
2017.0315     -56.37     43.72
2017.0342     -55.28     42.84
2017.0370     -55.31     44.92
2017.0397     -55.81     44.51
2017.0425     -53.62     45.43
2017.0452     -53.86     43.72
2017.0479     -53.77     43.97
2017.0507     -55.79     44.91
2017.0534     -54.81     45.33
2017.0562     -54.39     44.77
2017.0589     -55.31     44.20
2017.0616     -53.82     43.79
2017.0644     -54.12     43.98
2017.0671     -53.97     43.58
2017.0699     -54.10     43.86
2017.0726     -54.43     42.01
2017.0753     -55.21     42.29
2017.0781     -55.05     42.80
2017.0808     -55.93     44.37
2017.0836     -55.16     43.39
2017.0863     -54.76     44.58
2017.0890     -54.29     44.81
2017.0918     -54.84     43.91
2017.0945     -55.22     44.35
2017.0973     -54.38     44.04
2017.1000     -54.87     44.34
2017.1027     -55.50     44.32
2017.1055     -55.06     43.84
2017.1082     -53.60     43.66
2017.1110     -54.88     44.76
2017.1137     -54.88     43.93
2017.1164     -56.37     43.62
2017.1192     -55.69     43.82
2017.1219     -56.51     42.88
2017.1247     -55.62     43.05
2017.1274     -55.96     44.09
2017.1301     -56.40     43.63
2017.1329     -56.68     43.09
2017.1356     -55.58     43.54
2017.1384     -55.31     44.00
2017.1411     -55.72     44.35
2017.1438     -57.63     45.63
2017.1466     -55.62     44.08
2017.1493     -56.96     43.57
2017.1521     -56.44     44.49
2017.1548     -56.35     44.84
2017.1575     -56.72     43.73
2017.1603     -56.10     43.14
2017.1630     -56.35     44.02
2017.1658     -57.29     44.91
2017.1685     -58.34     41.95
2017.1712     -57.31     44.61
2017.1740     -55.94     44.18
2017.1767     -55.70     44.44
2017.1795     -56.73     43.84
2017.1822     -56.72     43.84
2017.1849     -57.40     44.05
2017.1877     -58.44     45.00
2017.1904     -55.53     43.62
2017.1932     -56.71     42.80
2017.1959     -56.56     44.46
2017.1986     -56.30     43.78
2017.2014     -56.42     43.34
2017.2041     -57.46     44.19
2017.2068     -57.71     44.34
2017.2096     -56.60     41.29
2017.2123     -56.66     44.62
2017.2151     -57.93     42.63
2017.2178     -56.22     44.14
2017.2205     -55.73     45.28
2017.2233     -56.53     44.75
2017.2260     -56.70     43.31
2017.2288     -56.25     43.44
2017.2315     -56.53     45.06
2017.2342     -56.76     43.96
2017.2370     -55.85     42.99
2017.2397     -57.19     42.78
2017.2425     -58.03     43.92
2017.2452     -58.13     43.67
2017.2479     -57.82     44.31
2017.2507     -57.37     43.93
2017.2534     -57.17     42.88
2017.2562     -56.12     43.67
2017.2589     -56.82     44.31
2017.2616     -57.06     44.46
2017.2644     -56.81     43.89
2017.2671     -55.90     43.23
2017.2699     -56.55     43.94
2017.2726     -56.15     42.66
2017.2753     -56.99     44.11
2017.2781     -58.60     43.65
2017.2808     -57.50     43.39
2017.2836     -57.30     43.58
2017.2863     -55.07     44.26
2017.2890     -58.12     44.80
2017.2918     -57.30     43.06
2017.2945     -55.03     43.31
2017.2973     -56.14     45.53
2017.3000     -56.68     45.05
2017.3027     -55.22     43.73
2017.3055     -56.74     43.64
2017.3082     -56.43     44.69
2017.3110     -57.34     44.73
2017.3137     -60.15     46.36
2017.3164     -61.01     46.06
2017.3192     -58.47     44.81
2017.3219     -58.75     43.95
2017.3247     -61.15     44.19
2017.3274     -60.55     43.72
2017.3301     -61.13     41.71
2017.3329     -59.82     42.14
2017.3356     -58.76     43.85
2017.3384     -58.27     44.68
2017.3411     -61.69     43.60
2017.3438     -59.01     45.24
2017.3466     -61.08     44.77
2017.3493     -60.73     45.17
2017.3521     -59.46     45.62
2017.3548     -58.09     43.85
2017.3575     -62.81     44.49
2017.3603     -60.77     43.96
2017.3630     -62.33     43.18
2017.3658     -62.10     45.71
2017.3685     -62.52     44.42
2017.3712     -61.84     45.34
2017.3740     -60.52     44.12
2017.3767     -60.28     41.71
2017.3795     -60.05     43.41
2017.3822     -60.66     44.41
2017.3849     -58.71     46.19
2017.3877     -58.62     45.00
2017.3904     -60.75     44.47
2017.3932     -59.80     43.37
2017.3959     -60.57     43.94
2017.3986     -62.04     43.82
2017.4014     -58.90     43.43
2017.4041     -61.51     42.98
2017.4068     -60.57     44.04
2017.4096     -60.63     44.70
2017.4123     -61.29     45.62
2017.4151     -60.29     45.21
2017.4178     -62.79     43.25
2017.4205     -59.63     44.39
2017.4233     -61.52     45.35
2017.4260     -58.61     44.79
2017.4288     -61.87     44.33
2017.4315     -61.00     44.72
2017.4342     -58.93     45.20
2017.4370     -58.83     45.34
2017.4397     -60.46     44.80
2017.4425     -62.17     44.93
2017.4452     -60.13     45.42
2017.4479     -60.64     46.56
2017.4507     -60.43     46.02
2017.4534     -61.41     45.90
2017.4562     -61.54     45.26
2017.4589     -61.62     47.37
2017.4616     -62.13     45.73
2017.4644     -60.98     44.19
2017.4671     -61.14     45.02
2017.4699     -61.08     45.49
2017.4726     -61.86     45.25
2017.4753     -63.12     46.13
2017.4781     -62.39     46.81
2017.4808     -58.78     45.72
2017.4836     -60.27     44.69
2017.4863     -59.03     45.15
2017.4890     -61.15     45.12
2017.4918     -62.24     45.48
2017.4945     -60.06     46.93
2017.4973     -61.82     47.39
2017.5000     -61.51     46.27
2017.5027     -60.25     46.73
2017.5055     -61.27     46.23
2017.5082     -61.01     47.30
2017.5110     -63.38     46.39
2017.5137     -61.04     45.37
2017.5164     -62.74     46.00
2017.5192     -61.29     46.65
2017.5219     -62.00     46.27
2017.5247     -62.64     48.41
2017.5274     -58.83     47.50
2017.5301     -64.00     47.50
2017.5329     -62.77     44.99
2017.5356     -62.00     46.06
2017.5384     -62.08     49.92
2017.5411     -62.33     45.13
2017.5438     -60.40     45.59
2017.5466     -62.07     44.25
2017.5493     -62.36     46.18
2017.5521     -60.90     49.19
2017.5548     -61.61     48.91
2017.5575     -65.29     47.67
2017.5603     -64.35     48.64
2017.5630     -64.07     47.54
2017.5658     -59.65     46.57
2017.5685     -63.74     45.79
2017.5712     -64.08     46.52
2017.5740     -61.31     44.61
2017.5767     -62.67     45.75
2017.5795     -64.01     44.62
2017.5822     -60.68     45.86
2017.5849     -60.78     48.81
2017.5877     -59.75     47.04
2017.5904     -62.71     47.32
2017.5932     -62.52     49.78
2017.5959     -62.73     45.17
2017.5986     -65.29     45.82
2017.6014     -62.74     45.80
2017.6041     -61.89     46.20
2017.6068     -64.50     46.36
2017.6096     -61.48     47.28
2017.6123     -65.30     45.31
2017.6151     -62.05     46.61
2017.6178     -62.25     48.38
2017.6205     -62.67     46.57
2017.6233     -63.30     47.48
2017.6260     -63.59     47.66
2017.6288     -63.39     48.15
2017.6315     -62.47     47.69
2017.6342     -63.45     47.26
2017.6370     -63.78     45.40
2017.6397     -67.96     47.26
2017.6425     -62.36     46.70
2017.6452     -65.26     48.48
2017.6479     -63.26     48.07
2017.6507     -61.46     47.89
2017.6534     -63.27     49.21
2017.6562     -61.95     47.06
2017.6589     -62.16     47.09
2017.6616     -63.91     47.44
2017.6644     -63.66     47.18
2017.6671     -61.87     47.83
2017.6699     -61.03     47.11
2017.6726     -61.50     48.43
2017.6753     -63.07     48.06
2017.6781     -63.44     47.36
2017.6808     -61.59     47.45
2017.6836     -65.92     47.76
2017.6863     -63.79     46.75
2017.6890     -63.20     46.49
2017.6918     -61.62     45.72
2017.6945     -62.26     46.32
2017.6973     -62.45     47.16
2017.7000     -62.95     48.50
2017.7027     -64.07     47.02
2017.7055     -64.48     46.97
2017.7082     -66.52     48.23
2017.7110     -65.11     47.36
2017.7137     -65.50     46.67
2017.7164     -65.04     47.52
2017.7192     -63.53     46.90
2017.7219     -61.83     46.16
2017.7247     -64.98     46.87
2017.7274     -64.17     47.81
2017.7301     -65.89     47.12
2017.7329     -65.64     48.10
2017.7356     -64.87     45.57
2017.7384     -63.08     46.52
2017.7411     -62.60     46.53
2017.7438     -57.96     45.73
2017.7466     -59.42     44.57
2017.7493     -58.92     44.88
2017.7521     -64.81     48.61
2017.7548     -70.32     46.35
2017.7575     -60.61     45.51
2017.7603     -57.78     48.30
2017.7630     -55.82     44.72
2017.7658     -57.18     45.05
2017.7685     -56.11     44.59
2017.7712     -59.48     45.23
2017.7740     -60.26     48.18
2017.7767     -59.21     46.09
2017.7795     -58.30     45.54
2017.7822     -60.41     48.27
2017.7849     -56.77     47.16
2017.7877     -61.02     47.31
2017.7904     -59.36     45.77
2017.7932     -56.16     45.04
2017.7959     -56.65     44.62
2017.7986     -56.76     45.10
2017.8014     -58.71     46.10
2017.8041     -60.70     46.80
2017.8068     -61.10     46.23
2017.8096     -59.78     45.83
2017.8123     -56.15     46.16
2017.8151     -58.45     45.83
2017.8178     -56.91     45.29
2017.8205     -59.59     46.53
2017.8233     -60.56     47.54
2017.8260     -58.95     46.96
2017.8288     -61.11     47.37
2017.8315     -61.58     46.52
2017.8342     -57.83     46.58
2017.8370     -60.73     46.00
2017.8397     -60.52     45.25
2017.8425     -59.28     45.62
2017.8452     -58.34     45.14
2017.8479     -58.67     45.45
2017.8507     -60.78     44.90
2017.8534     -59.54     46.92
2017.8562     -60.74     46.83
2017.8589     -59.45     46.24
2017.8616     -60.30     45.33
2017.8644     -59.40     45.80
2017.8671     -59.78     46.34
2017.8699     -60.59     46.53
2017.8726     -61.02     45.46
2017.8753     -60.72     47.12
2017.8781     -61.66     46.88
2017.8808     -61.07     46.42
2017.8836     -61.39     47.44
2017.8863     -60.96     44.80
2017.8890     -60.21     45.06
2017.8918     -59.39     45.49
2017.8945     -60.80     45.73
2017.8973     -62.09     46.53
2017.9000     -62.29     46.96
2017.9027     -63.33     47.19
2017.9055     -62.37     47.01
2017.9082     -63.51     48.02
2017.9110     -63.42     47.14
2017.9137     -63.83     47.08
2017.9164     -62.58     46.52
2017.9192     -62.80     46.97
2017.9219     -65.33     46.67
2017.9247     -65.42     47.55
2017.9274     -64.22     48.77
2017.9301     -64.20     48.14
2017.9329     -65.04     46.91
2017.9356     -63.39     47.84
2017.9384     -64.48     46.76
2017.9411     -64.96     47.27
2017.9438     -65.05     47.84
2017.9466     -65.52     47.72
2017.9493     -64.30     47.17
2017.9521     -64.44     47.98
2017.9548     -64.94     47.98
2017.9575     -63.36     47.82
2017.9603     -64.24     47.65
2017.9630     -63.22     47.02
2017.9658     -63.12     46.85
2017.9685     -63.51     46.27
2017.9712     -62.44     46.34
2017.9740     -62.11     46.44
2017.9767     -63.63     45.83
2017.9795     -64.16     45.95
2017.9822     -64.04     46.08
2017.9849     -64.46     47.17
2017.9877     -63.90     46.82
2017.9904     -64.54     46.50
2017.9932     -63.29     46.55
2017.9959     -63.59     46.63
2017.9986     -63.51     46.38
2018.0014     -63.47     46.15
2018.0041     -64.46     47.17
2018.0068     -64.03     47.41
2018.0096     -62.89     48.46
2018.0123     -64.06     45.89
2018.0151     -63.22     46.30
2018.0178     -63.79     47.27
2018.0205     -62.14     46.15
2018.0233     -63.86     46.18
2018.0260     -63.97     46.35
2018.0288     -64.06     46.40
2018.0315     -64.31     45.94
2018.0342     -63.52     47.10
2018.0370     -64.77     47.25
2018.0397     -64.60     46.12
2018.0425     -64.17     46.47
2018.0452     -64.16     46.06
2018.0479     -64.87     47.42
2018.0507     -64.34     46.89
2018.0534     -62.54     47.43
2018.0562     -62.90     48.16
2018.0589     -62.38     47.22
2018.0616     -63.43     46.84
2018.0644     -63.80     46.04
2018.0671     -65.24     47.65
2018.0699     -63.56     47.54
2018.0726     -64.91     47.86
2018.0753     -64.14     48.00
2018.0781     -64.59     47.35
2018.0808     -63.32     47.70
2018.0836     -63.44     47.15
2018.0863     -63.57     47.13
2018.0890     -65.21     47.94
2018.0918     -64.28     47.78
2018.0945     -64.56     46.92
2018.0973     -65.38     46.81
2018.1000     -65.23     47.64
2018.1027     -65.76     48.17
2018.1055     -66.27     48.18
2018.1082     -65.19     47.82
2018.1110     -65.76     48.07
2018.1137     -65.42     47.45
2018.1164     -64.48     47.49
2018.1192     -63.13     46.76
2018.1219     -66.07     45.28
2018.1247     -65.02     47.10
2018.1274     -65.33     45.54
2018.1301     -63.86     45.25
2018.1329     -67.35     47.10
2018.1356     -64.47     46.04
2018.1384     -66.41     46.21
2018.1411     -65.00     46.68
2018.1438     -64.12     46.86
2018.1466     -64.15     46.67
2018.1493     -64.34     46.88
2018.1521     -66.20     47.21
2018.1548     -66.24     46.82
2018.1575     -65.35     46.99
2018.1603     -65.87     46.08
2018.1630     -65.75     46.93
2018.1658     -65.48     46.25
2018.1685     -66.54     46.18
2018.1712     -64.85     46.27
2018.1740     -66.47     46.25
2018.1767     -65.04     47.21
2018.1795     -65.70     46.49
2018.1822     -65.16     46.37
2018.1849     -67.58     46.31
2018.1877     -65.66     47.19
2018.1904     -65.11     47.67
2018.1932     -64.78     47.47
2018.1959     -65.89     47.02
2018.1986     -65.54     45.67
2018.2014     -66.45     48.60
2018.2041     -65.06     47.74
2018.2068     -66.05     47.63
2018.2096     -65.87     46.39
2018.2123     -65.65     46.98
2018.2151     -66.11     47.56
2018.2178     -65.65     48.10
2018.2205     -67.66     47.90
2018.2233     -66.96     47.89
2018.2260     -65.09     47.56
2018.2288     -67.95     48.59
2018.2315     -66.96     47.99
2018.2342     -65.32     47.29
2018.2370     -67.51     46.37
2018.2397     -65.48     46.45
2018.2425     -66.05     47.63
2018.2452     -66.74     47.95
2018.2479     -67.40     46.92
2018.2507     -67.77     47.66
2018.2534     -67.18     48.22
2018.2562     -66.20     47.31
2018.2589     -66.26     46.94
2018.2616     -65.88     47.94
2018.2644     -67.20     47.72
2018.2671     -67.57     48.46
2018.2699     -66.62     48.91
2018.2726     -66.22     49.69
2018.2753     -66.64     46.66
2018.2781     -65.33     47.60
