#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2021.4863     68.50     78.11
2021.4890     69.27     82.00
2021.4918     69.55     80.73
2021.4945     70.02     83.49
2021.4973     70.23     78.01
2021.5000     68.35     80.37
2021.5027     68.42     80.13
2021.5055     69.65     79.19
2021.5082     70.62     83.82
2021.5110     69.33     78.93
2021.5137     71.08     86.57
2021.5164     71.08     77.36
2021.5192     68.82     82.68
2021.5219     69.43     80.79
2021.5247     68.81     79.70
2021.5274     71.40     83.40
2021.5301     71.84     80.04
2021.5329     71.12     80.51
2021.5356     70.52     80.77
2021.5384     70.00     80.35
2021.5411     69.42     81.08
2021.5438     71.01     80.72
2021.5466     67.74     78.10
2021.5493     69.51     79.52
2021.5521     68.29     76.61
2021.5548     70.78     78.46
2021.5575     69.22     81.22
2021.5603     66.79     79.71
2021.5630     70.81     77.14
2021.5658     68.11     79.44
2021.5685     70.59     80.39
2021.5712     69.16     78.35
2021.5740     69.49     80.69
2021.5767     69.81     80.50
2021.5795     67.88     81.04
2021.5822     68.93     82.03
2021.5849     71.53     83.96
2021.5877     70.56     83.33
2021.5904     66.99     84.04
2021.5932     74.72     80.72
2021.5959     69.40     81.66
2021.5986     71.17     80.70
2021.6014     68.46     78.08
2021.6041     72.66     78.47
2021.6068     69.59     79.14
2021.6096     68.70     81.10
2021.6123     70.56     80.06
2021.6151     71.45     79.29
2021.6178     68.46     79.57
2021.6205     70.26     78.78
2021.6233     71.45     81.07
2021.6260     69.43     79.75
2021.6288     70.79     79.36
2021.6315     69.93     81.35
2021.6342     70.14     80.03
2021.6370     71.90     81.88
2021.6397     69.43     80.49
2021.6425     70.65     78.80
2021.6452     70.50     81.65
2021.6479     72.46     83.82
2021.6507     72.06     82.75
2021.6534     69.77     81.66
2021.6562     69.03     81.21
2021.6589     70.06     82.04
2021.6616     71.05     80.60
2021.6644     70.15     80.93
2021.6671     69.49     79.95
2021.6699     70.65     81.77
2021.6726     68.87     80.49
2021.6753     69.37     82.53
2021.6781     69.42     86.13
2021.6808     72.51     84.74
2021.6836     70.91     82.72
2021.6863     69.18     84.75
2021.6890     71.76     84.59
2021.6918     71.79     83.13
2021.6945     70.21     83.64
2021.6973     70.37     83.77
2021.7000     69.58     81.21
2021.7027     68.57     79.06
2021.7055     70.75     87.80
2021.7082     70.43     83.52
2021.7110     70.48     81.79
2021.7137     69.45     82.89
2021.7164     70.19     80.21
2021.7192     69.79     84.06
2021.7219     70.76     82.16
2021.7247     71.02     82.36
2021.7274     71.72     83.82
2021.7301     69.27     84.38
2021.7329     72.57     83.31
2021.7356     70.59     81.13
2021.7384     68.71     79.03
2021.7411     70.17     81.53
2021.7438     69.59     78.70
2021.7466     68.33     82.29
2021.7493     69.18     83.72
2021.7521     70.53     84.50
2021.7548     70.17     82.88
2021.7575     71.43     83.43
2021.7603     72.29     84.27
2021.7630     71.83     82.86
2021.7658     73.68     83.46
2021.7685     70.90     84.20
2021.7712     70.31     80.90
2021.7740     70.12     80.90
2021.7767     72.98     83.19
2021.7795     71.66     81.84
2021.7822     71.08     83.60
2021.7849     70.21     82.61
2021.7877     72.16     81.79
2021.7904     73.10     83.88
2021.7932     71.04     82.82
2021.7959     71.13     83.79
2021.7986     68.21     83.08
2021.8014     68.58     81.60
2021.8041     69.78     83.45
2021.8068     71.44     83.89
2021.8096     71.90     84.85
2021.8123     70.20     82.89
2021.8151     68.24     85.04
2021.8178     69.82     77.84
2021.8205     66.52     81.73
2021.8233     69.64     83.94
2021.8260     71.87     81.70
2021.8288     62.65     81.61
2021.8315     67.23     85.12
2021.8342     62.73     85.82
2021.8370     66.45     83.76
2021.8397     72.86     89.04
2021.8425     70.39     85.72
2021.8452     69.95     84.33
2021.8479     69.72     84.29
2021.8507     70.87     83.43
2021.8534     61.77     84.61
2021.8562     68.49     84.20
2021.8589     65.20     81.57
2021.8616     69.18     81.19
2021.8644     68.16     80.52
2021.8671     68.93     83.51
2021.8699     75.59     82.16
2021.8726     73.72     83.49
2021.8753     73.65     81.80
2021.8781     70.57     84.08
2021.8808     67.10     80.71
2021.8836     67.12     77.17
2021.8863     65.76     79.05
2021.8890     72.01     82.86
2021.8918     74.32     83.52
2021.8945     68.71     82.45
2021.8973     72.09     81.88
2021.9000     71.63     81.52
2021.9027     71.85     83.18
2021.9055     70.77     82.31
2021.9082     71.41     79.85
2021.9110     71.69     81.86
2021.9137     71.14     81.12
2021.9164     70.87     82.10
2021.9192     71.62     82.10
2021.9219     72.51     81.33
2021.9247     70.65     82.07
2021.9274     70.07     82.50
2021.9301     71.45     82.11
2021.9329     65.33     77.96
2021.9356     68.96     82.65
2021.9384     73.45     82.23
2021.9411     84.08     84.36
2021.9438     68.24     85.19
2021.9466     69.72     81.18
2021.9493     69.27     81.86
2021.9521     69.82     83.78
2021.9548     70.44     79.97
2021.9575     71.10     80.79
2021.9603     70.87     81.95
2021.9630     71.97     80.30
2021.9658     70.14     78.84
2021.9685     67.05     82.46
2021.9712     72.08     80.54
2021.9740     71.71     81.73
2021.9767     68.28     83.29
2021.9795     69.83     80.52
2021.9822     67.04     81.85
2021.9849     69.00     81.94
2021.9877     75.14     85.22
2021.9904     71.41     82.82
2021.9932     71.35     81.74
2021.9959     74.92     84.60
2021.9986     73.91     83.49
2022.0014     71.94     81.47
2022.0041     70.79     82.77
2022.0068     69.37     84.61
2022.0096     70.22     81.58
2022.0123     70.65     81.92
2022.0151     68.00     80.54
2022.0178     72.53     79.41
2022.0205     68.93     79.95
2022.0233     76.47     85.99
2022.0260     80.14     85.81
2022.0288     74.19     86.54
2022.0315     72.56     85.38
2022.0342     74.27     84.67
2022.0370     73.32     86.43
2022.0397     70.03     81.72
2022.0425     73.32     82.28
2022.0452     70.52     79.89
2022.0479     72.05     83.19
2022.0507     70.56     82.15
2022.0534     69.59     80.33
2022.0562     71.87     83.05
2022.0589     66.83     81.09
2022.0616     76.06     82.69
2022.0644     71.71     85.89
2022.0671     78.67     83.88
2022.0699     74.37     85.79
2022.0726     68.42     82.67
2022.0753     73.95     81.74
2022.0781     71.48     82.44
2022.0808     72.61     81.86
2022.0836     71.13     84.23
2022.0863     73.14     82.87
2022.0890     72.28     83.82
2022.0918     75.71     84.34
2022.0945     67.16     82.84
2022.0973     69.04     84.20
2022.1000     71.49     84.23
2022.1027     69.67     83.66
2022.1055     72.74     80.47
2022.1082     73.82     80.45
2022.1110     70.66     89.50
2022.1137     72.24     83.79
2022.1164     72.45     81.43
2022.1192     72.51     83.27
2022.1219     73.84     82.69
2022.1247     71.17     82.34
2022.1274     73.68     87.17
2022.1301     73.94     84.11
2022.1329     74.37     85.20
2022.1356     72.20     81.09
2022.1384     73.00     84.10
2022.1411     72.53     85.51
2022.1438     74.56     84.31
2022.1466     72.35     84.92
2022.1493     74.46     80.37
2022.1521     70.01     82.60
2022.1548     74.65     88.39
2022.1575     77.69     83.40
2022.1603     78.26     84.30
2022.1630     69.11     81.73
2022.1658     73.31     83.76
2022.1685     71.08     84.34
2022.1712     67.50     82.37
2022.1740     74.91     83.40
2022.1767     73.99     84.00
2022.1795     73.94     83.66
2022.1822     70.80     81.44
2022.1849     70.47     81.92
2022.1877     72.17     81.80
2022.1904     72.45     84.70
2022.1932     70.66     82.67
2022.1959     74.39     82.54
2022.1986     79.92     86.22
2022.2014     71.72     87.08
2022.2041     73.44     86.23
2022.2068     73.22     83.68
2022.2096     73.87     84.35
2022.2123     73.15     82.44
2022.2151     73.49     82.56
2022.2178     73.33     90.16
2022.2205     69.89     82.21
2022.2233     71.55     82.64
2022.2260     80.64     87.99
2022.2288     67.92     82.12
2022.2315     76.32     85.42
2022.2342     72.16     82.39
2022.2370     74.48     80.83
2022.2397     70.62     83.98
2022.2425     73.65     84.77
2022.2452     73.50     85.98
2022.2479     75.31     84.76
2022.2507     72.72     85.06
2022.2534     71.06     80.76
2022.2562     72.44     81.87
2022.2589     70.96     80.84
2022.2616     73.02     83.08
2022.2644     73.09     84.32
2022.2671     73.23     83.10
2022.2699     71.67     84.52
2022.2726     71.45     85.39
2022.2753     71.28     86.88
2022.2808     67.32     85.65
2022.2836     80.52     85.51
2022.2863     80.57     83.63
2022.2890     85.55     92.66
2022.2918     80.29     84.15
2022.2945     71.35     86.04
2022.2973     71.54     81.60
2022.3000     72.17     82.40
2022.3027     71.99     82.55
2022.3055     75.28     85.33
2022.3082     71.81     83.89
2022.3110     70.23     84.11
2022.3137     70.80     78.62
2022.3164     70.70     82.71
2022.3192     79.95     89.36
2022.3219     70.36     84.06
2022.3247     71.00     83.98
2022.3274     72.33     83.72
2022.3301     69.40     81.81
2022.3329     72.69     83.26
2022.3356     74.04     84.79
2022.3384     73.94     83.81
2022.3411     73.81     86.68
2022.3438     74.62     84.80
2022.3466     73.64     83.27
2022.3493     70.90     85.39
2022.3521     71.63     85.38
2022.3548     72.86     86.67
2022.3575     68.69     85.55
2022.3603     75.69     89.38
2022.3630     73.61     85.19
2022.3658     77.36     89.52
2022.3685     74.13     88.57
2022.3712     77.98     88.68
2022.3740     75.48     84.30
2022.3767     77.29     81.89
2022.3795     75.85     85.94
2022.3822     73.82     85.79
2022.3849     74.43     86.88
2022.3877     71.62     81.66
2022.3904     78.93     88.25
2022.3932     73.38     84.11
2022.3959     76.43     88.63
2022.3986     77.17     83.73
2022.4014     73.94     86.63
2022.4041     74.02     87.44
2022.4068     74.67     84.85
2022.4096     72.16     85.36
2022.4123     73.72     84.83
2022.4151     71.77     83.27
2022.4178     73.02     87.54
2022.4205     73.38     87.08
2022.4233     74.37     85.65
2022.4260     73.20     87.23
2022.4288     75.42     86.33
2022.4315     75.44     86.20
2022.4342     76.02     86.52
2022.4370     73.92     88.11
2022.4397     74.74     85.35
2022.4425     74.52     87.85
2022.4452     73.61     88.45
2022.4479     74.91     87.42
2022.4507     75.58     86.76
2022.4534     76.56     89.48
2022.4562     73.42     86.52
2022.4589     73.46     85.36
2022.4616     71.21     85.35
2022.4644     71.63     84.05
2022.4671     72.36     87.75
2022.4699     76.33     87.66
2022.4726     73.21     87.68
2022.4753     77.13     90.53
2022.4781     75.11     89.06
2022.4808     75.18     85.26
2022.4836     73.55     86.18
2022.4863     73.84     87.00
2022.4890     75.53     90.59
2022.4918     76.04     88.92
2022.4945     74.30     87.23
2022.4973     75.31     87.59
2022.5000     73.84     89.53
2022.5027     72.21     86.00
2022.5055     72.32     88.76
2022.5082     71.54     86.80
2022.5110     74.16     84.29
2022.5137     71.43     84.78
2022.5164     75.14     84.48
2022.5192     71.02     91.14
2022.5219     74.47     90.63
2022.5247     73.61     84.89
2022.5274     73.40     91.85
2022.5301     75.31     87.14
2022.5329     77.64     92.57
2022.5356     76.02     90.68
2022.5384     73.36     87.51
2022.5411     71.16     88.28
2022.5438     70.02     84.99
2022.5466     71.68     87.20
2022.5493     73.69     89.86
2022.5521     77.07     90.63
2022.5548     76.20     90.97
2022.5575     72.26     89.01
2022.5603     72.88     90.99
2022.5630     74.04     90.13
2022.5658     71.00     83.55
2022.5685     73.94     86.64
2022.5712     73.89     87.19
2022.5740     72.64     89.46
2022.5767     70.20     88.85
2022.5795     73.93     85.75
2022.5822     74.16     88.30
2022.5849     72.80     92.11
2022.5877     75.23     88.56
2022.5904     73.81     87.87
2022.5932     77.59     95.95
2022.5959     75.34     92.07
2022.5986     76.92     92.00
2022.6014     72.94     92.08
2022.6041     72.61     88.40
2022.6068     75.42     91.68
2022.6096     70.91     87.78
2022.6123     73.07     89.07
2022.6151     73.63     86.25
2022.6178     76.85     95.36
2022.6205     75.24     85.45
2022.6233     76.79     93.23
2022.6260     75.37     92.24
2022.6288     73.82     86.55
2022.6315     71.72     91.11
2022.6342     74.66     91.82
2022.6370     70.77     87.37
2022.6397     75.13     90.11
2022.6425     74.95     91.91
2022.6452     73.46     93.24
2022.6479     74.75     85.66
2022.6507     75.58     88.25
2022.6534     76.23     93.67
2022.6562     74.08     90.47
2022.6589     73.82     90.26
2022.6616     72.25     91.68
2022.6644     74.25     90.75
2022.6671     72.38     90.30
2022.6699     71.99     89.39
2022.6726     73.76     91.25
2022.6753     75.92     92.53
2022.6781     74.96     90.13
2022.6808     75.08     90.53
2022.6836     72.98     90.03
2022.6863     74.54     90.24
2022.6890     74.12     92.87
2022.6918     73.82     87.43
2022.6945     74.55     91.14
2022.6973     72.56     88.06
2022.7000     76.99     92.80
2022.7027     75.20     91.51
2022.7055     72.31     92.02
2022.7082     74.41     89.84
2022.7110     74.41     92.37
2022.7137     75.13     89.83
2022.7164     73.64     92.05
2022.7192     76.66     89.12
2022.7219     74.37     89.66
2022.7247     73.17     89.00
2022.7274     75.70     91.47
2022.7301     72.70     89.66
2022.7329     73.87     90.00
2022.7356     73.17     93.16
2022.7384     73.12     91.49
2022.7411     74.17     89.35
2022.7438     73.66     90.43
2022.7466     76.31     89.88
2022.7493     74.84     91.52
2022.7521     72.67     91.86
2022.7548     73.93     91.23
2022.7575     73.46     91.75
2022.7603     75.13     90.72
2022.7630     75.51     89.38
2022.7658     74.52     90.52
2022.7685     76.48     92.98
2022.7712     73.60     92.61
2022.7740     75.49     90.26
2022.7767     74.29     87.52
2022.7795     74.05     89.40
2022.7822     75.49     92.64
2022.7849     74.51     89.47
2022.7877     76.77     91.73
2022.7904     74.98     92.23
2022.7932     75.07     92.30
2022.7959     73.02     90.96
2022.7986     73.37     89.90
2022.8014     75.31     94.13
2022.8041     76.00     91.41
2022.8068     76.86     93.73
2022.8096     74.91     93.36
2022.8123     75.08     91.42
2022.8151     75.38     93.29
2022.8178     77.39     94.00
2022.8205     74.56     92.19
2022.8233     75.11     92.04
2022.8260     75.99     96.75
2022.8288     74.89     88.74
2022.8315     75.47     92.47
2022.8342     76.33     93.31
2022.8370     74.63     89.28
2022.8397     73.91     90.18
2022.8425     78.15     93.72
2022.8452     75.01     89.88
2022.8479     75.03     90.79
2022.8507     74.62     91.20
2022.8534     74.90     89.64
2022.8562     75.93     88.53
2022.8589     73.90     91.81
2022.8616     73.71     91.06
2022.8644     74.42     94.30
2022.8671     72.20     91.94
2022.8699     72.11     93.05
2022.8726     71.82     89.85
2022.8753     74.19     94.12
2022.8781     74.22     93.10
2022.8808     73.44     92.78
2022.8836     74.31     89.91
2022.8863     75.87     90.56
2022.8890     73.93     91.84
2022.8918     72.37     90.73
2022.8945     71.08     90.00
2022.8973     70.99     89.93
2022.9000     74.38     91.45
2022.9027     74.84     90.04
2022.9055     71.70     90.65
2022.9082     72.08     89.61
2022.9110     72.02     90.90
2022.9137     70.21     90.79
2022.9164     73.79     91.42
2022.9192     76.53     91.84
2022.9219     73.73     89.44
2022.9247     71.92     91.12
2022.9274     73.43     89.80
2022.9301     73.61     89.50
2022.9329     74.86     90.94
2022.9356     72.72     88.19
2022.9384     73.83     89.97
2022.9411     73.95     90.22
2022.9438     73.87     87.18
2022.9466     73.92     89.30
2022.9493     75.14     90.43
2022.9521     57.76     83.94
2022.9548     71.29     87.93
2022.9575     72.69     90.54
2022.9603     75.97     92.72
2022.9630     73.30     90.14
2022.9658     70.75     87.21
2022.9685     74.25     88.53
2022.9712     71.13     88.56
2022.9740     72.74     86.58
2022.9767     73.84     89.54
2022.9795     75.76     88.10
2022.9822     78.37     95.24
2022.9849     79.34     91.27
2022.9877     76.18     91.71
2022.9904     73.34     90.33
2022.9932     75.87     91.16
2022.9959     74.49     90.35
2022.9986     73.95     90.07
2023.0014     74.02     90.27
2023.0041     72.35     92.50
2023.0068     68.49     88.67
2023.0096     76.77     92.62
2023.0123     75.38     90.02
2023.0151     73.47     87.76
2023.0178     74.90     88.45
2023.0205     75.61     89.32
2023.0233     75.00     89.13
2023.0260     74.34     88.15
2023.0288     73.19     89.46
2023.0315     81.88     91.66
2023.0342     79.04     87.90
2023.0370     80.64     92.46
2023.0397     82.49     92.30
2023.0425     73.35     89.59
2023.0452     71.40     91.59
2023.0479     75.58     92.41
2023.0507     80.09     88.45
2023.0534     77.76     89.11
2023.0562     78.47     94.13
2023.0589     79.97     92.36
2023.0616     77.02     90.29
2023.0644     69.21     87.91
2023.0671     74.91     86.23
2023.0699     76.29     89.42
2023.0726     71.71     90.95
2023.0753     73.63     89.07
2023.0781     74.75     90.12
2023.0808     74.23     90.00
2023.0836     74.67     88.27
2023.0863     79.45     88.08
2023.0890     74.27     91.51
2023.0918     79.16     92.91
2023.0945     82.49     90.07
2023.0973     77.71     87.13
2023.1000     77.01     89.40
2023.1027     80.90     91.33
2023.1055     75.51     89.38
2023.1082     72.10     86.36
2023.1110     77.10     89.92
2023.1137     80.25     88.28
2023.1164     77.91     93.68
2023.1192     75.32     89.23
2023.1219     74.31     87.54
2023.1247     81.29     94.76
2023.1274     75.64     87.26
2023.1301     76.03     88.76
2023.1329     77.35     88.63
2023.1356     74.67     86.33
2023.1384     74.57     88.48
2023.1411     74.46     91.67
2023.1438     82.20     96.68
2023.1466     76.57     90.09
2023.1493     74.86     90.35
2023.1521     75.64     90.53
2023.1548     81.93     96.31
2023.1575     77.82     93.91
2023.1603     79.63     93.88
2023.1630     77.19     90.28
2023.1658     79.43     92.38
2023.1685     77.01     89.99
2023.1712     73.53     88.84
2023.1740     76.62     88.19
2023.1767     77.34     89.51
2023.1795     81.01     87.26
2023.1822     73.89     88.39
2023.1849     77.95     95.50
2023.1877     79.60     93.25
2023.1904     77.59     90.60
2023.1932     77.43     94.04
2023.1959     76.68     86.61
2023.1986     73.21     89.03
2023.2014     78.18     91.67
2023.2041     77.50     89.78
2023.2068     70.46     86.98
2023.2096     76.64     86.43
2023.2123     78.72     92.85
2023.2151     77.02     92.67
2023.2178     77.19     87.76
2023.2205     80.94     90.62
2023.2233     77.80     89.29
2023.2260     73.33     89.13
2023.2288     74.03     87.91
2023.2315     84.30     93.00
2023.2342     80.85     95.60
2023.2370     78.66     92.80
2023.2397     77.91     90.71
2023.2425     79.76     93.08
2023.2452     73.25     89.21
2023.2479     78.04     90.22
2023.2507     80.01     91.51
2023.2534     78.71     89.87
2023.2562     77.97     88.98
2023.2589     75.20     87.95
2023.2616     74.74     89.07
2023.2644     73.63     92.63
2023.2671     77.41     92.69
2023.2699     75.97     91.99
2023.2726     85.69     95.46
2023.2753     73.43     88.91
2023.2781     68.81     89.51
2023.2808     70.44     85.17
2023.2836     74.48     91.68
2023.2863     76.97     89.37
2023.2890     72.47     85.02
2023.2918     83.11     86.11
2023.2945     77.97     92.99
2023.2973     79.76     92.93
2023.3000     80.07     94.22
2023.3027     75.30     90.11
2023.3055     82.67     91.70
2023.3082     75.04     91.09
2023.3110     76.21     92.77
2023.3137     70.61     85.17
2023.3164     78.62     97.97
2023.3192     77.67     92.60
2023.3219     80.66     88.16
2023.3247     75.98     92.74
2023.3274     78.68     92.82
2023.3301     73.72     92.56
2023.3329     78.83     91.15
2023.3356     77.60     92.40
2023.3384     78.28     93.84
2023.3411     83.31     94.15
2023.3438     75.63     87.84
2023.3466     74.11     92.87
2023.3493     79.95     94.28
2023.3521     75.53     90.44
2023.3548     76.83     88.51
2023.3575     75.82     90.52
2023.3603     70.04     92.58
2023.3630     77.77     93.87
2023.3658     78.90     92.40
2023.3685     79.92     93.36
2023.3712     73.67     89.40
2023.3740     80.02     93.00
2023.3767     80.43     94.96
2023.3795     76.04     89.52
2023.3822     78.05     87.86
2023.3849     74.91     87.72
2023.3877     77.50     92.62
2023.3904     78.46     93.08
2023.3932     79.29     92.86
2023.3959     79.37     95.45
2023.3986     73.00     90.50
2023.4014     77.91     90.86
2023.4041     74.95     93.84
2023.4068     80.84     92.32
2023.4096     76.70     92.42
2023.4123     75.47     95.30
2023.4151     76.85     92.54
2023.4178     79.42     94.00
2023.4205     76.65     93.12
2023.4233     75.12     92.19
2023.4260     78.55     92.27
2023.4288     78.55     92.71
2023.4315     78.47     92.35
2023.4342     81.31     95.37
2023.4370     80.12     92.63
2023.4397     79.50     92.44
2023.4425     79.09     95.37
2023.4452     78.96     92.60
2023.4479     80.04     91.24
2023.4507     78.08     92.93
2023.4534     80.39     92.85
2023.4562     77.42     94.04
2023.4589     79.22     92.80
2023.4616     81.54     94.96
2023.4644     78.08     94.86
2023.4671     80.23     92.72
2023.4699     75.95     95.98
2023.4726     78.81     94.85
2023.4753     76.86     94.48
2023.4781     80.22     100.59
2023.4808     80.26     93.34
2023.4836     82.06     94.04
2023.4863     82.04     94.32
2023.4890     78.62     96.78
2023.4918     81.83     97.28
2023.4945     81.10     95.06
2023.4973     79.39     95.62
2023.5000     82.35     95.61
2023.5027     79.44     92.69
2023.5055     82.19     96.37
2023.5082     79.00     94.71
2023.5110     77.69     92.92
2023.5137     79.95     94.73
2023.5164     79.60     91.92
2023.5192     80.10     93.51
2023.5219     80.30     91.74
2023.5247     79.06     93.57
2023.5274     80.62     90.51
2023.5301     80.84     97.37
2023.5329     81.66     92.83
2023.5356     79.70     94.82
2023.5384     80.64     95.28
2023.5411     81.87     97.31
2023.5438     83.32     95.35
2023.5466     80.16     94.60
2023.5493     81.99     96.81
2023.5521     82.40     95.50
2023.5548     79.68     94.36
2023.5575     76.70     94.65
2023.5603     77.27     89.61
2023.5630     82.16     96.06
2023.5658     77.87     94.40
2023.5685     78.39     94.96
2023.5712     82.22     93.87
2023.5740     80.07     91.56
2023.5767     82.50     97.21
2023.5795     80.54     98.47
2023.5822     76.49     91.66
2023.5849     80.86     94.42
2023.5877     79.46     93.75
2023.5904     81.25     93.24
2023.5932     80.98     95.11
2023.5959     83.98     91.12
2023.5986     79.91     97.22
2023.6014     81.39     97.37
2023.6041     81.28     100.10
2023.6068     81.13     94.64
2023.6096     82.57     97.87
2023.6123     80.25     97.64
2023.6151     81.29     95.06
2023.6178     79.58     92.21
2023.6205     83.29     103.49
2023.6233     80.55     97.88
2023.6260     82.02     99.65
2023.6288     80.87     92.20
2023.6315     78.36     92.27
2023.6342     78.46     95.17
2023.6370     80.69     97.11
2023.6397     84.45     99.07
2023.6425     78.03     95.42
2023.6452     79.41     93.85
2023.6479     79.34     95.43
2023.6507     74.18     93.23
2023.6534     77.99     95.68
2023.6562     81.98     96.06
2023.6589     79.18     97.38
2023.6616     76.85     94.03
2023.6644     80.00     96.26
2023.6671     79.03     93.99
2023.6699     80.35     92.97
2023.6726     79.02     93.24
2023.6753     78.49     99.65
2023.6781     82.44     97.32
2023.6808     79.35     100.04
2023.6836     80.17     98.17
2023.6863     81.24     97.25
2023.6890     78.25     99.16
2023.6918     78.16     97.75
2023.6945     77.51     95.60
2023.6973     77.93     95.49
2023.7000     81.90     99.26
2023.7027     77.59     93.88
2023.7055     79.42     97.87
2023.7082     79.85     96.14
2023.7110     77.58     96.85
2023.7137     80.20     96.12
2023.7164     79.13     94.52
2023.7192     80.57     101.17
2023.7219     81.44     99.94
2023.7247     77.92     95.33
2023.7274     77.54     98.74
2023.7301     77.73     97.41
2023.7329     81.38     97.81
2023.7356     79.59     95.93
2023.7384     76.73     92.89
2023.7411     80.92     99.52
2023.7438     83.02     95.26
2023.7466     81.08     98.61
2023.7493     80.64     92.46
2023.7521     80.28     98.56
2023.7548     83.86     99.64
2023.7575     79.07     97.00
2023.7603     78.81     97.23
2023.7630     78.50     95.95
2023.7658     78.93     95.85
2023.7685     82.03     103.82
2023.7712     76.29     93.59
2023.7740     78.53     97.60
2023.7767     79.74     96.05
2023.7795     81.17     97.79
2023.7822     77.76     97.14
2023.7849     78.92     97.17
2023.7877     81.45     102.76
2023.7904     83.34     97.15
2023.7932     81.76     97.51
2023.7959     80.10     96.78
2023.7986     81.33     98.80
2023.8014     78.00     100.90
2023.8041     75.38     98.20
2023.8068     81.70     102.22
2023.8096     78.44     95.46
2023.8123     78.90     95.23
2023.8151     80.10     95.45
2023.8178     77.65     100.02
2023.8205     82.59     98.03
2023.8233     81.10     99.81
2023.8260     80.67     97.68
2023.8288     79.13     96.75
2023.8315     79.76     97.25
2023.8342     78.70     95.51
2023.8370     80.39     99.24
2023.8397     79.66     100.29
2023.8425     83.77     101.06
2023.8452     82.83     96.00
2023.8479     76.46     97.58
2023.8507     83.18     97.91
2023.8534     82.65     98.82
2023.8562     81.69     101.18
2023.8589     81.43     100.08
2023.8616     81.09     97.28
2023.8644     79.31     97.34
2023.8671     78.84     96.67
2023.8699     84.11     100.88
2023.8726     79.13     94.67
2023.8753     79.11     97.03
2023.8781     82.08     97.33
2023.8808     81.04     98.57
2023.8836     82.00     96.82
2023.8863     79.23     95.19
2023.8890     81.25     98.89
2023.8918     80.74     95.51
2023.8945     81.38     98.10
2023.8973     80.76     102.66
2023.9000     78.14     96.55
2023.9027     81.36     99.57
2023.9055     80.34     96.23
2023.9082     79.65     97.16
2023.9110     79.53     96.92
2023.9137     80.74     98.48
2023.9164     80.66     103.03
2023.9192     77.99     98.81
2023.9219     82.03     100.56
2023.9247     83.67     98.60
2023.9274     85.02     97.30
2023.9301     82.02     98.32
2023.9329     79.11     98.22
2023.9356     83.37     96.43
2023.9384     84.09     103.39
2023.9411     81.01     100.33
2023.9438     83.32     98.18
2023.9466     71.34     91.40
2023.9493     77.01     96.54
2023.9521     82.01     102.92
2023.9548     82.58     99.37
2023.9575     78.76     93.63
2023.9603     88.84     100.81
2023.9630     84.88     96.16
2023.9658     81.27     100.25
2023.9685     80.78     96.59
2023.9712     81.07     95.33
2023.9740     80.52     100.83
2023.9767     81.53     98.37
2023.9795     79.88     94.67
2023.9822     82.29     99.73
2023.9849     81.11     98.78
2023.9877     82.33     98.72
2023.9904     81.33     98.36
2023.9932     82.04     100.71
2023.9959     82.12     98.25
2023.9986     82.73     99.34
2024.0014     86.78     103.03
2024.0041     81.75     97.81
2024.0068     86.41     100.80
2024.0096     83.94     99.71
2024.0123     79.39     95.47
2024.0150     80.41     99.71
2024.0178     81.31     97.91
2024.0205     82.33     96.64
2024.0232     82.46     98.98
2024.0260     82.83     98.67
2024.0287     82.28     101.80
2024.0314     80.01     94.93
2024.0342     81.31     95.97
2024.0369     82.27     99.56
2024.0396     88.59     106.11
2024.0423     82.82     100.30
2024.0451     81.40     98.71
2024.0478     87.30     100.32
2024.0505     82.19     95.34
2024.0533     81.92     98.83
2024.0560     78.67     98.47
2024.0587     83.18     99.70
2024.0615     86.19     101.22
2024.0642     80.48     101.25
2024.0669     82.14     99.31
2024.0697     83.12     100.69
2024.0724     81.05     100.07
2024.0751     79.30     96.59
2024.0779     85.90     102.62
2024.0806     83.22     95.42
2024.0833     81.67     97.00
2024.0861     85.59     96.58
2024.0888     83.12     99.80
2024.0915     81.47     97.89
2024.0943     79.87     97.05
2024.0970     83.55     102.37
2024.0997     87.84     107.74
2024.1025     88.88     100.10
2024.1052     83.79     102.11
2024.1079     82.91     101.26
2024.1107     82.40     98.92
2024.1134     85.53     106.62
2024.1161     77.74     94.30
2024.1189     79.89     98.84
2024.1216     80.03     97.17
2024.1243     81.30     102.05
2024.1270     84.77     100.37
2024.1298     82.66     96.46
2024.1325     81.04     97.83
2024.1352     83.79     99.00
2024.1380     83.08     102.29
2024.1407     81.76     101.97
2024.1434     83.11     103.05
2024.1462     80.00     103.99
2024.1489     86.32     104.29
2024.1516     87.11     104.47
2024.1544     86.80     103.04
2024.1571     81.45     100.69
2024.1598     87.02     104.25
2024.1626     88.87     104.40
2024.1653     81.66     100.11
2024.1680     81.03     99.76
2024.1708     94.93     110.29
2024.1735     83.92     106.53
2024.1762     85.73     108.57
2024.1790     87.57     104.24
2024.1817     81.57     101.23
2024.1844     81.23     101.85
2024.1872     82.61     100.13
2024.1899     81.51     98.50
2024.1926     87.09     100.15
2024.1954     87.42     104.43
2024.1981     79.79     94.31
2024.2008     89.01     96.79
2024.2036     87.37     101.27
2024.2063     82.86     106.42
2024.2090     85.35     103.07
2024.2117     79.51     96.01
2024.2145     83.18     102.52
2024.2172     89.42     98.46
