# Time(a)    BL_length(m)   Sig_bl(m)         Up(mm)  Sig_u(mm)
2022.0890    163961.29235    0.00770         15.4705    0.0000
2022.0918    163961.29577    0.00728         14.9166    0.0000
2022.0945    163961.28724    0.00744         14.9404    0.0000
2022.0973    163961.28910    0.00804         16.2541    0.0000
2022.1000    163961.29156    0.00786         15.8811    0.0000
2022.1027    163961.28965    0.00755         15.2594    0.0000
2022.1055    163961.29272    0.00785         15.7362    0.0000
2022.1082    163961.29382    0.00792         16.0483    0.0000
2022.1110    163961.29068    0.00765         15.4409    0.0000
2022.1137    163961.29229    0.00762         15.3955    0.0000
2022.1164    163961.29245    0.00767         15.3837    0.0000
2022.1192    163961.29248    0.00777         15.3012    0.0000
2022.1219    163961.29381    0.00723         14.6249    0.0000
2022.1247    163961.29117    0.00719         14.5102    0.0000
2022.1274    163961.29370    0.00688         13.7980    0.0000
2022.1301    163961.29405    0.00761         15.4902    0.0000
2022.1329    163961.29437    0.00695         13.9195    0.0000
2022.1356    163961.29219    0.00733         14.9501    0.0000
2022.1384    163961.29300    0.00747         15.2566    0.0000
2022.1411    163961.29257    0.00749         15.5353    0.0000
2022.1438    163961.29464    0.00738         14.6220    0.0000
2022.1466    163961.29241    0.00696         13.8963    0.0000
2022.1493    163961.29445    0.00791         15.9340    0.0000
2022.1521    163961.29004    0.00742         15.0745    0.0000
2022.1548    163961.29476    0.00720         14.7183    0.0000
2022.1575    163961.29776    0.00757         15.3370    0.0000
2022.1603    163961.29834    0.00751         15.4304    0.0000
2022.1630    163961.28913    0.00768         15.7913    0.0000
2022.1658    163961.29337    0.00768         15.4753    0.0000
2022.1685    163961.29111    0.00697         14.1841    0.0000
2022.1712    163961.28751    0.00817         16.5002    0.0000
2022.1740    163961.29495    0.00789         15.9706    0.0000
2022.1767    163961.29404    0.00774         15.6948    0.0000
2022.1795    163961.29401    0.00875         17.5490    0.0000
2022.1822    163961.29086    0.00802         16.3598    0.0000
2022.1849    163961.29055    0.00866         16.9777    0.0000
2022.1877    163961.29224    0.00828         16.5285    0.0000
2022.1904    163961.29242    0.00844         16.6848    0.0000
2022.1931    163961.29073    0.00744         15.0556    0.0000
2022.1959    163961.29442    0.00822         16.6529    0.0000
2022.1986    163961.29993    0.00726         15.0551    0.0000
2022.2014    163961.29181    0.00828         17.0331    0.0000
2022.2041    163961.29348    0.00808         16.2134    0.0000
2022.2068    163961.29323    0.00732         15.1260    0.0000
2022.2096    163961.29389    0.00798         16.4003    0.0000
2022.2123    163961.29316    0.00812         16.3314    0.0000
2022.2151    163961.29353    0.00877         17.8046    0.0000
2022.2178    163961.29343    0.00879         18.3878    0.0000
2022.2205    163961.28987    0.00879         17.8118    0.0000
2022.2233    163961.29150    0.00826         16.7120    0.0000
2022.2260    163961.30065    0.00927         18.7557    0.0000
2022.2288    163961.28800    0.00887         18.0634    0.0000
2022.2315    163961.29635    0.00834         16.6786    0.0000
2022.2342    163961.29221    0.00803         15.7295    0.0000
2022.2370    163961.29458    0.00814         16.4921    0.0000
2022.2397    163961.29065    0.00882         17.3824    0.0000
2022.2425    163961.29369    0.00837         16.7757    0.0000
2022.2452    163961.29344    0.00805         16.0483    0.0000
2022.2479    163961.29534    0.00752         15.2947    0.0000
2022.2507    163961.29275    0.00768         15.4409    0.0000
2022.2534    163961.29104    0.00859         16.9410    0.0000
2022.2562    163961.29246    0.00834         16.9803    0.0000
2022.2589    163961.29095    0.00815         16.5178    0.0000
2022.2616    163961.29300    0.00743         15.1827    0.0000
2022.2644    163961.29304    0.00816         16.5503    0.0000
2022.2671    163961.29325    0.00854         17.3328    0.0000
2022.2699    163961.29179    0.00721         14.6581    0.0000
2022.2726    163961.29147    0.00789         16.4618    0.0000
2022.2753    163961.29133    0.00852         16.8572    0.0000
2022.2781    163960.90385   14.14214      14142.1356    0.0000
2022.2808    163961.28742    0.00850         17.2659    0.0000
2022.2836    163961.30056    0.00826         16.9074    0.0000
2022.2863    163961.30065    0.00827         16.8725    0.0000
2022.2890    163961.30561    0.00871         18.0223    0.0000
2022.2918    163961.30032    0.00904         18.5524    0.0000
2022.2945    163961.29136    0.00770         15.6739    0.0000
2022.2973    163961.29157    0.00857         17.3395    0.0000
2022.3000    163961.29218    0.00922         18.2635    0.0000
2022.3027    163961.29203    0.00863         17.6064    0.0000
2022.3055    163961.29535    0.00957         19.1171    0.0000
2022.3082    163961.29186    0.00930         18.6215    0.0000
2022.3110    163961.29020    0.00886         18.1057    0.0000
2022.3137    163961.29085    0.00989         19.7821    0.0000
2022.3164    163961.29080    0.00919         18.6033    0.0000
2022.3192    163961.30005    0.01051         20.7104    0.0000
2022.3219    163961.29046    0.00918         18.3828    0.0000
2022.3247    163961.29102    0.00862         17.8494    0.0000
2022.3274    163961.29240    0.00917         18.5506    0.0000
2022.3301    163961.28948    0.00837         17.3155    0.0000
2022.3329    163961.29274    0.00799         16.1435    0.0000
2022.3356    163961.29405    0.00826         16.6854    0.0000
2022.3384    163961.29398    0.00768         15.7030    0.0000
2022.3411    163961.29379    0.00860         17.3861    0.0000
2022.3438    163961.29463    0.00864         17.6937    0.0000
2022.3466    163961.29367    0.00930         18.6103    0.0000
2022.3493    163961.29088    0.00930         18.4540    0.0000
2022.3521    163961.29170    0.00967         19.6163    0.0000
2022.3548    163961.29291    0.00871         17.5360    0.0000
2022.3575    163961.28882    0.00992         20.1789    0.0000
2022.3603    163961.29581    0.00873         17.5891    0.0000
2022.3630    163961.29362    0.00865         17.4449    0.0000
2022.3658    163961.29747    0.00894         18.0975    0.0000
2022.3685    163961.29421    0.00860         17.0999    0.0000
2022.3712    163961.29805    0.00864         17.1306    0.0000
2022.3740    163961.29557    0.00902         18.0167    0.0000
2022.3767    163961.29733    0.00938         18.6081    0.0000
2022.3795    163961.29591    0.00976         19.5338    0.0000
2022.3822    163961.29387    0.00824         16.1765    0.0000
2022.3849    163961.29443    0.00891         17.4561    0.0000
2022.3877    163961.29161    0.00842         16.7451    0.0000
2022.3904    163961.29890    0.00914         18.2314    0.0000
2022.3931    163961.29348    0.00918         18.0920    0.0000
2022.3959    163961.29654    0.00850         16.8781    0.0000
2022.3986    163961.29714    0.00959         19.1731    0.0000
2022.4014    163961.29398    0.00929         18.2927    0.0000
2022.4041    163961.29409    0.00890         18.0525    0.0000
2022.4068    163961.29467    0.00919         18.3871    0.0000
2022.4096    163961.29214    0.00806         16.3904    0.0000
2022.4123    163961.29368    0.00883         17.6274    0.0000
2022.4151    163961.29182    0.00916         18.4738    0.0000
2022.4178    163961.29301    0.00822         17.1931    0.0000
2022.4205    163961.29343    0.00845         17.1875    0.0000
2022.4233    163961.29435    0.00887         17.4622    0.0000
2022.4260    163961.29328    0.00784         16.0221    0.0000
2022.4288    163961.29540    0.00773         15.8652    0.0000
2022.4315    163961.29548    0.00898         18.1856    0.0000
2022.4342    163961.29596    0.00726         14.9100    0.0000
2022.4370    163961.29390    0.00911         18.0165    0.0000
2022.4397    163961.29482    0.00860         17.5980    0.0000
2022.4425    163961.29460    0.00811         16.5953    0.0000
2022.4452    163961.29365    0.00802         16.2580    0.0000
2022.4479    163961.29493    0.00915         17.7805    0.0000
2022.4507    163961.29561    0.00676         14.0816    0.0000
2022.4534    163961.29664    0.00785         15.3653    0.0000
2022.4562    163961.29339    0.00860         16.7542    0.0000
2022.4589    163961.29349    0.00869         17.1978    0.0000
2022.4616    163961.29127    0.00783         16.1119    0.0000
2022.4644    163961.29167    0.00880         17.4301    0.0000
2022.4671    163961.29241    0.00863         17.1586    0.0000
2022.4699    163961.29636    0.00809         16.2355    0.0000
2022.4726    163961.29314    0.00845         16.7304    0.0000
2022.4753    163961.29712    0.00735         15.1303    0.0000
2022.4781    163961.29514    0.00803         16.1706    0.0000
2022.4808    163961.29514    0.00821         16.5479    0.0000
2022.4836    163961.29355    0.00771         15.8853    0.0000
2022.4863    163961.29385    0.00830         16.7293    0.0000
2022.4890    163961.29561    0.00785         15.6153    0.0000
2022.4918    163961.29602    0.00875         17.6161    0.0000
2022.4945    163961.29438    0.00840         17.1198    0.0000
2022.4973    163961.29531    0.00802         16.6952    0.0000
2022.5000    163961.29384    0.00926         18.5817    0.0000
2022.5027    163961.29226    0.00966         19.1889    0.0000
2022.5055    163961.29234    0.00921         18.4002    0.0000
2022.5082    163961.29156    0.00978         20.2065    0.0000
2022.5110    163961.29417    0.00995         19.9110    0.0000
2022.5137    163961.29152    0.01028         21.3009    0.0000
2022.5164    163961.29516    0.00868         17.8289    0.0000
2022.5192    163961.29110    0.00898         18.7877    0.0000
2022.5219    163961.29460    0.00871         17.7360    0.0000
2022.5247    163961.29362    0.00862         17.6097    0.0000
2022.5274    163961.29344    0.00813         16.8173    0.0000
2022.5301    163961.29530    0.00938         19.1563    0.0000
2022.5329    163961.29770    0.00961         20.1194    0.0000
2022.5356    163961.29617    0.00895         18.3901    0.0000
2022.5384    163961.29344    0.00845         17.4054    0.0000
2022.5411    163961.29123    0.00821         16.9435    0.0000
2022.5438    163961.29010    0.00893         17.9985    0.0000
2022.5466    163961.29173    0.00889         17.6836    0.0000
2022.5493    163961.29369    0.00816         16.1543    0.0000
2022.5521    163961.29707    0.00777         15.6035    0.0000
2022.5548    163961.29624    0.00943         19.1296    0.0000
2022.5575    163961.29230    0.00806         16.3031    0.0000
2022.5603    163961.29298    0.00834         16.7353    0.0000
2022.5630    163961.29407    0.00900         18.0022    0.0000
2022.5658    163961.29103    0.00802         16.3177    0.0000
2022.5685    163961.29398    0.00831         16.9152    0.0000
2022.5712    163961.29394    0.00906         17.7743    0.0000
2022.5740    163961.29268    0.00923         18.8256    0.0000
2022.5767    163961.29028    0.00995         20.1069    0.0000
2022.5795    163961.29394    0.00832         16.8487    0.0000
2022.5822    163961.29418    0.00823         16.9088    0.0000
2022.5849    163961.29286    0.00814         16.7387    0.0000
2022.5877    163961.29535    0.00787         15.7962    0.0000
2022.5904    163961.29383    0.00815         16.5804    0.0000
2022.5931    163961.29764    0.00919         18.5414    0.0000
2022.5959    163961.29547    0.00870         17.3874    0.0000
2022.5986    163961.29698    0.00957         19.4004    0.0000
2022.6014    163961.29293    0.00902         18.0054    0.0000
2022.6041    163961.29273    0.00912         18.6085    0.0000
2022.6068    163961.29554    0.00947         19.0943    0.0000
2022.6096    163961.29095    0.00851         17.3837    0.0000
2022.6123    163961.29309    0.00918         18.7739    0.0000
2022.6151    163961.29370    0.00984         19.9297    0.0000
2022.6178    163961.29692    0.00870         17.8131    0.0000
2022.6205    163961.29521    0.00926         18.9220    0.0000
2022.6233    163961.29686    0.00989         19.7617    0.0000
2022.6260    163961.29548    0.00919         18.3560    0.0000
2022.6288    163961.29381    0.00864         17.5260    0.0000
2022.6315    163961.29183    0.00939         18.9548    0.0000
2022.6342    163961.29470    0.01011         20.3065    0.0000
2022.6370    163961.29083    0.01046         21.3801    0.0000
2022.6397    163961.29506    0.00881         17.7062    0.0000
2022.6425    163961.29504    0.00831         16.7845    0.0000
2022.6452    163961.29354    0.00930         18.7669    0.0000
2022.6479    163961.29478    0.01045         21.5528    0.0000
2022.6507    163961.29559    0.01020         20.7875    0.0000
2022.6534    163961.29634    0.00925         18.5393    0.0000
2022.6562    163961.29413    0.00782         15.5678    0.0000
2022.6589    163961.29389    0.00801         16.2105    0.0000
2022.6616    163961.29233    0.00849         16.8556    0.0000
2022.6644    163961.29426    0.00851         17.2684    0.0000
2022.6671    163961.29239    0.00746         15.2210    0.0000
2022.6699    163961.29204    0.00794         16.1143    0.0000
2022.6726    163961.29381    0.00843         17.0590    0.0000
2022.6753    163961.29599    0.00777         15.9394    0.0000
2022.6781    163961.29510    0.00776         15.4751    0.0000
2022.6808    163961.29513    0.00751         14.9762    0.0000
2022.6836    163961.29303    0.00702         14.2707    0.0000
2022.6863    163961.29459    0.00809         16.3031    0.0000
2022.6890    163961.29411    0.00733         14.8521    0.0000
2022.6918    163961.29387    0.00826         16.3902    0.0000
2022.6945    163961.29453    0.00789         15.9801    0.0000
2022.6973    163961.29266    0.00845         17.2121    0.0000
2022.7000    163961.29698    0.00805         16.4380    0.0000
2022.7027    163961.29529    0.00761         15.5941    0.0000
2022.7055    163961.29240    0.00845         17.3521    0.0000
2022.7082    163961.29447    0.00854         17.4245    0.0000
2022.7110    163961.29454    0.00872         17.8554    0.0000
2022.7137    163961.29513    0.00772         15.9513    0.0000
2022.7164    163961.29370    0.00929         18.3827    0.0000
2022.7192    163961.29668    0.00839         17.2592    0.0000
2022.7219    163961.29440    0.00792         16.2888    0.0000
2022.7247    163961.29321    0.00870         17.6238    0.0000
2022.7274    163961.29577    0.00828         16.8842    0.0000
2022.7301    163961.29277    0.00812         16.2697    0.0000
2022.7329    163961.29392    0.00750         15.1280    0.0000
2022.7356    163961.29330    0.00757         15.3303    0.0000
2022.7384    163961.29319    0.00815         16.4958    0.0000
2022.7411    163961.29425    0.00920         18.6742    0.0000
2022.7438    163961.29372    0.00802         16.5276    0.0000
2022.7466    163961.29638    0.00795         16.6887    0.0000
2022.7493    163961.29489    0.00832         16.4403    0.0000
2022.7521    163961.29276    0.00799         16.0910    0.0000
2022.7548    163961.29397    0.00886         17.6570    0.0000
2022.7575    163961.29351    0.00722         14.8996    0.0000
2022.7603    163961.29523    0.00779         16.1410    0.0000
2022.7630    163961.29557    0.00793         16.2130    0.0000
2022.7658    163961.29465    0.00811         16.4538    0.0000
2022.7685    163961.29648    0.00814         16.2873    0.0000
2022.7712    163961.29363    0.00869         17.6264    0.0000
2022.7740    163961.29552    0.00784         15.8639    0.0000
2022.7767    163961.29436    0.00767         15.4729    0.0000
2022.7795    163961.29407    0.00719         14.7361    0.0000
2022.7822    163961.29556    0.00749         15.1794    0.0000
2022.7849    163961.29456    0.00747         15.0909    0.0000
2022.7877    163961.29683    0.00701         14.4694    0.0000
2022.7904    163961.29509    0.00751         15.6308    0.0000
2022.7931    163961.29520    0.00721         14.7949    0.0000
2022.7959    163961.29310    0.00745         14.8364    0.0000
2022.7986    163961.29338    0.00730         14.7357    0.0000
2022.8014    163961.29541    0.00806         15.6402    0.0000
2022.8041    163961.29608    0.00766         15.4769    0.0000
2022.8068    163961.29695    0.00725         14.8342    0.0000
2022.8096    163961.29491    0.00801         16.3281    0.0000
2022.8123    163961.29514    0.00740         15.1251    0.0000
2022.8151    163961.29542    0.00770         15.5955    0.0000
2022.8178    163961.29745    0.00805         16.4255    0.0000
2022.8205    163961.29461    0.00767         15.8101    0.0000
2022.8233    163961.29519    0.00717         14.7413    0.0000
2022.8260    163961.29602    0.00730         14.8807    0.0000
2022.8288    163961.29496    0.00772         15.3382    0.0000
2022.8315    163961.29553    0.00692         14.2662    0.0000
2022.8342    163961.29638    0.00717         14.5165    0.0000
2022.8370    163961.29465    0.00738         14.8051    0.0000
2022.8397    163961.29391    0.00745         15.0700    0.0000
2022.8425    163961.29823    0.00719         14.4779    0.0000
2022.8452    163961.29503    0.00748         14.9548    0.0000
2022.8479    163961.29509    0.00739         14.8141    0.0000
2022.8507    163961.29473    0.00709         14.7362    0.0000
2022.8534    163961.29500    0.00829         16.4182    0.0000
2022.8562    163961.29593    0.00666         13.5377    0.0000
2022.8589    163961.29395    0.00721         14.7401    0.0000
2022.8616    163961.29368    0.00713         14.5700    0.0000
2022.8644    163961.29443    0.00772         15.3756    0.0000
2022.8671    163961.29225    0.00745         15.3002    0.0000
2022.8699    163961.29216    0.00756         15.3365    0.0000
2022.8726    163961.29189    0.00735         14.5798    0.0000
2022.8753    163961.29421    0.00743         14.5683    0.0000
2022.8781    163961.29425    0.00697         14.0433    0.0000
2022.8808    163961.29358    0.00701         14.2486    0.0000
2022.8836    163961.29435    0.00671         13.7809    0.0000
2022.8863    163961.29597    0.00686         14.1588    0.0000
2022.8890    163961.29400    0.00730         14.7963    0.0000
2022.8918    163961.29233    0.00736         14.8478    0.0000
2022.8945    163961.29111    0.00734         14.8965    0.0000
2022.8973    163961.29101    0.00711         14.5397    0.0000
2022.9000    163961.29444    0.00669         13.8349    0.0000
2022.9027    163961.29488    0.00705         14.2258    0.0000
2022.9055    163961.29167    0.00707         14.4972    0.0000
2022.9082    163961.29207    0.00668         13.7568    0.0000
2022.9110    163961.29207    0.00802         15.9813    0.0000
2022.9137    163961.29021    0.00750         15.3819    0.0000
2022.9164    163961.29393    0.00792         15.9732    0.0000
2022.9192    163961.29659    0.00679         13.9816    0.0000
2022.9219    163961.29376    0.00705         14.2778    0.0000
2022.9247    163961.29202    0.00698         14.1654    0.0000
2022.9274    163961.29349    0.00737         14.9330    0.0000
2022.9301    163961.29370    0.00712         14.5283    0.0000
2022.9329    163961.29489    0.00721         14.4458    0.0000
2022.9356    163961.29267    0.00705         14.3281    0.0000
2022.9384    163961.29384    0.00664         13.4994    0.0000
2022.9411    163961.29394    0.00710         14.3379    0.0000
2022.9438    163961.29393    0.00713         14.4029    0.0000
2022.9466    163961.29400    0.00723         14.6101    0.0000
2022.9493    163961.29519    0.00741         14.8035    0.0000
2022.9521    163961.27777    0.00742         15.2358    0.0000
2022.9548    163961.29125    0.00759         15.2297    0.0000
2022.9575    163961.29279    0.00717         14.3369    0.0000
2022.9603    163961.29606    0.00708         14.2336    0.0000
2022.9630    163961.29340    0.00690         13.9765    0.0000
2022.9658    163961.29071    0.00743         15.2178    0.0000
2022.9685    163961.29428    0.00714         14.1924    0.0000
2022.9712    163961.29119    0.00709         14.1228    0.0000
2022.9740    163961.29283    0.00735         14.7580    0.0000
2022.9767    163961.29381    0.00741         15.0102    0.0000
2022.9795    163961.29575    0.00758         15.2928    0.0000
2022.9822    163961.29842    0.00747         15.2960    0.0000
2022.9849    163961.29944    0.00698         14.2116    0.0000
2022.9877    163961.29615    0.00716         14.5001    0.0000
2022.9904    163961.29337    0.00706         14.2698    0.0000
2022.9931    163961.29595    0.00700         14.1996    0.0000
2022.9959    163961.29460    0.00694         13.9413    0.0000
2022.9986    163961.29399    0.00754         15.3913    0.0000
2023.0014    163961.29404    0.00738         14.5847    0.0000
2023.0041    163961.29242    0.00720         14.4350    0.0000
2023.0068    163961.28853    0.00723         14.6555    0.0000
2023.0096    163961.29681    0.00689         13.9537    0.0000
2023.0123    163961.29538    0.00697         14.0207    0.0000
2023.0151    163961.29352    0.00683         13.7181    0.0000
2023.0178    163961.29494    0.00682         13.8779    0.0000
2023.0205    163961.29567    0.00659         13.5018    0.0000
2023.0233    163961.29506    0.00697         14.2038    0.0000
2023.0260    163961.29435    0.00680         13.8004    0.0000
2023.0288    163961.29324    0.00808         16.2726    0.0000
2023.0315    163961.30196    0.00730         14.7412    0.0000
2023.0342    163961.29905    0.00817         16.4510    0.0000
2023.0370    163961.30075    0.00732         14.9800    0.0000
2023.0397    163961.30251    0.00723         14.5553    0.0000
2023.0425    163961.29345    0.00747         15.0843    0.0000
2023.0452    163961.29147    0.00774         15.6892    0.0000
2023.0479    163961.29569    0.00804         16.1864    0.0000
2023.0507    163961.30017    0.00731         14.6508    0.0000
2023.0534    163961.29774    0.00707         14.4520    0.0000
2023.0562    163961.29852    0.00803         16.0647    0.0000
2023.0589    163961.30005    0.00772         15.6401    0.0000
2023.0616    163961.29705    0.00740         14.7653    0.0000
2023.0644    163961.28929    0.00709         14.1699    0.0000
2023.0671    163961.29494    0.00810         16.1217    0.0000
2023.0699    163961.29628    0.00738         14.7402    0.0000
2023.0726    163961.29175    0.00771         15.3403    0.0000
2023.0753    163961.29363    0.00735         14.8193    0.0000
2023.0781    163961.29479    0.00707         14.0442    0.0000
2023.0808    163961.29423    0.00657         13.4889    0.0000
2023.0836    163961.29475    0.00743         14.9308    0.0000
2023.0863    163961.29939    0.00770         15.4441    0.0000
2023.0890    163961.29430    0.00819         16.2012    0.0000
2023.0918    163961.29923    0.00742         14.7126    0.0000
2023.0945    163961.30258    0.00748         14.6774    0.0000
2023.0973    163961.29778    0.00708         14.4177    0.0000
2023.1000    163961.29706    0.00763         15.1540    0.0000
2023.1027    163961.30098    0.00796         16.1143    0.0000
2023.1055    163961.29555    0.00733         14.9015    0.0000
2023.1082    163961.29217    0.00736         14.7577    0.0000
2023.1110    163961.29712    0.00791         15.8484    0.0000
2023.1137    163961.30033    0.00843         16.8740    0.0000
2023.1164    163961.29794    0.00860         16.9118    0.0000
2023.1192    163961.29543    0.00804         16.1423    0.0000
2023.1219    163961.29435    0.00862         16.1110    0.0000
2023.1247    163961.30134    0.00867         17.1412    0.0000
2023.1274    163961.29571    0.00825         16.2852    0.0000
2023.1301    163961.29612    0.00825         16.3307    0.0000
2023.1329    163961.29731    0.00742         14.9853    0.0000
2023.1356    163961.29474    0.00848         16.6690    0.0000
2023.1384    163961.29461    0.00745         14.8123    0.0000
2023.1411    163961.29445    0.00708         14.1794    0.0000
2023.1438    163961.30226    0.00766         15.6172    0.0000
2023.1466    163961.29667    0.00736         14.8126    0.0000
2023.1493    163961.29495    0.00758         15.2143    0.0000
2023.1521    163961.29575    0.00790         15.6990    0.0000
2023.1548    163961.30207    0.00788         15.8866    0.0000
2023.1575    163961.29793    0.00837         16.7858    0.0000
2023.1603    163961.29964    0.00787         15.7174    0.0000
2023.1630    163961.29718    0.00838         16.6692    0.0000
2023.1658    163961.29953    0.00743         14.8742    0.0000
2023.1685    163961.29705    0.00722         14.4411    0.0000
2023.1712    163961.29355    0.00753         15.1325    0.0000
2023.1740    163961.29669    0.00784         15.8718    0.0000
2023.1767    163961.29739    0.00802         16.2294    0.0000
2023.1795    163961.30098    0.00860         16.7731    0.0000
2023.1822    163961.29396    0.00760         15.2821    0.0000
2023.1849    163961.29799    0.00768         15.2080    0.0000
2023.1877    163961.29968    0.00929         17.8751    0.0000
2023.1904    163961.29769    0.00844         16.2131    0.0000
2023.1931    163961.29751    0.00775         15.5424    0.0000
2023.1959    163961.29677    0.00897         16.7885    0.0000
2023.1986    163961.29328    0.00812         16.2030    0.0000
2023.2014    163961.29821    0.00766         15.3794    0.0000
2023.2041    163961.29754    0.00868         16.5942    0.0000
2023.2068    163961.29052    0.00785         15.4423    0.0000
2023.2096    163961.29665    0.00849         16.8859    0.0000
2023.2123    163961.29876    0.00809         15.8343    0.0000
2023.2151    163961.29698    0.00879         17.8101    0.0000
2023.2178    163961.29727    0.00884         16.9699    0.0000
2023.2205    163961.30099    0.00799         16.0645    0.0000
2023.2233    163961.29784    0.00924         17.4728    0.0000
2023.2260    163961.29345    0.00820         16.7677    0.0000
2023.2288    163961.29406    0.00839         16.5206    0.0000
2023.2315    163961.30441    0.00898         17.9364    0.0000
2023.2342    163961.30096    0.00807         16.2960    0.0000
2023.2370    163961.29869    0.00777         15.5123    0.0000
2023.2397    163961.29803    0.00855         17.1652    0.0000
2023.2425    163961.29982    0.00820         16.4115    0.0000
2023.2452    163961.29326    0.00750         15.1216    0.0000
2023.2479    163961.29809    0.00840         16.5401    0.0000
2023.2507    163961.30003    0.00864         17.1201    0.0000
2023.2534    163961.29870    0.00888         17.4849    0.0000
2023.2562    163961.29795    0.00769         15.3426    0.0000
2023.2589    163961.29529    0.00854         16.7703    0.0000
2023.2616    163961.29475    0.00878         17.4595    0.0000
2023.2644    163961.29366    0.00801         15.8902    0.0000
2023.2671    163961.29745    0.00801         16.1231    0.0000
2023.2699    163961.29609    0.00857         16.3527    0.0000
2023.2726    163961.30574    0.00884         17.5368    0.0000
2023.2753    163961.29349    0.00861         17.3651    0.0000
2023.2781    163961.28885    0.00871         17.1702    0.0000
2023.2808    163961.29041    0.01039         19.7560    0.0000
2023.2836    163961.29458    0.00896         17.5578    0.0000
2023.2863    163961.29700    0.00859         17.2033    0.0000
2023.2890    163961.29252    0.00999         19.2621    0.0000
2023.2918    163961.30313    0.00921         18.7159    0.0000
2023.2945    163961.29798    0.00909         17.2861    0.0000
2023.2973    163961.29986    0.00905         18.4282    0.0000
2023.3000    163961.30006    0.00882         17.5026    0.0000
2023.3027    163961.29534    0.00891         17.4055    0.0000
2023.3055    163961.30274    0.00831         16.7312    0.0000
2023.3082    163961.29512    0.00805         16.1659    0.0000
2023.3110    163961.29630    0.00937         19.0346    0.0000
2023.3137    163961.29064    0.00902         18.1033    0.0000
2023.3164    163961.29874    0.00933         18.6231    0.0000
2023.3192    163961.29771    0.00824         16.7215    0.0000
2023.3219    163961.30074    0.00962         18.4427    0.0000
2023.3247    163961.29603    0.00873         17.3877    0.0000
2023.3274    163961.29868    0.00824         16.2265    0.0000
2023.3301    163961.29379    0.00835         16.5279    0.0000
2023.3329    163961.29880    0.00836         16.7967    0.0000
2023.3356    163961.29770    0.00816         16.5944    0.0000
2023.3384    163961.29831    0.00905         18.1900    0.0000
2023.3411    163961.30339    0.00937         18.7742    0.0000
2023.3438    163961.29564    0.00918         18.0545    0.0000
2023.3466    163961.29415    0.00861         17.5674    0.0000
2023.3493    163961.30003    0.00889         17.6249    0.0000
2023.3521    163961.29557    0.00919         18.3520    0.0000
2023.3548    163961.29686    0.00941         19.0474    0.0000
2023.3575    163961.29587    0.00807         16.1020    0.0000
2023.3603    163961.29003    0.00894         17.7528    0.0000
2023.3630    163961.29774    0.00818         16.3405    0.0000
2023.3658    163961.29900    0.00785         15.8877    0.0000
2023.3685    163961.29995    0.00938         18.4231    0.0000
2023.3712    163961.29378    0.00888         17.9367    0.0000
2023.3740    163961.30010    0.00822         16.5366    0.0000
2023.3767    163961.30056    0.00826         16.8157    0.0000
2023.3795    163961.29600    0.00901         18.2685    0.0000
2023.3822    163961.29817    0.00907         18.5673    0.0000
2023.3849    163961.29487    0.00858         17.3170    0.0000
2023.3877    163961.29755    0.00815         16.8956    0.0000
2023.3904    163961.29850    0.00789         16.1400    0.0000
2023.3931    163961.29934    0.00922         18.5447    0.0000
2023.3959    163961.29940    0.00924         18.0517    0.0000
2023.3986    163961.29303    0.00917         18.7519    0.0000
2023.4014    163961.29797    0.00862         17.7495    0.0000
2023.4041    163961.29508    0.00863         17.2581    0.0000
2023.4068    163961.30094    0.00805         16.3174    0.0000
2023.4096    163961.29674    0.00873         17.1366    0.0000
2023.4123    163961.29544    0.00971         18.9164    0.0000
2023.4151    163961.29694    0.00948         18.6625    0.0000
2023.4178    163961.29954    0.00880         17.5487    0.0000
2023.4205    163961.29671    0.00909         18.2229    0.0000
2023.4233    163961.29517    0.00937         18.1598    0.0000
2023.4260    163961.29860    0.00907         17.9969    0.0000
2023.4288    163961.29864    0.00863         17.9100    0.0000
2023.4315    163961.29853    0.00813         16.5363    0.0000
2023.4342    163961.30138    0.00864         17.3071    0.0000
2023.4370    163961.30021    0.00860         17.1937    0.0000
2023.4397    163961.29957    0.00875         17.4502    0.0000
2023.4425    163961.29918    0.00836         16.3405    0.0000
2023.4452    163961.29900    0.00823         16.3541    0.0000
2023.4479    163961.30016    0.00890         17.7879    0.0000
2023.4507    163961.29813    0.00918         18.4175    0.0000
2023.4534    163961.30041    0.01011         20.5644    0.0000
2023.4562    163961.29755    0.00913         18.4140    0.0000
2023.4589    163961.29925    0.00887         17.9268    0.0000
2023.4616    163961.30164    0.00925         17.9248    0.0000
2023.4644    163961.29811    0.00875         17.4459    0.0000
2023.4671    163961.30026    0.00891         17.7012    0.0000
2023.4699    163961.29596    0.00913         17.8996    0.0000
2023.4726    163961.29887    0.00877         17.3661    0.0000
2023.4753    163961.29687    0.01011         19.8588    0.0000
2023.4781    163961.30034    0.01010         20.4960    0.0000
2023.4808    163961.30032    0.00935         19.0076    0.0000
2023.4836    163961.30208    0.00878         18.3614    0.0000
2023.4863    163961.30217    0.00872         17.8673    0.0000
2023.4890    163961.29871    0.00830         16.5871    0.0000
2023.4918    163961.30194    0.00840         17.0683    0.0000
2023.4945    163961.30110    0.00850         17.3363    0.0000
2023.4973    163961.29949    0.00847         17.0876    0.0000
2023.5000    163961.30241    0.00835         16.8238    0.0000
