77.0169 43.1787 SELE
112.202 39.095 SENC
55.4794 -4.6737 SEY1
-118.7545 34.4598 SFDM
12.2913 45.23 SFEL
-6.2056 36.4643 SFER
-99.1886 19.7412 SG21
-118.109 34.0886 SGHS
-116.6957 33.9125 SGPS
121.2 31.1 SHA2
121.2004 31.0996 SHAO
-120.225 40.5917 SHIN
-119.0157 41.8684 SHLD
-116.299 35.9714 SHOS
-116.0156 34.6243 SIBE
-118.2639 34.1029 SILK
-117.2504 32.8647 SIO3
-117.2497 32.8407 SIO5
114.352 38.073 SJHB
-116.2106 36.7305 SKUL
-111.955 40.7722 SLCU
106.75 35.05 SLHS
-119.8843 39.3143 SLID
-115.9778 33.2922 SLMS
106.58 35.05 SLXJ
-112.8449 39.4256 SMEL
-115.5875 36.3196 SMYC
108.77 32.79 SNAK
108.09 35.06 SNBX
-117.9286 33.9273 SNHS
110.08 34.48 SNHY
-119.5244 33.2479 SNI1
106.69 33.13 SNMX
107.32 34.06 SNTB
108.39 35.17 SNXY
109.46 36.62 SNYA
-121.9255 37.1664 SODB
23.3947 42.5561 SOFI
-119.0643 34.3199 SOMT
103.731 32.6168 SPDX
103.9061 32.7858 SPHL
-112.1275 39.3062 SPIC
-118.6462 34.0593 SPK1
103.0952 32.8284 SPMG
-117.8488 33.9927 SPMS
-115.4659 31.045 SPMX
-117.4233 47.5184 SPN1
103.3854 32.5897 SPYY
-120.0652 34.0043 SRS1
-89.1166 13.6971 SSIA
-52.6777 47.5952 STJO
141.8447 43.5286 STK2
-116.3378 36.6446 STRI
-122.1733 37.4269 SUAA
130.9081 44.4333 SUIY
74 44.21 SUMK
-121.8206 39.2058 SUTB
20.8105 -32.3802 SUTH
20.81 -32.21 SUTM
127.0542 37.2755 SUWN
-122.5263 38.0332 SVIN
113.373 36.509 SX91
113.571 37.852 SX92
113.18 36.224 SXCH
113.18 36.22 SXCZ
113.392 40.122 SXDT
111.9 36.25 SXGX
111.604 38.803 SXKL
111.371 36.084 SXLF
114.021 39.382 SXLQ
112.433 37.712 SXTY
111.234 35.105 SXXX
112.892 37.632 SXYC
103.12 30.97 SY01
100.48 31.52 SYA1
100.65 31.37 SYA2
101.17 31.22 SYA3
101.4 30.62 SYA4
101.37 30.68 SYA5
101.55 30.47 SYA6
101.52 30.53 SYA7
102.63 30.53 SYA9
101.72 30.05 SYB1
102.93 30.53 SYB2
103.07 30.48 SYB4
103.15 30.45 SYB8
102.77 30.4 SYB9
103.15 30.32 SYD0
103.37 30.32 SYD1
103.3 30.33 SYD2
103.45 30.65 SYD3
103.67 30.55 SYD4
102.28 29.27 SYD5
102.22 28.92 SYD9
102.3 28.98 SYE0
102.53 28.97 SYE1
102.63 29 SYE2
103.07 28.95 SYE3
103.33 28.9 SYE4
103.45 28.98 SYE5
103.52 29.02 SYE6
103.55 29.07 SYE7
103.57 29.1 SYE8
103.65 29.13 SYE9
103.72 29.17 SYF0
103.92 29.22 SYF1
102.48 28.75 SYF2
102.62 28.67 SYF3
102.32 28.43 SYF4
101.53 28.2 SYF5
103.5 30.25 SYF6
101.78 28.18 SYF7
102.62 28.3 SYG1
103.32 28.4 SYG4
103.47 28.37 SYG5
101.85 27.67 SYG6
102.1 27.68 SYG7
102.2 27.68 SYG8
102.25 27.68 SYG9
102.37 27.68 SYH0
102.7 27.68 SYH2
102.83 27.68 SYH3
102.9 27.65 SYH4
102.58 28.18 SYH5
102.98 27.97 SYH6
103.07 27.82 SYH7
103.2 27.73 SYH8
103.37 27.58 SYH9
103.42 27.53 SYJ0
103.48 27.43 SYJ1
103.58 27.32 SYJ2
103.62 27.25 SYJ3
104.02 26.97 SYJ4
102.65 27.42 SYJ5
102.82 27.27 SYJ6
102.88 27.27 SYJ7
102.42 27.68 SYJ8
102.45 27.68 SYJ9
39.5837 -69.007 SYOG
114.189 38.852 SZFP
114.379 40.675 SZHA
114.465 36.625 SZHD
114.687 39.382 SZLY
114.682 37.015 SZNH
114.216 38.261 SZPS
114.686 38.631 SZQY
114.359 37.181 SZXT
114.573 39.836 SZYU
114.145 40.108 SZYY
114.787 37.747 SZZX
-117.6783 34.3818 TABL
127.3661 36.3744 TAEJ
101.526 30.326 TAGO
117.1231 36.2145 TAIN
121.5365 25.0213 TAIW
75.2336 37.7749 TAS2
69.2956 41.328 TASH
-116.5743 36.9316 TATE
-120.3603 35.9174 TBLP
120.9874 24.798 TCMS
-103.6091 35.085 TCUN
34.7809 32.068 TELA
-118.4146 35.1582 THCP
-149.6094 -17.5765 THTI
-68.788 76.5373 THU1
-68.825 76.537 THU2
-122.4476 37.8909 TIBB
148.98 -35.3992 TID2
148.98 -35.3992 TIDB
-118.8629 37.6189 TILC
-116.2297 36.9349 TIVA
128.8664 71.6345 TIXI
114.065 40.441 TIZH
117.27 39.73 TJBD
117.69 39.08 TJBH
-120.1326 34.4835 TJRN
117.69 39.08 TJTG
117.1 39.38 TJWQ
-150.4203 62.3077 TLKA
1.4809 43.5607 TLSE
-116.1605 33.6412 TMAP
-105.2327 40.1309 TMGO
120.9873 24.798 TNML
-117.0494 39.5422 TOIY
-117.184 38.0972 TONO
-118.3306 33.7978 TORP
-118.8367 34.248 TOST
1.4808 43.5608 TOUL
147.0557 -19.2693 TOW2
39.7756 40.9947 TRAB
-117.8034 33.6179 TRAK
-124.1509 41.0539 TRND
18.9383 69.6627 TRO1
18.9383 69.6627 TROM
-116.5305 34.8386 TROY
-149.895 61.1873 TSEA
140.0875 36.1057 TSKB
-110.5975 43.6741 TSWY
29.4507 40.7867 TUBI
-132.9943 69.4382 TUKT
-118.2575 40.4032 TUNG
112.886 36.319 TUNL
-122.9229 47.0159 TWHL
-117.7255 33.9725 TWMS
121.1645 24.9536 TWTF
-121.7512 38.5362 UCD1
-118.4419 34.0691 UCLP
-125.5416 48.9256 UCLU
-119.8438 34.4133 UCSB
107.0523 47.8651 ULAB
-65.4076 -24.7275 UNSA
-118.8023 39.6271 UPSA
87.6 43.81 URU2
87.6007 43.8079 URUM
-118.2851 34.0239 USC1
-116.0853 33.0301 USGC
-120.6611 35.3118 USLO
-77.0662 38.919 USNO
138.362 36.1331 USUD
-120.5635 34.8266 VAN1
-99.2173 36.0717 VCIO
-118.22 34.1786 VDCY
12.332 45.437 VENE
-2.8418 -71.6738 VESL
-3.952 40.4436 VILL
-118.5144 34.1264 VIMT
-119.2377 34.2758 VNCO
-118.4845 34.2932 VNCX
-120.6164 34.5563 VNDP
-118.1212 34.5015 VNPS
11.9109 45.3846 VOLT
-118.2938 33.7126 VTIS
-117.992 34.0309 VYAS
101.125 30.881 WARI
-118.6539 37.6643 WATC
-117.9111 34.0619 WCHS
111.2 35.33 WENX
-71.4933 42.6133 WES2
12.8789 49.1442 WETT
-118.9837 35.0108 WGPP
-118.0312 33.9799 WHC1
-122.6961 48.3127 WHD1
-135.2221 60.7505 WHIT
114.4913 30.5156 WHJF
-103.3288 42.7393 WHN1
-117.6435 33.6745 WHYT
-116.3918 33.9347 WIDC
-122.1678 52.2369 WILL
-122.1406 37.6526 WINT
-118.7415 34.5685 WKPK
-87.052 40.8084 WLCI
-75.4699 37.9369 WLPS
-118.0559 34.2261 WLSN
-110.2867 44.6395 WLWY
-118.4143 34.2594 WMAP
-92.7819 31.8972 WNFL
-118.0593 34.0432 WNRA
-116.9317 34.669 WOMT
-118.4276 33.9582 WRHS
-122.9212 50.1265 WSLR
-106.3498 32.4071 WSMN
6.6045 52.9146 WSRT
12.8789 49.1442 WTZR
114.3573 30.5317 WUHN
79.2098 41.2023 WUSH
-116.6539 33.9553 WWMT
108.9856 34.1782 XIAA
100.2546 25.6081 XIAG
118.0826 24.4499 XIAM
109.2215 34.3687 XIAN
111.224 35.156 XIAX
111.134 38.461 XING
112.695 38.394 XINZ
102.22 26.65 XJ01
102.47 26.75 XJ02
103.1 26.38 XJ03
103.33 27.2 XJ04
103.57 27.22 XJ05
104.5 27.52 XJ06
103.62 27.88 XJ07
103.62 27.88 XJ08
103.87 27.75 XJ09
104 27.55 XJ10
104.12 27.35 XJ11
104.22 27.05 XJ12
88.13 47.86 XJAL
78.77 39.81 XJBC
86.86 47.69 XJBE
74.97 38.65 XJBL
83.72 42.83 XJBY
84.89 44.31 XJDS
89.54 47 XJFY
79.05 37.16 XJHT
94.34 42.85 XJJJ
82.98 41.73 XJKC
86.19 41.79 XJKE
84.91 45.61 XJKL
90.3 43.81 XJML
90.98 46.15 XJQH
85.53 38.12 XJQM
88.17 39.02 XJRQ
86.11 44.21 XJSH
90.26 42.89 XJSS
82.88 46.82 XJTC
83.66 38.97 XJTZ
86.72 42.92 XJWL
81 44.96 XJWQ
75.24 39.74 XJWU
83.26 43.4 XJXY
77.45 37.85 XJYC
81.53 43.97 XJYN
81.97 36.43 XJYT
80.36 42.68 XJZS
101.7744 36.6007 XNIN
87.18 29.27 XZAR
81.43 30.84 XZBG
97.17 31.14 XZCD
97.47 28.66 XZCY
91.1 30.48 XZDX
80.11 32.52 XZGE
84.07 32.29 XZGZ
94.74 29.77 XZLZ
87.23 31.8 XZNM
92.11 31.49 XZNQ
88.87 29.25 XZRK
79.72 33.39 XZRT
88.83 33.2 XZSH
88.91 27.44 XZYD
84.16 29.68 XZZB
86.94 28.36 XZZF
129.6803 62.031 YAKT
129.681 62.031 YAKZ
107.4372 37.7785 YANC
115.347 -29.0466 YAR1
115.347 -29.0466 YAR2
-122.7107 41.7317 YBHB
99.47 24.17 YD01
99.3 24.18 YD02
99.17 24.13 YD03
99.03 24.12 YD04
-114.4807 62.4809 YELL
113.162 39.563 YING
101.98 22.98 YN11
102.12 23.13 YN12
102.2 23.28 YN13
102.43 23.52 YN14
102.62 24.03 YN15
102.67 24.33 YN16
101.73 24.55 YN21
101.55 24.27 YN22
101.38 23.95 YN23
101.05 23.95 YN24
101.33 23.57 YN25
100.88 23.6 YN26
101.49 25.05 YNCX
103.18 26.11 YNDC
99.39 23.55 YNGM
103.29 26.41 YNHZ
100.88 24.44 YNJD
103.23 22.79 YNJP
99.95 22.56 YNLA
100.08 23.87 YNLC
100.03 26.7 YNLJ
100.45 21.95 YNMH
101.67 23.42 YNMJ
103.38 24.4 YNML
103.4 23.36 YNMZ
97.85 24 YNRL
99.19 24.71 YNSD
101.05 22.74 YNSM
98.44 24.95 YNTC
102.75 24.12 YNTH
104.25 23.41 YNWS
101.91 24.1 YNXP
101.33 25.72 YNYA
99.37 25.88 YNYL
101.86 25.69 YNYM
100.75 26.68 YNYS
99.7 27.82 YNZD
110.636 36.773 YOHE
112.3353 16.834 YONG
110.448 34.883 YONJ
142.7167 47.0297 YSSK
112.715 38.738 YUAP
111.661 35.278 YUQU
112.982 37.069 YUSH
113.417 38.082 YUXI
28.311 -15.4255 ZAMB
41.5651 43.7884 ZECK
113.1049 34.5207 ZHNZ
7.4653 46.8771 ZIMM
114.732 40.769 ZJHB
119.27 29.47 ZJJD
120.76 27.93 ZJWZ
121.99 30.07 ZJZS
36.7586 55.6993 ZWEN
