# YYYYMMDD	N_correlation	E_correlation	U_correlation
20140803	-0.271207517	0.4849098085	0.1486385607
20140804	-0.2254954752	0.5674461805	0.1853075183
20140805	-0.1729475636	0.6293988689	0.1882823774
20140806	-0.09257375753	0.6821652684	0.1167890249
20140807	-0.05033633489	0.7238234901	0.04740905044
20140808	-0.04279354522	0.7569838428	-0.07831411194
20140809	-0.03564478106	0.7778299397	-0.1323642421
20140810	-0.02686203165	0.7927989721	-0.1375348291
20140811	-0.0155363205	0.8043706746	-0.1875819548
20140812	-0.00226388551	0.7987351224	-0.1567696783
20140813	0.001942608101	0.8020719838	-0.1697435554
20140814	0.01341981744	0.7977202182	-0.2103865409
20140815	0.02670633635	0.7934013092	-0.2490599215
20140816	0.03485652596	0.7842855559	-0.2835133471
20140817	0.03968162201	0.7721775992	-0.2930428206
20140818	0.06261356744	0.7468322743	-0.3980652127
20140819	0.0843771209	0.7736866267	-0.4226444445
20140820	0.1133515581	0.7463663394	-0.4213742642
20140821	0.1601918889	0.7354732992	-0.3910720296
20140822	0.1843734517	0.7028484041	-0.2925805917
20140823	0.2446309086	0.6692022182	-0.2031448644
20140824	0.1928814529	0.6366375826	-0.1321493222
20140825	0.1903024922	0.5320053293	-0.06780694172
20140826	0.1860775213	0.6296332284	0.01147339728
20140827	0.03958911294	0.5022548591	0.08109882988
20140828	-0.06718568092	0.4878803807	0.13015989
20140829	-0.1190966119	0.4676226666	0.1561589744
20140830	-0.08597031334	0.4716476153	0.131738326
20140831	-0.07067274249	0.5347205287	0.09180151753
20140901	-0.03868484854	0.4794196689	0.01936040605
20140902	-0.03574875432	0.4497802993	-0.03054452974
20140903	0.003581718656	0.4647900094	-0.02250343653
20140904	0.0138981389	0.4542493992	-0.04323883692
20140905	-0.08025506418	0.4071038722	-0.02360291451
20140906	-0.120785161	0.3879506769	0.04281252646
20140907	-0.1088322	0.4012336947	0.1986564094
20140908	-0.09991832273	0.4130551728	0.3409636556
20140909	-0.08699185884	0.445407632	0.4396979893
20140910	-0.07960181572	0.4333068714	0.6317796413
20140911	-0.06040296237	0.4261505823	0.6341329436
20140912	-0.04174188359	0.4039431853	0.6305943132
20140913	-0.04056364396	0.3626233002	0.635270606
20140914	0.01147201727	0.3653495582	0.6340462013
20140915	0.07566732753	0.3613707531	0.6280852903
20140916	0.1550137865	0.3641162399	0.610505897
20140917	0.2435944833	0.3592971961	0.6347728885
20140918	0.3488262577	0.3462905416	0.6250672894
20140919	0.4812346799	0.362749547	0.6076578213
20140920	0.4251658901	0.3364906621	0.6030985384
20140921	0.3569997529	0.2617722858	0.5850990827
20140922	0.3526979777	0.1736470669	0.5614579281
20140923	0.338565712	0.1465558499	0.5319927982
20140924	0.3106835463	0.009479825527	0.4903330136
20140925	0.2686141715	-0.09251710131	0.2416905264
20140926	0.2634344738	0.2152406726	0.1658704596
20140927	0.3100503704	0.1986693624	0.03737496494
20140928	0.3173454106	0.1926798607	-0.05682753718
20140929	0.140399127	0.2099311789	-0.08422542145
20140930	0.09153453266	0.2060669562	-0.0765743124
20141001	0.01686332451	0.1924197907	-0.05291577555
20141002	-0.07955606363	0.2188555028	-0.09673904131
20141003	-0.2744006152	0.1345965536	-0.1008889214
20141004	-0.264104056	0.06188408823	0.07158948924
20141005	-0.2349841265	0.06645510587	0.1479765805
20141006	-0.3549531009	0.05204234937	0.0604692306
20141007	-0.3710483272	0.01149581488	0.07552845524
20141008	-0.3551713197	-0.02026453414	0.08931606458
20141009	-0.3747605224	-0.04631545026	0.06528157403
20141010	-0.3884745918	-0.05389087936	0.01167367251
20141011	-0.3863919393	-0.0603344588	-0.0309685557
20141012	-0.3298291465	-0.08619746315	-0.0685889047
20141013	-0.3098897099	-0.09546113187	-0.09631470963
20141014	-0.2717077182	-0.09625777519	-0.11892917
20141015	-0.207688858	-0.1146192606	-0.1306601591
20141016	-0.1903834015	-0.1223557362	-0.1349476906
20141017	-0.1114157904	-0.2172909036	-0.1212602856
20141018	-0.01012544094	-0.1743758869	-0.1208340372
20141019	0.1233267031	-0.179409812	-0.08665306135
20141020	0.2917211397	-0.1585229562	-0.04634322703
20141021	0.490932765	-0.1344944381	0.01375855117
20141022	0.6983498687	-0.09809618515	0.08509717452
20141023	0.6917731792	-0.05123708215	0.1235594304
20141024	0.6897485802	-0.06162654207	0.2929115026
20141025	0.6608845665	-0.06117257422	0.3254588993
20141026	0.6898490705	-0.08154770149	0.2388615284
20141027	0.8287034778	-0.08094561479	0.2089889097
20141028	0.7782152501	-0.09142501883	0.1594725785
20141029	0.8028447798	-0.1836349364	0.1340717751
20141030	0.7694417255	-0.154766242	0.06423962259
20141031	0.715652142	-0.2081064825	0.06703754911
20141101	0.6438006613	-0.3153332968	0.1669872336
20141102	0.5607478576	-0.3373537521	0.2153654331
20141103	0.533931489	-0.2372246813	0.2625277914
20141104	0.4723004253	-0.192925607	0.2993864492
20141105	0.4587925962	-0.1715056626	0.3292152565
20141106	0.4814116596	-0.144638023	0.3628155485
20141107	0.5568710188	-0.1070419635	0.3378347799
20141108	0.4319248309	-0.05473480267	0.3562217509
20141109	0.3869725558	0.05590886664	0.4017656073
20141110	0.2237914889	0.1915370449	0.3972379807
20141111	0.05626604488	0.3095582884	0.438055097
20141112	-0.3364135831	0.4463691984	0.3835103155
20141113	0.0870848894	0.467380913	0.3068921788
20141114	0.2190780801	0.5340375981	0.1894943436
20141115	0.2166338878	0.5930821065	0.180962252
20141116	0.2445593337	0.7267814874	0.1658138767
20141117	0.2442482906	0.7715317261	0.03709009804
20141118	0.2475351384	0.7558380533	0.01935890878
20141119	0.2507659849	0.7301669399	-0.09482083679
20141120	0.2495619926	0.7025554831	-0.07730260035
20141121	0.2830385707	0.6644374579	-0.04097106238
20141122	0.3404673613	0.6081822453	-0.02488692733
20141123	0.393041662	0.5677455481	0.02863906908
20141124	0.4500864771	0.538516165	0.09192139519
20141125	0.4739851611	0.5145192231	0.1485468535
20141126	0.4772028674	0.5062708291	0.194532153
20141127	0.4546234107	0.5190004458	0.2369922101
20141128	0.3019480376	0.5320707889	0.2967139684
20141129	0.2534069659	0.5542785155	0.3654639395
20141130	0.2339662515	0.5747200018	0.4512742068
20141201	0.225079481	0.5883861451	0.5601200282
20141202	0.2132285061	0.5788899701	0.6787772233
20141203	0.2341087152	0.4128423537	0.6970924206
20141204	0.2741129856	0.399970868	0.759823117
20141205	0.3199397234	0.3699440898	0.7503887814
20141206	0.1442610737	0.3430781243	0.7425922438
20141207	0.1974374855	0.4049900003	0.7867738319
20141208	0.08812909267	0.4507244551	0.7524010999
20141209	-0.005106549988	0.4799542481	0.7174495495
20141210	-0.03066699085	0.493838199	0.6925765801
20141211	-0.01516009066	0.4959514955	0.624663874
20141212	0.04077977665	0.477119198	0.561007502
20141213	0.09680619305	0.4689995043	0.488032034
20141214	0.1422411504	0.3992493225	0.3991805591
20141215	0.2232108937	0.3232924705	0.258297302
20141216	0.2978269281	0.224682604	0.1095788644
20141217	0.36152689	0.1469142346	-0.006745414943
20141218	0.4205143062	0.04739985639	-0.127433443
20141219	0.4646694402	-0.03952169167	-0.3233608401
20141220	0.5040025002	-0.1196814953	-0.4265820179
20141221	0.5482292207	-0.1740551803	-0.436412169
20141222	0.5870139386	-0.118732775	-0.4605877667
20141223	0.6221463905	-0.08615436617	-0.4925625093
20141224	0.6558016062	-0.02819544845	-0.5310049711
20141225	0.6847435643	0.03882864051	-0.5590264611
20141226	0.706731993	0.1246465776	-0.5656541889
20141227	0.7309830805	0.1943976506	-0.5507475976
20141228	0.7684957024	0.2510340935	-0.5357690961
20141229	0.7907749188	0.3468238254	-0.5552975983
20141230	0.6936077468	0.4111867921	-0.5610833657
