# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20130515	2013.3685	0.5327337422	0.8075517028	-3.573073608	56.5875649
20130516	2013.3712	0.4490183193	0.5095555301	-4.258604525	48.61362503
20130517	2013.3740	0.3747294658	0.2798016209	-4.367462141	36.7478263
20130518	2013.3767	0.3056262543	0.6625786004	-3.595066638	65.23763942
20130519	2013.3795	0.2374665274	-0.06501969575	-3.01139568	344.6873839
20130520	2013.3822	0.1660023711	-0.6448713484	-2.554193087	284.4356321
20130521	2013.3849	0.08698071441	-0.2747432128	-2.119960865	287.567221
20130522	2013.3877	-0.003855353554	-0.3380297049	-1.733785435	269.3465488
20130523	2013.3904	-0.1078921313	-0.3784500171	-0.108433071	254.0877047
20130524	2013.3932	-0.2149986463	0.008790707424	-2.602840528	177.6586362
20130525	2013.3959	-0.3779930095	1.354028924	-0.9406264945	105.5976973
20130526	2013.3986	-0.4043395545	1.838890699	-0.7679660611	102.4009871
20130527	2013.4014	-0.4201763316	1.265017335	-0.5602655385	108.3739408
20130528	2013.4041	-1.310248023	0.7895484705	-3.430936588	148.9270572
20130529	2013.4068	-0.4266738546	0.7222028114	-0.3432834153	120.5743841
20130530	2013.4096	-0.1430401939	0.38539783	-0.2502276392	110.3623804
20130531	2013.4124	-0.2562183644	0.1535369757	-0.1041267114	149.0681601
20130601	2013.4151	-0.1051844197	-0.4737576156	0.1176505398	257.4821471
20130602	2013.4178	0.02028111715	-0.7211923612	0.193314289	271.6108272
20130603	2013.4205	0.125421422	1.12765116	0.4503537925	83.65344177
20130604	2013.4233	-0.5637826294	-1.32064196	0.6618128407	246.8823428
20130605	2013.4260	-0.5841108404	-1.636952512	-0.9044747885	250.3621659
20130606	2013.4288	-0.5754279232	-1.715207617	0.366183784	251.4541247
20130607	2013.4315	-0.5415998604	-1.079033955	-2.140766725	243.3465377
20130608	2013.4342	-0.4880541679	-1.169579012	-2.410634632	247.349688
20130609	2013.4370	-0.4269124994	-1.225343148	-2.396303948	250.7915404
20130610	2013.4397	-0.3110972525	-0.9411262843	2.004397333	251.7082599
20130611	2013.4425	-0.363564191	-1.310499586	2.172026481	254.4947024
20130612	2013.4452	-0.7038752448	-1.194496671	2.213104073	239.4906377
20130613	2013.4479	-0.7908679563	-0.8636304689	2.437079107	227.5181651
20130614	2013.4507	-0.8341629771	-1.080048538	2.549716545	232.3197123
20130615	2013.4534	-0.8242857712	-0.8016348084	2.631162091	224.2018548
20130616	2013.4562	0.5004685126	-0.005483860589	2.677534702	359.3722093
20130617	2013.4589	-0.4356029586	-1.097809983	2.684953333	248.3571847
20130618	2013.4616	0.5146449979	-1.18477774	4.388666101	293.479213
20130619	2013.4644	0.4677033249	-1.250534398	2.872699514	290.5059359
20130620	2013.4671	0.234370029	-1.289827204	2.579237806	280.298654
20130621	2013.4699	0.3236643116	-1.299005969	2.141535738	283.9911026
20130622	2013.4726	-1.932538772	-1.280807393	1.600396096	213.5347837
20130623	2013.4753	-1.37309258	-1.239472139	0.8178612102	222.0721406
20130624	2013.4781	2.260970023	-1.179194473	1.704917501	332.4559945
20130625	2013.4808	-0.09099235513	-1.104149791	0.9574913965	265.288933
20130626	2013.4836	-0.1684228366	-1.018499583	-0.9699158629	260.6103312
20130627	2013.4863	-0.2388863873	-0.9265556785	-0.2783816254	255.5427372
20130628	2013.4890	-0.0359374709	-0.7743301283	-0.7102446161	267.3427498
20130629	2013.4918	-0.3605548727	-1.602474401	-1.01954469	257.3196801
20130630	2013.4945	-0.4125808953	-1.381178791	-3.084464769	253.3682466
20130701	2013.4973	-0.9657940952	-1.16037808	-3.127721248	230.2290546
20130702	2013.5000	-1.146365296	-0.7994801706	-3.056447607	214.8920874
20130703	2013.5027	-1.32459443	-0.4318935549	-2.65974154	198.058931
20130704	2013.5055	-1.421814124	-0.3658210353	-0.1037040111	194.4287743
20130705	2013.5082	-1.441130777	-0.06316382552	-1.710749658	182.5096306
20130706	2013.5110	-1.481748611	0.1783306763	-3.456088907	173.1373735
20130707	2013.5137	-1.395974483	0.3859520301	-3.234221461	164.5452095
20130708	2013.5164	-1.253594286	0.7797714083	-4.178915767	148.1172093
20130709	2013.5192	-1.195701364	0.9982970201	-4.096418387	140.1413265
20130710	2013.5219	-1.132172625	2.058644704	-3.997686569	118.8090423
20130711	2013.5247	-0.9704007466	1.101473745	-3.880922195	131.380121
20130712	2013.5274	-0.7256759646	1.05090618	-3.820627111	124.6260109
20130713	2013.5301	-0.7361287658	0.9240963004	-3.733126349	128.5405864
20130714	2013.5329	-0.5954455937	0.7917050982	-3.609738325	126.9470192
20130715	2013.5356	-0.4767233066	0.2596020978	-3.472324806	151.4292739
20130716	2013.5384	-0.3636692414	0.05754124672	-3.342747561	171.008961
20130717	2013.5411	-0.2584451286	0.1692229998	1.687440751	146.7842869
20130718	2013.5438	-0.1632126989	0.1599179816	-8.034872446	135.5841812
20130719	2013.5466	-0.08013368307	-0.2557898419	-2.870542666	252.6053021
20130720	2013.5493	-0.0113698117	-0.3282665326	-3.072335327	268.0163012
20130721	2013.5521	0.03900984074	-0.3601809371	-2.988144008	276.1813955
20130722	2013.5548	0.05930682449	-0.3473389876	-2.743107322	279.6895954
20130723	2013.5575	-0.75326354	-0.2910760804	-2.577913046	201.1275279
20130724	2013.5603	-0.03644320575	0.02905576796	-2.349834091	141.4350289
20130725	2013.5630	0.03628081592	-0.4362803637	-2.080244543	274.753745
20130726	2013.5658	-0.3768368423	-0.632023439	-1.776380171	239.1949666
20130727	2013.5685	-0.9584531512	-0.07534118597	-1.445476741	184.4946106
20130728	2013.5712	-1.186415414	0.4827578576	-1.095761887	157.8583676
20130729	2013.5740	-1.496899081	1.12338018	-0.7394306964	143.1128147
20130730	2013.5767	-1.59302373	1.752114625	-0.3896709387	132.2771309
20130731	2013.5795	-1.743881836	0.7553468925	-0.05967520674	156.5805809
20130801	2013.5822	-1.894706482	1.723196535	0.2373521299	137.714126
20130802	2013.5849	-1.969902029	1.436790982	0.4881822246	143.8940435
20130803	2013.5877	-1.991514161	2.202967896	0.6854537536	132.1140278
20130804	2013.5904	-3.446437748	2.286130451	0.2127736929	146.4424331
20130805	2013.5932	-1.360231751	2.667335503	1.007053254	117.0197174
20130806	2013.5959	-1.962582313	2.892120414	0.7206534797	124.1606717
20130807	2013.5986	-1.201829397	3.270304452	1.211650515	110.1782645
20130808	2013.6014	-1.368822111	2.331299167	0.5173604376	120.419322
20130809	2013.6041	-1.02543983	2.277088605	0.5027512515	114.243436
20130810	2013.6069	-0.7320548928	2.259238481	0.7176667486	107.9537387
20130811	2013.6096	-1.414859479	2.200080165	1.142830055	122.7448485
20130812	2013.6124	-0.05131771006	2.154913524	1.758960942	91.36419978
20130813	2013.6151	-0.9877088267	2.112160053	2.546776309	115.0621882
20130814	2013.6178	-0.9317047513	2.158204473	3.486990737	113.3500338
20130815	2013.6206	0.2335895067	2.135395815	4.560317338	83.7572746
20130816	2013.6233	0.2381849186	2.104765245	6.927876305	83.54361315
20130817	2013.6261	0.160885691	2.172195211	6.722589172	85.76406842
20130818	2013.6288	0.0007047928109	1.974555063	7.713213237	89.97954899
20130819	2013.6315	-0.2111432394	1.920988642	8.040853684	96.27242089
20130820	2013.6342	-0.7939243167	1.81951965	8.140060257	113.5734393
20130821	2013.6370	-0.7057764695	1.718871876	7.968020598	112.3232722
20130822	2013.6397	-1.008790228	1.61610472	7.365221904	121.9728608
20130823	2013.6425	-1.201141731	1.463238638	6.83451207	129.3818506
20130824	2013.6452	-1.758966482	1.245644881	5.898988541	144.695071
20130825	2013.6479	-1.308766368	0.9743341391	4.878252328	143.3335114
20130826	2013.6507	-1.192956185	0.7215470241	3.796578228	148.8327941
20130827	2013.6534	-0.7037666255	-2.067765508	2.714132409	251.2039277
20130828	2013.6562	-0.4947289176	-0.004834120104	1.621209408	180.5598336
20130829	2013.6589	-0.04306488863	-0.6846256886	1.003200699	266.4006759
20130830	2013.6616	0.5655150489	-0.7139362167	-0.1121020584	308.3830491
20130831	2013.6644	0.7549293794	-1.030782902	-0.6247158082	306.2184678
20130901	2013.6671	0.9277127095	-1.397507668	-1.443365052	303.5775479
20130902	2013.6699	1.08826175	-1.652074666	-2.051159699	303.3738678
20130903	2013.6726	1.440603184	-1.839153299	-2.612090018	308.0714902
20130904	2013.6753	1.604319177	-1.776707218	-3.137810152	312.0811936
20130905	2013.6781	1.719175043	-1.789188746	-3.640757108	313.8567442
20130906	2013.6808	1.777414788	-1.721377371	-4.125856637	315.9175832
20130907	2013.6836	1.781955071	-1.582020911	-4.556246523	318.4013096
20130908	2013.6863	1.739835875	-1.388486133	-4.884421844	321.4081792
20130909	2013.6890	1.658485226	-1.084774232	-5.062877677	326.8122919
20130910	2013.6918	1.489618941	-0.8693575831	-3.250585886	329.7317062
20130911	2013.6945	1.421920483	-0.5897330507	-4.793419177	337.4740617
20130912	2013.6973	1.253324801	-0.2914868465	-4.135112792	346.9074147
20130913	2013.7000	1.089328583	-1.488967726	-3.771560181	306.1891972
20130914	2013.7027	0.9229127973	1.642535861	-0.9575471419	60.66911285
20130915	2013.7055	0.7380399303	0.8719450525	-3.483394006	49.7544422
20130916	2013.7082	0.6547169921	-0.9705996942	-1.973202935	304.0015917
20130917	2013.7110	0.9397248871	0.3734165962	5.423803052	21.67128932
20130918	2013.7137	-0.357365356	0.253928154	-0.9229015633	144.604068
