# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20120919	2012.7172	0.5328615486	0.1567513285	-0.4197374267	16.39224633
20120920	2012.7199	0.5687607896	-0.01002505839	-0.6348910865	358.990201
20120921	2012.7227	0.5820165582	-0.1133275436	-0.8148736028	348.981505
20120922	2012.7254	0.630716178	-0.2646608588	-1.077498442	337.2361248
20120923	2012.7281	0.6193679358	-0.3255465358	-1.281249756	332.2730952
20120924	2012.7309	0.6115809735	-0.4139934725	-1.560679299	325.9050093
20120925	2012.7336	0.5659219202	-0.434763802	-1.75621619	322.4670924
20120926	2012.7363	0.5249742149	-0.4794728005	-2.022690331	317.5937236
20120927	2012.7391	0.4641921733	-0.4732443314	-2.180110773	314.4467526
20120928	2012.7418	0.4177533539	-0.4863673733	-2.411343282	310.6601233
20120929	2012.7445	0.3601737334	-0.4629352597	-2.516256799	307.8836949
20120930	2012.7473	0.3322414063	-0.4557761955	-2.848664871	306.0904532
20121001	2012.7500	0.2914315754	-0.4235234534	-2.559054399	304.5323274
20121002	2012.7527	0.2941041252	-0.4069793471	-2.067260442	305.8538038
20121003	2012.7555	0.306149318	-0.3755878674	-1.557480048	309.1841776
20121004	2012.7582	0.3331472488	-0.360183015	-1.238415555	312.7669359
20121005	2012.7609	0.3717177291	-0.3396456071	-0.9643354249	317.5814567
20121006	2012.7637	0.4163500965	-0.3352857483	-0.8831385089	321.1555889
20121007	2012.7664	0.4631439758	-0.3306992908	-0.8265121508	324.471976
20121008	2012.7691	0.4137033108	-0.3372591484	-0.93709418	320.812398
20121009	2012.7719	0.3633551376	-0.344576206	-1.040054861	316.5194994
20121010	2012.7746	0.4061547657	-0.3588093298	-1.275777407	318.5416535
20121011	2012.7773	0.4553859403	-0.3740050489	-1.427307297	320.6039955
20121012	2012.7801	0.5167831518	-0.3924639023	-1.903924785	322.785643
20121013	2012.7828	0.577249019	-0.4111611726	-2.38958395	324.5386052
20121014	2012.7855	0.6366598771	-0.4301018685	-2.750395218	325.958618
20121015	2012.7883	0.6833700415	-0.4460284122	-2.683323729	326.8679395
20121016	2012.7910	0.7231430766	-0.4579408603	-2.757339429	327.6553702
20121017	2012.7937	0.7398914858	-0.4622726878	-2.649328277	328.003499
20121018	2012.7964	0.738948788	-0.4587774604	-2.56430602	328.16586
20121019	2012.7992	0.7052865925	-0.4452963224	-2.301198347	327.7329421
20121020	2012.8019	0.6470925045	-0.4193727088	-2.15925289	327.0532228
20121021	2012.8046	0.5442058046	-0.3799323374	-1.940526635	325.0795307
20121022	2012.8074	0.3891699213	-0.324556449	-1.922444368	320.1728719
20121023	2012.8101	0.1059465831	-0.2560885439	-1.858699461	292.4754055
20121024	2012.8128	0.01330865925	-0.1771125221	-1.86961736	274.2972663
20121025	2012.8156	-0.05587322229	-0.09002581861	-1.819825584	238.1747919
20121026	2012.8183	-0.004107633419	-0.001098953111	-1.834454724	194.9780825
20121027	2012.8210	0.003720292049	0.09189803662	-1.762377487	87.6817709
20121028	2012.8238	0.07870040087	0.1782929069	-1.747460213	66.18282253
20121029	2012.8265	0.09794056649	0.2613674001	-1.487270988	69.45783372
20121030	2012.8292	0.1210836463	0.3270689495	-1.302403306	69.6850284
20121031	2012.8320	0.1464023948	0.3866653404	-1.023287761	69.261922
20121101	2012.8347	0.1717146929	0.4209096504	-0.8150686995	67.80645953
20121102	2012.8374	0.1950854724	0.4613768516	-0.5339224556	67.07974255
20121103	2012.8402	0.2158616187	0.4676838222	-0.1169038073	65.22409724
20121104	2012.8429	0.2306863799	0.4835317632	0.1009237873	64.49482998
20121105	2012.8456	0.2399011203	0.4636623995	0.2373412057	62.64274071
20121106	2012.8484	0.2404988524	0.4611660034	0.2156208821	62.4578827
20121107	2012.8511	0.2331826497	0.4218298953	0.219164742	61.06669396
20121108	2012.8538	0.2093397664	0.4034496952	-0.05228821507	62.57635162
20121109	2012.8566	0.1927023997	0.3465062548	0.05573372044	60.92026698
20121110	2012.8593	0.1519370293	0.3203470344	0.1728709152	64.62553564
20121111	2012.8620	0.1020905993	0.2536971549	0.2761743307	68.07958901
20121112	2012.8648	0.03256420966	0.2302928458	0.3936386089	81.95153721
20121113	2012.8675	-0.03046570619	0.166747924	0.521138302	100.3540327
20121114	2012.8702	-0.1122722646	0.1537529503	0.5181739869	126.1373711
20121115	2012.8730	-0.1614974816	0.100154605	0.6671185602	148.194382
20121116	2012.8757	-0.2025144517	0.106750487	0.5143455251	152.205152
20121117	2012.8784	-0.2320785084	0.07048167597	0.7358834158	163.1065923
20121118	2012.8811	-0.2605427231	0.098337677	0.9100244044	159.3217892
20121119	2012.8839	-0.277747073	0.07360840905	1.2089172	165.1567254
20121120	2012.8866	-0.3005530055	0.1152960203	1.518137219	159.0125404
20121121	2012.8893	-0.3129545324	0.09353428302	1.821237553	163.3599101
20121122	2012.8921	-0.3332460523	0.1396775306	1.916765591	157.2593788
20121123	2012.8948	-0.3418428944	0.1119147848	2.154779216	161.8722464
20121124	2012.8975	-0.3578267064	0.1530446043	2.289283805	156.8433171
20121125	2012.9003	-0.363784829	0.1101649587	2.379463518	163.1521133
20121126	2012.9030	-0.3790063986	0.1345842164	2.269670459	160.4501778
20121127	2012.9057	-0.3888487792	0.06547109115	2.075047501	170.4426588
20121128	2012.9085	-0.4078514294	0.06491708647	1.651310025	170.9561832
20121129	2012.9112	-0.4272685206	-0.03717259643	1.384974909	184.9722444
20121130	2012.9139	-0.4705902418	-0.06890479803	1.054985908	188.3301719
20121201	2012.9167	-0.4914049874	-0.2049135455	0.7263141329	202.6359045
20121202	2012.9194	-0.5272518641	-0.2645406222	0.3957622554	206.6445145
20121203	2012.9221	-0.5360040703	-0.4243979936	0.03635432183	218.3715223
20121204	2012.9249	-0.5411822181	-0.4952667745	-0.2628488215	222.4634139
20121205	2012.9276	-0.5481445319	-0.6574978044	-0.5601675633	230.1826182
20121206	2012.9303	-0.5608033104	-0.7149784849	-1.20035786	231.8906434
20121207	2012.9331	-0.5727919171	-0.8551153411	-1.418194342	236.184175
20121208	2012.9358	-0.5879754197	-0.8782746236	-1.57492994	236.1990177
20121209	2012.9385	-0.6066299618	-0.9722540806	-1.597614554	238.0382369
20121210	2012.9413	-0.6232099877	-0.9436591059	-1.466063711	236.558487
20121211	2012.9440	-0.6392729199	-0.9862598663	-1.355869247	237.0495407
20121212	2012.9467	-0.6508245828	-0.9123765357	-1.106440256	234.498638
20121213	2012.9495	-0.6576379704	-0.9120441697	-0.9871611434	234.2061592
20121214	2012.9522	-0.6523535218	-0.8016857357	-0.7466570106	230.8638117
20121215	2012.9549	-0.6377158016	-0.7663388121	-0.6493017823	230.2341579
20121216	2012.9577	-0.6078172184	-0.6300441429	-0.3776239459	226.0286872
20121217	2012.9604	-0.57246666	-0.5701958545	-0.2764678393	224.8861366
20121218	2012.9631	-0.5238813779	-0.4271902565	-0.04093675886	219.1949443
20121219	2012.9658	-0.4731161528	-0.360884221	-0.0332200748	217.335716
20121220	2012.9686	-0.4326080681	-0.2195544857	-0.3296518784	206.908414
20121221	2012.9713	-0.3810610373	-0.1528439049	-0.7074732766	201.8557629
20121222	2012.9740	-0.3845996309	-0.01959894102	-0.7762494014	182.9172313
20121223	2012.9768	-0.2545213523	0.04232170505	-0.7397370278	170.5592578
20121224	2012.9795	-0.1959523451	0.1603655995	-0.4154816796	140.7034209
20121225	2012.9822	-0.1525010232	0.2113954617	-0.2935009635	125.8067403
20121226	2012.9850	-0.1275608064	0.310009287	0.1316405393	112.3658992
20121227	2012.9877	-0.09973659559	0.3468370164	0.3504158253	106.0431404
20121228	2012.9904	-0.06339178253	0.4281283368	0.8801239262	98.42243301
20121229	2012.9932	-0.01524492382	0.4519536765	1.198510563	91.93192088
20121230	2012.9959	0.042314222	0.5167210926	1.807719594	85.31850217
20121231	2012.9986	0.1067425962	0.5289507624	2.173899576	78.59090157
20130101	2013.0014	0.1761331389	0.5775671377	2.784281126	73.04054843
20130102	2013.0041	0.2475822304	0.5798596789	3.12336233	66.87900982
20130103	2013.0068	0.3197897786	0.611643147	3.65286782	62.39775851
20130104	2013.0096	0.3922134673	0.4894399372	3.889259915	51.29300344
20130105	2013.0123	0.4622759148	0.5389631705	4.255741397	49.37986716
20130106	2013.0151	0.5300473604	0.6193448967	4.316226569	49.44244779
20130107	2013.0178	0.5966882819	0.7210682266	4.474263102	50.39203943
20130108	2013.0205	0.6491218211	0.7935565555	4.369926676	50.71715572
20130109	2013.0233	0.7002168061	0.8608014031	4.377654403	50.87345362
20130110	2013.0260	0.7272446198	0.9000790159	4.175634823	51.06252921
20130111	2013.0288	0.7512946376	0.9225981481	4.11211605	50.84321614
20130112	2013.0315	0.748062354	0.9190990858	3.884145965	50.85757172
20130113	2013.0342	0.7355156774	0.8963928419	3.803322589	50.63015337
20130114	2013.0370	0.689930576	0.8494617299	3.55893131	50.9165874
20130115	2013.0397	0.6252304083	0.7883202909	3.447345799	51.5814598
20130116	2013.0425	0.5218147396	0.7075016139	3.170762658	53.58953125
