# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20121112	2012.8648	1.22476316	0.9892573142	-0.6117607353	38.92826642
20121113	2012.8675	1.241920101	0.712266915	-0.409187063	29.83516452
20121114	2012.8702	1.189113302	0.4238691636	-0.07362236478	19.61902509
20121115	2012.8730	1.06038999	0.1299428211	0.4006567069	6.98633549
20121116	2012.8757	0.855849034	-0.1623264839	1.009759534	349.2604381
20121117	2012.8784	0.5821048679	-0.4446436345	1.738880504	322.6254236
20121118	2012.8811	0.2520612818	-0.7080528272	2.561976347	289.5953327
20121119	2012.8839	-0.1160200492	-0.9436083175	3.442584883	262.9904582
20121120	2012.8866	-0.5000673695	-1.143181311	4.335819829	246.3737545
20121121	2012.8893	-0.8761882032	-1.300273952	5.191413889	236.0259824
20121122	2012.8921	-1.220870014	-1.410699856	5.957519431	229.1259182
20121123	2012.8948	-1.513141859	-1.473016371	6.584861988	224.2301537
20121124	2012.8975	-1.73646172	-1.488643345	7.03080497	220.6060036
20121125	2012.9003	-1.880136672	-1.46165641	7.262913299	217.8622195
20121126	2012.9030	-1.940144266	-1.39828821	7.261669851	215.7808025
20121127	2012.9057	-1.919295603	-1.306208541	7.022082747	214.2378964
20121128	2012.9085	-1.826751335	-1.193685622	6.554021575	213.1624977
20121129	2012.9112	-1.676958212	-1.06875199	5.881239334	212.5100065
20121130	2012.9139	-1.48811426	-0.938499853	5.039171006	212.2381479
20121201	2012.9167	-1.280305877	-0.8086038296	4.071741897	212.2753113
20121202	2012.9194	-1.073499353	-0.6831181855	3.027557855	212.4705174
20121203	2012.9221	-0.885605337	-0.5645375151	1.95595273	212.5158597
20121204	2012.9249	-0.7308452043	-0.4540617004	0.9033820074	211.8519814
20121205	2012.9276	-0.6186135598	-0.3519772251	-0.08945161049	209.6389043
20121206	2012.9303	-0.5529542379	-0.2580595554	-0.9895356556	205.0181055
20121207	2012.9331	-0.5326733467	-0.1719133624	-1.772527613	197.8868069
20121208	2012.9358	-0.552028334	-0.0931950701	-2.42289131	189.5824887
20121209	2012.9385	-0.6018674419	-0.02169979362	-2.933374994	182.0648538
20121210	2012.9413	-0.6710491703	0.04266650173	-3.304030397	176.3619295
20121211	2012.9440	-0.7479482637	0.09997953839	-3.540953184	172.3863074
20121212	2012.9467	-0.8218573727	0.1503931583	-3.654898492	169.6300755
20121213	2012.9495	-0.8841208534	0.1941899636	-3.659898543	167.6121546
20121214	2012.9522	-0.9288817176	0.2317644014	-3.571974183	165.9902339
20121215	2012.9549	-0.9533766213	0.2635489305	-3.407988702	164.5472117
20121216	2012.9576	-0.9577722283	0.2899172319	-3.184655798	163.1589592
20121217	2012.9604	-0.9445956714	0.3111047769	-2.917699446	161.7705814
20121218	2012.9631	-0.9178664896	0.3271768359	-2.621173422	160.3812066
20121219	2012.9659	-0.8820790442	0.3380541479	-2.306970494	159.0308195
20121220	2012.9686	-0.8412042845	0.3435866934	-1.984568213	157.7826269
20121221	2012.9713	-0.7978721736	0.3436542567	-1.661055552	156.6978065
20121222	2012.9740	-0.7528609989	0.3382715794	-1.341457348	155.8049115
20121223	2012.9768	-0.7049631493	0.3276822454	-1.029326602	155.0699675
20121224	2012.9795	-0.6512297524	0.3124308513	-0.7275228655	154.3703954
20121225	2012.9822	-0.5875332861	0.2934017387	-0.4390584461	153.463424
20121226	2012.9850	-0.5093421742	0.2718071672	-0.1678877899	151.9136768
20121227	2012.9877	-0.4125814719	0.2491069074	0.0804636996	148.8774165
20121228	2012.9904	-0.2944561518	0.2268520093	0.2985064924	142.3889787
20121229	2012.9932	-0.154131652	0.2064678676	0.4766896571	126.7419432
20121230	2012.9959	0.006804794907	0.1890166884	0.6036615197	87.93818354
20121231	2012.9986	0.1841454203	0.1749940937	0.6669432262	43.54034732
20130101	2013.0014	0.3711404278	0.1642109929	0.6540223134	23.86698278
20130102	2013.0041	0.5588487802	0.1557909091	0.5537868101	15.57693564
20130103	2013.0068	0.7367416645	0.1482813487	0.3581366152	11.37968454
20130104	2013.0096	0.8935210049	0.1398459757	0.06356636376	8.895263245
20130105	2013.0123	1.0180908	0.1284847576	-0.3274872013	7.192797585
20130106	2013.0151	1.10059351	0.1122290783	-0.8057233776	5.822406612
20130107	2013.0178	1.133404969	0.08927424227	-1.354644419	4.503684467
20130108	2013.0205	1.111973623	0.05803403156	-1.950923721	2.987562789
20130109	2013.0233	1.035396629	0.01712733239	-2.565506031	0.9476893595
20130110	2013.0260	0.9066507424	-0.03466514003	-3.165376268	357.8104036
20130111	2013.0288	0.7324394664	-0.0984130782	-3.715851275	352.3473753
20130112	2013.0315	0.522670846	-0.174955167	-4.183188242	341.4929073
20130113	2013.0342	0.2896295116	-0.2646908938	-4.537266854	317.5759735
20130114	2013.0370	0.04694153885	-0.3672630263	-4.754091526	277.2837388
20130115	2013.0397	-0.19155335	-0.4811951142	-4.817870432	248.29357
20130116	2013.0425	-0.4129077755	-0.6035722329	-4.722455476	235.6237095
20130117	2013.0452	-0.6060442872	-0.7298525548	-4.47198182	230.2949339
20130118	2013.0479	-0.7625076763	-0.8538820951	-4.080635142	228.2354835
20130119	2013.0507	-0.8769092079	-0.968160764	-3.571583672	227.8313682
20130120	2013.0534	-0.9470076149	-1.064371141	-2.975209918	228.3394102
20130121	2013.0562	-0.9734191264	-1.134132333	-2.326842344	229.3607011
20130122	2013.0589	-0.9590106381	-1.16989463	-1.664213129	230.6571204
20130123	2013.0616	-0.9080899957	-1.165863611	-1.02485817	232.085011
20130124	2013.0644	-0.8255449605	-1.118837117	-0.4436411142	233.5778743
20130125	2013.0671	-0.7160843	-1.028846278	0.04946306937	235.1618097
20130126	2013.0699	-0.5837036024	-0.8995085625	0.431237194	237.0199007
20130127	2013.0726	-0.4314503813	-0.7380283287	0.6866908434	239.6895004
20130128	2013.0753	-0.261510265	-0.5548185921	0.8100827781	244.763448
20130129	2013.0781	-0.0755819656	-0.3627635773	0.8054273107	258.2307695
20130130	2013.0808	0.1245436862	-0.1761891438	0.6863861721	305.2555321
20130131	2013.0836	0.3363270628	-0.009646605926	0.4754446186	358.3570804
20130201	2013.0863	0.5558916603	0.1233651193	0.202313296	12.51246677
20130202	2013.0890	0.7776424777	0.2116131618	-0.09841622107	15.2228032
20130203	2013.0918	0.9941942924	0.2471632563	-0.3902234144	13.96107881
20130204	2013.0945	1.196660519	0.2261279101	-0.6379728743	10.70076544
20130205	2013.0973	1.375289917	0.1490471401	-0.8112665859	6.185293712
20130206	2013.1000	1.520372702	0.02085087147	-0.887470898	0.7857231605
20130207	2013.1027	1.623283126	-0.1496003889	-0.8540589286	354.7345432
20130208	2013.1055	1.677496935	-0.3503399205	-0.7099635952	348.2035165
20130209	2013.1082	1.679426765	-0.5673685842	-0.4657381079	341.3332487
20130210	2013.1110	1.628953565	-0.7858249024	-0.142455705	334.2468335
20130211	2013.1137	1.529587797	-0.9910955604	0.2305682766	327.0588027
20130212	2013.1164	1.388258499	-1.169741092	0.6190011202	319.8826446
