# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20121204	2012.9249	-0.3269033881	-1.026394761	-0.5901645271	252.3334922
20121205	2012.9276	-0.3157172576	-1.0983973	-0.6579029002	253.9635241
20121206	2012.9303	-0.3171242238	-1.14738682	-0.6623493014	254.5498271
20121207	2012.9331	-0.3281028859	-1.171685813	-0.6115605142	254.3563543
20121208	2012.9358	-0.3443433263	-1.170976667	-0.517242331	253.6132327
20121209	2012.9385	-0.3607796086	-1.146201938	-0.3933459542	252.5280338
20121210	2012.9413	-0.3722259022	-1.099406363	-0.2546082664	251.2954469
20121211	2012.9440	-0.3740266988	-1.033539661	-0.1152053783	250.105364
20121212	2012.9467	-0.3626269943	-0.9522339749	0.01235612139	249.1523103
20121213	2012.9495	-0.3359825175	-0.8595678521	0.1180362111	248.6507758
20121214	2012.9522	-0.2937596033	-0.7598267348	0.1947235071	248.8628036
20121215	2012.9549	-0.2373112185	-0.6572657575	0.2383888344	250.1474654
20121216	2012.9577	-0.1694512096	-0.5558760311	0.2479968173	253.046874
20121217	2012.9604	-0.09407537153	-0.459153904	0.2252616049	258.4210027
20121218	2012.9631	-0.01569056082	-0.3698773886	0.1743287086	267.5709133
20121219	2012.9658	0.06108734548	-0.2899064397	0.1014358432	281.8989548
20121220	2012.9686	0.1320134475	-0.2200383475	0.01455273899	300.9619259
20121221	2012.9713	0.1936283488	-0.1599546259	-0.07705551055	320.4401962
20121222	2012.9740	0.2435748855	-0.1082858003	-0.1634132471	336.0315604
20121223	2012.9768	0.2807978672	-0.06280067532	-0.2345916443	347.3932148
20121224	2012.9795	0.3056214391	-0.02070460132	-0.2815784199	356.1243673
20121225	2012.9822	0.3197094327	0.02098890502	-0.2971335371	3.756074545
20121226	2012.9850	0.3259187021	0.06506367799	-0.2764897949	11.28963613
20121227	2012.9877	0.3280554813	0.1137399425	-0.2177828811	19.12191571
20121228	2012.9904	0.3305460388	0.1683985425	-0.1221379983	26.99682433
20121229	2012.9932	0.3380394762	0.2294265199	0.006610070496	34.16463701
20121230	2012.9959	0.3549706607	0.2961957164	0.1625312102	39.84240036
20121231	2012.9986	0.3851197307	0.367160405	0.3384595193	43.63242681
20130101	2013.0014	0.4312075877	0.4400446384	0.5269589546	45.58112718
20130102	2013.0041	0.4945637677	0.5120892227	0.7212277197	45.9973975
20130103	2013.0068	0.5748955568	0.5803337123	0.9157866486	45.26971361
20130104	2013.0096	0.6701778307	0.6419096673	1.106849126	43.76578663
20130105	2013.0123	0.7766746309	0.6943162904	1.292332875	41.79545003
20130106	2013.0151	0.8890961773	0.7356466839	1.471522382	39.60468103
20130107	2013.0178	1.000886637	0.7647391526	1.644432612	37.38205995
20130108	2013.0205	1.104627254	0.7812411767	1.810976078	35.26963691
20130109	2013.0233	1.192528082	0.7855871306	1.970085373	33.37520431
20130110	2013.0260	1.256972834	0.7789014064	2.118966118	31.7850243
20130111	2013.0288	1.291077984	0.7628473225	2.25264023	30.57717446
20130112	2013.0315	1.289229452	0.7394484423	2.363890515	29.83679091
20130113	2013.0342	1.247564005	0.7109091798	2.443644962	29.6761271
20130114	2013.0370	1.164362761	0.6794543941	2.481762645	30.26535007
20130115	2013.0397	1.040321143	0.6471968673	2.46812497	31.88626275
20130116	2013.0425	0.8786587186	0.6160329406	2.393900841	35.03452952
20130117	2013.0452	0.6850373829	0.5875628451	2.252830022	40.61999435
20130118	2013.0479	0.4672685784	0.5630314579	2.042351359	50.31019094
20130119	2013.0507	0.2348128107	0.5432847973	1.764404036	66.6255442
20130120	2013.0534	-0.001891930137	0.5287387451	1.425762674	90.20501458
20130121	2013.0562	-0.2322028717	0.5193618228	1.037829683	114.0890692
20130122	2013.0589	-0.4460592779	0.5146808719	0.615888919	130.9145436
20130123	2013.0616	-0.6347015802	0.5138198108	0.1779064933	141.008255
20130124	2013.0644	-0.7912594909	0.5155731696	-0.2569687772	146.9123197
20130125	2013.0671	-0.911165681	0.5185023261	-0.6700102386	150.3577937
20130126	2013.0699	-0.9923691419	0.5210324405	-1.044413252	152.2987783
20130127	2013.0726	-1.035340073	0.5215289341	-1.366497133	153.2643624
20130128	2013.0753	-1.042877326	0.5183451465	-1.626470532	153.5710766
20130129	2013.0781	-1.01974755	0.5098527309	-1.818702203	153.4358947
20130130	2013.0808	-0.9721996763	0.49448392	-1.941522277	153.0410268
20130131	2013.0836	-0.9074087423	0.4708191612	-1.996648467	152.5769542
20130201	2013.0863	-0.8329080713	0.43773917	-1.988384577	152.2755955
20130202	2013.0890	-0.7560644118	0.3946332838	-1.922772369	152.437367
20130203	2013.0918	-0.6836348827	0.3416317957	-1.806881883	153.4473974
20130204	2013.0945	-0.6214225405	0.279821087	-1.648391355	155.7583824
20130205	2013.0973	-0.5740287272	0.2114047637	-1.455534672	159.7821281
20130206	2013.1000	-0.5446908165	0.1397798598	-1.237388964	165.6072014
20130207	2013.1027	-0.5351923558	0.06949748123	-1.004360262	172.6012496
20130208	2013.1055	-0.5458346108	0.006076559585	-0.7686372462	179.3621752
20130209	2013.1082	-0.5754614688	-0.0443518611	-0.5443557563	184.4071773
20130210	2013.1110	-0.6215337591	-0.07556675225	-0.347263638	186.9320605
20130211	2013.1137	-0.6802546623	-0.08190240446	-0.1937844553	186.865344
