# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20130730	2013.5767	-0.9517877791	0.7156951491	2.26942816	143.0587284
20130731	2013.5795	-0.03575344604	0.6933779723	-5.900155326	92.95179391
20130801	2013.5822	-1.293836262	0.6548859951	-4.12732133	153.1533679
20130802	2013.5849	-1.389390944	0.6013638385	-2.252974704	156.5958082
20130803	2013.5877	-1.447015144	0.4925877479	-2.633682307	161.2005815
20130804	2013.5904	-0.4293119908	1.297143101	-2.963776674	108.3128566
20130805	2013.5932	0.2279520801	0.3331953326	-3.2287226	55.62242819
20130806	2013.5959	0.3520688443	0.2636492505	-3.413715269	36.82796497
20130807	2013.5986	0.3589754713	0.1550948785	-3.503908696	23.36669493
20130808	2013.6014	0.6220050054	0.04014835104	-3.484461851	3.693128526
20130809	2013.6041	0.7518381851	-0.07929454213	-3.343846794	353.979411
20130810	2013.6068	0.8905087201	-0.2013539784	-3.086282468	347.2590327
20130811	2013.6096	1.010945546	0.3256935027	-2.729279009	17.85723836
20130812	2013.6123	1.135911724	0.12462468	-2.29284108	6.261070478
20130813	2013.6151	1.187513123	-8.607574891e-05	-4.495550523	359.995847
20130814	2013.6178	1.286640759	-0.2261381696	-1.261698957	350.0315873
20130815	2013.6205	1.298499643	-0.4310523757	0.6546907114	341.6358012
20130816	2013.6233	1.345806445	-0.6173945672	-0.3944101567	335.3565034
20130817	2013.6260	1.290089248	-0.9052324746	0.3798569766	324.9433499
20130818	2013.6288	1.30783434	-0.9692587764	0.8762270611	323.4572125
20130819	2013.6315	1.242251937	-1.223433113	1.354972895	315.4372895
20130820	2013.6342	1.273484259	-1.394702867	1.633355777	312.3987798
20130821	2013.6370	1.150646638	-1.51942603	0.7754031635	307.1362948
20130822	2013.6397	1.048244399	-1.615268929	4.060459853	302.9819452
20130823	2013.6425	0.9140764926	-1.666288071	2.598526237	298.7478737
20130824	2013.6452	0.6729995569	-2.581030948	4.227527542	284.6143711
20130825	2013.6479	1.328872055	-1.592086825	5.000722448	309.8508442
20130826	2013.6507	0.1841714652	-1.503259682	2.445866997	276.9847694
20130827	2013.6534	0.07053212949	-1.378297108	5.22313819	272.9294637
20130828	2013.6562	-0.1405447747	-1.221453854	5.586865227	263.4362119
20130829	2013.6589	-0.3268023999	-1.03995741	5.142151528	252.5548853
20130830	2013.6616	0.7564544909	0.2117501314	1.897241063	15.63823407
20130831	2013.6644	-0.536988704	-0.5828526157	3.360359426	227.3452794
20130901	2013.6671	-0.556095103	0.6596461966	2.068164881	130.131567
20130902	2013.6699	-0.5336501667	0.03125953885	2.470630977	176.6476252
20130903	2013.6726	-0.4827784078	0.6275506967	0.4750648756	127.5712937
20130904	2013.6753	-0.4337256957	1.215769034	-1.342512375	109.6338627
20130905	2013.6781	-0.4378009229	1.196533784	-2.22957216	110.0971173
20130906	2013.6808	-0.4335019436	1.381032629	-2.889430308	107.4269145
20130907	2013.6836	-0.2477770494	1.504840312	-3.313164215	99.35005072
20130908	2013.6863	-0.2515509115	1.573967822	-3.496951883	99.08019861
20130909	2013.6890	-0.2372753517	1.636663769	-2.704334815	98.24898507
20130910	2013.6918	-0.3112046128	1.633130433	-5.799593987	100.7887717
20130911	2013.6945	-0.3805518412	1.598371679	-2.578479187	103.392062
20130912	2013.6973	-1.047549209	1.590272928	-1.815930568	123.3738117
20130913	2013.7000	-0.1154270308	1.818399318	-0.8845878443	93.63210673
20130914	2013.7027	-1.383270536	1.350748874	0.7784056445	135.6815116
20130915	2013.7055	-1.552502547	1.135677769	0.8038605357	143.8139972
20130916	2013.7082	-1.962000758	1.064906721	2.256925199	151.5084081
20130917	2013.7110	-1.8753638	0.7711165817	2.218651205	157.6483979
20130918	2013.7137	-1.303758276	0.554203874	1.908332306	156.9705399
20130919	2013.7164	-2.405105045	0.3337210414	1.840182955	172.1003474
20130920	2013.7192	-1.870601491	0.1126525711	1.899390078	176.5536589
20130921	2013.7219	-2.031471458	-0.03195600313	1.667870198	180.9012153
20130922	2013.7247	-3.260459747	-0.2471580009	1.314120807	184.3349956
20130923	2013.7274	-2.165308414	-0.4248674398	0.7400241528	191.1012949
20130924	2013.7301	-2.177399777	-0.5519192902	0.3330236773	194.2235519
20130925	2013.7329	-2.114761927	-0.7341091157	-1.257196578	199.1437074
20130926	2013.7356	-2.009573486	-0.7645891156	-0.7511223093	200.8304851
20130927	2013.7384	-2.550290752	-0.8537419634	-1.315632779	198.5086191
20130928	2013.7411	-1.63998382	-0.8405575867	-3.936079692	207.1369624
20130929	2013.7438	-1.53387922	-0.7791770121	-4.460238586	206.929571
20130930	2013.7466	-1.351612434	-0.8975475483	-4.713545962	213.5864225
20131001	2013.7493	-1.162697291	-1.061467141	-4.720425295	222.3940504
20131002	2013.7521	-0.9904117029	-1.171676238	-4.507179609	229.7923407
20131003	2013.7548	-0.7988996463	-1.254458764	-4.100111929	237.5090562
20131004	2013.7575	-0.6180752482	-1.754103184	-7.340425588	250.589597
20131005	2013.7603	-0.4200781069	-1.178403765	-2.998333087	250.3798341
20131006	2013.7630	-0.2812825249	-1.313169846	-2.803002567	257.9098741
20131007	2013.7658	-0.08348692392	-1.271062094	-2.545826291	266.2420505
20131008	2013.7685	0.01659262378	-1.199572625	-2.23581545	270.7924711
20131009	2013.7712	0.2008016671	-1.099730184	-1.755362907	280.3477449
20131010	2013.7740	0.7212036672	-0.9735226513	-1.690002661	306.531735
20131011	2013.7767	0.7975737868	-0.8238479876	1.818769762	314.0716363
20131012	2013.7795	1.057776901	-1.692792399	-0.7828653467	302.0000684
20131013	2013.7822	0.7249999906	-0.4868140191	-0.3737369758	326.1199181
20131014	2013.7849	0.7869448716	-0.2926764062	-0.1088614394	339.5990897
20131015	2013.7877	0.9700917411	-0.1116318731	0.05275117778	353.4356461
20131016	2013.7904	1.019745292	0.0865393965	-1.186945259	4.850711553
20131017	2013.7932	1.098476766	0.2564572923	-2.092737979	13.14124647
20131018	2013.7959	1.175349201	0.4073463506	-1.043804227	19.11502455
20131019	2013.7986	1.299944461	0.5337756216	-0.9873958586	22.32374816
20131020	2013.8014	1.301426034	-0.6243578592	-0.9433803726	334.3706828
20131021	2013.8041	1.308303363	0.7116409333	-0.9134415159	28.54361914
20131022	2013.8068	1.56201854	0.7666626555	0.5358445826	26.14251251
20131023	2013.8096	1.319750754	0.8359432497	0.5065064212	32.35057619
20131024	2013.8123	1.145618289	0.8072018859	-0.7925753421	35.16849908
20131025	2013.8151	1.092423083	0.8200940404	-0.8884090736	36.89596114
20131026	2013.8178	0.9983997483	0.8073626727	-0.8993312618	38.96096905
20131027	2013.8205	0.8743793553	0.769945771	-0.839254897	41.36593909
20131028	2013.8233	0.7220726083	0.7695060501	0.5090085733	46.8214396
20131029	2013.8260	0.2149502337	0.2880309248	-0.5075774815	53.26694561
20131030	2013.8288	0.3484828016	0.2840265385	-0.1816759266	39.18132383
20131031	2013.8315	0.005348173898	0.692355812	-0.3051949092	89.55742164
20131101	2013.8342	-0.2105866337	0.5574348228	0.2057299276	110.6954638
20131102	2013.8370	-1.039944417	0.4834093095	-0.9093929536	155.0690403
20131103	2013.8397	-0.2610612518	0.6986598297	-0.7241582851	110.4887062
20131104	2013.8425	-0.4101126258	0.7478195993	-0.5633154024	118.7408559
20131105	2013.8452	-0.8128055862	0.7857738261	-0.428874513	135.9687715
20131106	2013.8479	-0.8327639013	0.802169415	-0.322849105	136.0720501
20131107	2013.8507	-0.7217595119	0.7995952485	-0.2472524011	132.0711801
20131108	2013.8534	-1.233340364	0.7810817576	-0.2040853429	147.6536774
20131109	2013.8562	-0.6457127741	1.185486464	-0.1951615653	118.576321
20131110	2013.8589	-1.017916025	0.69509825	-1.827952112	145.6722362
20131111	2013.8616	-0.9447975314	0.6244603606	-0.1704194813	146.5374408
20131112	2013.8644	-0.8047597097	0.3794681283	0.0406170992	154.7547289
20131113	2013.8671	-0.566978069	0.4337769837	-0.2426783332	142.5815405
20131114	2013.8699	-0.5412845743	0.4399653373	-0.4503171276	140.8952003
20131115	2013.8726	-0.4488817953	0.2998563936	-0.4944710467	146.2567806
20131116	2013.8753	-0.2935890939	-0.004515089795	-1.532315654	180.881079
20131117	2013.8781	-0.220745315	-0.07220722314	-0.9387817521	198.1132561
20131118	2013.8808	-0.1253301283	-0.1066837744	-1.090457333	220.4051628
20131119	2013.8836	-0.09949375328	0.2153194588	-0.9638131673	114.8004814
20131120	2013.8863	-0.5170542062	-0.1670935978	-0.8147456071	197.9089943
20131121	2013.8890	-0.1575289961	-0.2735734229	-0.5774063253	240.0658103
20131122	2013.8918	-0.2679125922	-0.266531597	2.327151838	224.851949
20131123	2013.8945	0.01497671832	-0.3412298753	0.1634707311	272.5131222
20131124	2013.8973	-0.7645602158	-0.3475873027	-1.743145985	204.4476769
20131125	2013.9000	-0.7667818566	-0.3587880699	3.562260332	205.0755582
20131126	2013.9027	-0.9412640852	-0.4627386609	2.976263736	206.1793802
20131127	2013.9055	-0.7374167062	-0.8820104212	-0.5084182151	230.1022357
20131128	2013.9082	-1.199126036	-0.6460614269	1.97820967	208.3147621
20131129	2013.9110	-1.259339829	-0.7195314671	2.821157269	209.7417501
20131130	2013.9137	-1.26977176	-0.7775604234	4.191294581	211.481734
20131201	2013.9164	-1.235793058	-1.152399495	2.38956016	223.0000948
20131202	2013.9192	-0.6172092221	-0.5155655283	2.413184417	219.8725906
20131203	2013.9219	-0.5366476762	-0.6763078642	2.69997372	231.5681357
20131204	2013.9247	-0.9299434207	-0.8709594024	2.744914407	223.1240922
20131205	2013.9274	-0.8297168842	-0.866402364	3.008664976	226.2390612
20131206	2013.9301	-0.4527827077	-0.853431456	4.058378246	242.0520942
20131207	2013.9329	-0.2730463335	-0.8092633034	4.180465892	251.3555482
20131208	2013.9356	-0.2567936014	-0.8307530082	3.155942846	252.823127
