#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2018.1849     0.06     -4.34     3.1258     4.4162
2018.1877     -0.46     -8.53     3.4597     5.1605
2018.1904     4.17     -0.12     3.8255     5.7198
2018.1932     2.57     0.03     3.3573     4.9531
2018.1959     5.29     -2.00     3.4980     5.1400
2018.1986     2.16     -4.52     3.2329     4.9379
2018.2014     2.06     -4.53     3.2899     4.8673
2018.2041     -1.29     -1.96     3.5131     5.2503
2018.2068     2.06     1.06     3.7194     5.5132
2018.2096     0.05     -4.32     3.8678     5.7916
2018.2123     0.73     -6.14     3.6441     5.3425
2018.2151     -2.17     -5.00     3.5116     5.2338
2018.2178     1.72     -10.06     4.0005     5.8886
2018.2205     -0.66     -2.97     3.4221     4.9644
2018.2233     1.57     -3.04     3.9490     5.9699
2018.2260     1.56     -2.96     3.3706     5.0449
2018.2288     1.07     -8.51     3.2982     4.8767
2018.2315     4.36     -8.62     3.5039     5.1506
2018.2342     0.87     -9.30     3.3718     5.0547
2018.2370     0.27     -4.33     3.3718     5.0547
2018.2397     3.03     -4.82     3.7930     5.6135
2018.2425     2.50     -7.72     4.1417     6.0113
2018.2452     -0.29     -5.73     3.6466     5.4167
2018.2479     1.33     -10.52     3.2966     4.9452
2018.2507     2.63     -7.26     3.5220     5.4004
2018.2534     2.13     -6.06     3.5476     5.3598
2018.2562     -2.64     -10.88     3.8575     5.6995
2018.2589     2.94     -9.65     3.9923     5.8034
2018.2616     1.88     -4.07     3.6731     5.3874
2018.2644     1.48     -6.63     3.1696     4.9288
2018.2671     1.23     -5.59     3.0821     4.5868
2018.2699     0.85     -13.29     3.3630     4.9618
2018.2726     2.62     -3.07     3.4431     5.2197
2018.2753     0.15     1.86     3.5783     5.3266
2018.2781     3.44     0.48     3.5947     5.4991
2018.2808     3.64     -0.31     3.9281     5.7942
2018.2836     0.34     -2.60     4.1094     6.3641
2018.2863     2.50     -6.15     3.7087     5.4266
2018.2890     1.63     -8.09     3.3750     4.9798
2018.2918     -0.73     -4.06     3.5060     5.2290
2018.2945     2.62     -9.88     3.9777     6.1760
2018.2973     2.95     -7.36     3.9418     5.8914
2018.3000     -2.46     -4.13     3.4549     5.3190
2018.3027     3.32     -7.50     4.1571     6.2508
2018.3055     0.67     -7.77     4.0333     6.2372
2018.3082     1.35     -4.96     3.4304     5.0529
2018.3110     3.78     -10.90     3.9581     6.0658
2018.3137     0.67     -5.95     4.0893     6.1584
2018.3164     -0.42     -12.92     3.8796     5.7246
2018.3192     -0.54     -5.21     3.5859     5.4089
2018.3219     0.64     -8.20     3.8837     5.9570
2018.3247     2.13     -6.56     3.8671     5.7844
2018.3274     0.31     -5.97     4.0609     5.8945
2018.3301     3.16     -3.86     3.9603     6.1403
2018.3329     -3.11     -6.05     3.6542     5.5028
2018.3356     2.23     -8.06     3.7793     5.5174
2018.3384     2.11     -3.73     4.2891     6.3525
2018.3411     0.70     -3.50     4.2185     6.2630
2018.3438     0.91     -2.61     4.2181     6.2594
2018.3466     4.34     -4.14     4.1467     6.1634
2018.3493     2.50     -3.03     3.7240     5.5971
2018.3521     8.46     -6.28     3.5067     5.2368
2018.3548     1.00     -7.01     4.0410     6.3212
2018.3575     -3.65     0.77     4.3710     6.5372
2018.3603     -0.27     -7.73     3.9283     5.7923
2018.3630     0.41     -6.62     3.7428     5.7684
2018.3658     5.40     -6.80     4.1416     6.0787
2018.3685     2.22     -5.81     3.5839     5.4048
2018.3712     0.94     -7.36     3.7110     5.4271
2018.3740     3.69     -5.30     4.0664     5.9040
2018.3767     1.08     -6.57     3.9200     6.2613
2018.3795     1.48     -6.86     3.3736     5.1300
2018.3822     -4.28     -10.21     4.1494     6.1684
2018.3849     2.00     -4.24     3.7244     5.3651
2018.3877     -2.66     -4.85     3.7321     5.6831
2018.3904     -1.07     -5.28     3.5678     5.2338
2018.3932     -0.52     -7.43     3.4824     4.9732
2018.3959     1.25     -11.13     3.8572     5.6995
2018.3986     2.45     -1.61     3.8673     5.7892
2018.4014     2.34     -4.89     3.4977     5.1381
2018.4041     1.74     -6.25     3.5757     5.3203
2018.4068     1.07     -7.27     3.4467     5.2290
2018.4096     -2.29     -4.28     3.5961     5.4313
2018.4123     -1.37     -7.51     3.5946     5.4236
2018.4151     -0.47     -5.59     3.5110     5.2319
2018.4178     2.50     -3.56     4.5122     6.6527
2018.4205     0.46     -8.40     3.8779     5.8222
2018.4233     1.03     -5.61     3.2777     4.7691
2018.4260     -0.56     -7.59     3.1664     4.7828
2018.4288     -0.02     -6.34     4.1547     6.2494
2018.4315     2.74     -2.62     4.2797     6.2658
2018.4342     1.92     -4.78     3.9604     5.9978
2018.4370     0.57     -4.80     3.2365     4.7995
2018.4397     1.22     -2.71     3.8683     5.7939
2018.4425     1.82     -2.14     3.7424     5.6921
2018.4452     3.72     -0.03     3.8574     5.8644
2018.4479     0.90     -6.36     3.9437     5.9666
2018.4507     0.47     -3.31     3.5196     5.3243
2018.4534     1.01     -8.82     3.5220     5.3988
2018.4562     -1.75     -3.17     3.4475     5.1608
2018.4589     -1.37     -8.04     3.8009     5.7033
2018.4616     -0.53     -7.57     3.8120     5.8679
2018.4644     -0.56     -4.44     3.8191     5.7967
2018.4671     0.65     -1.67     3.4379     5.1382
2018.4699     -2.55     -2.68     4.0159     5.9901
2018.4726     4.39     -3.55     4.0227     6.1502
2018.4753     1.78     -4.83     3.7403     5.7698
2018.4781     1.19     -4.92     3.7191     5.5132
2018.4808     -1.06     -6.39     3.1740     4.8611
2018.4836     -1.36     -8.48     3.4543     5.2354
2018.4863     -3.06     -2.04     3.9042     5.9891
2018.4890     0.55     -5.10     3.4383     5.1419
2018.4918     4.28     -6.98     3.8283     5.7419
2018.4945     1.01     -5.61     3.7352     5.6855
2018.4973     -0.24     -3.92     3.3053     5.0381
2018.5000     1.94     -3.37     3.5641     5.0868
2018.5027     1.96     -3.81     3.3132     4.8942
2018.5055     2.69     -3.32     3.2976     4.9494
2018.5082     2.06     -2.04     3.2012     4.5922
2018.5110     2.96     -2.64     4.2481     6.3068
2018.5137     -0.60     -5.16     3.6450     5.3436
2018.5164     -0.62     -7.55     4.3748     6.6220
2018.5192     -0.46     -3.96     3.8596     5.6283
2018.5219     0.82     -9.87     4.4960     6.5537
2018.5247     0.76     -7.50     4.2607     6.2588
2018.5274     -3.00     -5.40     4.2225     6.2672
2018.5301     -4.48     0.18     4.5700     6.6529
2018.5329     1.55     -3.35     4.7812     7.0128
2018.5356     1.02     -6.68     4.5810     6.6641
2018.5384     1.38     -0.48     4.2466     6.5212
2018.5411     1.55     -6.59     3.8655     5.5590
2018.5438     -1.44     -9.72     4.1703     6.0486
2018.5466     2.27     -8.12     4.3787     6.4085
2018.5493     0.88     -0.40     4.2816     6.2659
2018.5521     2.29     -7.71     4.4366     6.6268
2018.5548     -0.17     -4.94     4.2822     6.2728
2018.5575     0.41     -5.95     4.2897     6.3547
2018.5603     4.42     -9.40     4.1695     6.2021
2018.5630     2.44     -6.46     3.9283     5.7968
2018.5658     2.61     -5.39     3.9201     5.7078
2018.5685     -3.43     -3.42     3.9340     5.8077
2018.5712     0.65     -9.22     3.9339     5.8098
2018.5740     0.16     -6.36     3.9361     5.8801
2018.5767     -1.54     -5.84     4.8600     7.0375
2018.5795     -1.21     -7.94     3.5041     5.1556
2018.5822     1.73     -6.64     3.9496     5.9797
2018.5849     0.06     -5.81     3.3653     5.0458
2018.5877     1.43     -3.26     3.3629     4.9636
2018.5904     -0.20     -5.10     3.8595     5.7018
2018.5932     1.71     -3.84     3.5770     5.1010
2018.5959     -1.59     -4.04     3.5059     5.2262
2018.5986     0.52     -5.73     3.9412     5.8844
2018.6014     3.71     -5.03     4.1072     6.2567
2018.6041     3.76     -6.44     3.6610     5.5174
2018.6068     2.36     -5.41     4.1491     6.1680
2018.6096     1.99     -2.61     3.4977     5.1415
2018.6123     2.60     -4.17     4.1343     6.2186
2018.6151     3.20     -4.45     3.9931     5.8082
2018.6178     2.52     -4.20     4.3507     6.3585
2018.6205     4.48     -9.08     5.0745     7.4821
2018.6233     5.15     -16.35     4.6481     6.9109
2018.6260     6.11     -2.04     4.0820     6.0765
2018.6288     5.21     -4.67     3.5123     5.2434
2018.6315     2.41     -7.31     3.6464     5.4149
2018.6342     6.04     -7.50     4.0160     6.0608
2018.6370     1.61     -6.54     4.2893     6.2840
2018.6397     3.48     -4.31     4.2062     6.0881
2018.6425     3.36     -4.62     4.3783     6.3944
2018.6452     2.68     -4.38     4.2795     6.2637
2018.6479     0.20     -5.75     4.4147     6.3693
2018.6507     3.84     -8.93     4.2016     6.0856
2018.6534     4.95     -5.79     3.7085     5.4248
2018.6562     4.58     -5.10     3.9985     5.8903
2018.6589     5.26     -4.82     4.5609     6.6434
2018.6616     5.49     -6.56     4.2816     6.2659
2018.6644     4.49     -4.57     3.3338     4.6953
2018.6671     5.88     -5.09     3.3632     4.9640
2018.6699     5.23     -3.26     4.0063     5.9746
2018.6726     5.71     -5.58     3.9980     5.8881
2018.6753     3.74     -3.93     3.9927     5.8035
2018.6781     3.28     -6.67     3.5866     5.1974
2018.6808     7.13     -5.66     5.0785     7.5650
2018.6836     7.20     -2.10     3.6927     5.2512
2018.6863     5.29     -4.07     3.6357     5.2485
2018.6890     5.27     -6.48     3.5599     5.1500
2018.6918     2.00     -5.95     3.2369     4.8136
2018.6945     5.41     -4.41     3.4385     5.0649
2018.6973     4.96     -2.56     3.9328     5.7976
2018.7000     2.47     0.32     3.6384     5.3302
2018.7027     4.93     -6.58     3.4378     5.1363
2018.7055     3.59     -2.00     3.8524     5.6168
2018.7082     7.51     -2.94     3.8669     5.7024
2018.7110     7.37     -5.68     3.4982     5.1418
2018.7137     3.34     -6.31     3.4377     5.1452
2018.7164     2.91     -6.65     3.6526     5.4346
2018.7192     3.92     -3.10     3.6468     5.4179
2018.7219     1.98     -5.77     4.2893     6.3504
2018.7247     5.21     -8.18     4.2797     6.2657
2018.7274     3.80     -8.80     3.7339     5.6012
2018.7301     1.34     -4.78     3.5054     5.2260
2018.7329     4.70     -8.10     3.0675     4.4879
2018.7356     4.86     -6.61     3.0838     4.6632
2018.7384     2.07     -10.94     4.2095     6.1697
2018.7411     6.17     -3.77     3.5858     5.3314
2018.7438     6.16     -6.19     3.0865     4.5084
2018.7466     6.38     -7.88     3.3727     5.1254
2018.7493     5.51     -5.62     3.2380     4.9377
2018.7521     4.89     -5.18     3.2965     4.9478
2018.7548     2.48     -5.99     4.1148     7.3750
2018.7575     4.88     -7.16     3.3787     5.1343
2018.7603     4.22     -7.00     3.0044     4.4810
2018.7630     3.10     -8.35     3.2314     4.8697
2018.7658     2.32     -3.91     3.3786     5.1280
2018.7685     3.59     -6.87     3.4533     5.0843
2018.7712     5.27     -5.14     3.2312     4.8678
2018.7740     4.46     -6.88     3.2245     4.8520
2018.7767     4.88     -6.02     3.0823     4.5885
2018.7795     2.88     -7.18     3.2973     4.9494
2018.7822     5.43     -6.03     3.1616     4.8423
2018.7849     5.23     -14.44     3.5287     5.4198
2018.7877     2.46     -9.59     3.8037     5.7808
2018.7904     3.57     -5.56     4.1016     6.1918
2018.7932     6.32     -4.79     3.9285     5.7970
2018.7959     3.65     -7.07     3.1779     5.0170
2018.7986     3.26     -7.57     3.5871     5.4152
2018.8014     2.23     -6.75     3.3734     5.1289
2018.8041     6.45     -6.40     3.4379     5.1382
2018.8068     5.43     -6.47     3.3575     4.9528
2018.8096     4.15     -8.02     3.1641     4.8407
2018.8123     2.99     -8.80     3.3782     5.1263
2018.8151     3.11     -7.52     3.2228     4.7738
2018.8178     5.37     -6.88     3.4376     5.1347
2018.8205     4.70     -8.35     3.4349     5.1350
2018.8233     3.19     -6.03     3.2325     4.9386
2018.8260     7.14     -10.47     3.6027     5.5170
2018.8288     2.96     -3.32     2.9424     4.4042
2018.8315     4.99     -5.11     3.0045     4.4813
2018.8342     3.51     -5.47     2.9428     4.4716
2018.8370     4.05     -6.33     2.9270     4.3010
2018.8397     4.86     -4.03     2.9502     4.4916
2018.8425     5.34     -7.63     3.0166     4.5782
2018.8452     2.80     -7.47     3.1579     4.6885
2018.8479     2.96     -5.57     3.0835     4.6618
2018.8507     3.09     -1.82     3.1594     4.7072
2018.8534     1.91     -3.76     3.0832     4.6586
2018.8562     5.39     -3.80     3.3911     5.1501
2018.8589     6.06     -6.01     3.5193     5.3211
2018.8616     2.47     -4.63     3.4586     5.3889
2018.8644     4.29     -11.91     3.2974     4.9512
2018.8671     1.42     -4.95     3.2305     4.8581
2018.8699     5.02     -6.32     3.3733     5.1255
2018.8726     2.80     -3.66     3.8728     5.8680
2018.8753     5.45     -2.87     3.7329     5.6853
2018.8781     1.69     -2.49     4.2029     6.1841
2018.8808     5.28     -2.12     3.9569     6.0524
2018.8836     1.35     -2.72     3.8755     5.7925
2018.8863     4.36     -1.26     3.5871     5.4152
2018.8890     2.38     -2.14     3.8198     5.8010
2018.8918     1.92     -6.56     3.4352     5.1351
2018.8945     4.55     -5.28     3.3575     4.9548
2018.8973     4.30     -5.92     3.3759     4.9865
2018.9000     2.33     -8.93     3.0044     4.4810
2018.9027     4.49     -3.20     3.2313     4.8586
2018.9055     3.33     -6.51     3.1489     4.6804
2018.9082     3.65     -5.67     3.5871     5.4152
2018.9110     3.54     -7.69     3.3050     5.0315
2018.9137     1.75     -8.03     3.9155     5.7117
2018.9164     0.81     -6.76     3.5138     5.3164
2018.9192     4.39     -1.28     3.7195     5.4400
2018.9219     5.36     -0.09     3.3661     5.0500
2018.9247     1.42     -11.19     3.4575     5.2646
2018.9274     -0.90     -14.04     3.5915     5.4928
2018.9301     0.89     -8.54     3.5757     5.3203
2018.9329     -2.78     -12.28     3.6468     5.4176
2018.9356     1.54     -7.70     4.1412     6.0787
2018.9384     2.34     -7.90     4.1086     6.2664
2018.9411     1.62     -3.72     3.5868     5.4151
2018.9438     4.34     -7.42     3.6551     5.5028
2018.9466     3.50     -5.71     3.3731     5.1280
2018.9493     4.33     -6.03     3.3051     5.0363
2018.9521     2.67     -3.93     3.6386     5.9477
2018.9548     3.92     -5.96     3.3732     5.1253
2018.9575     2.35     -3.84     3.2165     4.7625
2018.9603     4.00     -5.35     3.5486     5.5164
2018.9630     4.06     -2.18     3.5221     5.3988
2018.9658     1.87     -9.37     3.5683     5.2357
2018.9712     2.77     -8.24     3.1559     4.7566
2018.9740     5.08     -4.86     3.2350     4.7925
2018.9767     0.56     -8.55     3.3736     5.1255
2018.9795     3.25     -10.03     3.1451     4.6712
2018.9822     3.76     -8.67     3.0755     4.5757
2018.9849     3.58     -10.04     3.0999     4.8328
2018.9877     -0.60     -10.02     3.0832     4.6586
2018.9904     5.02     -6.44     3.5062     5.2297
2018.9932     2.16     -7.54     3.6729     5.5465
2018.9959     3.59     -6.07     3.0679     4.4912
2018.9986     3.53     -4.97     2.9990     4.3970
2019.0014     3.16     -7.24     3.1666     4.6368
2019.0041     2.67     -7.74     3.0265     4.5951
2019.0068     5.19     -0.12     3.2311     4.8665
2019.0096     2.22     -5.83     3.1409     4.5931
2019.0123     2.64     -5.37     3.2167     4.7661
2019.0151     2.93     -3.96     3.2859     4.8569
2019.0178     2.68     -4.19     3.3498     4.8683
2019.0205     3.45     -3.85     3.3748     4.9709
2019.0233     1.42     -4.93     3.4270     5.0488
2019.0260     0.08     -7.06     3.2736     4.6923
2019.0288     5.55     0.50     3.4214     4.9633
2019.0315     2.52     -4.57     3.2147     4.6842
2019.0342     3.22     -9.04     3.0677     4.4932
2019.0370     4.14     -2.12     3.3488     4.8653
2019.0397     1.32     -8.47     3.9250     5.7102
2019.0425     5.14     -6.90     3.0738     4.4958
2019.0452     0.14     -10.82     3.0665     4.4137
2019.0479     4.40     -2.15     3.0792     4.4329
2019.0507     3.88     -10.57     3.2896     4.7828
2019.0534     2.96     -5.58     3.3569     4.9528
2019.0589     0.46     -9.35     3.1375     4.5853
2019.0616     2.23     -7.56     3.1455     4.6698
2019.0644     3.57     -8.27     3.2889     4.8586
2019.0671     2.76     -4.97     2.9964     4.3934
2019.0699     2.08     -5.98     3.2980     4.9568
2019.0726     2.28     -9.26     3.2166     4.7689
2019.0753     2.89     -7.47     3.0838     4.6618
2019.0781     -0.60     -12.37     3.4348     5.1334
2019.0808     2.50     -5.37     3.7928     5.6193
2019.0836     2.32     -7.13     3.1459     4.6714
2019.0863     2.68     -6.41     3.4191     4.9612
2019.0890     -0.37     -5.92     3.5787     5.3248
2019.0918     5.44     -5.61     3.4378     5.1363
2019.0945     0.84     -9.03     3.5786     5.3267
2019.0973     2.24     -2.80     3.5063     5.2290
2019.1000     3.45     -0.01     3.3651     5.0388
2019.1027     5.95     -6.24     3.2244     4.8503
2019.1055     1.86     -3.65     3.3791     5.1362
2019.1082     1.01     -13.25     3.4428     5.2193
2019.1110     -2.39     -12.22     3.4374     5.1355
2019.1137     -2.92     -12.58     3.5781     5.3242
2019.1164     3.03     -3.13     3.7866     5.6033
2019.1192     6.10     -4.46     3.6548     5.3483
2019.1219     4.47     1.29     3.6647     5.4566
2019.1247     2.68     -8.34     3.7087     5.4231
2019.1274     -0.94     -13.96     3.7203     5.4468
2019.1301     -0.06     -7.37     4.0166     5.9947
2019.1329     5.77     -7.55     3.8517     5.6160
2019.1356     0.62     -8.31     3.6313     5.2447
2019.1384     -1.07     -3.99     3.7085     5.4248
2019.1411     3.28     -9.22     3.5234     5.2515
2019.1438     2.79     -13.95     3.7291     5.5396
2019.1466     5.43     -7.64     3.8518     5.6130
2019.1493     8.34     -7.06     3.5224     5.4087
2019.1521     -0.90     -6.54     3.4376     5.1344
2019.1548     2.63     -9.76     3.4980     5.1381
2019.1575     2.84     -4.63     3.3655     5.0443
2019.1603     1.03     -9.97     3.6686     5.5957
2019.1630     0.46     -18.61     4.1643     6.2558
2019.1658     5.11     -10.69     3.9722     5.7878
2019.1685     4.96     -0.33     3.7851     5.5238
2019.1712     1.51     -12.13     3.7270     5.5983
2019.1740     6.87     -7.91     3.7431     5.7691
2019.1767     2.75     -5.63     3.7353     5.6875
2019.1795     4.77     1.44     3.4737     5.5096
2019.1822     4.19     -4.62     3.8081     5.7813
2019.1849     3.44     -4.49     3.8730     5.8700
2019.1877     3.52     -7.28     3.5873     5.3359
2019.1904     1.57     -4.07     3.2894     4.8604
2019.1932     0.55     -7.49     3.6798     5.7684
2019.1959     3.14     -8.59     3.8341     6.0489
2019.1986     2.77     -8.31     3.3045     5.0298
2019.2014     1.53     -4.97     3.8197     5.9498
2019.2041     3.77     -9.72     3.6388     5.3321
2019.2068     0.91     -9.55     3.5775     5.3243
2019.2096     0.40     -7.87     4.2502     7.0364
2019.2123     0.11     -6.27     3.9001     6.1286
2019.2151     -0.35     -13.63     4.0331     6.1643
2019.2178     7.66     -4.03     3.8335     6.0391
2019.2205     4.62     -9.06     3.5141     5.3141
2019.2233     -0.86     -8.51     3.8545     6.1608
2019.2260     2.62     -6.85     3.6088     5.6700
2019.2288     1.77     6.33     3.6879     5.8484
2019.2315     1.73     -0.23     3.5654     5.8423
2019.2342     -3.78     -11.33     4.1822     6.5156
2019.2370     -0.60     -8.92     6.2557     10.4537
2019.2397     5.60     -11.00     3.7325     5.6813
2019.2425     1.13     -3.96     3.7431     5.7691
2019.2452     2.56     -10.91     4.0477     6.4135
2019.2479     1.94     -9.64     4.6202     7.2460
2019.2507     2.01     -6.09     4.0313     6.2367
2019.2534     0.00     -8.52     4.1653     6.3347
2019.2562     4.68     -12.52     3.6941     5.8600
2019.2589     2.60     -4.54     3.6795     5.7612
2019.2616     5.80     -8.49     3.6546     5.5026
2019.2644     3.85     -8.62     4.1272     6.5900
2019.2671     3.73     -1.77     4.1178     6.5013
2019.2699     5.57     -2.79     4.1525     6.8466
2019.2726     2.17     -3.86     3.9281     5.7932
2019.2753     4.36     -5.88     3.6117     5.6793
2019.2781     4.15     -6.23     4.1567     6.2495
2019.2808     0.38     -7.49     4.2819     6.1881
2019.2836     1.96     -3.66     4.1727     6.3436
2019.2863     2.23     -3.86     4.3713     6.5447
2019.2890     5.83     -11.54     4.6124     7.0005
2019.2918     3.49     -13.05     4.3875     6.7091
2019.2945     6.63     -5.40     4.3900     6.6602
2019.3000     5.84     -2.55     4.4467     6.7119
2019.3027     5.08     -7.91     4.4043     6.8848
2019.3055     1.82     -2.74     4.0935     6.2427
2019.3082     3.81     -11.99     4.3140     6.6107
2019.3110     7.89     -9.34     4.1565     6.2485
2019.3137     6.29     -7.08     4.3803     6.5487
2019.3164     3.77     -6.63     4.4201     6.8339
2019.3192     4.70     -6.09     4.0895     6.1605
2019.3219     5.12     -6.89     4.4380     6.6224
2019.3247     5.48     -4.90     4.3728     6.5486
2019.3274     4.51     -6.86     4.4821     6.9178
2019.3384     4.87     -10.25     4.4994     6.7677
2019.3411     7.47     -8.43     4.6562     6.9126
2019.3438     5.80     -11.79     4.7133     6.9922
2019.3466     0.83     -6.11     4.9755     7.3931
2019.3493     3.22     -10.61     5.0724     7.9208
2019.3521     5.41     -5.88     5.2170     7.7163
2019.3548     0.36     -9.99     4.9889     7.3536
2019.3575     7.36     -8.56     5.5488     8.4565
2019.3603     3.12     -4.97     5.4767     8.0928
2019.3658     4.96     -10.59     6.1130     9.0682
2019.3685     0.88     -5.11     5.4878     8.0494
2019.3740     2.51     -4.39     5.9398     8.8881
2019.3767     5.67     -6.10     5.3435     8.0668
2019.3795     4.44     -4.90     5.5983     8.1050
2019.3822     -1.93     -9.60     6.1054     8.9020
2019.3849     6.39     -10.96     5.9044     8.3371
2019.3877     3.85     0.12     5.9755     8.8844
2019.3904     1.43     -2.74     5.4294     8.2090
2019.3932     -1.17     -1.52     4.4550     6.8002
2019.3959     -2.05     -3.02     4.1334     5.9960
2019.3986     0.43     -3.21     4.3587     6.4441
2019.4014     -1.99     2.32     4.8343     7.5375
2019.4068     -1.31     3.05     4.2478     6.3192
2019.4096     -2.56     -1.17     4.0168     6.0697
2019.4123     -0.18     -2.65     3.8678     5.7849
2019.4151     -0.84     2.15     4.4616     6.8105
2019.4178     -0.67     1.94     3.8113     5.8639
2019.4205     -1.48     -4.89     4.2970     6.3658
2019.4233     0.08     0.28     4.1637     6.2557
2019.4260     -3.61     -1.29     4.2301     6.3488
2019.4288     -2.59     1.37     4.0242     6.0742
2019.4342     0.53     -3.03     3.9530     6.0564
2019.4452     0.43     2.59     4.2795     6.2678
2019.4479     1.39     2.56     4.5204     6.7363
2019.4507     -0.52     -0.66     4.3464     6.9651
2019.4534     -1.77     3.57     3.6606     5.5148
2019.4562     -1.45     0.63     3.5708     5.2452
2019.4589     0.33     -0.98     4.3959     6.5886
2019.4616     -2.38     -1.02     3.8669     5.7083
2019.4644     -1.65     3.67     4.1465     6.1643
2019.4671     -0.94     2.14     3.6466     5.4230
2019.4699     -0.70     1.22     3.9351     5.8780
2019.4726     -0.91     1.70     3.9838     6.1021
2019.4753     1.61     2.57     4.5788     6.8163
2019.4781     -1.12     0.07     4.0928     6.2426
2019.4808     -1.05     3.21     4.0770     6.0703
2019.4836     -0.78     1.77     3.6312     5.2459
2019.4863     0.05     3.12     4.0166     6.0645
2019.4890     -0.36     -1.95     4.0816     6.0707
2019.4918     -1.92     -0.25     4.1568     6.1779
2019.4945     -0.09     2.11     3.9739     6.2335
2019.4973     -0.67     4.07     3.5672     5.2374
2019.5000     -1.05     -0.27     4.0763     6.0669
2019.5027     1.20     6.34     4.0082     5.9000
2019.5055     0.43     4.01     4.3663     6.5312
2019.5082     0.53     0.70     3.9983     5.8881
2019.5110     -1.39     2.96     3.6450     5.3436
2019.5164     1.35     -0.77     3.5759     5.3221
2019.5219     -0.84     -0.73     4.2980     6.4491
2019.5247     0.08     1.50     3.8677     5.7872
2019.5274     -2.49     1.77     4.2312     6.2686
2019.5301     -0.34     1.61     3.5781     5.3250
2019.5329     -1.37     0.30     3.8741     5.6551
2019.5384     -5.38     1.35     4.4453     6.6358
2019.5438     -5.55     7.58     4.5985     6.7098
2019.5466     -4.15     -1.39     5.3596     7.9390
2019.5493     -1.69     2.70     4.4533     6.7179
2019.5521     -1.11     1.24     4.1002     6.1745
2019.5548     0.35     -1.61     4.1636     6.2515
2019.5575     -1.62     1.30     4.2175     6.2575
2019.5603     -2.25     -0.79     4.0218     6.1482
2019.5685     -3.19     0.59     4.0928     6.0971
2019.5712     -4.22     -1.54     4.2983     6.4413
2019.5740     -0.59     1.62     4.4212     6.6804
2019.5767     -2.18     0.91     4.1175     6.3608
2019.5795     -0.61     -0.74     4.4613     6.8088
2019.5822     1.27     -1.06     4.8732     7.2797
2019.5849     0.74     4.04     4.0170     6.0688
2019.5877     -0.26     0.54     4.2494     6.4582
2019.5904     -1.25     2.05     4.0693     5.9831
2019.5932     -0.74     1.71     3.8288     5.8935
2019.5959     -3.98     -3.35     4.5268     6.6784
2019.5986     4.88     -0.12     4.7348     7.1042
2019.6014     -0.84     3.07     4.2388     6.4421
2019.6041     -2.12     -0.16     4.5040     6.5624
2019.6068     -2.30     2.31     4.4958     6.5525
2019.6096     -0.05     1.73     4.8016     7.1149
2019.6123     -1.74     -3.67     4.3583     6.4460
2019.6151     -1.60     0.48     4.5630     6.5703
2019.6178     -3.20     4.42     4.0011     5.8997
2019.6205     -1.80     -3.27     4.7127     6.8536
2019.6233     -1.51     -1.46     4.5641     6.5884
2019.6260     0.11     1.37     4.4080     6.2861
2019.6288     -0.61     2.21     4.0742     5.9908
2019.6315     -3.68     3.19     6.0786     10.4118
2019.6342     -4.52     8.30     4.7262     7.0102
2019.6370     -0.73     2.37     4.2308     6.3531
2019.6397     -0.06     2.68     4.5876     6.9029
2019.6425     -4.02     1.35     3.6463     5.4129
2019.6452     -0.58     1.08     3.7118     5.4336
2019.6479     -1.42     1.54     3.5707     5.2375
2019.6507     -3.55     2.13     5.0704     7.4770
2019.6534     0.55     1.30     3.9330     5.7997
2019.6562     -0.23     5.31     3.7082     5.4212
2019.6589     -1.29     -2.60     5.7004     8.2481
2019.6616     0.24     -2.79     4.6444     6.8330
2019.6644     -1.20     8.53     3.2730     4.6884
2019.6671     -1.01     -0.63     3.5786     5.3267
2019.6699     -3.26     4.23     3.4901     5.0558
2019.6726     0.62     2.59     3.6555     5.5049
2019.6753     -1.07     3.52     3.8836     5.9633
2019.6781     0.42     1.37     4.2270     6.4523
2019.6808     -0.61     3.03     3.8847     5.8878
2019.6836     1.09     2.14     4.3402     6.7134
2019.6863     0.45     3.08     3.5861     5.4080
2019.6890     1.12     2.55     3.7079     5.4247
2019.6918     -2.31     -0.50     3.7162     5.5089
2019.6945     -1.63     0.63     3.7239     5.5952
2019.6973     -4.08     3.79     3.7433     5.6957
2019.7000     -2.53     4.31     4.3967     6.8126
2019.7027     2.06     -1.41     4.1489     6.5545
2019.7055     -1.81     4.07     4.3943     6.5682
2019.7082     0.62     4.88     3.8094     5.7862
2019.7110     -2.67     6.78     4.3735     6.4744
2019.7137     2.03     2.68     3.9521     5.9046
2019.7164     -1.58     5.85     3.8213     5.8172
2019.7192     0.63     7.53     4.2417     6.3792
2019.7219     -0.81     3.25     3.6010     5.3558
2019.7247     -0.55     4.78     3.2410     5.0263
2019.7274     1.04     3.91     3.5117     5.2373
2019.7301     0.70     6.58     3.3494     4.8668
2019.7329     1.06     4.36     3.4375     5.1363
2019.7356     0.50     3.69     3.4452     5.2202
2019.7384     -0.31     3.21     3.7242     5.5953
2019.7411     -0.87     5.07     3.5711     5.2452
2019.7438     1.00     5.19     3.8258     5.8750
2019.7466     1.71     -2.66     3.7406     5.7699
2019.7521     4.57     -0.99     3.6851     5.7688
2019.7548     2.05     2.44     3.9415     5.8841
2019.7575     -3.43     2.13     3.5032     5.1426
