#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2017.7110     45.52     54.19     3.9308     4.8474
2017.7137     44.48     54.10     3.9788     4.9433
2017.7164     42.37     54.34     3.8039     4.6917
2017.7192     46.24     52.98     3.5090     4.3205
2017.7219     45.97     53.51     3.4977     4.3050
2017.7247     44.28     52.90     3.6204     4.4942
2017.7274     43.22     50.56     3.5873     4.4190
2017.7301     43.18     54.84     3.6060     4.5135
2017.7329     45.49     53.72     3.4947     4.3036
2017.7356     43.76     51.44     3.9674     4.8217
2017.7384     44.12     52.92     4.0668     4.9892
2017.7411     42.40     55.41     4.1483     5.1204
2017.7438     45.69     53.88     4.0376     4.7945
2017.7466     41.20     52.21     3.9131     4.7933
2017.7493     44.18     53.26     3.8630     4.6545
2017.7521     44.04     51.97     3.8090     4.6191
2017.7548     41.60     54.17     3.9714     4.8556
2017.7575     47.02     54.50     3.9877     4.7679
2017.7603     44.58     54.62     3.9531     4.8038
2017.7630     44.78     52.41     3.7414     4.5742
2017.7658     43.93     52.17     3.8495     4.7154
2017.7685     44.02     51.80     3.7681     4.6043
2017.7712     45.81     55.02     3.7260     4.5928
2017.7740     44.82     55.11     4.4822     5.4681
2017.7767     47.34     56.24     3.9842     4.8444
2017.7795     45.93     54.37     3.7797     4.6212
2017.7822     46.70     53.35     3.4683     4.3127
2017.7849     45.44     54.87     3.6202     4.4249
2017.7877     44.26     56.45     3.7243     4.6244
2017.7904     44.85     51.87     3.4642     4.2681
2017.7932     43.38     52.18     3.9237     4.8302
2017.7959     43.05     51.92     3.9565     4.8298
2017.7986     44.06     55.69     3.6251     4.5415
2017.8014     44.91     56.67     3.6398     4.4821
2017.8041     46.12     51.70     3.6716     4.5648
2017.8068     43.76     49.37     4.1376     5.1050
2017.8096     44.41     54.34     3.9907     4.8908
2017.8123     43.16     56.16     3.8651     4.7679
2017.8151     45.63     50.86     3.6318     4.4421
2017.8178     44.52     57.25     3.8251     4.6787
2017.8205     44.10     52.01     3.3820     4.1246
2017.8233     45.58     53.50     3.5219     4.2987
2017.8260     44.62     51.68     3.0739     3.7757
2017.8288     44.69     54.26     3.1879     3.8469
2017.8315     44.58     54.48     3.4107     4.1571
2017.8342     45.94     55.56     3.5570     4.3453
2017.8370     46.38     53.99     3.5963     4.4686
2017.8397     45.88     51.95     3.3612     4.0969
2017.8425     43.94     54.11     3.0609     3.7959
2017.8452     45.65     52.66     3.2052     3.9007
2017.8479     44.95     53.29     3.4848     4.2514
2017.8507     46.18     52.79     3.5148     4.3626
2017.8534     45.30     52.68     3.3858     4.0897
2017.8562     44.01     56.10     3.9024     4.7010
2017.8589     46.11     54.81     3.6655     4.5173
2017.8616     46.03     54.30     3.4686     4.1976
2017.8644     46.64     53.30     3.3287     4.0219
2017.8671     45.92     53.77     3.3599     4.0538
2017.8699     44.53     53.70     3.4097     4.1566
2017.8726     47.61     51.41     3.3574     4.1291
2017.8753     40.87     52.70     3.4213     4.1723
2017.8781     40.78     49.94     3.8260     4.6455
2017.8808     47.63     53.06     3.6865     4.4709
2017.8836     43.79     52.66     3.3064     4.0682
2017.8863     40.17     57.19     3.7660     4.5706
2017.8890     41.02     49.10     3.5794     4.3710
2017.8918     53.85     50.17     3.7894     4.6719
2017.8945     52.57     53.30     3.5233     4.3416
2017.8973     46.86     55.26     3.5458     4.4129
2017.9000     45.22     53.35     3.4410     4.1971
2017.9027     46.29     56.14     3.4987     4.2705
2017.9055     46.15     52.47     3.2440     3.9929
2017.9082     46.69     55.13     3.2500     4.0388
2017.9110     46.11     51.84     3.3056     4.0675
2017.9137     45.70     54.03     3.2828     3.9982
2017.9164     46.84     55.99     3.4173     4.1261
2017.9192     47.45     54.55     3.1504     3.8722
2017.9219     46.36     52.04     2.9449     3.6177
2017.9247     47.27     53.96     3.0872     3.7941
2017.9274     48.25     54.15     3.1592     3.8763
2017.9301     43.32     54.06     3.5324     4.2765
2017.9329     43.34     52.15     3.1187     3.8686
2017.9356     44.35     52.07     3.0980     3.8445
2017.9384     45.20     53.63     3.1192     3.8685
2017.9411     45.54     53.16     3.2680     4.0927
2017.9438     43.27     50.45     3.1730     3.9409
2017.9466     48.53     51.55     3.3898     4.2138
2017.9493     45.55     53.47     3.1026     3.8469
2017.9521     43.67     52.41     3.2346     4.0106
2017.9548     46.08     52.85     3.5080     4.3202
2017.9575     45.18     54.36     3.3676     4.1445
2017.9603     48.05     53.40     2.9627     3.6715
2017.9630     44.70     54.13     3.0412     3.8070
2017.9658     45.95     53.79     3.1241     3.8023
2017.9685     44.96     53.89     2.8845     3.5433
2017.9712     45.89     53.00     2.8285     3.5140
2017.9740     42.70     52.23     3.0415     3.7702
2017.9767     45.17     52.28     3.2167     3.9533
2017.9795     46.76     54.74     3.2013     3.9706
2017.9822     46.38     52.95     3.0819     3.7482
2017.9849     45.85     52.82     3.2741     3.9936
2017.9877     47.01     53.30     3.4577     4.1822
2017.9904     47.14     54.00     2.9467     3.6186
2017.9932     45.60     54.85     3.0095     3.6961
2017.9959     45.45     54.72     3.2051     3.9004
2017.9986     47.61     57.05     3.4250     4.1474
2018.0014     48.80     56.82     3.4058     4.1204
2018.0041     48.70     53.76     3.3905     4.0998
2018.0068     47.49     58.74     3.7415     4.5354
2018.0096     47.33     56.23     3.4157     4.1699
2018.0123     47.11     53.68     3.2527     3.9261
2018.0151     46.31     52.00     3.4215     4.1730
2018.0178     46.40     53.86     3.5822     4.2582
2018.0205     49.19     52.82     3.0877     3.7939
2018.0233     45.59     52.01     3.5342     4.2775
2018.0260     46.66     53.62     3.3397     4.0281
2018.0288     48.21     52.48     3.2518     3.9252
2018.0315     47.18     52.40     3.1608     3.8480
2018.0342     44.91     52.22     3.0255     3.7184
2018.0370     51.71     51.42     3.2273     3.9688
2018.0397     50.35     51.97     3.2890     4.0163
2018.0425     46.51     53.20     3.1419     3.8225
2018.0452     47.34     51.64     3.0754     3.7768
2018.0479     47.74     52.70     3.2659     3.9786
2018.0507     40.57     54.83     3.4460     4.2430
2018.0534     49.63     54.07     3.6336     4.4431
2018.0562     47.39     52.87     3.0819     3.7480
2018.0589     46.62     52.99     2.9459     3.6185
2018.0616     47.10     52.04     3.0879     3.7944
2018.0644     48.55     54.84     3.2689     3.9807
2018.0671     52.64     53.80     3.4316     4.2239
2018.0699     43.68     53.91     3.7136     4.5762
2018.0726     49.81     56.29     3.6741     4.4529
2018.0753     47.40     51.24     3.6506     4.4970
2018.0781     47.73     55.21     3.1087     3.8634
2018.0808     47.04     53.77     3.3019     4.0231
2018.0836     46.38     53.69     3.5335     4.2774
2018.0863     45.33     51.81     3.0313     3.7646
2018.0890     49.98     55.24     3.1495     3.8720
2018.0918     50.43     55.75     3.4800     4.2486
2018.0945     47.00     56.42     3.2095     3.9942
2018.0973     45.16     53.61     3.5862     4.4187
2018.1000     52.83     52.47     3.5028     4.3175
2018.1027     55.37     58.36     3.3655     4.2173
2018.1055     52.22     64.30     3.5695     4.3984
2018.1082     50.93     55.26     3.3612     4.0971
2018.1110     52.67     61.10     3.4930     4.2675
2018.1137     48.96     53.08     3.3605     4.0965
2018.1164     45.18     53.03     3.3673     4.1443
2018.1192     52.85     58.42     3.6004     4.3591
2018.1219     46.34     55.44     3.4812     4.2498
2018.1247     46.48     54.22     3.6202     4.4246
2018.1274     49.67     55.88     3.3666     4.1439
2018.1301     48.64     52.83     3.4423     4.1275
2018.1329     48.79     51.31     3.4309     4.2233
2018.1356     49.59     51.81     3.5975     4.3576
2018.1384     47.34     54.60     3.5351     4.2780
2018.1411     50.16     57.16     3.5120     4.2109
2018.1438     52.15     55.19     3.7373     4.5286
2018.1466     52.62     57.05     3.5340     4.2774
2018.1493     47.88     57.27     3.3802     4.1972
2018.1521     46.40     51.63     3.6318     4.4423
2018.1548     48.23     55.03     3.6972     4.5210
2018.1575     48.80     53.85     3.3255     4.0950
2018.1603     45.88     52.40     3.4318     4.2239
2018.1630     45.18     53.33     3.5577     4.3013
2018.1658     45.82     50.72     3.9054     4.7451
2018.1685     46.52     52.76     3.8545     4.7522
2018.1712     49.01     52.68     3.8449     4.7008
2018.1740     57.30     56.94     3.5801     4.3713
2018.1767     48.11     55.67     3.5790     4.4146
2018.1795     49.57     51.64     3.6482     4.4659
2018.1822     48.93     55.73     3.3143     4.1166
2018.1849     55.23     59.44     3.6706     4.4580
2018.1877     50.40     55.87     3.6704     4.5641
2018.1904     47.58     56.73     3.5693     4.3979
2018.1932     48.52     53.77     3.3506     4.0910
2018.1959     47.11     54.72     3.5461     4.2955
2018.1986     49.14     58.28     3.6325     4.4423
2018.2014     48.25     51.32     3.6864     4.4707
2018.2041     52.44     57.65     3.8001     4.6466
2018.2068     48.69     51.08     4.3330     5.2888
2018.2096     45.70     54.78     3.7023     4.5237
2018.2123     48.59     53.83     3.4070     4.1549
2018.2151     45.46     54.88     3.7256     4.5926
2018.2178     47.63     51.72     3.6732     4.4530
2018.2205     49.37     56.53     3.6626     4.5161
2018.2233     49.14     56.05     4.0145     4.8460
2018.2260     45.05     52.63     3.6869     4.4712
2018.2288     48.81     57.12     3.2997     4.0219
2018.2315     48.69     55.24     3.5781     4.4139
2018.2342     46.70     54.09     3.5269     4.2660
2018.2370     48.22     54.57     3.3288     4.0225
2018.2397     47.93     54.18     3.6864     4.5875
2018.2425     47.09     52.63     3.5964     4.4688
2018.2452     44.21     54.48     3.5631     4.3493
2018.2479     45.70     54.34     3.5314     4.2760
2018.2507     48.48     56.11     3.5875     4.3058
2018.2534     45.57     56.46     3.7627     4.5687
2018.2562     45.38     54.52     3.4051     4.1200
2018.2589     45.78     54.69     3.5237     4.3419
2018.2616     48.07     54.90     3.6488     4.4954
2018.2644     48.34     54.37     3.4571     4.1816
2018.2671     49.25     56.58     3.2653     3.9791
2018.2699     43.69     53.32     3.5088     4.3201
2018.2726     43.70     53.48     3.5079     4.3200
2018.2753     49.54     55.03     3.8021     4.6478
2018.2781     45.47     51.18     3.7953     4.6872
2018.2808     50.21     55.12     3.6876     4.5883
2018.2836     44.71     52.65     3.8444     4.7003
2018.2863     53.02     59.30     3.5226     4.3413
2018.2890     49.21     56.85     3.7725     4.6172
2018.2918     47.78     52.73     3.6804     4.4568
2018.2945     47.49     53.99     3.7630     4.4864
2018.2973     48.53     52.14     4.0594     4.8601
2018.3000     46.07     50.77     3.5638     4.3495
2018.3027     45.22     54.69     3.6318     4.4421
2018.3055     46.96     52.22     4.0420     4.8750
2018.3082     47.63     52.32     3.7453     4.5363
2018.3110     48.44     57.27     3.9838     4.7653
2018.3137     48.01     52.92     4.1318     5.0668
2018.3164     49.48     53.65     3.7571     4.5915
2018.3192     50.56     57.78     4.0108     4.8342
2018.3219     50.25     53.22     3.7891     4.6412
2018.3247     50.80     53.81     3.7430     4.5007
2018.3274     49.37     54.30     3.7449     4.5462
2018.3301     49.62     55.10     3.8811     4.7066
2018.3329     50.33     53.14     3.5904     4.3554
2018.3356     49.06     53.31     3.8445     4.7005
2018.3384     45.61     54.71     3.7731     4.6178
2018.3411     47.31     52.06     4.0239     4.9666
2018.3438     44.40     49.88     4.0002     4.8954
2018.3466     50.48     54.01     3.8803     4.7106
2018.3493     51.23     54.16     4.0324     4.9012
2018.3521     48.96     57.24     3.7441     4.5462
2018.3548     45.81     57.98     4.2050     5.0485
2018.3575     47.47     51.30     4.0059     4.8740
2018.3603     48.73     53.05     3.5342     4.2774
2018.3630     50.91     54.50     3.9800     4.8737
2018.3658     45.94     53.20     3.7186     4.5030
2018.3685     48.13     53.31     3.7897     4.5257
2018.3712     47.90     57.44     3.4459     4.2428
2018.3740     48.75     56.04     3.7500     4.5492
2018.3767     50.88     56.70     4.0213     4.8496
2018.3795     46.86     53.19     3.6039     4.3260
2018.3822     49.18     53.56     3.9578     4.8058
2018.3849     49.68     57.53     3.9497     4.7959
2018.3877     45.50     50.31     4.1952     5.0274
2018.3904     48.24     54.29     3.5608     4.3479
2018.3932     45.02     52.01     3.7758     4.5756
2018.3959     46.90     54.85     3.8427     4.6990
2018.3986     48.15     55.41     4.1798     5.1187
2018.4014     47.43     51.26     4.0312     4.9001
2018.4041     48.45     55.05     3.7404     4.5347
2018.4068     49.35     53.54     3.6832     4.4257
2018.4096     49.87     57.82     3.6221     4.3518
2018.4123     47.22     57.04     3.9060     4.7451
2018.4151     49.97     56.27     3.6732     4.4525
2018.4178     50.73     57.77     4.2164     5.0918
2018.4205     48.90     56.30     4.0426     4.8339
2018.4233     48.08     55.65     3.6875     4.4713
2018.4260     48.55     57.36     4.1784     4.9706
2018.4288     49.86     58.56     4.3087     5.2379
2018.4315     49.56     56.38     3.9398     4.8214
2018.4342     45.81     55.31     3.7500     4.5486
2018.4370     47.57     54.05     3.9825     4.8435
2018.4397     50.53     56.42     3.9851     4.7663
2018.4425     48.46     56.70     3.4231     4.1734
2018.4452     49.56     57.57     4.0591     4.8600
2018.4479     51.01     59.63     3.6504     4.3797
2018.4507     49.35     58.01     3.7171     4.4685
2018.4534     48.18     56.32     3.6022     4.3258
2018.4562     48.73     58.55     3.9193     4.6842
2018.4589     49.97     57.02     3.8372     4.6515
2018.4616     47.89     58.32     3.9473     4.7546
2018.4644     48.00     56.77     4.5080     5.3451
2018.4671     49.09     56.91     4.5141     5.4701
2018.4699     50.36     57.92     3.9480     4.7919
2018.4726     50.01     56.30     4.4058     5.2939
2018.4753     48.49     53.90     4.1336     4.9550
2018.4781     48.45     54.46     4.3334     5.2002
2018.4808     47.49     54.43     3.6160     4.4153
2018.4836     47.75     55.98     4.1721     5.0763
2018.4863     47.49     50.58     4.4239     5.3518
2018.4890     49.88     54.27     3.8823     4.6750
2018.4918     50.81     57.24     3.9559     4.8048
2018.4945     49.50     57.53     3.4792     4.2030
2018.4973     48.11     54.63     3.7645     4.5691
2018.5000     48.31     56.13     3.6864     4.4707
2018.5027     47.67     54.58     3.4978     4.3052
2018.5055     50.34     57.01     3.9592     4.8043
2018.5082     49.84     57.51     3.7075     4.5659
2018.5110     49.83     58.39     4.3046     5.2016
2018.5137     48.91     59.73     3.9736     4.8621
2018.5164     50.57     60.32     4.4351     5.3427
2018.5192     51.56     58.59     3.9717     4.8608
2018.5219     51.09     57.91     4.0907     4.9721
2018.5247     46.95     56.53     4.6489     5.6329
2018.5274     50.75     58.53     3.9786     4.8276
2018.5301     51.56     57.69     4.4029     5.3929
2018.5329     50.50     57.00     3.7630     4.6017
2018.5356     49.79     58.21     4.1628     5.0587
2018.5384     47.89     54.76     4.1824     4.9812
2018.5411     48.26     55.80     3.8273     4.6780
2018.5438     55.68     60.99     4.5166     5.5032
2018.5466     51.83     56.13     4.9031     5.9926
2018.5493     43.38     56.35     4.6297     5.7148
2018.5521     47.41     56.75     4.5607     5.6340
2018.5548     48.99     56.53     4.1428     4.9997
2018.5575     51.12     57.94     4.4523     5.4271
2018.5603     47.54     57.00     4.3667     5.2482
2018.5630     47.59     58.08     3.9246     4.7712
2018.5658     48.98     56.37     4.1386     5.0700
2018.5685     53.33     59.86     4.3433     5.3629
2018.5712     51.64     61.77     3.9601     4.8071
2018.5740     49.22     59.24     3.6486     4.4957
2018.5767     46.83     59.10     4.0259     4.8977
2018.5795     50.46     58.30     3.8456     4.7009
2018.5822     50.76     58.84     4.2970     5.0822
2018.5849     50.32     58.33     4.3352     5.2032
2018.5877     50.78     58.86     4.3390     5.2115
2018.5904     47.31     55.63     4.2179     5.1696
2018.5932     49.82     58.83     3.9964     4.9284
2018.5959     50.57     58.98     3.8516     4.7167
2018.5986     48.09     58.03     4.2316     5.1483
2018.6014     50.48     58.91     4.1196     5.0031
2018.6041     49.48     59.45     4.9402     5.8896
2018.6068     53.58     60.50     4.0676     4.9896
2018.6096     51.52     59.89     3.7488     4.5482
2018.6123     51.48     59.11     4.3400     5.2117
2018.6151     49.63     59.42     4.1812     5.0813
2018.6178     49.01     59.66     4.0819     4.9275
2018.6205     51.47     59.55     4.7573     5.7317
2018.6233     52.47     61.55     4.6608     5.6867
2018.6260     48.45     60.55     3.8306     4.6847
2018.6288     50.07     62.74     3.6734     4.4531
2018.6315     49.65     60.77     4.0970     4.9813
2018.6342     49.04     62.95     3.8306     4.6846
2018.6370     47.72     58.48     4.0969     4.9816
2018.6397     48.65     61.61     3.8150     4.6974
2018.6425     48.92     61.53     3.7412     4.6469
2018.6452     52.56     65.18     4.4156     5.4501
2018.6479     47.98     62.25     4.2128     5.1995
2018.6507     48.94     64.06     4.0766     5.0381
2018.6534     53.77     59.47     3.9160     4.8273
2018.6562     50.09     58.60     4.2764     5.2802
2018.6589     49.05     59.25     4.0785     5.0679
2018.6616     51.56     60.52     4.2809     5.2918
2018.6644     51.70     59.89     4.2524     5.3239
2018.6671     47.59     58.82     3.9744     4.8622
2018.6699     51.03     62.76     4.2034     5.1874
2018.6726     51.73     57.23     4.4146     5.4499
2018.6753     49.46     61.66     3.8039     4.6917
2018.6781     51.09     58.96     4.0844     5.0775
2018.6808     49.90     58.44     4.3948     5.3857
2018.6836     48.21     59.03     4.1402     5.1156
2018.6863     48.75     58.86     3.6184     4.4502
2018.6890     50.99     59.62     3.1881     3.9635
2018.6918     51.22     58.91     3.2612     4.0448
2018.6945     50.38     60.32     3.5463     4.3303
2018.6973     49.01     59.52     3.7135     4.5758
2018.7000     48.88     61.64     3.7146     4.5764
2018.7027     49.37     60.69     4.3499     5.3403
2018.7055     51.02     60.97     3.9388     4.8898
2018.7082     49.28     59.44     4.3737     5.2954
2018.7110     51.35     63.32     4.2515     5.2087
2018.7137     50.27     59.63     3.5037     4.3495
2018.7164     49.72     59.79     3.9831     4.8442
2018.7192     49.45     60.31     3.8777     4.7050
2018.7219     50.85     61.28     3.4231     4.1734
2018.7247     46.89     60.20     3.7770     4.5761
2018.7274     49.57     60.56     3.6176     4.3775
2018.7301     47.81     60.93     3.7264     4.5263
2018.7329     50.53     62.36     3.9399     4.7510
2018.7356     51.16     61.38     4.2624     5.1124
2018.7384     50.11     62.78     3.5801     4.3713
2018.7411     51.59     58.46     3.7583     4.5927
2018.7438     49.85     59.30     3.5515     4.3331
2018.7466     49.43     56.14     3.9337     4.7391
2018.7493     50.69     60.26     3.8824     4.6754
2018.7521     47.39     57.92     4.1866     5.0954
2018.7548     50.37     63.43     3.7735     4.6183
2018.7575     47.82     60.34     3.8916     4.7248
2018.7603     49.11     57.81     3.6037     4.4430
2018.7630     50.47     60.69     3.5237     4.3417
2018.7658     50.86     61.59     4.1722     5.0765
2018.7685     43.76     59.02     3.7879     4.6408
2018.7712     51.46     60.89     3.8806     4.7110
2018.7740     50.29     60.39     3.6600     4.4724
2018.7767     50.09     61.72     3.2811     3.9973
2018.7795     51.34     61.38     3.7125     4.5755
2018.7822     51.69     60.03     3.8825     4.7115
2018.7849     51.26     60.57     3.8844     4.6763
2018.7877     45.71     66.83     4.2544     5.1883
2018.7904     49.70     61.11     3.5793     4.3706
2018.7932     48.84     60.72     3.7421     4.5748
2018.7959     50.40     60.48     3.5573     4.3016
2018.7986     47.75     61.03     3.6606     4.4726
2018.8014     46.34     60.35     3.7440     4.5756
2018.8041     53.46     65.90     3.5994     4.3586
2018.8068     50.90     66.23     3.7440     4.5758
2018.8096     45.73     59.27     3.8438     4.6280
2018.8123     47.62     60.63     4.0382     4.9159
2018.8151     49.12     61.39     3.9502     4.7685
2018.8178     48.40     63.04     3.5323     4.2763
2018.8205     49.06     61.93     3.6895     4.4468
2018.8233     50.27     62.60     3.5470     4.2955
2018.8260     50.67     61.59     3.4231     4.1734
2018.8288     49.46     61.21     3.6714     4.4191
2018.8315     50.00     61.50     3.2784     3.9523
2018.8342     50.62     60.81     3.3622     4.0973
2018.8370     51.58     58.01     3.2828     3.9982
2018.8397     47.18     56.86     3.4648     4.2278
2018.8425     47.91     58.19     3.5890     4.3542
2018.8452     54.82     64.17     3.7103     4.5408
2018.8479     60.36     67.27     3.9790     4.8729
2018.8507     52.72     60.86     3.7048     4.4957
2018.8534     52.82     60.19     3.4032     4.0770
2018.8562     45.71     62.08     3.5217     4.2983
2018.8589     48.59     62.74     3.6821     4.4254
2018.8616     52.25     62.71     3.5480     4.2968
2018.8644     51.42     62.04     3.4038     4.1189
2018.8671     51.81     57.75     3.4242     4.1467
2018.8699     54.59     58.19     3.3588     4.0532
2018.8726     49.85     60.04     3.4393     4.1964
2018.8753     52.06     60.33     3.6661     4.4030
2018.8781     53.05     60.08     3.4404     4.1968
2018.8808     50.37     62.39     3.4792     4.2486
2018.8836     49.94     58.92     3.4228     4.1734
2018.8863     55.32     59.96     3.6580     4.5138
2018.8890     51.13     59.58     3.6407     4.4466
2018.8918     51.77     61.14     3.2573     3.9997
2018.8945     53.61     61.72     3.3514     4.0918
2018.8973     51.43     60.86     3.2819     4.0726
2018.9000     52.61     60.62     3.3418     4.1034
2018.9027     50.66     60.54     3.4768     4.2014
2018.9055     51.14     60.04     3.4407     4.1556
2018.9082     52.15     60.10     3.6365     4.3316
2018.9110     52.13     60.68     3.3329     4.0620
2018.9137     50.16     61.48     3.2269     3.9693
2018.9164     51.69     63.15     3.5344     4.2779
2018.9192     48.91     62.26     3.7797     4.6212
2018.9219     51.07     60.87     3.5070     4.3198
2018.9247     53.08     60.40     3.6085     4.3729
2018.9274     51.59     62.33     3.5351     4.2782
2018.9301     50.04     60.05     3.4595     4.1832
2018.9329     49.76     59.67     3.6630     4.5161
2018.9356     57.23     58.38     3.7489     4.5480
2018.9384     52.49     57.40     3.7095     4.5406
2018.9411     53.07     61.58     3.5923     4.3205
2018.9438     49.52     59.77     3.5333     4.2767
2018.9466     53.16     60.46     3.5409     4.2502
2018.9493     54.58     63.08     3.3455     4.0761
2018.9521     50.74     58.97     3.4630     4.1504
2018.9548     56.72     60.94     3.6813     4.4249
2018.9575     49.64     62.25     3.7658     4.5702
2018.9603     50.22     60.94     3.4670     4.1972
2018.9630     49.62     61.20     3.4204     4.1723
2018.9658     49.24     63.27     3.6328     4.4426
2018.9685     48.96     57.85     3.3205     3.9750
2018.9712     51.82     61.77     3.5231     4.2263
2018.9740     50.72     61.33     3.2201     3.9219
2018.9767     53.13     60.59     3.2148     3.9519
2018.9795     53.55     60.18     3.5017     4.2723
2018.9822     53.59     61.69     3.3035     4.0664
2018.9849     52.42     60.32     3.2823     3.9974
2018.9877     50.34     59.99     3.2659     3.9455
2018.9904     49.74     60.70     3.4051     4.1200
2018.9932     49.91     53.71     3.9282     4.8150
2018.9959     52.41     61.05     3.0862     3.7934
2018.9986     51.13     61.96     3.3287     4.0221
2019.0014     52.39     60.44     3.2673     3.9464
2019.0041     49.29     59.30     3.4169     4.1263
2019.0068     49.58     57.15     3.5616     4.3475
2019.0096     53.73     61.52     3.4788     4.2029
2019.0123     49.68     59.76     3.2267     3.9688
2019.0151     54.43     63.41     3.3558     4.1283
2019.0178     49.33     61.11     3.5637     4.3491
2019.0205     50.45     60.52     3.4811     4.2495
2019.0233     49.62     59.41     3.8295     4.6839
2019.0260     55.80     63.32     3.4409     4.1971
2019.0288     54.30     59.74     3.3673     4.1443
2019.0315     49.59     58.94     3.3046     4.0671
2019.0342     50.46     61.42     3.2910     4.0482
2019.0370     47.41     62.10     3.3577     4.1294
2019.0397     50.50     61.61     3.4806     4.3195
2019.0425     51.56     59.78     3.1058     3.8193
2019.0452     52.63     61.38     3.2892     4.0468
2019.0479     53.52     56.45     3.2381     4.0206
2019.0507     50.19     58.68     3.3908     4.2143
2019.0534     50.19     60.61     3.3046     4.0669
2019.0562     50.42     59.91     3.4333     4.2242
2019.0589     53.83     62.04     3.3306     4.1714
2019.0616     51.34     59.75     3.3056     4.0676
2019.0644     52.41     59.27     3.2831     4.0358
2019.0671     52.92     60.57     3.3559     4.1285
2019.0699     55.73     62.96     3.3666     4.1442
2019.0726     58.66     65.61     3.0980     3.8450
2019.0753     56.30     60.90     3.3051     4.0677
2019.0781     53.55     61.37     3.3568     4.1291
2019.0808     53.36     58.10     3.4964     4.3043
2019.0836     53.12     61.77     3.4054     4.1971
2019.0863     55.45     63.48     3.1645     3.8924
2019.0890     51.90     60.49     3.2746     3.9938
2019.0918     53.84     62.05     3.6643     4.4026
2019.0945     54.00     61.73     3.5323     4.2767
2019.0973     52.76     61.63     3.5629     4.3487
2019.1000     53.79     63.49     3.6255     4.3957
2019.1027     58.46     67.38     3.4994     4.2707
2019.1055     55.46     61.71     3.5428     4.2512
2019.1082     49.09     60.92     3.4097     4.1568
2019.1110     53.60     60.22     3.9929     4.7791
2019.1137     54.16     60.52     3.5852     4.4174
2019.1164     55.66     62.17     3.7325     4.4950
2019.1192     50.56     59.42     3.2285     3.9699
2019.1219     52.55     62.80     3.5686     4.3981
2019.1247     60.37     65.79     3.6036     4.4726
2019.1274     53.57     62.57     3.5080     4.3202
2019.1301     54.52     63.78     3.9768     4.8715
2019.1356     53.43     61.72     3.5209     4.3729
2019.1384     50.52     62.06     3.7138     4.5762
2019.1411     51.51     59.89     3.4215     4.2464
2019.1438     47.40     57.78     3.5030     4.3488
2019.1466     64.59     62.34     4.1078     4.9969
2019.1493     57.36     68.43     3.8804     4.7106
2019.1521     52.96     63.57     3.7260     4.5930
2019.1548     51.74     65.72     3.5553     4.3452
2019.1575     55.96     61.22     3.7282     4.5670
2019.1603     48.36     62.41     3.4810     4.2494
2019.1630     55.70     61.90     3.9669     4.8211
2019.1658     53.76     60.49     4.0465     4.9473
2019.1685     54.04     62.80     4.0177     4.8808
2019.1712     56.83     62.66     4.2467     5.0550
2019.1740     53.97     62.45     4.4225     5.3504
2019.1767     50.46     61.43     4.1476     4.8630
2019.1795     56.02     63.05     3.8633     4.6549
2019.1822     54.18     60.39     3.5843     4.4173
2019.1849     54.74     60.24     4.0097     4.8338
2019.1877     52.79     59.42     3.5242     4.3423
2019.1904     48.47     60.28     3.2811     3.9973
2019.1932     48.32     55.85     4.2042     5.0385
2019.1959     52.95     60.75     3.6741     4.4529
2019.1986     52.26     61.38     3.8198     4.5986
2019.2014     59.54     64.98     4.0016     4.8229
2019.2041     51.95     67.51     4.0222     4.9656
2019.2068     56.96     61.28     3.6964     4.5208
2019.2096     61.29     68.31     4.3123     5.1062
2019.2123     50.37     62.10     3.9452     4.7535
2019.2151     57.84     61.54     4.2591     5.0774
2019.2178     59.45     61.19     4.2489     5.0619
2019.2205     62.06     66.69     4.2230     5.0713
2019.2233     49.22     62.21     4.3276     5.2038
2019.2260     53.61     64.53     4.1712     5.0818
2019.2288     50.22     57.81     3.7829     4.5220
2019.2315     53.94     65.84     4.3707     5.1823
2019.2342     57.32     64.69     3.7723     4.6173
2019.2370     51.76     64.24     3.8072     4.5692
2019.2397     53.21     63.33     3.6408     4.4468
2019.2425     53.25     62.02     4.0636     4.8627
2019.2452     51.72     59.46     4.1593     5.0967
2019.2479     52.87     64.69     4.1844     4.9694
2019.2507     60.35     65.48     4.6461     5.6312
2019.2534     52.71     60.55     4.5397     5.3414
2019.2562     52.13     58.46     4.1162     4.9008
2019.2589     53.73     60.18     3.5835     4.3042
2019.2616     55.40     59.73     4.1182     4.9020
2019.2644     54.27     60.31     4.6264     5.4309
2019.2671     56.70     61.66     4.2996     5.0896
2019.2699     55.08     59.62     4.2332     5.0935
2019.2726     51.73     59.47     4.0785     4.9528
2019.2753     52.93     60.87     3.9837     4.8441
2019.2781     50.92     58.52     4.2824     5.2202
2019.2808     54.33     60.51     4.0979     4.9818
2019.2836     53.27     65.60     4.1808     5.0068
2019.2863     52.22     57.04     4.3486     5.3396
2019.2890     52.72     60.85     3.9540     4.8041
2019.2918     53.51     62.08     4.2101     5.0510
2019.2945     57.56     62.06     3.9910     4.8906
2019.3000     52.21     65.05     4.1562     5.0225
2019.3027     53.54     59.73     4.5527     5.3269
2019.3055     50.03     58.26     4.3400     5.2119
