#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2018.3137     -67.46     48.60     2.9256     2.3502
2018.3164     -68.11     49.83     3.0172     2.4442
2018.3192     -67.47     47.89     2.8319     2.3093
2018.3219     -66.08     47.55     2.9729     2.4238
2018.3247     -68.44     46.12     3.3087     2.6863
2018.3274     -66.91     48.26     3.0371     2.4562
2018.3301     -69.59     48.78     3.0785     2.4757
2018.3329     -66.71     48.66     2.6157     2.1273
2018.3356     -67.73     48.05     3.0368     2.4807
2018.3384     -66.85     48.33     2.9664     2.4208
2018.3411     -66.35     48.23     3.1123     2.5408
2018.3438     -67.42     48.68     3.1884     2.6028
2018.3466     -66.66     45.75     3.1253     2.5487
2018.3493     -66.94     48.08     3.0176     2.4476
2018.3521     -67.84     49.35     2.7780     2.2811
2018.3548     -67.74     47.03     3.0396     2.4291
2018.3575     -67.00     48.01     3.0174     2.4446
2018.3603     -68.05     48.25     2.7662     2.2505
2018.3630     -68.77     47.87     3.0912     2.5061
2018.3658     -67.07     47.64     3.0850     2.5034
2018.3685     -65.15     47.38     3.4405     2.7972
2018.3712     -66.97     48.09     3.1945     2.6086
2018.3740     -67.27     49.31     3.1448     2.5825
2018.3767     -65.54     47.83     3.3495     2.7030
2018.3795     -64.89     47.74     3.2996     2.6799
2018.3822     -66.73     46.92     3.1826     2.6000
2018.3849     -65.73     47.64     3.7447     3.0688
2018.3877     -68.00     48.73     3.2276     2.6217
2018.3904     -66.65     48.83     3.1081     2.5415
2018.3932     -65.55     48.56     3.3198     2.7207
2018.3959     -66.74     48.78     3.2500     2.6595
2018.3986     -68.54     50.10     3.0391     2.4804
2018.4014     -68.01     47.61     3.1069     2.5382
2018.4041     -66.70     49.27     3.2987     2.6794
2018.4068     -67.33     49.96     3.1552     2.5606
2018.4096     -68.32     49.65     2.9517     2.3936
2018.4123     -67.83     47.19     2.9658     2.4206
2018.4151     -67.51     48.12     2.8751     2.3265
2018.4178     -67.30     49.23     3.2735     2.6432
2018.4205     -66.64     49.54     3.2954     2.6570
2018.4233     -67.50     46.57     3.3771     2.7226
2018.4260     -68.70     47.93     3.0166     2.4441
2018.4288     -67.35     47.50     3.4636     2.7824
2018.4315     -67.10     49.62     3.3605     2.7213
2018.4342     -66.71     49.48     3.0789     2.4758
2018.4370     -66.05     49.69     3.1663     2.5798
2018.4397     -68.78     48.60     3.0993     2.5097
2018.4425     -68.41     48.99     2.8763     2.3267
2018.4452     -70.39     49.38     3.0480     2.4852
2018.4479     -68.23     47.64     3.5648     2.8819
2018.4507     -67.24     49.29     2.6840     2.1852
2018.4534     -69.37     49.88     3.3517     2.7120
2018.4562     -68.04     50.81     3.2156     2.5890
2018.4589     -69.58     49.09     3.4141     2.7602
2018.4616     -67.41     49.81     3.6255     2.9381
2018.4644     -67.76     49.92     3.3080     2.6917
2018.4671     -68.56     48.97     3.4643     2.8392
2018.4699     -67.20     50.81     3.5116     2.8565
2018.4726     -70.43     49.41     3.6505     2.9746
2018.4753     -68.66     48.31     3.2849     2.6524
2018.4781     -69.89     50.20     3.6069     2.9009
2018.4808     -69.63     49.73     3.9288     3.1622
2018.4836     -68.03     50.19     3.2041     2.6382
2018.4863     -69.71     51.63     3.5091     2.8565
2018.4890     -68.76     49.82     3.6279     2.9372
2018.4918     -67.54     50.30     3.7725     3.0558
2018.4945     -70.81     50.97     3.5079     2.8561
2018.4973     -67.58     48.68     3.5145     2.8583
2018.5000     -68.33     50.79     3.0393     2.4807
2018.5027     -69.36     48.75     3.2136     2.6421
2018.5055     -69.05     49.89     3.5671     2.8930
2018.5082     -67.65     51.91     3.3238     2.7061
2018.5110     -68.50     50.79     3.2975     2.6793
2018.5137     -68.55     52.16     3.1782     2.5987
2018.5164     -69.38     50.51     3.2096     2.5890
2018.5192     -69.58     50.53     3.0177     2.4477
2018.5219     -70.17     50.48     3.2992     2.6793
2018.5247     -65.21     48.56     3.4219     2.7944
2018.5274     -68.28     49.31     3.2734     2.6936
2018.5301     -67.72     46.91     3.5896     2.9527
2018.5329     -69.24     50.83     3.9824     3.2620
2018.5356     -70.35     52.04     3.7129     3.0569
2018.5384     -69.21     50.81     3.4862     2.8192
2018.5411     -68.38     49.48     3.3196     2.7166
2018.5438     -65.81     48.62     4.0248     3.2939
2018.5466     -69.29     50.04     4.2227     3.4560
2018.5493     -67.74     49.50     3.9167     3.2021
2018.5521     -67.62     49.94     4.4100     3.5469
2018.5548     -65.99     49.25     3.8226     3.1195
2018.5575     -70.09     54.14     4.2422     3.4626
2018.5603     -69.37     49.47     3.8645     3.1576
2018.5630     -70.69     49.57     4.1094     3.3701
2018.5658     -66.43     49.92     3.7132     3.0575
2018.5685     -69.06     49.70     3.5084     2.8550
2018.5712     -68.82     50.99     3.7218     3.0429
2018.5740     -66.97     48.51     3.7190     3.0310
2018.5767     -67.54     50.71     3.5314     2.8919
2018.5795     -68.51     50.49     3.0638     2.5181
2018.5822     -68.05     52.16     3.4637     2.7838
2018.5849     -66.21     50.82     3.6416     2.9766
2018.5877     -66.86     48.85     3.3795     2.7437
2018.5904     -67.59     51.56     3.6611     2.9782
2018.5932     -70.16     50.17     3.6233     2.9633
2018.5959     -69.20     51.32     3.8617     3.1593
2018.5986     -66.32     48.93     3.3212     2.7156
2018.6014     -67.34     50.90     3.7721     3.0583
2018.6041     -67.29     49.84     4.2991     3.4588
2018.6068     -69.92     51.26     3.7960     3.0720
2018.6096     -69.04     51.02     3.6101     2.9108
2018.6123     -68.00     50.79     3.6236     2.9638
2018.6151     -67.06     51.75     3.5787     2.9166
2018.6178     -68.44     49.31     3.5401     2.9034
2018.6205     -70.04     49.37     4.2894     3.4620
2018.6233     -66.93     47.97     3.8668     3.1515
2018.6260     -69.58     51.76     3.4617     2.8330
2018.6288     -68.62     49.32     3.7305     3.0376
2018.6315     -70.62     49.31     3.6046     2.9518
2018.6342     -68.50     49.97     4.3125     3.5178
2018.6370     -68.10     50.75     3.4635     2.8342
2018.6397     -68.40     52.38     3.6293     3.0005
2018.6425     -67.77     50.14     3.6235     2.9635
2018.6452     -70.89     51.33     3.4165     2.7603
2018.6479     -70.51     51.83     3.2858     2.6998
2018.6507     -68.56     50.62     3.1322     2.5759
2018.6534     -68.71     51.43     3.6286     2.9891
2018.6562     -69.19     51.32     3.1381     2.5797
2018.6589     -70.86     51.83     3.3766     2.7946
2018.6616     -62.95     54.88     4.4131     3.6264
2018.6644     -63.22     53.41     4.0193     3.3010
2018.6671     -67.38     52.37     3.6284     2.9997
2018.6699     -69.90     53.81     4.2216     3.4586
2018.6726     -67.02     50.60     3.4153     2.8116
2018.6753     -69.33     52.74     3.6778     3.0116
2018.6781     -67.22     53.40     3.1550     2.6131
2018.6808     -69.13     50.87     3.4407     2.8003
2018.6836     -68.87     52.25     3.0605     2.5166
2018.6863     -69.06     52.06     3.2501     2.6569
2018.6890     -69.48     51.29     2.8564     2.3493
2018.6918     -68.41     51.25     3.3900     2.7740
2018.6945     -70.52     51.42     3.1153     2.5450
2018.6973     -70.59     51.26     3.2741     2.6940
2018.7000     -70.56     50.93     2.9186     2.3987
2018.7027     -68.12     51.89     3.1513     2.5964
2018.7055     -69.69     51.22     3.0369     2.5216
2018.7082     -71.18     51.41     3.0886     2.5036
2018.7110     -72.08     52.48     3.4706     2.8378
2018.7137     -67.34     51.52     3.0607     2.5198
2018.7164     -67.67     51.10     2.9916     2.4598
2018.7192     -71.49     52.01     3.3508     2.7557
2018.7219     -67.92     49.30     3.3174     2.6898
2018.7247     -69.00     50.07     3.3443     2.7012
2018.7274     -69.15     50.98     2.9911     2.4598
2018.7301     -69.68     51.00     3.3258     2.7178
2018.7329     -71.00     51.61     3.3202     2.7149
2018.7356     -70.29     51.28     3.2081     2.5855
2018.7384     -69.33     53.36     2.9680     2.4246
2018.7411     -70.60     50.95     2.9839     2.4315
2018.7438     -69.72     50.51     3.2263     2.6213
2018.7466     -71.77     51.46     3.0861     2.5021
2018.7493     -70.42     51.26     2.9666     2.4211
2018.7521     -70.51     51.31     2.8253     2.3032
2018.7548     -69.62     51.99     2.8958     2.3632
2018.7575     -69.22     50.21     3.0136     2.4431
2018.7603     -70.02     50.90     2.8262     2.3039
2018.7630     -69.57     51.55     2.8504     2.3421
2018.7658     -69.43     51.57     2.8967     2.3638
2018.7685     -70.50     51.61     2.8963     2.3620
2018.7712     -70.28     50.03     2.7070     2.2216
2018.7740     -70.30     50.76     2.8300     2.3056
2018.7767     -68.53     50.60     2.7562     2.2446
2018.7795     -69.10     52.09     2.8493     2.2896
2018.7822     -69.75     50.22     2.9446     2.3846
2018.7849     -70.54     51.02     2.6906     2.1884
2018.7877     -71.67     51.30     2.8247     2.3030
2018.7904     -71.61     51.37     2.8260     2.3065
2018.7932     -69.85     51.93     2.8737     2.3258
2018.7959     -70.54     51.43     3.1071     2.5385
2018.7986     -70.98     51.08     3.0125     2.4450
2018.8014     -70.69     52.66     2.8066     2.2682
2018.8041     -70.51     50.90     2.8977     2.3623
2018.8068     -70.59     51.25     2.9657     2.4204
2018.8096     -69.58     51.25     2.8732     2.3258
2018.8123     -68.43     50.13     3.0018     2.4122
2018.8151     -70.25     52.18     2.7568     2.2449
2018.8178     -70.15     50.88     2.8241     2.3027
2018.8205     -69.01     51.31     2.7319     2.2078
2018.8233     -68.88     50.92     2.6678     2.1530
2018.8260     -71.96     50.35     2.7358     2.2128
2018.8288     -68.97     50.77     2.6690     2.1536
2018.8315     -69.49     50.06     2.6257     2.1333
2018.8342     -70.73     50.93     2.6662     2.1507
2018.8370     -70.92     51.87     2.5431     2.0679
2018.8397     -71.11     51.37     2.7358     2.2128
2018.8425     -70.91     51.45     2.8773     2.3303
2018.8452     -70.27     52.19     2.7561     2.2446
2018.8479     -71.42     50.84     2.9522     2.3936
2018.8507     -69.56     50.83     2.8770     2.3272
2018.8534     -70.11     51.37     2.6780     2.1579
2018.8562     -70.84     51.51     2.9451     2.3848
2018.8589     -69.88     51.44     2.8318     2.3061
2018.8616     -69.31     51.39     2.7325     2.2081
2018.8644     -70.15     51.30     2.6361     2.1630
2018.8671     -71.16     51.71     2.8026     2.2664
2018.8699     -70.14     51.29     2.6628     2.1493
2018.8726     -71.37     51.43     2.7544     2.2452
2018.8753     -71.34     51.82     2.9511     2.3886
2018.8781     -70.76     50.85     2.7663     2.2507
2018.8808     -70.08     51.66     2.9934     2.4076
2018.8836     -70.11     51.37     2.8757     2.3265
2018.8863     -71.35     51.10     2.6907     2.1885
2018.8890     -70.32     51.71     3.1563     2.5615
2018.8918     -70.99     51.09     2.7247     2.2315
2018.8945     -70.64     50.88     2.6840     2.1852
2018.8973     -71.39     50.21     2.5747     2.1095
2018.9000     -70.46     50.56     2.7033     2.1974
2018.9027     -71.46     51.38     2.9508     2.3883
2018.9055     -71.51     50.90     2.8539     2.2921
2018.9082     -71.80     51.59     2.7034     2.1971
2018.9110     -71.76     51.77     3.0848     2.5016
2018.9137     -70.16     51.09     2.7568     2.2449
2018.9164     -70.14     50.26     2.9584     2.3921
2018.9192     -69.88     50.92     2.8563     2.3443
2018.9219     -70.60     50.33     2.8971     2.3621
2018.9247     -70.44     50.03     2.8517     2.2894
2018.9274     -71.86     50.70     2.8033     2.2667
2018.9301     -70.44     50.14     2.8731     2.3256
2018.9329     -69.21     49.48     2.8978     2.3626
2018.9356     -70.92     50.64     2.6848     2.1858
2018.9384     -71.31     52.21     3.0182     2.4451
2018.9411     -71.75     51.56     2.8275     2.3044
2018.9438     -70.72     51.75     2.4996     2.0476
2018.9466     -72.55     51.64     2.6399     2.1649
2018.9493     -72.91     51.97     2.6473     2.1684
2018.9521     -71.67     48.11     2.7358     2.2094
2018.9548     -71.71     50.61     2.7568     2.2449
2018.9575     -70.59     50.02     2.6700     2.1540
2018.9603     -71.18     51.21     2.8053     2.2676
2018.9630     -70.97     50.15     2.8318     2.3061
2018.9658     -72.30     51.79     3.3953     2.7249
2018.9685     -70.63     52.11     2.6148     2.1271
2018.9712     -73.03     49.06     2.7574     2.2452
2018.9740     -71.97     51.59     3.0024     2.4126
2018.9767     -72.08     50.74     2.7561     2.2445
2018.9795     -71.60     50.44     2.6466     2.1679
2018.9822     -72.08     50.63     2.6860     2.1863
2018.9849     -71.27     51.06     2.7407     2.2119
2018.9877     -70.97     50.36     2.6616     2.1488
2018.9904     -70.13     50.15     2.5672     2.1047
2018.9932     -70.79     50.66     2.7091     2.2229
2018.9959     -71.03     50.71     2.7665     2.2509
2018.9986     -71.35     51.31     2.6656     2.1505
2019.0014     -71.53     50.70     2.6901     2.1881
2019.0041     -71.91     50.11     2.5945     2.0921
2019.0068     -72.08     48.99     2.7319     2.2080
2019.0096     -71.42     50.94     2.9439     2.3857
2019.0123     -70.21     48.04     2.9443     2.3841
2019.0151     -73.81     51.29     2.7568     2.2449
2019.0178     -72.69     50.90     2.6904     2.1885
2019.0205     -71.78     49.11     2.5500     2.0713
2019.0233     -72.70     50.19     2.5962     2.1447
2019.0260     -72.07     51.04     2.8764     2.3271
2019.0288     -72.61     51.17     2.7076     2.2219
2019.0315     -72.13     53.13     2.6900     2.1882
2019.0342     -71.21     48.76     2.6898     2.1883
2019.0397     -71.80     50.67     2.7237     2.2310
2019.0425     -71.71     50.20     2.7569     2.2465
2019.0452     -72.81     48.92     2.8978     2.3624
2019.0479     -73.72     51.02     2.6627     2.2014
2019.0507     -72.83     51.09     2.5320     2.0900
2019.0534     -72.43     50.74     2.8501     2.3403
2019.0562     -72.12     52.51     2.7555     2.2443
2019.0589     -72.74     50.93     2.7156     2.2270
2019.0616     -73.04     50.91     2.7573     2.2452
2019.0644     -73.22     51.13     2.7076     2.2219
2019.0671     -72.49     50.06     2.9443     2.3841
2019.0699     -73.36     48.95     2.6904     2.1885
2019.0726     -72.51     45.55     2.8737     2.3258
2019.0753     -73.73     50.21     2.6897     2.1881
2019.0781     -70.63     49.12     2.7085     2.2226
2019.0808     -72.03     52.76     2.7780     2.2812
2019.0836     -72.44     51.88     2.8630     2.3475
2019.0863     -71.97     48.20     2.8733     2.3781
2019.0890     -72.30     49.33     2.7809     2.2825
2019.0918     -73.07     50.42     2.7584     2.2475
2019.0945     -70.84     50.28     2.8644     2.3482
2019.0973     -70.97     49.12     2.8266     2.3038
2019.1000     -72.18     50.59     2.8427     2.3139
2019.1027     -71.84     49.25     2.9439     2.3856
2019.1055     -71.30     47.47     2.8738     2.3257
2019.1082     -74.16     48.93     2.8558     2.3440
2019.1110     -73.41     52.78     2.7162     2.2274
2019.1137     -73.32     50.57     2.8988     2.3633
2019.1164     -72.63     50.56     2.9273     2.4025
2019.1192     -72.47     50.15     2.7569     2.2450
2019.1219     -71.96     50.56     2.6149     2.1793
2019.1247     -74.11     52.40     2.9443     2.4365
2019.1274     -73.72     50.40     2.8255     2.3035
2019.1301     -71.86     51.94     2.9730     2.4239
2019.1329     -72.04     49.88     2.9908     2.4593
2019.1356     -73.54     51.01     2.8491     2.3416
2019.1384     -73.03     52.45     3.1125     2.5409
2019.1411     -73.43     51.05     2.9451     2.3846
2019.1438     -72.72     51.02     2.9218     2.3998
2019.1466     -73.14     51.70     2.8491     2.3416
2019.1493     -72.71     52.05     3.1243     2.5481
2019.1521     -73.50     49.86     2.8955     2.3628
2019.1548     -74.89     51.54     2.9902     2.4578
2019.1575     -74.49     51.09     3.1336     2.5247
2019.1603     -75.12     51.89     2.9926     2.4070
2019.1630     -73.93     49.71     2.9665     2.4210
2019.1658     -73.41     51.45     2.4992     2.0476
2019.1685     -76.19     52.13     2.6904     2.1887
2019.1712     -73.87     51.94     2.8016     2.2676
2019.1740     -75.99     52.01     3.0619     2.4656
2019.1767     -73.82     53.04     3.0619     2.4656
2019.1795     -75.15     51.08     2.8267     2.3068
2019.1822     -73.60     51.57     2.9284     2.4033
2019.1849     -74.33     50.78     2.7349     2.2093
2019.1877     -74.33     52.02     2.8964     2.3621
2019.1904     -74.76     50.84     2.7353     2.2093
2019.1932     -74.92     52.17     3.4606     2.7349
2019.1959     -75.58     52.27     3.4252     2.7811
2019.1986     -76.46     50.45     4.0681     3.3020
2019.2014     -75.08     49.49     3.9361     3.1582
2019.2041     -75.11     51.57     2.9967     2.4617
2019.2068     -75.09     52.18     2.9973     2.4619
2019.2123     -74.60     51.16     3.2834     2.6473
2019.2151     -74.84     50.99     3.3274     2.6679
2019.2178     -75.24     51.75     3.0367     2.4560
2019.2205     -75.38     52.15     2.8731     2.3256
2019.2233     -75.52     51.82     3.2535     2.6068
2019.2260     -75.37     50.29     2.9577     2.3916
2019.2288     -73.27     49.40     2.7344     2.2120
2019.2315     -74.94     49.51     2.8254     2.3034
2019.2342     -74.51     50.99     2.9927     2.4072
2019.2370     -72.37     51.73     3.1436     2.5349
2019.2397     -76.34     50.78     2.8439     2.3143
2019.2425     -73.49     51.71     3.1343     2.5248
2019.2452     -77.05     51.12     3.1136     2.5412
2019.2479     -76.00     51.70     3.4891     2.7698
2019.2507     -76.05     50.50     3.2270     2.6215
2019.2534     -74.67     50.27     3.2044     2.5869
2019.2562     -74.21     52.15     3.0987     2.5095
2019.2589     -76.29     51.37     3.0166     2.4441
2019.2616     -74.74     50.62     3.0991     2.5095
2019.2644     -75.35     52.34     3.2511     2.6057
2019.2671     -72.88     50.19     3.2082     2.5856
2019.2699     -74.77     51.57     3.4699     2.7908
2019.2726     -72.84     50.68     3.4233     2.7642
2019.2753     -74.78     51.99     2.8041     2.3194
2019.2781     -74.85     51.51     3.1134     2.5408
2019.2808     -74.96     51.06     3.1349     2.5770
2019.2836     -72.56     51.95     3.4172     2.7605
2019.2863     -74.71     50.60     3.2957     2.6782
2019.2890     -75.09     50.94     3.1124     2.5407
2019.2918     -74.68     51.82     3.2979     2.6793
2019.2945     -73.28     52.60     3.3742     2.7410
2019.3000     -77.77     52.69     3.5857     2.9166
2019.3027     -74.88     50.50     3.6830     2.9120
2019.3055     -74.00     50.37     3.3082     2.6855
2019.3082     -76.35     51.51     3.6046     2.8998
2019.3110     -76.04     50.39     3.5565     2.8772
2019.3137     -75.28     49.93     3.3480     2.7024
2019.3164     -72.69     50.70     3.6083     2.9024
2019.3192     -73.84     51.30     3.4449     2.7993
2019.3219     -73.67     49.86     3.1554     2.5610
2019.3247     -75.29     52.30     3.5209     2.8615
2019.3274     -75.73     52.26     3.2963     2.6783
2019.3329     -75.68     51.61     3.5157     2.8632
2019.3384     -73.68     52.75     3.1795     2.5979
2019.3411     -74.46     52.61     3.2966     2.6787
2019.3438     -74.60     52.18     3.2268     2.6212
2019.3466     -76.55     52.15     3.3803     2.7442
2019.3493     -74.83     51.30     3.3677     2.7371
2019.3521     -74.88     51.84     3.4170     2.7604
2019.3548     -76.11     52.80     3.5549     2.8781
2019.3575     -76.36     52.04     3.3204     2.7151
2019.3603     -74.37     52.76     3.2294     2.6209
2019.3630     -78.32     51.80     3.4449     2.7993
2019.3658     -76.68     52.85     3.5438     2.8477
2019.3685     -74.70     51.21     3.1795     2.5979
2019.3712     -75.87     52.45     3.4406     2.7974
2019.3740     -79.14     53.03     3.5792     2.9146
2019.3767     -74.93     52.70     3.7009     2.9981
2019.3795     -75.64     54.47     3.5807     2.9145
2019.3822     -75.74     52.99     3.2989     2.6796
2019.3849     -77.38     51.32     3.7440     3.0478
2019.3877     -78.39     52.46     3.4377     2.7963
2019.3904     -75.41     52.78     3.9870     3.2339
2019.3932     -75.23     52.88     3.3550     2.7059
2019.3959     -73.71     52.15     3.3214     2.7158
2019.3986     -77.73     52.36     3.8158     3.0763
2019.4014     -77.31     52.11     3.5089     2.8562
2019.4068     -75.53     53.99     3.1552     2.5607
2019.4096     -73.23     52.37     3.0369     2.4808
2019.4123     -76.45     52.09     3.2957     2.6782
2019.4151     -76.76     52.90     3.7719     3.0556
2019.4178     -74.68     51.72     3.5640     2.8816
2019.4205     -73.73     50.62     3.6277     2.9366
2019.4233     -78.75     52.17     4.1552     3.3707
2019.4260     -75.88     53.49     3.7021     3.0283
2019.4288     -77.22     53.80     4.0546     3.2910
2019.4315     -74.80     53.75     3.8396     3.1131
2019.4370     -76.25     53.10     4.6857     3.8485
2019.4452     -77.60     53.00     3.6665     2.9839
2019.4479     -77.93     54.44     3.5564     2.9290
2019.4507     -75.68     54.19     3.5093     2.8555
2019.4534     -77.28     53.53     3.6125     2.9605
2019.4562     -76.12     53.02     3.4207     2.8196
2019.4589     -75.10     54.04     3.9564     3.1965
2019.4616     -77.75     56.18     3.5131     2.8620
2019.4644     -73.14     50.56     3.3211     2.7155
2019.4671     -76.28     53.84     3.3934     2.7754
2019.4699     -77.15     54.06     3.8461     3.1162
2019.4726     -77.32     54.06     3.8368     3.0937
2019.4781     -75.96     52.61     3.6494     2.9739
2019.4808     -77.05     54.11     3.4646     2.8396
2019.4836     -75.93     55.06     3.4387     2.7970
2019.4863     -77.36     52.55     3.5464     2.9065
2019.4890     -75.94     54.35     3.7231     3.0360
2019.4918     -75.82     54.79     3.8464     3.1168
2019.4945     -77.71     52.35     3.6553     2.9754
2019.4973     -75.72     52.77     3.7438     3.0697
2019.5000     -77.95     52.29     3.6107     2.9549
2019.5027     -77.17     54.38     3.5782     2.9138
2019.5055     -75.55     53.80     3.5559     2.9292
2019.5082     -76.09     53.31     4.0629     3.2965
2019.5110     -77.90     54.84     3.5565     2.9306
2019.5192     -77.26     53.51     4.0116     3.2783
2019.5219     -79.53     53.47     3.6640     2.9841
2019.5247     -77.25     56.08     3.5313     2.8918
2019.5274     -76.44     53.84     3.8382     3.1643
2019.5301     -76.68     53.05     3.6030     2.9508
2019.5329     -78.62     53.84     3.5148     2.8586
2019.5411     -76.92     54.54     4.2475     3.4398
2019.5438     -79.27     55.26     4.1918     3.4096
2019.5466     -77.02     53.98     4.3574     3.5623
2019.5493     -75.01     53.68     3.9886     3.2390
2019.5521     -80.48     54.26     4.7139     3.8089
2019.5548     -77.98     54.78     4.0291     3.2549
2019.5575     -80.89     54.41     3.5819     2.9181
2019.5603     -78.96     55.39     3.5353     2.8933
2019.5630     -78.37     54.30     3.7451     3.0189
2019.5658     -80.11     53.52     3.9842     3.2078
2019.5685     -75.48     53.86     4.0427     3.3072
2019.5712     -75.59     57.84     4.4545     3.6074
2019.5740     -75.43     57.22     4.2147     3.3931
2019.5767     -77.44     55.17     3.8865     3.1347
2019.5795     -78.83     53.35     4.4313     3.5705
2019.5822     -74.26     58.25     4.9321     4.0395
2019.5849     -76.84     55.32     3.7431     3.0695
2019.5877     -76.65     54.27     3.8583     3.1248
2019.5904     -78.05     56.68     4.0751     3.3051
2019.5932     -76.81     54.68     3.6048     2.9002
2019.5959     -77.97     55.91     3.5115     2.8563
2019.5986     -78.65     56.74     4.2896     3.4524
2019.6014     -76.84     52.95     3.7371     3.0409
2019.6041     -78.03     53.89     3.7439     3.0684
2019.6068     -76.29     55.29     4.0933     3.2866
2019.6096     -76.08     52.69     3.4916     2.8731
2019.6123     -79.58     55.46     4.3700     3.5703
2019.6151     -77.72     54.62     3.7907     3.1214
2019.6178     -80.35     55.32     4.1690     3.3705
2019.6205     -74.21     52.77     3.7913     3.0904
2019.6233     -75.94     53.22     3.9407     3.2427
2019.6260     -78.83     54.90     3.4689     2.8947
2019.6288     -77.16     55.72     3.5304     2.8914
2019.6315     -77.42     56.18     3.9304     3.2380
2019.6342     -76.75     55.77     4.1176     3.3738
2019.6370     -78.00     55.41     3.8480     3.1692
2019.6397     -78.58     55.56     4.3680     3.5452
2019.6425     -73.44     56.21     3.6960     3.0214
2019.6452     -80.24     53.70     4.1825     3.4407
2019.6479     -76.05     54.73     4.0497     3.3417
2019.6507     -77.87     56.16     4.0926     3.3897
2019.6534     -78.44     54.96     3.4875     2.8743
2019.6562     -79.59     57.11     3.6277     2.9915
2019.6589     -75.12     54.05     3.4369     2.8486
2019.6616     -75.89     56.58     3.3956     2.7763
2019.6644     -79.03     56.15     3.3544     2.7654
2019.6671     -78.81     56.12     3.3658     2.7903
2019.6699     -77.91     56.69     3.9377     3.2154
2019.6726     -77.79     55.80     3.2575     2.6683
2019.6753     -77.39     54.42     3.1332     2.5819
2019.6781     -77.69     55.53     3.5398     2.9030
2019.6808     -75.31     55.81     3.6667     2.9912
2019.6836     -76.60     56.81     3.6522     2.9734
2019.6863     -77.89     56.99     3.3431     2.7552
2019.6890     -76.93     54.03     3.5546     2.9300
2019.6918     -76.24     55.66     3.5322     2.8947
2019.6945     -78.84     55.93     3.6038     2.9524
2019.6973     -78.50     58.19     3.7126     3.0573
2019.7000     -79.18     56.55     3.6985     2.9954
2019.7027     -78.33     55.82     3.7929     3.0914
2019.7055     -77.54     54.72     3.1320     2.5771
2019.7082     -77.47     55.39     3.5793     2.8987
2019.7110     -78.46     56.41     3.5433     2.8901
2019.7137     -77.04     55.44     3.5181     2.8484
2019.7164     -78.66     55.71     3.4640     2.8231
2019.7192     -79.91     55.87     3.2012     2.6344
2019.7219     -78.42     54.74     3.2050     2.6359
2019.7247     -78.97     55.39     3.3297     2.7203
2019.7274     -77.55     55.96     3.1314     2.5754
2019.7301     -78.87     55.02     3.2019     2.6347
2019.7329     -77.51     54.19     3.0614     2.5172
2019.7356     -78.49     54.07     3.1790     2.5990
2019.7384     -78.68     53.15     3.1126     2.5404
2019.7411     -75.59     54.55     3.2493     2.6593
2019.7438     -77.57     54.84     3.3212     2.7156
2019.7466     -77.26     55.88     3.3909     2.7745
2019.7493     -79.12     56.51     3.1801     2.5979
2019.7521     -78.16     56.44     3.3433     2.7005
2019.7548     -76.96     55.90     3.2044     2.6386
2019.7575     -77.21     55.85     3.3424     2.7521
2019.7603     -80.57     55.14     3.5113     2.8970
2019.7630     -77.17     54.90     3.3441     2.7009
2019.7658     -78.25     55.67     3.2488     2.6593
2019.7685     -77.63     53.75     4.0335     3.2558
2019.7712     -79.86     55.94     3.3688     2.7394
2019.7740     -76.99     55.51     3.6228     2.9195
2019.7767     -78.98     55.09     3.3678     2.7387
2019.7795     -77.19     54.71     3.2963     2.6783
2019.7822     -76.83     55.41     2.9665     2.4210
2019.7849     -79.08     55.87     3.0849     2.5032
2019.7877     -78.97     55.09     3.0619     2.4656
2019.7904     -77.78     54.76     3.2295     2.6211
2019.7932     -78.06     54.83     2.8497     2.3419
2019.7959     -77.65     54.37     2.9437     2.3840
2019.7986     -78.39     54.62     3.0869     2.5025
2019.8014     -76.73     54.84     3.0600     2.5166
2019.8041     -77.82     55.10     2.9698     2.4225
2019.8068     -79.81     56.01     3.0404     2.4826
2019.8096     -78.89     56.06     2.9439     2.3843
2019.8123     -78.43     55.57     2.9904     2.4595
2019.8151     -78.39     55.45     2.9221     2.4030
2019.8178     -78.73     54.94     3.0410     2.4870
2019.8205     -78.93     54.44     2.9671     2.4212
2019.8233     -78.05     55.03     2.8777     2.3798
2019.8260     -78.95     55.69     3.0641     2.5214
2019.8288     -78.62     54.77     2.8495     2.3415
2019.8315     -78.11     54.25     3.0407     2.4828
2019.8342     -79.17     54.59     2.9679     2.4245
2019.8370     -78.96     54.97     2.7773     2.2808
2019.8397     -77.73     54.74     2.8497     2.3417
2019.8425     -78.76     55.89     2.9185     2.3985
2019.8452     -78.79     54.15     2.9910     2.4597
2019.8479     -78.44     55.28     2.7085     2.2240
2019.8507     -78.30     54.88     2.8993     2.3649
2019.8534     -78.61     54.66     3.0402     2.4821
2019.8589     -80.63     57.14     3.0638     2.5180
2019.8616     -78.47     56.22     3.0136     2.4951
2019.8644     -78.66     55.31     3.2276     2.6217
2019.8671     -78.01     55.32     2.7078     2.2236
2019.8699     -78.15     55.30     2.7780     2.2811
2019.8726     -79.53     55.74     3.3002     2.6800
2019.8753     -78.50     54.18     2.0713     1.6921
2019.8781     -78.48     55.50     2.8784     2.3802
