#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2019.2616     1.17     3.81     3.0991     2.5095
2019.2644     0.59     5.51     3.2511     2.6057
2019.2671     3.09     3.36     3.2082     2.5856
2019.2699     1.21     4.72     3.4699     2.7908
2019.2726     3.17     3.82     3.4233     2.7642
2019.2753     1.25     5.12     2.8041     2.3194
2019.2781     1.20     4.63     3.1134     2.5408
2019.2808     1.12     4.17     3.1349     2.5770
2019.2836     3.54     5.05     3.4172     2.7605
2019.2863     1.42     3.69     3.2957     2.6782
2019.2890     1.06     4.01     3.1124     2.5407
2019.2918     1.49     4.88     3.2979     2.6793
2019.2945     2.92     5.65     3.3742     2.7410
2019.3000     -1.53     5.72     3.5857     2.9166
2019.3027     1.38     3.52     3.6830     2.9120
2019.3055     2.29     3.37     3.3082     2.6855
2019.3082     -0.03     4.50     3.6046     2.8998
2019.3110     0.30     3.37     3.5565     2.8772
2019.3137     1.08     2.89     3.3480     2.7024
2019.3164     3.69     3.66     3.6083     2.9024
2019.3192     2.57     4.25     3.4449     2.7993
2019.3219     2.76     2.80     3.1554     2.5610
2019.3247     1.16     5.22     3.5209     2.8615
2019.3274     0.75     5.17     3.2963     2.6783
2019.3329     0.84     4.50     3.5157     2.8632
2019.3384     2.89     5.61     3.1795     2.5979
2019.3411     2.13     5.47     3.2966     2.6787
2019.3438     2.02     5.03     3.2268     2.6212
2019.3466     0.09     4.98     3.3803     2.7442
2019.3493     1.83     4.12     3.3677     2.7371
2019.3521     1.81     4.65     3.4170     2.7604
2019.3548     0.60     5.60     3.5549     2.8781
2019.3575     0.37     4.82     3.3204     2.7151
2019.3603     2.39     5.54     3.2294     2.6209
2019.3630     -1.54     4.56     3.4449     2.7993
2019.3658     0.13     5.60     3.5438     2.8477
2019.3685     2.13     3.96     3.1795     2.5979
2019.3712     0.98     5.19     3.4406     2.7974
2019.3740     -2.27     5.75     3.5792     2.9146
2019.3767     1.97     5.40     3.7009     2.9981
2019.3795     1.28     7.17     3.5807     2.9145
2019.3822     1.21     5.67     3.2989     2.6796
2019.3849     -0.41     4.00     3.7440     3.0478
2019.3877     -1.40     5.13     3.4377     2.7963
2019.3904     1.61     5.44     3.9870     3.2339
2019.3932     1.81     5.52     3.3550     2.7059
2019.3959     3.35     4.78     3.3214     2.7158
2019.3986     -0.65     4.98     3.8158     3.0763
2019.4014     -0.20     4.71     3.5089     2.8562
2019.4068     1.62     6.58     3.1552     2.5607
2019.4096     3.95     4.94     3.0369     2.4808
2019.4123     0.75     4.65     3.2957     2.6782
2019.4151     0.46     5.45     3.7719     3.0556
2019.4178     2.56     4.26     3.5640     2.8816
2019.4205     3.54     3.15     3.6277     2.9366
2019.4233     -1.45     4.68     4.1552     3.3707
2019.4260     1.43     6.00     3.7021     3.0283
2019.4288     0.12     6.29     4.0546     3.2910
2019.4315     2.57     6.23     3.8396     3.1131
2019.4370     1.16     5.56     4.6857     3.8485
2019.4452     -0.12     5.43     3.6665     2.9839
2019.4479     -0.42     6.85     3.5564     2.9290
2019.4507     1.85     6.59     3.5093     2.8555
2019.4534     0.27     5.92     3.6125     2.9605
2019.4562     1.46     5.40     3.4207     2.8196
2019.4589     2.49     6.41     3.9564     3.1965
2019.4616     -0.12     8.54     3.5131     2.8620
2019.4644     4.51     2.91     3.3211     2.7155
2019.4671     1.39     6.17     3.3934     2.7754
2019.4699     0.54     6.39     3.8461     3.1162
2019.4726     0.40     6.38     3.8368     3.0937
2019.4781     1.80     4.90     3.6494     2.9739
2019.4808     0.74     6.38     3.4646     2.8396
2019.4836     1.88     7.33     3.4387     2.7970
2019.4863     0.48     4.80     3.5464     2.9065
2019.4890     1.91     6.59     3.7231     3.0360
2019.4918     2.06     7.02     3.8464     3.1168
2019.4945     0.19     4.58     3.6553     2.9754
2019.4973     2.21     4.98     3.7438     3.0697
2019.5000     0.00     4.49     3.6107     2.9549
2019.5027     0.81     6.57     3.5782     2.9138
2019.5055     2.45     5.97     3.5559     2.9292
2019.5082     1.93     5.47     4.0629     3.2965
2019.5110     0.14     6.99     3.5565     2.9306
2019.5192     0.86     5.63     4.0116     3.2783
2019.5219     -1.39     5.58     3.6640     2.9841
2019.5247     0.91     8.18     3.5313     2.8918
2019.5274     1.74     5.92     3.8382     3.1643
2019.5301     1.53     5.13     3.6030     2.9508
2019.5329     -0.39     5.90     3.5148     2.8586
2019.5411     1.38     6.57     4.2475     3.4398
2019.5438     -0.94     7.28     4.1918     3.4096
2019.5466     1.33     5.99     4.3574     3.5623
2019.5493     3.36     5.67     3.9886     3.2390
2019.5521     -2.08     6.24     4.7139     3.8089
2019.5548     0.44     6.76     4.0291     3.2549
2019.5575     -2.45     6.37     3.5819     2.9181
2019.5603     -0.50     7.34     3.5353     2.8933
2019.5630     0.12     6.24     3.7451     3.0189
2019.5658     -1.60     5.45     3.9842     3.2078
2019.5685     3.05     5.78     4.0427     3.3072
2019.5712     2.97     9.75     4.4545     3.6074
2019.5740     3.15     9.12     4.2147     3.3931
2019.5767     1.16     7.05     3.8865     3.1347
2019.5795     -0.20     5.22     4.4313     3.5705
2019.5822     4.40     10.11     4.9321     4.0395
2019.5849     1.83     7.17     3.7431     3.0695
2019.5877     2.05     6.11     3.8583     3.1248
2019.5904     0.67     8.51     4.0751     3.3051
2019.5932     1.94     6.49     3.6048     2.9002
2019.5959     0.80     7.71     3.5115     2.8563
2019.5986     0.14     8.53     4.2896     3.4524
2019.6014     1.98     4.73     3.7371     3.0409
2019.6041     0.81     5.65     3.7439     3.0684
2019.6068     2.57     7.04     4.0933     3.2866
2019.6096     2.80     4.43     3.4916     2.8731
2019.6123     -0.67     7.19     4.3700     3.5703
2019.6151     1.21     6.34     3.7907     3.1214
2019.6178     -1.40     7.03     4.1690     3.3705
2019.6205     4.77     4.47     3.7913     3.0904
2019.6233     3.06     4.91     3.9407     3.2427
2019.6260     0.19     6.57     3.4689     2.8947
2019.6288     1.89     7.38     3.5304     2.8914
2019.6315     1.66     7.84     3.9304     3.2380
2019.6342     2.35     7.41     4.1176     3.3738
2019.6370     1.12     7.04     3.8480     3.1692
2019.6397     0.56     7.19     4.3680     3.5452
2019.6425     5.73     7.82     3.6960     3.0214
2019.6452     -1.05     5.30     4.1825     3.4407
2019.6479     3.16     6.31     4.0497     3.3417
2019.6507     1.36     7.73     4.0926     3.3897
2019.6534     0.82     6.53     3.4875     2.8743
2019.6562     -0.30     8.66     3.6277     2.9915
2019.6589     4.19     5.59     3.4369     2.8486
2019.6616     3.44     8.11     3.3956     2.7763
2019.6644     0.33     7.67     3.3544     2.7654
2019.6671     0.57     7.62     3.3658     2.7903
2019.6699     1.49     8.19     3.9377     3.2154
2019.6726     1.63     7.28     3.2575     2.6683
2019.6753     2.05     5.90     3.1332     2.5819
2019.6781     1.78     6.99     3.5398     2.9030
2019.6808     4.18     7.26     3.6667     2.9912
2019.6836     2.92     8.26     3.6522     2.9734
2019.6863     1.65     8.42     3.3431     2.7552
2019.6890     2.64     5.45     3.5546     2.9300
2019.6918     3.35     7.07     3.5322     2.8947
2019.6945     0.77     7.32     3.6038     2.9524
2019.6973     1.14     9.57     3.7126     3.0573
2019.7000     0.48     7.92     3.6985     2.9954
2019.7027     1.35     7.18     3.7929     3.0914
2019.7055     2.17     6.07     3.1320     2.5771
2019.7082     2.26     6.73     3.5793     2.8987
2019.7110     1.29     7.74     3.5433     2.8901
2019.7137     2.73     6.75     3.5181     2.8484
2019.7164     1.14     7.02     3.4640     2.8231
2019.7192     -0.09     7.16     3.2012     2.6344
2019.7219     1.42     6.03     3.2050     2.6359
2019.7247     0.90     6.66     3.3297     2.7203
2019.7274     2.34     7.22     3.1314     2.5754
2019.7301     1.04     6.27     3.2019     2.6347
2019.7329     2.43     5.42     3.0614     2.5172
2019.7356     1.47     5.29     3.1790     2.5990
2019.7384     1.31     4.37     3.1126     2.5404
2019.7411     4.42     5.75     3.2493     2.6593
2019.7438     2.46     6.03     3.3212     2.7156
2019.7466     2.80     7.06     3.3909     2.7745
2019.7493     0.96     7.68     3.1801     2.5979
2019.7521     1.94     7.60     3.3433     2.7005
2019.7548     3.17     7.05     3.2044     2.6386
2019.7575     2.94     6.99     3.3424     2.7521
2019.7603     -0.40     6.27     3.5113     2.8970
2019.7630     3.03     6.01     3.3441     2.7009
2019.7658     1.97     6.77     3.2488     2.6593
2019.7685     2.61     4.84     4.0335     3.2558
2019.7712     0.41     7.02     3.3688     2.7394
2019.7740     3.30     6.58     3.6228     2.9195
2019.7767     1.34     6.14     3.3678     2.7387
2019.7795     3.14     5.76     3.2963     2.6783
2019.7822     3.53     6.45     2.9665     2.4210
2019.7849     1.30     6.89     3.0849     2.5032
2019.7877     1.44     6.10     3.0619     2.4656
2019.7904     2.65     5.76     3.2295     2.6211
2019.7932     2.39     5.82     2.8497     2.3419
2019.7959     2.83     5.35     2.9437     2.3840
2019.7986     2.11     5.59     3.0869     2.5025
2019.8014     3.79     5.79     3.0600     2.5166
2019.8041     2.72     6.04     2.9698     2.4225
2019.8068     0.76     6.94     3.0404     2.4826
2019.8096     1.71     6.98     2.9439     2.3843
2019.8123     2.19     6.48     2.9904     2.4595
2019.8151     2.25     6.35     2.9221     2.4030
2019.8178     1.93     5.82     3.0410     2.4870
2019.8205     1.76     5.32     2.9671     2.4212
2019.8233     2.66     5.89     2.8777     2.3798
2019.8260     1.78     6.54     3.0641     2.5214
2019.8288     2.14     5.61     2.8495     2.3415
2019.8315     2.67     5.07     3.0407     2.4828
2019.8342     1.64     5.41     2.9679     2.4245
2019.8370     1.87     5.78     2.7773     2.2808
2019.8397     3.12     5.53     2.8497     2.3417
2019.8425     2.11     6.67     2.9185     2.3985
2019.8452     2.11     4.92     2.9910     2.4597
2019.8479     2.48     6.04     2.7085     2.2240
2019.8507     2.64     5.63     2.8993     2.3649
2019.8534     2.35     5.40     3.0402     2.4821
2019.8589     0.38     7.85     3.0638     2.5180
2019.8616     2.56     6.93     3.0136     2.4951
2019.8644     2.40     6.00     3.2276     2.6217
2019.8671     3.08     6.00     2.7078     2.2236
2019.8699     2.96     5.97     2.7780     2.2811
2019.8726     1.60     6.40     3.3002     2.6800
2019.8753     2.66     4.82     2.0713     1.6921
2019.8781     2.70     6.14     2.8784     2.3802
2019.8808     2.84     5.85     2.9194     2.3991
2019.8836     2.00     6.47     2.8572     2.3494
2019.8863     2.89     5.83     2.9481     2.4439
2019.8890     2.89     5.93     2.7818     2.2860
2019.8918     2.49     5.87     2.7782     2.2815
2019.8945     2.00     3.91     3.0914     2.5102
2019.8973     2.35     6.27     2.7318     2.2629
2019.9000     1.76     5.71     2.7076     2.2234
2019.9027     2.78     5.29     2.7790     2.2819
2019.9055     2.75     5.62     2.8496     2.3403
2019.9082     2.02     6.18     2.8491     2.3416
2019.9110     2.08     7.07     3.0856     2.5035
2019.9137     2.55     5.55     3.2732     2.6427
2019.9164     1.65     6.11     3.0377     2.4799
2019.9192     2.29     5.20     2.8272     2.3040
2019.9219     3.21     4.64     2.9678     2.4243
2019.9247     1.97     5.61     2.8031     2.2664
2019.9274     2.99     4.78     2.8847     2.3338
2019.9301     2.07     4.53     2.6900     2.1880
2019.9329     2.48     5.51     2.8174     2.2745
2019.9356     2.30     4.39     2.8766     2.3300
2019.9384     2.77     4.72     2.9719     2.4231
2019.9411     3.42     4.43     2.6616     2.1488
2019.9438     2.05     5.27     3.1591     2.5484
2019.9466     1.87     4.88     3.0174     2.4473
2019.9493     2.68     3.15     3.3225     2.6661
2019.9521     1.49     4.40     3.2284     2.6202
2019.9548     1.85     3.87     3.0703     2.4492
2019.9575     2.74     2.91     3.3767     2.7310
2019.9603     1.98     5.85     2.8992     2.3646
2019.9630     1.93     4.76     2.9471     2.3858
2019.9658     2.08     4.46     2.9207     2.3478
2019.9685     1.26     4.76     3.0640     2.5213
2019.9712     1.94     4.65     2.7569     2.2452
2019.9740     1.83     5.65     2.7597     2.2523
2019.9767     1.24     5.61     3.1587     2.5653
2019.9822     2.55     5.84     2.9186     2.3987
2019.9849     1.80     4.86     2.7076     2.2219
2019.9877     2.58     5.20     2.7569     2.2452
2019.9904     0.62     3.74     2.9195     2.3993
2019.9932     2.44     4.78     3.1159     2.5207
2019.9959     0.92     4.18     2.8312     2.3060
2019.9986     1.83     4.13     3.1634     2.5645
2020.0014     2.56     4.20     2.8029     2.2681
2020.0041     3.58     4.30     3.1078     2.5388
2020.0068     0.63     3.24     2.7545     2.2454
2020.0096     3.99     2.30     2.8962     2.3631
2020.0123     3.36     3.42     3.0818     2.4831
2020.0150     2.04     4.33     3.0666     2.4677
2020.0178     2.55     3.61     3.0368     2.4806
2020.0205     -0.27     5.04     3.0600     2.5166
2020.0232     1.54     4.24     3.1146     2.5447
2020.0260     0.80     4.90     2.9207     2.3478
2020.0287     1.21     4.34     2.8189     2.2754
2020.0314     0.45     5.02     3.0225     2.4469
2020.0342     3.16     3.97     2.6848     2.1858
2020.0369     2.26     4.73     2.8631     2.3005
2020.0396     2.01     5.10     2.8066     2.2682
2020.0423     1.20     3.75     2.8724     2.3253
2020.0451     3.29     3.39     2.8957     2.3631
2020.0478     1.12     4.42     2.8725     2.3255
2020.0505     0.61     3.92     2.9432     2.3852
2020.0533     2.15     2.97     3.0142     2.4460
2020.0560     1.62     5.15     2.7576     2.2456
2020.0587     1.38     4.58     2.9452     2.3862
2020.0615     1.46     4.64     2.8740     2.3260
2020.0642     1.15     4.53     2.8247     2.3029
2020.0669     1.62     4.14     2.9443     2.3842
2020.0697     1.81     3.81     2.8880     2.3410
2020.0724     1.23     5.10     2.8068     2.2685
2020.0751     0.73     4.90     2.8311     2.3058
2020.0779     0.52     4.31     2.8522     2.2899
2020.0806     1.46     4.66     2.8728     2.3252
2020.0833     1.85     4.32     2.8987     2.3646
2020.0861     0.96     4.98     3.0848     2.5016
2020.0888     0.92     5.21     2.8967     2.3618
2020.0915     1.38     4.41     3.0143     2.4433
2020.0943     0.90     4.82     2.9069     2.3680
2020.0970     1.63     4.06     2.9221     2.4032
2020.0997     0.98     3.84     2.8737     2.3809
2020.1025     0.86     4.95     2.8385     2.3092
2020.1052     0.77     5.22     2.6843     2.1858
2020.1079     0.59     4.41     3.0225     2.4468
2020.1107     0.27     4.30     2.8252     2.3031
2020.1134     1.98     3.04     2.8978     2.3626
2020.1161     1.16     3.96     3.0367     2.4559
2020.1189     0.93     4.83     3.2267     2.6196
2020.1216     1.81     5.63     2.8722     2.3250
2020.1243     2.33     4.48     2.7076     2.2234
2020.1270     3.29     4.72     3.2274     2.6200
2020.1298     1.16     4.49     2.9214     2.4028
2020.1325     1.25     4.85     3.0396     2.4806
2020.1352     0.26     3.51     2.9421     2.4369
2020.1380     1.88     4.36     3.1323     2.5254
2020.1407     0.29     4.52     2.9735     2.4270
2020.1434     0.83     3.78     2.9446     2.3860
2020.1462     0.49     4.20     2.9425     2.3849
2020.1489     2.60     4.86     2.9663     2.4207
2020.1516     0.98     3.29     3.1632     2.5642
2020.1544     1.54     2.02     2.8957     2.3631
2020.1571     -0.67     4.31     2.9192     2.3988
2020.1598     1.23     5.61     3.2268     2.6198
2020.1626     1.85     4.00     2.8489     2.3399
2020.1653     2.80     3.93     2.9677     2.4242
2020.1680     1.90     3.67     2.9751     2.4334
2020.1708     2.82     3.93     3.2778     2.6491
2020.1735     1.46     3.43     2.8273     2.3070
2020.1762     1.29     4.87     3.2972     2.6788
2020.1790     2.41     5.83     2.9678     2.4242
2020.1817     1.07     2.95     2.8252     2.3029
2020.1844     0.81     5.59     2.8737     2.3258
2020.1872     0.31     5.18     3.0856     2.5035
2020.1899     2.79     5.10     3.0149     2.4435
2020.1926     1.52     4.24     3.2580     2.6089
2020.1954     1.80     4.79     3.1584     2.5621
2020.1981     2.27     5.01     3.2523     2.6067
2020.2008     0.84     4.87     3.0632     2.4690
2020.2036     0.81     3.55     3.3861     2.7575
2020.2063     1.27     5.43     3.0175     2.4474
2020.2090     1.34     5.09     2.8955     2.3628
2020.2117     2.87     4.46     3.1560     2.5611
2020.2145     2.32     5.82     3.3487     2.7025
2020.2172     -0.32     3.13     3.0924     2.5109
2020.2199     1.12     2.97     3.1082     2.5387
2020.2227     3.07     5.48     3.0895     2.5040
2020.2254     1.49     5.94     2.9685     2.4247
2020.2281     0.43     4.95     3.1076     2.5385
2020.2309     3.86     4.28     3.0884     2.5033
2020.2336     3.67     5.43     3.6285     2.9372
2020.2363     1.07     4.87     3.1341     2.5247
2020.2391     1.07     4.77     3.1077     2.5387
2020.2418     0.10     3.83     3.2778     2.6492
2020.2445     0.08     5.18     3.3614     2.7165
2020.2473     0.07     2.62     3.2996     2.6826
2020.2500     2.35     3.28     3.0865     2.5040
2020.2527     0.91     2.73     3.0632     2.4690
2020.2555     0.17     5.86     3.3996     2.7267
2020.2582     1.46     4.35     3.3717     2.6882
2020.2609     1.34     4.32     3.2074     2.5854
2020.2637     2.08     4.28     3.3338     2.6708
2020.2664     3.03     4.42     3.2311     2.5711
2020.2691     0.91     5.31     3.3930     2.7237
2020.2719     0.70     4.11     3.2030     2.5833
2020.2746     0.21     4.41     3.0142     2.4432
2020.2773     2.07     4.92     3.3485     2.7029
2020.2801     3.24     4.92     2.9658     2.4206
2020.2828     3.85     3.31     2.9702     2.3714
2020.2855     2.67     4.04     2.9209     2.3480
2020.2883     0.17     4.76     3.2762     2.6446
2020.2910     -1.70     5.71     2.9445     2.3858
2020.2937     -0.60     4.63     3.1130     2.4927
2020.2964     2.06     6.08     3.0847     2.5029
2020.2992     1.51     5.39     3.3435     2.7008
2020.3019     -0.47     6.00     3.3227     2.6664
2020.3046     -0.24     5.14     3.2276     2.6215
2020.3074     1.02     5.19     3.1318     2.5254
2020.3101     -0.83     6.54     3.0161     2.4441
2020.3128     1.58     3.61     3.1951     2.5547
2020.3156     0.80     4.51     3.2095     2.5889
2020.3183     -0.86     4.10     2.9445     2.3858
2020.3210     0.34     4.28     3.0840     2.5013
2020.3238     1.24     4.14     3.1381     2.5265
2020.3265     -0.03     4.62     3.1102     2.4882
2020.3292     0.17     5.12     3.2082     2.5856
2020.3320     1.18     5.53     3.2747     2.6424
2020.3347     1.24     4.57     3.1355     2.5267
2020.3374     2.16     5.44     3.4845     2.8183
2020.3402     0.92     5.28     3.4143     2.7603
2020.3429     0.84     5.85     3.5666     2.8874
2020.3456     -1.80     3.16     3.5584     2.8676
2020.3484     4.08     2.63     3.5079     2.8543
2020.3511     2.90     1.30     3.6995     3.0006
2020.3538     1.12     5.59     3.6075     2.8525
2020.3566     1.23     5.11     3.3225     2.6661
2020.3593     -0.44     5.02     3.4146     2.7608
2020.3620     2.73     6.15     3.2109     2.5949
2020.3648     0.60     5.52     3.4145     2.7419
2020.3675     0.50     4.55     3.5088     2.8547
2020.3702     0.23     6.05     3.4921     2.8242
2020.3730     -0.16     6.19     3.1596     2.5658
2020.3757     1.91     4.82     3.5718     2.8851
2020.3784     2.18     6.51     3.4862     2.8213
2020.3811     -0.91     6.05     3.6742     2.9588
2020.3839     1.13     6.03     3.3445     2.7037
2020.3866     -2.77     6.58     3.5451     2.8543
2020.3893     0.60     6.67     3.6757     2.9621
2020.3921     0.68     5.28     3.6078     2.9015
2020.3948     2.51     7.35     3.2966     2.6815
2020.3975     2.23     5.99     3.5551     2.8784
2020.4003     0.31     7.17     3.2648     2.6575
2020.4030     0.47     6.35     3.5366     2.8455
2020.4057     -0.05     6.57     3.2767     2.6446
2020.4085     1.12     5.04     3.2971     2.6789
2020.4112     1.25     6.09     3.3443     2.7012
2020.4139     1.34     3.47     3.4399     2.7998
2020.4167     1.15     6.47     3.3912     2.7773
2020.4194     0.17     6.35     3.2499     2.6594
2020.4221     -1.00     5.84     3.4698     2.8374
2020.4249     1.29     5.87     3.9795     3.2298
2020.4276     1.68     6.46     4.0501     3.2897
2020.4303     -0.34     6.88     3.5776     2.9158
2020.4331     0.04     5.52     3.3738     2.7453
2020.4358     2.40     5.00     3.7264     3.0340
2020.4385     2.91     6.34     4.0537     3.2904
2020.4413     0.33     4.63     4.0513     3.2968
2020.4440     -0.74     8.79     3.8627     3.1503
2020.4467     0.49     6.80     3.6046     2.9401
2020.4495     0.29     6.52     4.3840     3.5910
2020.4522     0.85     4.84     3.7200     3.0316
2020.4549     -0.55     5.91     3.3984     2.7858
2020.4577     0.35     4.95     3.5170     2.8703
2020.4604     1.23     6.88     3.7749     3.0642
2020.4631     -1.99     8.66     3.8392     3.1147
2020.4658     -0.63     8.13     3.8162     3.0770
2020.4686     -1.91     6.04     3.7697     3.0549
2020.4713     2.23     6.27     3.8005     3.1056
2020.4740     0.75     5.44     3.9791     3.2313
2020.4768     1.72     6.19     3.5100     2.8557
2020.4795     0.25     5.34     3.7204     3.0316
2020.4822     0.31     4.38     3.7432     3.0697
2020.4850     2.73     7.12     3.8623     3.1497
2020.4877     2.62     3.68     3.3733     2.7452
2020.4904     0.97     5.22     3.8406     3.1184
2020.4932     0.92     7.21     4.6543     3.7861
2020.4959     0.21     7.24     3.9319     3.2096
2020.4986     2.29     6.99     3.4378     2.7992
2020.5014     0.77     3.92     3.7967     3.0978
2020.5041     1.64     5.44     3.7084     3.0053
2020.5068     1.18     5.62     3.5884     2.9255
2020.5096     0.75     4.96     3.8234     3.1238
2020.5123     -0.28     4.57     3.9514     3.2347
2020.5150     -1.21     5.05     3.8497     3.1286
2020.5178     1.37     2.84     3.7230     3.0358
2020.5205     1.54     5.93     4.1998     3.4107
2020.5232     2.44     6.51     3.7968     3.0981
2020.5260     -0.47     7.07     4.0117     3.2271
2020.5287     1.67     3.18     3.7353     3.0524
2020.5314     -1.32     5.13     4.2026     3.4121
2020.5342     1.46     4.86     3.7674     3.0565
2020.5369     3.19     4.63     3.7982     3.1041
2020.5396     2.39     4.40     3.5254     2.8739
2020.5423     2.93     5.10     3.8004     3.1055
2020.5451     0.71     3.38     3.9792     3.2311
2020.5478     1.71     3.39     3.6967     2.9958
2020.5505     0.99     5.48     3.4416     2.8007
2020.5533     1.22     3.70     3.4648     2.8399
2020.5560     -0.30     5.35     3.7677     3.0542
2020.5587     0.89     4.11     3.7969     3.0982
2020.5615     4.35     3.94     3.9892     3.2399
2020.5642     -0.82     5.69     3.9553     3.2481
2020.5669     0.25     5.55     4.1496     3.3873
2020.5697     1.77     4.61     3.9333     3.2098
2020.5724     2.85     4.77     3.7904     3.0918
2020.5751     1.89     4.34     3.8502     3.1283
2020.5779     3.43     4.63     3.9553     3.2456
2020.5806     3.73     3.62     3.7179     3.0751
2020.5833     2.00     4.89     3.9113     3.1799
2020.5861     1.95     6.68     4.7339     3.8459
2020.5888     5.83     5.01     4.4037     3.6134
2020.5915     5.51     3.26     4.5168     3.6899
2020.5943     6.66     4.30     4.3560     3.5628
2020.5970     3.46     5.86     4.9684     4.0539
2020.5997     1.47     5.35     4.2855     3.5054
2020.6025     1.92     4.97     4.0740     3.3276
2020.6052     3.33     5.44     4.3462     3.5381
2020.6079     5.53     4.91     4.6381     3.7743
2020.6107     2.57     5.61     4.1322     3.3634
2020.6134     1.70     5.94     3.7694     3.0573
2020.6161     0.94     5.28     4.5665     3.7378
2020.6189     1.82     4.95     3.7343     3.0521
2020.6216     2.81     5.17     4.0029     3.2696
2020.6243     2.26     4.58     3.9728     3.2664
2020.6270     3.70     4.72     3.5557     2.9340
2020.6298     2.39     5.02     3.6054     2.9568
2020.6325     2.34     4.33     3.5391     2.9029
2020.6352     1.12     5.39     3.8427     3.1196
2020.6380     6.44     3.25     3.5689     2.8939
2020.6407     2.93     5.52     4.2712     3.4285
2020.6434     1.52     2.27     4.2163     3.3945
2020.6462     3.46     4.17     3.7922     3.0961
2020.6489     3.76     3.17     3.6744     3.0130
2020.6516     7.07     3.08     3.8621     3.1525
2020.6544     4.74     4.83     4.1751     3.3784
2020.6571     2.62     6.35     3.7748     3.0643
2020.6598     2.44     4.40     3.8640     3.1532
2020.6626     4.81     5.01     4.3830     3.5513
2020.6653     1.90     6.70     4.1754     3.3786
2020.6680     3.40     3.20     4.1739     3.3824
2020.6708     2.70     3.23     4.1709     3.3714
2020.6735     3.19     4.89     3.9685     3.2070
2020.6762     2.76     3.71     4.0386     3.2842
2020.6790     2.39     2.91     3.7541     3.0325
2020.6817     3.67     2.64     3.5070     2.8556
2020.6844     3.77     3.61     3.5835     2.9234
2020.6872     3.87     3.25     3.7555     3.0842
2020.6899     4.90     1.79     3.8868     3.1352
2020.6926     1.61     3.20     4.0777     3.2813
2020.6954     3.85     4.81     3.8266     3.0888
2020.6981     3.13     3.51     3.5901     2.9263
2020.7008     4.32     5.04     3.5851     2.9096
2020.7036     2.78     4.35     3.8389     3.1012
2020.7063     5.66     4.43     3.6349     2.9474
2020.7090     4.04     4.30     3.8919     3.1422
2020.7117     4.15     2.49     3.5795     2.8991
2020.7145     4.48     4.55     3.6968     2.9960
2020.7172     3.55     6.05     3.7092     3.0113
2020.7199     4.48     4.76     3.7398     3.0033
2020.7227     2.98     3.42     3.9151     3.1768
2020.7254     4.63     3.03     3.5661     2.8867
2020.7281     3.27     4.59     3.8040     3.0500
2020.7309     4.03     3.81     3.7513     3.0252
2020.7336     3.03     3.61     3.3860     2.7570
2020.7363     3.55     3.71     3.8156     3.0614
2020.7391     3.41     5.24     3.8004     3.0711
2020.7418     3.17     4.36     3.6996     2.9849
2020.7445     2.80     2.74     3.8934     3.1266
2020.7473     4.07     3.81     3.9344     3.1625
2020.7500     2.27     4.82     3.9399     3.1706
2020.7527     4.37     4.76     3.7514     3.0254
2020.7555     3.94     3.90     4.0817     3.3251
2020.7582     4.33     4.79     3.7429     3.0446
2020.7609     1.69     3.44     3.9933     3.2127
2020.7637     1.80     5.23     3.8777     3.1127
2020.7664     2.82     4.50     3.6132     2.9151
2020.7691     3.29     5.45     3.5242     2.8608
2020.7719     2.15     8.11     3.4576     2.7988
2020.7746     3.65     6.26     3.3983     2.7342
2020.7773     3.58     6.10     3.7588     3.0213
2020.7801     4.07     6.52     3.3980     2.7852
2020.7828     5.42     7.03     3.3871     2.7579
2020.7855     2.87     8.19     3.3004     2.6830
2020.7883     2.33     5.55     3.2053     2.6217
2020.7910     2.36     5.43     3.4144     2.7605
2020.7937     4.30     6.29     3.6017     2.8881
2020.7964     3.70     5.43     3.2971     2.6815
2020.7992     3.74     5.82     3.3740     2.7455
2020.8019     0.64     5.98     3.3453     2.7041
2020.8046     2.15     6.50     3.2972     2.6788
2020.8074     0.94     5.39     3.3227     2.6664
2020.8101     3.22     5.64     3.1684     2.5751
2020.8128     3.38     5.54     3.6273     2.9368
2020.8156     2.32     6.30     3.4642     2.8234
2020.8183     -0.57     6.03     3.3334     2.7325
2020.8210     2.73     5.95     3.2577     2.6683
2020.8238     3.94     5.31     3.2972     2.6789
2020.8265     4.92     7.08     3.4850     2.8182
2020.8292     3.01     6.61     3.1138     2.4930
2020.8320     2.54     8.14     3.0422     2.4874
2020.8347     2.43     6.05     3.2096     2.5891
2020.8374     2.68     7.44     3.4643     2.7876
2020.8402     3.38     5.47     3.1892     2.6079
2020.8429     3.65     6.54     3.0916     2.5104
2020.8456     2.49     6.23     3.1174     2.5512
2020.8484     1.21     5.99     3.1077     2.5387
2020.8511     2.13     5.63     3.0876     2.5087
2020.8538     3.28     5.34     3.1561     2.5612
2020.8566     1.45     5.34     3.0495     2.4909
2020.8593     2.81     6.15     3.0174     2.4473
2020.8620     1.98     5.74     3.1446     2.5354
2020.8648     3.03     5.61     2.9670     2.4240
2020.8675     2.70     6.02     3.0853     2.5037
2020.8702     2.44     5.15     2.9512     2.3935
2020.8730     2.19     5.52     3.0804     2.4826
2020.8757     2.05     5.20     3.0632     2.4690
2020.8784     4.22     4.07     3.2332     2.6282
