#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2018.4534     1.06     5.30     2.8190     4.5616
2018.4562     0.39     4.77     2.9135     4.8091
2018.4589     0.38     6.66     2.7706     4.4741
2018.4616     0.20     4.54     2.9044     4.7288
2018.4644     3.75     10.82     3.1353     4.9841
2018.4671     0.08     4.70     3.1286     5.3132
2018.4699     -0.89     3.73     2.6411     4.5599
2018.4726     2.15     5.16     2.9952     5.0607
2018.4753     0.82     7.14     3.1711     5.0643
2018.4781     3.20     4.07     2.8594     4.6418
2018.4808     2.00     3.80     3.5084     5.6778
2018.4836     2.97     0.79     3.0838     5.2283
2018.4863     2.52     6.94     3.5089     5.7482
2018.4890     -0.17     2.94     2.9952     5.0601
2018.4918     1.20     5.14     2.9935     5.0600
2018.4945     1.59     2.00     2.6816     4.4717
2018.4973     1.62     2.77     2.5910     4.3057
2018.5000     1.50     3.12     2.5051     4.3031
2018.5027     1.60     1.25     2.6797     4.4723
2018.5055     1.25     1.93     2.7702     4.6399
2018.5082     1.21     0.79     3.0421     4.9815
2018.5110     1.66     8.27     3.1739     5.2328
2018.5137     2.82     0.38     3.2683     5.5713
2018.5164     3.76     3.24     3.6349     5.9226
2018.5192     3.99     6.32     3.1748     5.3996
2018.5219     2.14     3.45     2.8603     4.8083
2018.5247     3.35     3.15     3.0856     5.2300
2018.5274     1.89     -3.04     3.3055     5.6502
2018.5301     3.13     3.29     3.4528     5.9171
2018.5329     5.69     4.23     3.3580     5.7448
2018.5356     1.81     0.16     2.7699     4.6393
2018.5384     2.19     -1.27     3.0421     4.9823
2018.5411     8.35     -1.81     3.1767     5.3996
2018.5438     -0.67     -0.96     2.8156     4.6405
2018.5466     3.93     -0.51     3.3495     5.4850
2018.5493     6.39     0.22     3.3603     5.7437
2018.5521     3.16     -2.95     4.0445     6.6927
2018.5548     4.44     0.74     3.2289     5.3263
2018.5575     2.30     3.10     3.2279     5.4973
2018.5603     2.27     -2.01     3.1767     5.4005
2018.5630     5.27     3.57     3.3229     5.6725
2018.5658     3.76     1.72     3.0862     5.3979
2018.5685     2.16     -0.33     3.4498     5.7454
2018.5712     1.79     -1.17     2.9932     5.3094
2018.5740     3.06     1.19     3.0856     5.2300
2018.5767     4.34     -0.04     3.8240     6.6205
2018.5795     2.59     2.22     2.7272     4.7237
2018.5822     3.40     -1.39     3.0843     5.0627
2018.5849     3.30     3.70     2.7273     4.5617
2018.5877     -0.32     6.88     3.4510     5.5765
2018.5904     4.28     -1.38     2.9935     5.0602
2018.5932     0.67     -1.80     2.7699     4.6384
2018.5959     2.63     2.42     2.5531     4.3969
2018.5986     3.48     3.18     3.2670     5.4022
2018.6014     3.39     4.48     3.6199     5.9071
2018.6041     3.70     -2.65     3.7111     6.0752
2018.6068     -0.16     3.13     3.0833     5.1476
2018.6096     2.34     -0.11     3.1273     5.3132
2018.6123     1.44     -0.30     3.3056     5.3182
2018.6151     2.91     1.91     3.3608     5.8204
2018.6178     -1.03     1.99     4.0480     6.8643
2018.6205     4.64     1.54     3.5325     6.0710
2018.6233     1.18     -1.69     3.3074     5.6500
2018.6260     3.93     2.90     2.9053     4.8916
2018.6288     0.24     -2.84     3.3204     5.5726
2018.6315     -0.86     3.73     2.8635     5.0556
2018.6342     3.05     0.62     3.0856     5.2284
2018.6370     0.76     8.26     2.9046     5.0575
2018.6397     -0.49     0.78     3.2673     5.7411
2018.6425     -1.11     2.54     2.7714     4.8888
2018.6452     1.48     1.03     3.4148     5.9162
2018.6479     0.36     2.87     3.3214     5.7426
2018.6507     1.16     3.04     2.8155     4.8906
2018.6534     -1.54     2.45     2.8618     5.0556
2018.6562     -2.33     5.49     3.3219     5.8455
2018.6589     2.36     4.44     3.3108     5.8992
2018.6616     0.48     12.17     3.2171     5.4820
2018.6644     0.29     1.72     2.6801     4.7226
2018.6671     -0.50     1.54     2.9519     5.0589
2018.6699     0.96     3.76     2.8171     4.8906
2018.6726     1.32     0.99     3.2170     5.4810
2018.6753     0.75     0.49     2.9046     5.0583
2018.6781     -0.29     2.53     2.7724     4.8058
2018.6808     0.94     3.37     3.2189     5.4810
2018.6836     2.95     2.11     2.9944     5.2268
2018.6863     -0.58     1.90     2.5919     4.4683
2018.6890     -1.43     5.88     2.3310     4.1366
2018.6918     -0.09     5.23     3.0440     4.9816
2018.6945     1.66     6.18     2.7715     4.6401
2018.6973     -0.36     1.00     2.7699     4.6397
2018.7000     -1.53     0.37     2.5051     4.3037
2018.7027     0.03     -0.62     2.9537     5.0589
2018.7055     -1.16     0.82     2.9147     5.3183
2018.7082     1.75     2.23     3.8594     6.6862
2018.7110     0.27     0.19     2.5057     4.3956
2018.7137     1.10     1.32     2.6801     4.4717
2018.7164     1.67     3.53     2.9508     4.8937
2018.7192     -0.86     3.54     2.9532     4.9791
2018.7219     -1.89     2.18     3.0440     4.9816
2018.7247     2.95     1.92     2.9935     5.0600
2018.7274     0.32     0.58     2.6806     4.6375
2018.7301     0.45     1.18     2.8603     4.8083
2018.7329     -0.03     2.59     2.8620     4.8083
2018.7356     -0.81     0.52     3.0440     4.9817
2018.7384     1.59     4.08     2.6372     4.3868
2018.7411     0.91     -0.04     2.8146     4.7254
2018.7438     -0.62     1.89     2.6396     4.3076
2018.7466     0.88     -3.27     3.0841     4.9860
2018.7493     1.24     1.16     3.3084     5.5689
2018.7521     0.45     -0.90     2.8280     4.9155
2018.7548     0.56     -1.07     2.9117     4.8204
2018.7575     0.87     2.03     2.7263     4.5615
2018.7603     2.41     -1.80     2.7762     4.8168
2018.7630     0.54     0.63     2.7747     4.5633
2018.7658     -8.14     2.51     2.9476     4.8938
2018.7685     -5.84     0.74     2.8631     4.7269
2018.7712     -0.35     -3.35     2.9952     5.0601
2018.7740     3.89     -0.34     2.6397     4.5601
2018.7767     -3.08     3.43     2.5910     4.3055
2018.7795     1.81     -9.13     2.9514     4.9821
2018.7822     1.69     -12.19     3.0855     5.2390
2018.7849     2.78     -2.29     2.8621     4.8190
2018.7877     5.20     -8.95     2.7747     4.5633
2018.7904     -6.17     -2.74     2.8621     4.8190
2018.7932     -5.51     -0.33     2.9925     4.8949
2018.7959     -13.25     7.63     2.6380     4.2413
2018.7986     -11.72     7.02     2.8150     4.7260
2018.8014     -6.46     6.66     2.7762     4.8158
2018.8041     -1.85     8.63     3.0872     5.2395
2018.8068     -4.79     3.81     3.0849     5.1474
2018.8096     -1.30     9.69     2.9917     5.0600
2018.8123     -5.86     -1.54     2.8617     4.8190
2018.8151     -5.13     6.01     2.5940     4.5571
2018.8178     -4.26     3.17     2.9492     4.8936
2018.8205     0.71     -0.66     2.6911     4.5600
2018.8233     -1.19     5.55     2.6777     4.3075
2018.8260     0.86     4.87     2.5910     4.3057
2018.8288     -0.15     3.32     2.6378     4.2218
2018.8315     2.38     4.63     2.6358     4.4702
2018.8342     1.70     2.40     2.1932     3.7195
2018.8370     2.13     1.74     2.1941     3.8802
2018.8397     1.73     3.54     2.5522     4.2393
2018.8425     -6.87     7.33     2.6908     4.4985
2018.8452     1.59     -9.37     2.9636     4.7634
2018.8479     19.63     -22.63     3.2622     5.3171
2018.8507     6.50     -2.42     3.0824     4.9852
2018.8534     -3.92     9.30     2.5051     4.3031
2018.8562     -5.05     11.52     2.7174     4.6037
2018.8589     0.29     -1.51     2.9514     4.9814
2018.8616     1.96     -2.66     2.7747     4.5633
2018.8644     -7.26     -0.34     2.6402     4.3994
2018.8671     3.82     -17.02     2.4682     4.1397
2018.8699     15.83     -22.14     2.6407     4.3992
2018.8726     10.02     -13.01     2.7263     4.5624
2018.8753     16.69     -23.28     2.6054     4.4963
2018.8781     13.92     -12.53     2.6397     4.5592
2018.8808     2.25     -1.65     2.6046     4.3414
2018.8836     18.05     -12.94     2.7444     4.6576
2018.8863     22.04     -15.47     2.8149     4.5650
2018.8890     -1.27     -0.53     2.9514     4.9790
2018.8918     -1.00     1.61     2.4164     4.1390
2018.8945     -9.44     14.53     2.7278     4.5620
2018.8973     0.97     2.05     2.7302     4.6387
2018.9000     1.98     3.60     2.5492     4.4679
2018.9027     -0.76     2.42     2.5531     4.3973
2018.9055     -0.72     1.48     2.2803     3.8832
2018.9082     -0.23     -0.30     2.4164     4.1396
2018.9110     0.93     2.42     2.5919     4.4689
2018.9137     -6.67     4.53     2.3308     4.0769
2018.9164     1.07     -20.09     2.9644     4.9185
2018.9192     12.47     -15.50     3.0218     5.1776
2018.9219     3.46     -9.91     2.6911     4.5607
2018.9247     -4.94     11.73     2.6397     4.5594
2018.9274     -3.66     5.19     2.7263     4.5624
2018.9301     6.86     -8.40     2.5545     4.3967
2018.9329     4.31     11.50     2.9132     5.0743
2018.9356     13.20     -3.78     3.2609     5.4058
2018.9384     15.16     -8.09     3.0001     5.0776
2018.9411     -1.98     -12.43     2.9500     4.7302
2018.9438     9.97     -12.07     2.9012     4.7292
2018.9466     11.26     -15.01     2.9489     4.8213
2018.9493     7.21     -11.35     2.6388     4.3996
2018.9521     9.97     -11.12     3.0839     5.2302
2018.9548     10.31     -6.50     2.9501     4.8215
2018.9575     2.16     3.44     2.7442     4.6039
2018.9603     -0.17     1.98     2.5934     4.4692
2018.9630     17.20     7.52     3.1019     5.0253
2018.9658     3.58     -0.41     3.1742     5.2415
2018.9685     -1.49     5.48     2.5055     4.3039
2018.9712     6.51     -2.42     2.5034     4.2379
2018.9740     1.68     0.87     3.1787     5.0793
2018.9795     0.32     1.52     2.5043     4.3960
2018.9822     10.99     -11.85     2.5931     4.3978
2018.9849     -2.00     1.39     2.5028     4.1417
2018.9877     7.78     -10.66     2.3675     3.8857
2018.9904     -0.60     0.94     2.5531     4.3965
2018.9932     10.91     12.00     3.2212     5.4031
2018.9959     2.23     4.21     2.4139     4.0494
2018.9986     9.18     -3.91     2.7754     4.4032
2019.0014     6.52     -3.74     2.8146     4.7259
2019.0041     16.76     -13.04     2.4662     4.0810
2019.0068     8.05     -0.94     2.8637     4.8190
2019.0096     11.54     7.78     2.7777     4.8168
2019.0123     7.11     -8.54     2.4593     4.3016
2019.0151     6.37     -13.25     2.5030     4.3953
2019.0178     5.99     -3.67     2.8162     4.7255
2019.0205     1.52     -0.11     2.7704     4.7251
2019.0233     3.67     12.68     2.6393     4.3996
2019.0260     9.47     9.79     2.7777     4.8159
2019.0288     16.47     -20.68     2.7287     4.7237
2019.0315     2.87     -9.47     2.4164     4.1388
2019.0342     7.32     -3.19     2.4177     4.1388
2019.0370     11.44     -13.08     2.6903     4.6558
2019.0397     8.33     3.28     2.6917     4.6558
2019.0425     2.90     1.33     2.2802     3.8824
2019.0452     4.52     -12.14     2.5545     4.3972
2019.0479     7.27     5.14     2.5229     4.3402
2019.0507     6.71     -10.33     2.6067     4.4964
2019.0534     2.34     3.29     2.6801     4.4717
2019.0562     -2.83     7.08     2.4400     4.3376
2019.0589     13.90     -9.69     2.7777     4.8156
2019.0616     4.80     -9.05     2.5540     4.5566
2019.0644     4.83     -4.68     2.6061     4.3988
2019.0671     -0.71     6.60     2.3670     4.0481
2019.0699     11.47     -8.15     2.5540     4.5569
2019.0726     9.94     -14.35     2.5921     4.3056
2019.0753     8.31     -3.35     2.5925     4.5581
2019.0781     8.66     5.82     2.5934     4.4697
2019.0808     3.40     1.44     2.6831     4.7224
2019.0836     1.90     -5.33     2.3297     3.9766
2019.0863     11.19     -17.30     2.5033     4.3030
2019.0890     5.74     2.52     2.5919     4.4696
2019.0918     13.21     -7.76     2.7263     4.5617
2019.0945     4.64     1.90     2.5916     4.3969
2019.0973     12.72     -9.95     2.6825     4.6357
2019.1000     -1.22     -7.72     2.7704     4.7240
2019.1027     8.35     -14.14     2.6881     4.4993
2019.1055     15.55     -5.54     2.3308     4.0769
2019.1082     5.20     20.78     2.5940     4.5586
2019.1110     1.74     9.03     3.3093     5.6492
2019.1137     8.58     6.37     2.9674     5.1746
2019.1164     14.52     -7.47     2.7278     4.8152
2019.1192     -3.13     4.73     2.5037     4.3028
2019.1219     -12.12     14.88     2.7748     4.6580
2019.1247     6.73     -6.73     2.7989     4.7579
2019.1274     12.37     -10.22     2.8162     4.7262
2019.1301     5.29     -4.96     3.0872     5.2390
2019.1356     11.93     -3.31     2.7762     4.8172
2019.1384     3.29     4.44     2.8155     4.8898
2019.1411     -0.15     6.15     2.2818     4.1345
2019.1438     -2.66     4.27     2.3840     4.2340
2019.1466     20.64     -16.17     3.2987     5.6985
2019.1493     16.27     -12.20     2.8801     4.9156
2019.1521     12.77     -6.53     2.9944     5.2268
2019.1548     12.33     -2.84     2.7771     4.7251
2019.1575     20.27     -8.86     3.0386     5.1461
2019.1603     12.88     9.78     2.6397     4.5592
2019.1630     8.10     7.02     2.9492     4.8944
2019.1658     3.69     1.69     3.1352     5.3235
2019.1685     4.06     -4.48     2.6411     4.5593
2019.1712     23.04     -4.08     2.7758     4.6578
2019.1740     6.58     0.06     3.6736     5.9247
2019.1767     10.98     3.49     2.8637     4.8190
2019.1795     13.46     1.00     2.6881     4.4987
2019.1822     17.01     -6.17     3.1733     5.4025
2019.1849     4.43     -4.96     3.0839     5.2292
2019.1877     2.02     3.03     2.6801     4.4708
2019.1904     -5.80     2.63     2.5028     4.1421
2019.1932     4.61     -6.25     3.3496     5.1570
2019.1959     1.14     2.64     2.4597     4.3018
2019.1986     -16.21     15.87     2.8622     4.8197
2019.2014     23.19     -8.98     3.0396     5.3107
2019.2041     19.76     -5.94     3.1034     5.0247
2019.2068     1.20     7.96     3.0847     5.0789
2019.2096     12.27     2.82     3.3486     5.3208
2019.2123     1.75     -3.09     3.1028     5.0253
2019.2151     22.86     -17.57     3.3090     5.3409
2019.2178     6.98     -0.24     2.9651     4.7631
2019.2205     -7.27     -6.03     3.3954     5.5712
2019.2233     17.58     -4.34     3.5713     5.5776
2019.2260     3.62     -6.28     2.9659     4.9188
2019.2288     -15.10     1.53     3.0498     4.9216
2019.2315     17.06     -12.41     3.0850     5.1482
2019.2342     5.73     6.69     3.2603     5.3171
2019.2370     1.01     -0.04     3.1333     5.3235
2019.2397     -7.63     9.42     2.7730     4.5012
2019.2425     3.39     3.52     2.8617     4.8185
2019.2452     -0.01     -0.45     3.3476     5.5692
2019.2479     7.25     -16.85     3.2398     5.1837
2019.2507     1.73     -4.24     3.4850     5.5739
2019.2534     17.78     -11.50     3.6646     5.6705
2019.2562     -0.21     9.35     3.0841     4.9867
2019.2589     3.54     0.52     2.7263     4.5615
2019.2616     2.61     -4.61     2.7287     4.7232
2019.2644     1.99     -2.47     3.3943     5.4058
2019.2671     -7.16     -9.23     3.1860     5.1820
2019.2699     -2.11     1.74     3.3486     5.3191
2019.2726     6.72     -2.95     3.1264     5.1496
2019.2753     3.60     5.65     3.0847     5.0635
2019.2781     2.52     5.03     3.6322     6.1765
2019.2808     2.60     3.72     3.1891     5.4384
2019.2836     -9.16     3.21     3.5736     5.9064
2019.2863     -5.67     8.72     3.4868     5.9039
2019.2890     -3.45     6.74     3.4351     5.4450
2019.2918     10.86     3.08     3.9647     6.0832
2019.2945     4.32     -0.26     3.9927     6.2357
2019.3027     10.06     -7.14     4.3074     6.4364
2019.3055     2.92     0.57     3.4010     5.1410
2019.3082     11.40     -4.57     3.9595     6.2839
2019.3110     3.10     2.69     3.4931     5.6027
2019.3137     5.93     3.89     3.3235     5.3409
2019.3164     3.61     4.13     3.5476     5.7608
2019.3192     0.97     2.23     3.0769     5.0242
2019.3219     5.81     7.46     3.4154     5.5485
2019.3247     6.11     0.52     3.5209     5.8588
2019.3274     5.06     -0.47     3.2408     5.0844
2019.3301     3.39     3.89     4.2910     6.2441
2019.3329     7.92     -4.58     3.5566     5.6631
2019.3356     5.37     2.44     3.8237     6.3036
2019.3411     9.74     -9.67     3.4962     5.8907
2019.3438     2.46     -1.24     3.5477     5.7616
2019.3466     5.00     -5.22     3.0418     4.8969
2019.3493     3.58     -1.94     3.5765     5.7614
2019.3521     -4.49     6.70     3.4769     5.5136
2019.3548     5.08     -1.80     3.4641     5.7025
2019.3575     4.29     7.88     3.5328     5.8263
2019.3603     -2.11     10.26     3.1264     5.1494
2019.3630     -0.75     -0.43     3.3500     5.5701
2019.3658     0.63     -3.53     3.6035     5.9649
2019.3685     3.39     -0.84     3.0382     5.1461
2019.3712     4.25     -3.50     3.0500     5.2379
2019.3740     5.24     -3.47     3.3491     5.4084
2019.3767     5.27     -0.43     2.8643     4.9159
2019.3795     6.24     -5.33     3.2618     5.5676
2019.3822     1.42     3.27     3.3973     5.6528
2019.3849     7.13     -4.76     3.1760     5.5660
2019.3877     3.92     3.06     3.1264     5.1496
2019.3904     7.23     1.33     3.7066     5.9957
2019.3932     2.14     0.59     3.1269     5.3134
2019.3959     1.88     1.47     3.2184     5.4008
2019.3986     6.08     -0.06     3.2212     5.4041
2019.4014     1.93     -1.35     3.5465     5.8607
2019.4068     1.46     -3.92     2.6235     4.5381
2019.4096     1.46     2.90     3.2413     5.4393
2019.4123     3.30     -0.87     3.7955     6.1239
2019.4151     6.55     5.15     3.4878     5.6562
2019.4178     4.85     -0.14     3.2175     5.2341
2019.4205     8.23     7.23     3.3988     5.9007
2019.4233     1.85     2.60     3.2189     5.4810
2019.4260     4.29     4.09     3.3075     5.4064
2019.4288     3.33     3.12     2.9493     4.9818
2019.4315     0.81     3.13     2.9123     4.9172
2019.4342     3.34     0.85     3.2600     5.2441
2019.4452     3.13     1.94     3.1767     5.3994
2019.4479     0.88     2.58     3.4901     6.0698
2019.4507     -0.40     3.62     3.3954     5.5712
2019.4534     2.95     2.85     2.8631     4.9793
2019.4562     3.00     2.10     3.1291     5.3132
2019.4589     3.09     0.79     3.0856     5.2290
2019.4616     3.42     3.33     3.0382     5.1461
2019.4644     3.63     9.81     3.1733     5.4019
2019.4671     3.12     3.07     2.3325     3.8697
2019.4699     1.04     2.61     3.3964     5.4862
2019.4726     4.58     2.07     2.9931     5.0600
2019.4753     6.26     2.44     3.7133     6.0769
2019.4781     6.12     -5.55     3.4498     5.7471
2019.4808     3.76     2.27     2.9952     5.0601
2019.4836     5.14     0.86     2.6903     4.6550
2019.4863     5.34     -0.80     3.1259     5.0639
2019.4890     7.56     0.64     3.2987     5.4413
2019.4918     5.08     6.72     3.5300     5.9928
2019.4945     5.21     -2.34     3.1264     5.1494
2019.4973     6.84     0.48     2.9952     5.0593
2019.5000     7.43     -0.72     2.8162     4.7262
2019.5027     6.34     -3.23     3.7130     6.4124
2019.5055     8.52     0.47     3.7957     6.1818
2019.5082     6.17     -0.24     3.3969     5.6524
2019.5110     4.58     -0.96     2.6618     4.6012
2019.5137     9.97     6.66     5.1868     9.7759
2019.5164     1.27     1.72     2.3579     4.0343
2019.5247     5.02     -2.00     2.7450     4.7573
2019.5274     4.33     -0.45     3.0864     5.4003
2019.5301     5.41     -1.92     2.4411     4.3377
2019.5329     2.16     0.02     2.5797     4.4491
2019.5438     2.25     1.36     3.7424     6.3795
2019.5466     3.02     6.84     4.3552     7.5330
2019.5493     4.17     2.92     4.0457     6.5423
2019.5521     2.52     4.83     3.4380     5.6592
2019.5548     3.52     -1.58     3.1720     5.2319
2019.5575     1.68     0.29     3.2161     5.3166
2019.5603     3.91     0.02     3.3089     5.5689
2019.5658     1.37     1.93     3.1748     5.3996
2019.5685     3.79     3.41     3.0454     5.2281
2019.5712     1.37     1.74     3.3973     5.6526
2019.5740     4.84     2.31     3.1285     5.2303
2019.5767     2.87     3.20     3.2683     5.5710
2019.5795     6.40     1.33     3.7618     6.0980
2019.5822     4.11     2.34     3.5448     5.9189
2019.5849     1.31     1.91     2.8155     4.8896
2019.5877     2.91     -1.33     2.9501     5.0590
2019.5904     1.50     5.18     3.1282     5.4783
2019.5932     3.66     1.10     3.0373     4.9846
2019.5959     3.13     1.37     2.9518     5.0596
2019.5986     4.60     1.69     3.0838     5.2285
2019.6014     5.92     1.60     3.3603     5.7437
2019.6041     2.70     2.98     3.1767     5.3996
2019.6068     5.45     2.63     3.1720     5.2317
2019.6096     4.20     6.34     3.2198     5.6476
2019.6123     3.41     1.05     3.4887     5.8229
2019.6151     5.91     3.12     3.6747     6.5087
2019.6178     5.83     5.75     3.4896     5.9916
2019.6205     -0.08     -4.83     3.2645     5.7317
2019.6233     2.25     5.34     3.3117     5.8206
2019.6260     3.36     6.91     3.5333     6.4083
2019.6288     2.07     2.84     3.3603     5.7437
2019.6315     5.97     2.94     3.2283     5.5698
2019.6342     2.58     5.41     3.4533     5.9904
2019.6370     0.65     2.71     2.9961     5.2267
2019.6397     4.57     2.63     3.2189     5.4810
2019.6425     3.86     2.47     3.1748     5.3996
2019.6452     2.39     1.77     2.8146     4.7254
2019.6479     0.11     1.08     3.3592     5.8201
2019.6507     1.74     2.38     3.4426     5.9010
2019.6534     2.50     -2.18     3.3514     5.8994
2019.6562     -0.51     -0.76     3.3618     5.9888
2019.6589     2.34     0.24     3.5329     6.4073
2019.6616     1.92     7.35     3.1273     5.3140
2019.6644     4.21     2.36     3.0426     5.0621
2019.6671     3.76     6.43     2.8155     4.8898
2019.6699     0.54     1.17     3.1351     5.2306
2019.6726     3.16     1.37     2.5531     4.3967
2019.6753     2.32     0.05     3.1367     5.2309
2019.6781     3.85     1.14     3.1763     5.3146
2019.6808     2.62     3.15     2.7762     4.8158
2019.6836     2.73     1.09     3.1264     5.1492
2019.6863     2.32     1.00     2.6411     4.5595
2019.6890     4.08     1.76     2.9940     5.1466
2019.6918     3.80     -0.19     3.3963     5.8193
2019.6945     4.05     2.51     3.0373     4.9846
2019.6973     4.09     1.39     3.0421     4.9807
2019.7000     1.16     -5.13     3.4878     5.6564
2019.7027     0.37     1.14     3.5827     5.9941
2019.7055     5.07     3.50     2.9032     4.7288
2019.7082     3.03     -2.83     2.8618     5.0563
2019.7110     2.55     1.43     2.5057     4.3954
2019.7137     2.53     3.31     2.9034     4.8202
2019.7164     2.45     2.92     3.0436     4.8964
2019.7192     2.57     2.38     2.4676     4.2363
2019.7219     1.94     -0.41     2.0802     3.7666
2019.7247     5.12     -1.80     2.2450     3.8179
2019.7274     2.51     -1.43     2.2999     3.9225
2019.7301     2.90     -1.53     2.2456     3.9217
2019.7329     3.40     1.80     2.2465     4.0746
2019.7356     3.88     -1.31     2.4688     4.2364
2019.7384     3.80     -0.01     2.3301     3.9777
2019.7411     4.44     2.60     2.6411     4.5599
2019.7438     0.73     0.64     2.5229     4.3397
2019.7466     2.28     1.55     2.3823     3.9259
2019.7493     3.06     -0.17     2.2456     3.9220
2019.7521     1.36     3.25     2.6388     4.3992
2019.7548     1.61     -1.24     2.5545     4.3965
2019.7575     4.90     6.11     2.5057     4.3945
2019.7603     4.92     0.62     2.7269     4.6564
2019.7630     2.60     2.00     2.5536     4.2388
2019.7658     4.16     2.91     2.2456     3.9212
2019.7685     2.74     1.46     2.5531     4.3967
2019.7712     2.91     1.88     2.7248     4.5610
2019.7740     2.18     0.40     2.5522     4.2388
2019.7767     0.61     -0.33     2.6388     4.3992
2019.7795     6.69     -0.70     2.8621     4.8190
2019.7822     2.28     0.23     2.9935     5.0608
2019.7849     7.14     6.22     3.4859     5.7380
2019.7877     2.26     -1.29     2.8637     4.8197
2019.7904     4.71     -0.37     2.9044     4.7295
2019.7932     1.49     6.11     3.3594     5.5736
2019.7959     2.47     -1.81     2.6054     4.4963
2019.7986     3.15     1.93     2.8162     4.7269
2019.8014     3.91     2.67     2.5048     4.2374
2019.8041     -11.00     9.23     2.8816     4.9163
2019.8068     -2.28     -4.95     3.0491     5.0786
2019.8096     -2.59     -0.09     2.6402     4.3998
2019.8123     1.77     -2.35     2.9498     4.9820
2019.8151     3.49     -7.27     3.5756     5.9909
2019.8178     8.38     -6.76     3.4397     5.7369
2019.8205     -0.37     -2.25     2.7773     4.6579
2019.8233     3.68     2.24     2.5051     4.3031
2019.8260     2.63     2.95     2.8637     4.8190
2019.8288     3.46     5.98     2.9028     4.7295
2019.8315     -3.76     0.03     2.9495     4.9183
2019.8342     -8.09     3.43     3.0871     5.4930
2019.8370     4.32     -2.36     2.7283     4.7237
2019.8397     3.30     3.48     2.7287     4.7230
2019.8425     2.64     9.02     2.7762     4.8165
2019.8452     -2.87     -3.18     2.9139     4.9173
2019.8479     3.19     2.89     2.4579     4.3017
2019.8507     2.69     1.07     2.4579     4.3019
2019.8534     -1.10     2.13     2.6801     4.4715
2019.8562     -0.73     4.30     2.5053     4.5558
2019.8589     0.80     -11.09     2.5940     4.5580
2019.8616     8.12     -4.36     3.0881     5.4001
2019.8644     1.68     -0.86     2.6816     4.7224
2019.8671     0.73     -0.31     2.5037     4.3030
2019.8699     3.53     1.63     2.4579     4.3017
2019.8726     2.10     1.89     2.7293     4.4729
2019.8753     -2.88     5.72     2.3322     4.1367
2019.8781     -7.01     7.08     2.3317     4.2326
2019.8808     -6.97     1.41     2.6041     4.4963
2019.8836     -5.80     10.19     2.7762     4.8165
2019.8863     -1.74     8.24     2.9030     5.0575
2019.8890     1.46     0.04     2.5518     4.3964
2019.8918     4.27     1.80     2.4183     4.2349
2019.8945     3.54     5.05     2.4173     4.3006
2019.8973     4.29     -0.66     2.3317     4.2326
2019.9000     -4.64     4.95     2.6411     4.5593
2019.9027     7.45     -13.22     2.6618     4.6015
2019.9055     -9.30     6.95     2.5509     4.2390
2019.9082     -1.38     -5.51     2.7747     4.5631
2019.9110     10.48     -21.65     2.9139     4.9173
2019.9137     26.00     -15.38     3.1251     5.1486
2019.9164     -1.01     4.61     2.6403     4.6540
2019.9192     8.17     -15.34     3.1291     5.3132
2019.9219     11.87     -13.38     2.7739     4.6580
2019.9247     1.84     0.88     2.7278     4.5620
2019.9274     3.49     3.33     2.4553     4.1401
2019.9301     5.37     0.15     2.4551     4.0506
2019.9329     3.98     1.54     2.5460     4.1428
2019.9356     3.57     -0.06     2.8186     4.4756
2019.9384     4.32     2.57     2.4574     4.1402
2019.9411     3.76     3.39     2.4579     4.0508
2019.9438     2.37     -0.33     2.4164     4.1384
2019.9466     3.30     5.94     2.7676     4.5629
2019.9493     7.64     4.05     2.9522     4.8110
2019.9521     13.76     -14.11     3.2161     5.3158
2019.9548     9.71     -5.34     2.6402     4.3992
2019.9575     10.90     -8.68     2.6403     4.6546
2019.9603     15.77     -1.16     3.4086     5.5997
2019.9630     4.64     -1.91     2.8146     4.7262
2019.9658     12.91     -2.36     3.2180     5.3160
2019.9685     32.62     -23.02     2.8631     4.9796
2019.9712     27.81     -25.22     2.8814     4.8661
2019.9740     20.90     -14.43     2.3323     3.9984
2019.9767     16.56     -11.41     2.9952     5.0601
2019.9795     15.49     -7.29     2.5216     4.3396
2019.9822     17.86     -19.08     2.7450     4.7571
2019.9849     16.83     -16.08     2.6903     4.6556
2019.9877     7.48     4.78     2.7287     4.7235
2019.9904     5.18     4.65     2.6917     4.6554
2019.9932     3.63     1.66     2.3689     4.1377
2019.9959     1.19     1.88     2.7714     4.8886
2019.9986     13.58     -16.04     3.0374     5.3104
2020.0014     1.80     8.45     2.7757     4.8163
2020.0041     -0.21     -7.91     2.6041     4.4957
2020.0068     12.99     -10.11     2.7181     4.7116
2020.0096     8.05     -1.73     2.8264     4.6593
2020.0123     8.10     7.37     3.0850     5.1490
2020.0150     4.43     4.48     2.7444     4.6572
2020.0178     10.29     -2.75     3.0491     5.0786
2020.0205     15.28     6.30     2.8009     4.8639
2020.0232     14.52     6.52     2.9995     4.9837
2020.0260     11.00     -13.20     3.0491     5.0786
2020.0287     2.12     3.78     2.8130     4.7261
2020.0314     1.31     3.60     2.8637     4.8190
2020.0342     -2.57     12.60     2.4054     4.0091
2020.0369     35.78     -16.45     3.2220     5.2429
2020.0396     7.79     -12.20     2.9659     4.9185
2020.0423     7.99     -12.16     2.7422     4.5003
2020.0451     15.91     -9.85     2.8285     4.7594
