#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2019.4123     31.19     0.96     3.7955     6.1239
2019.4151     34.44     6.98     3.4878     5.6562
2019.4178     32.76     1.68     3.2175     5.2341
2019.4205     36.14     9.05     3.3988     5.9007
2019.4233     29.77     4.43     3.2189     5.4810
2019.4260     32.22     5.92     3.3075     5.4064
2019.4288     31.26     4.95     2.9493     4.9818
2019.4315     28.75     4.96     2.9123     4.9172
2019.4342     31.29     2.68     3.2600     5.2441
2019.4452     31.10     3.78     3.1767     5.3994
2019.4479     28.86     4.42     3.4901     6.0698
2019.4507     27.58     5.46     3.3954     5.5712
2019.4534     30.95     4.69     2.8631     4.9793
2019.4562     31.00     3.94     3.1291     5.3132
2019.4589     31.09     2.64     3.0856     5.2290
2019.4616     31.43     5.18     3.0382     5.1461
2019.4644     31.64     11.66     3.1733     5.4019
2019.4671     31.14     4.92     2.3325     3.8697
2019.4699     29.07     4.47     3.3964     5.4862
2019.4726     32.61     3.92     2.9931     5.0600
2019.4753     34.30     4.29     3.7133     6.0769
2019.4781     34.17     -3.69     3.4498     5.7471
2019.4808     31.81     4.12     2.9952     5.0601
2019.4836     33.20     2.72     2.6903     4.6550
2019.4863     33.41     1.06     3.1259     5.0639
2019.4890     35.63     2.50     3.2987     5.4413
2019.4918     33.16     8.59     3.5300     5.9928
2019.4945     33.30     -0.47     3.1264     5.1494
2019.4973     34.93     2.35     2.9952     5.0593
2019.5000     35.53     1.15     2.8162     4.7262
2019.5027     34.44     -1.36     3.7130     6.4124
2019.5055     36.64     2.35     3.7957     6.1818
2019.5082     34.29     1.64     3.3969     5.6524
2019.5110     32.71     0.91     2.6618     4.6012
2019.5137     38.10     8.54     5.1868     9.7759
2019.5164     29.41     3.59     2.3579     4.0343
2019.5247     33.18     -0.12     2.7450     4.7573
2019.5274     32.49     1.43     3.0864     5.4003
2019.5301     33.59     -0.03     2.4411     4.3377
2019.5329     30.35     1.91     2.5797     4.4491
2019.5438     30.46     3.26     3.7424     6.3795
2019.5466     31.23     8.73     4.3552     7.5330
2019.5493     32.39     4.82     4.0457     6.5423
2019.5521     30.75     6.73     3.4380     5.6592
2019.5548     31.75     0.32     3.1720     5.2319
2019.5575     29.92     2.19     3.2161     5.3166
2019.5603     32.15     1.92     3.3089     5.5689
2019.5658     29.63     3.83     3.1748     5.3996
2019.5685     32.05     5.31     3.0454     5.2281
2019.5712     29.65     3.64     3.3973     5.6526
2019.5740     33.12     4.22     3.1285     5.2303
2019.5767     31.16     5.11     3.2683     5.5710
2019.5795     34.69     3.24     3.7618     6.0980
2019.5822     32.41     4.25     3.5448     5.9189
2019.5849     29.61     3.83     2.8155     4.8896
2019.5877     31.22     0.58     2.9501     5.0590
2019.5904     29.82     7.09     3.1282     5.4783
2019.5932     31.98     3.02     3.0373     4.9846
2019.5959     31.46     3.29     2.9518     5.0596
2019.5986     32.94     3.61     3.0838     5.2285
2019.6014     34.27     3.53     3.3603     5.7437
2019.6041     31.06     4.90     3.1767     5.3996
2019.6068     33.81     4.56     3.1720     5.2317
2019.6096     32.57     8.27     3.2198     5.6476
2019.6123     31.78     2.98     3.4887     5.8229
2019.6151     34.29     5.05     3.6747     6.5087
2019.6178     34.22     7.68     3.4896     5.9916
2019.6205     28.31     -2.90     3.2645     5.7317
2019.6233     30.64     7.27     3.3117     5.8206
2019.6260     31.77     8.85     3.5333     6.4083
2019.6288     30.48     4.78     3.3603     5.7437
2019.6315     34.39     4.88     3.2283     5.5698
2019.6342     31.01     7.35     3.4533     5.9904
2019.6370     29.09     4.66     2.9961     5.2267
2019.6397     33.01     4.57     3.2189     5.4810
2019.6425     32.31     4.42     3.1748     5.3996
2019.6452     30.84     3.72     2.8146     4.7254
2019.6479     28.57     3.03     3.3592     5.8201
2019.6507     30.20     4.34     3.4426     5.9010
2019.6534     30.97     -0.23     3.3514     5.8994
2019.6562     27.97     1.19     3.3618     5.9888
2019.6589     30.83     2.20     3.5329     6.4073
2019.6616     30.41     9.31     3.1273     5.3140
2019.6644     32.71     4.32     3.0426     5.0621
2019.6671     32.26     8.39     2.8155     4.8898
2019.6699     29.05     3.14     3.1351     5.2306
2019.6726     31.67     3.33     2.5531     4.3967
2019.6753     30.84     2.01     3.1367     5.2309
2019.6781     32.38     3.11     3.1763     5.3146
2019.6808     31.16     5.11     2.7762     4.8158
2019.6836     31.28     3.06     3.1264     5.1492
2019.6863     30.87     2.97     2.6411     4.5595
2019.6890     32.64     3.74     2.9940     5.1466
2019.6918     32.36     1.78     3.3963     5.8193
2019.6945     32.62     4.49     3.0373     4.9846
2019.6973     32.67     3.36     3.0421     4.9807
2019.7000     29.75     -3.15     3.4878     5.6564
2019.7027     28.96     3.12     3.5827     5.9941
2019.7055     33.67     5.48     2.9032     4.7288
2019.7082     31.63     -0.84     2.8618     5.0563
2019.7110     31.16     3.41     2.5057     4.3954
2019.7137     31.14     5.30     2.9034     4.8202
2019.7164     31.07     4.91     3.0436     4.8964
2019.7192     31.20     4.37     2.4676     4.2363
2019.7219     30.57     1.58     2.0802     3.7666
2019.7247     33.76     0.20     2.2450     3.8179
2019.7274     31.15     0.57     2.2999     3.9225
2019.7301     31.55     0.47     2.2456     3.9217
2019.7329     32.06     3.80     2.2465     4.0746
2019.7356     32.55     0.69     2.4688     4.2364
2019.7384     32.47     1.99     2.3301     3.9777
2019.7411     33.13     4.60     2.6411     4.5599
2019.7438     29.42     2.65     2.5229     4.3397
2019.7466     30.98     3.56     2.3823     3.9259
2019.7493     31.77     1.84     2.2456     3.9220
2019.7521     30.07     5.25     2.6388     4.3992
2019.7548     30.33     0.76     2.5545     4.3965
2019.7575     33.62     8.12     2.5057     4.3945
2019.7603     33.65     2.63     2.7269     4.6564
2019.7630     31.34     4.02     2.5536     4.2388
2019.7658     32.90     4.93     2.2456     3.9212
2019.7685     31.48     3.48     2.5531     4.3967
2019.7712     31.66     3.90     2.7248     4.5610
2019.7740     30.94     2.42     2.5522     4.2388
2019.7767     29.38     1.69     2.6388     4.3992
2019.7795     35.46     1.33     2.8621     4.8190
2019.7822     31.06     2.25     2.9935     5.0608
2019.7849     35.93     8.25     3.4859     5.7380
2019.7877     31.05     0.73     2.8637     4.8197
2019.7904     33.51     1.66     2.9044     4.7295
2019.7932     30.30     8.14     3.3594     5.5736
2019.7959     31.29     0.22     2.6054     4.4963
2019.7986     31.97     3.97     2.8162     4.7269
2019.8014     32.73     4.70     2.5048     4.2374
2019.8041     17.84     11.27     2.8816     4.9163
2019.8068     26.56     -2.91     3.0491     5.0786
2019.8096     26.26     1.95     2.6402     4.3998
2019.8123     30.62     -0.31     2.9498     4.9820
2019.8151     32.35     -5.23     3.5756     5.9909
2019.8178     37.24     -4.72     3.4397     5.7369
2019.8205     28.51     -0.21     2.7773     4.6579
2019.8233     32.56     4.29     2.5051     4.3031
2019.8260     31.52     5.00     2.8637     4.8190
2019.8288     32.35     8.03     2.9028     4.7295
2019.8315     25.14     2.08     2.9495     4.9183
2019.8342     20.81     5.49     3.0871     5.4930
2019.8370     33.23     -0.30     2.7283     4.7237
2019.8397     32.22     5.53     2.7287     4.7230
2019.8425     31.56     11.07     2.7762     4.8165
2019.8452     26.06     -1.13     2.9139     4.9173
2019.8479     32.13     4.95     2.4579     4.3017
2019.8507     31.63     3.13     2.4579     4.3019
2019.8534     27.85     4.19     2.6801     4.4715
2019.8562     28.23     6.36     2.5053     4.5558
2019.8589     29.77     -9.02     2.5940     4.5580
2019.8616     37.09     -2.29     3.0881     5.4001
2019.8644     30.66     1.21     2.6816     4.7224
2019.8671     29.72     1.76     2.5037     4.3030
2019.8699     32.52     3.71     2.4579     4.3017
2019.8726     31.09     3.96     2.7293     4.4729
2019.8753     26.12     7.79     2.3322     4.1367
2019.8781     22.00     9.16     2.3317     4.2326
2019.8808     22.05     3.48     2.6041     4.4963
2019.8836     23.22     12.27     2.7762     4.8165
2019.8863     27.29     10.32     2.9030     5.0575
2019.8890     30.50     2.13     2.5518     4.3964
2019.8918     33.31     3.88     2.4183     4.2349
2019.8945     32.59     7.13     2.4173     4.3006
2019.8973     33.34     1.43     2.3317     4.2326
2019.9000     24.43     7.04     2.6411     4.5593
2019.9027     36.52     -11.13     2.6618     4.6015
2019.9055     19.78     9.05     2.5509     4.2390
2019.9082     27.71     -3.41     2.7747     4.5631
2019.9110     39.57     -19.55     2.9139     4.9173
2019.9137     55.10     -13.29     3.1251     5.1486
2019.9164     28.09     6.71     2.6403     4.6540
2019.9192     37.28     -13.24     3.1291     5.3132
2019.9219     40.99     -11.28     2.7739     4.6580
2019.9247     30.96     2.99     2.7278     4.5620
2019.9274     32.62     5.43     2.4553     4.1401
2019.9301     34.51     2.25     2.4551     4.0506
2019.9329     33.12     3.65     2.5460     4.1428
2019.9356     32.72     2.05     2.8186     4.4756
2019.9384     33.48     4.68     2.4574     4.1402
2019.9411     32.92     5.50     2.4579     4.0508
2019.9438     31.54     1.79     2.4164     4.1384
2019.9466     32.47     8.05     2.7676     4.5629
2019.9493     36.82     6.17     2.9522     4.8110
2019.9521     42.94     -11.99     3.2161     5.3158
2019.9548     38.90     -3.22     2.6402     4.3992
2019.9575     40.10     -6.55     2.6403     4.6546
2019.9603     44.98     0.96     3.4086     5.5997
2019.9630     33.85     0.21     2.8146     4.7262
2019.9658     42.13     -0.24     3.2180     5.3160
2019.9685     61.85     -20.89     2.8631     4.9796
2019.9712     57.04     -23.09     2.8814     4.8661
2019.9740     50.14     -12.30     2.3323     3.9984
2019.9767     45.81     -9.27     2.9952     5.0601
2019.9795     44.75     -5.15     2.5216     4.3396
2019.9822     47.12     -16.94     2.7450     4.7571
2019.9849     46.09     -13.95     2.6903     4.6556
2019.9877     36.75     6.91     2.7287     4.7235
2019.9904     34.46     6.79     2.6917     4.6554
2019.9932     32.92     3.80     2.3689     4.1377
2019.9959     30.49     4.02     2.7714     4.8886
2019.9986     42.88     -13.90     3.0374     5.3104
2020.0014     31.11     10.59     2.7757     4.8163
2020.0041     29.10     -5.76     2.6041     4.4957
2020.0068     42.31     -7.96     2.7181     4.7116
2020.0096     37.38     0.42     2.8264     4.6593
2020.0123     37.43     9.52     3.0850     5.1490
2020.0150     33.77     6.64     2.7444     4.6572
2020.0178     39.63     -0.60     3.0491     5.0786
2020.0205     44.63     8.46     2.8009     4.8639
2020.0232     43.88     8.67     2.9995     4.9837
2020.0260     40.37     -11.04     3.0491     5.0786
2020.0287     31.49     5.94     2.8130     4.7261
2020.0314     30.68     5.77     2.8637     4.8190
2020.0342     26.81     14.76     2.4054     4.0091
2020.0369     65.17     -14.29     3.2220     5.2429
2020.0396     37.19     -10.04     2.9659     4.9185
2020.0423     37.39     -9.99     2.7422     4.5003
2020.0451     45.32     -7.68     2.8285     4.7594
2020.0478     42.97     -10.47     2.7422     4.4994
2020.0505     36.61     19.57     2.9979     4.9834
2020.0533     35.11     20.95     2.9986     4.8230
2020.0560     38.10     6.45     2.2781     3.8868
2020.0587     39.70     11.54     2.8279     4.6593
2020.0615     38.17     15.37     2.6602     4.3439
2020.0642     41.27     12.45     2.9126     4.9810
2020.0669     34.01     7.82     2.8640     4.8912
2020.0697     30.32     3.60     2.5229     4.3397
2020.0724     32.95     5.13     2.3831     4.0783
2020.0751     33.16     4.99     2.4679     4.0802
2020.0779     32.58     4.67     2.4676     4.2363
2020.0806     46.22     5.78     3.0378     4.9846
2020.0833     50.94     -2.27     2.6605     4.6018
2020.0861     49.57     -1.25     2.7186     4.6040
2020.0888     42.92     10.17     2.8285     4.7594
2020.0915     28.53     0.18     2.6598     4.4981
2020.0943     48.70     -3.15     2.5790     4.3421
2020.0970     37.50     8.03     2.8294     4.9149
2020.0997     51.35     -15.44     2.8816     4.9163
2020.1025     48.08     -8.58     3.1027     5.1786
2020.1052     43.65     9.76     2.8821     4.7607
2020.1079     40.41     16.81     2.6917     4.6561
2020.1107     43.20     8.90     3.1020     5.3352
2020.1134     28.69     11.01     2.8273     4.8180
2020.1161     33.53     2.42     2.6054     4.4966
2020.1189     33.82     4.37     2.9507     5.1436
2020.1216     33.62     5.84     2.7742     4.7252
2020.1243     34.16     6.72     2.6888     4.4013
2020.1270     36.49     10.08     3.0399     5.1469
2020.1298     52.26     -7.10     2.8793     4.7612
2020.1325     39.86     2.11     3.0195     5.0225
2020.1352     29.19     6.00     2.9659     5.1743
2020.1380     24.95     5.83     2.8807     4.7607
2020.1407     24.87     12.06     2.9991     5.0774
2020.1434     32.07     -10.03     2.9644     4.9181
2020.1462     43.04     -11.21     3.4054     5.3439
2020.1489     24.11     2.04     3.0483     4.9212
2020.1516     29.03     6.92     2.7430     4.6575
2020.1544     41.50     -2.65     2.7989     4.7595
2020.1571     41.89     15.81     3.0852     5.0799
2020.1598     33.28     -4.84     3.0210     5.0216
2020.1626     29.64     13.49     2.8271     4.7594
2020.1653     38.71     -1.56     2.8822     4.9164
2020.1680     35.00     -8.25     3.1869     5.3376
2020.1708     31.97     -1.53     3.1724     5.2415
2020.1735     37.81     -8.20     3.0507     5.0791
2020.1762     45.33     -9.00     2.8815     4.7610
2020.1790     51.56     -15.58     2.9374     4.8674
2020.1817     64.04     -13.59     3.4454     5.6633
2020.1844     58.02     -12.65     3.1586     5.2843
2020.1872     35.92     -0.47     3.0832     4.8256
2020.1899     57.64     -14.62     3.0507     5.0794
2020.1926     54.33     -1.90     3.3964     5.4091
2020.1954     47.14     -7.66     3.2705     5.2447
2020.1981     25.19     8.53     3.2711     5.3401
2020.2008     34.72     -8.69     3.0201     4.8702
2020.2036     46.46     -6.48     3.4078     5.4445
2020.2063     40.99     10.50     3.7142     6.0209
2020.2090     50.68     -7.82     3.4599     5.5509
2020.2117     38.17     0.79     3.2719     5.4982
2020.2145     50.60     3.52     3.4952     5.6645
2020.2172     44.48     1.42     2.8265     4.6595
2020.2199     42.90     -5.75     3.0195     5.0225
2020.2227     36.81     3.14     3.1719     5.1507
2020.2254     37.13     9.65     2.9117     4.8200
2020.2281     34.66     7.21     3.0857     4.9853
2020.2309     38.62     6.75     2.9986     4.8230
2020.2336     36.73     9.56     3.1719     5.1507
2020.2363     35.51     8.15     2.6897     4.5606
2020.2391     71.77     6.29     3.4643     5.7584
2020.2418     60.64     -20.97     3.1019     5.0246
2020.2445     52.58     -0.96     3.1034     5.0250
2020.2473     51.03     -1.87     3.1339     5.0811
2020.2500     46.34     8.84     2.9992     4.9198
2020.2527     47.78     4.80     3.4952     5.6645
2020.2555     54.97     -17.29     3.2429     5.4404
2020.2582     31.95     -1.34     3.3227     5.1855
2020.2609     35.64     -0.34     3.1853     5.3376
2020.2637     42.61     5.55     3.5785     5.5075
2020.2664     43.10     5.85     3.0195     4.7658
2020.2691     35.02     5.96     3.0469     4.6667
2020.2719     39.17     -11.88     2.9644     4.9185
2020.2746     42.76     6.34     3.1027     5.1789
2020.2773     36.83     9.58     3.1710     4.9894
2020.2801     40.33     6.56     3.0841     4.9860
2020.2828     35.04     12.60     3.0832     4.8246
2020.2855     35.44     10.98     2.8613     4.6603
2020.2883     37.12     8.32     2.7745     4.5012
2020.2910     33.77     11.94     2.8279     4.6593
2020.2937     37.70     10.15     3.1042     5.1789
2020.2964     32.75     7.17     3.1339     5.0811
2020.2992     30.84     -2.72     3.3564     5.4078
2020.3019     20.38     -6.17     3.4855     5.5741
2020.3046     47.10     -14.67     3.4408     5.5728
2020.3074     55.04     1.47     3.3235     5.3409
2020.3101     47.72     -6.96     3.3084     5.2463
2020.3128     37.09     7.18     2.8592     4.5657
2020.3156     37.60     7.29     3.0385     4.8970
2020.3183     37.12     8.51     2.6394     4.2408
2020.3210     37.28     7.60     2.7739     4.4032
2020.3238     37.20     7.39     2.7754     4.4032
2020.3265     35.27     -2.32     2.8620     4.5042
2020.3292     33.44     5.99     3.0857     4.9853
2020.3320     35.86     12.78     3.0390     4.9856
2020.3347     34.92     11.81     2.9971     4.8223
2020.3374     31.24     3.99     3.4839     5.7379
2020.3402     35.51     13.27     3.5731     5.9057
2020.3429     36.08     12.63     3.1875     5.4388
2020.3456     33.05     6.10     3.4850     5.5735
2020.3484     37.73     -6.13     3.1353     5.3358
2020.3511     51.94     -2.81     3.5300     5.6653
2020.3538     34.72     5.14     3.1719     5.1508
2020.3566     33.24     6.14     2.9992     4.9198
2020.3593     33.71     6.62     3.0491     5.0786
2020.3620     36.29     9.08     3.1347     5.2404
2020.3648     27.17     8.40     3.3972     5.5715
2020.3675     35.02     8.61     3.2203     5.2429
2020.3702     35.64     6.48     2.6902     4.4007
2020.3730     36.72     10.31     3.2220     5.2437
2020.3757     35.41     3.40     3.2153     5.1521
2020.3784     38.00     2.64     3.0483     4.9212
2020.3811     38.08     7.77     3.4436     5.6630
2020.3839     31.21     8.34     3.0491     5.0786
2020.3866     34.64     6.07     3.3951     5.5018
2020.3893     36.40     7.02     3.4820     5.7379
2020.3921     33.52     9.61     3.0872     5.2393
2020.3948     31.79     8.66     3.6209     5.9922
2020.3975     36.97     9.80     3.3102     5.5698
2020.4003     30.73     2.93     3.3057     5.4071
2020.4030     38.83     3.58     2.9117     4.8204
2020.4057     37.61     5.59     2.7760     4.5013
2020.4085     37.67     6.17     3.2189     5.4810
2020.4112     38.12     5.70     3.4859     5.7377
2020.4139     36.00     12.43     2.9476     4.8936
2020.4167     35.63     6.66     2.9509     4.9821
2020.4194     34.72     11.58     3.0010     5.2373
2020.4221     33.84     8.16     3.5295     5.8241
2020.4249     39.78     7.96     2.6605     4.6015
2020.4276     35.00     7.09     2.6054     4.4966
2020.4303     35.37     4.33     3.0001     5.0772
2020.4331     32.02     7.76     3.2161     5.3158
2020.4358     34.17     7.48     3.0391     5.3109
2020.4385     36.50     7.42     3.4908     5.8239
2020.4413     35.61     7.23     3.0857     4.9853
2020.4440     36.04     8.08     2.7437     4.7570
2020.4467     38.15     8.54     3.0365     5.1460
2020.4495     34.96     5.95     3.2636     5.5676
2020.4522     36.26     4.53     3.1767     5.4007
2020.4549     34.89     5.55     2.8630     4.8914
2020.4577     37.09     5.85     3.2180     5.3160
2020.4604     37.68     9.58     2.9028     4.7287
2020.4631     32.12     6.65     3.3983     5.8194
2020.4658     36.23     6.80     3.1259     5.0641
2020.4686     37.01     7.16     3.0838     4.8977
2020.4713     35.44     9.84     2.4676     4.2363
2020.4740     36.04     4.86     2.5222     4.2381
2020.4768     36.18     6.03     3.0382     5.1468
2020.4795     35.65     8.00     2.8294     4.9149
2020.4822     38.73     5.64     3.4426     5.9029
2020.4850     36.79     7.68     3.1742     5.2413
2020.4877     37.16     6.43     2.7777     4.8166
2020.4904     37.38     7.81     3.3074     5.6500
2020.4932     37.22     7.02     3.5805     5.9942
2020.4959     37.89     7.73     3.4417     5.7369
2020.4986     38.50     7.68     3.5836     6.1650
2020.5014     36.83     9.01     3.2171     5.4818
2020.5041     35.41     8.89     3.3060     5.4034
2020.5068     35.60     7.41     3.3084     5.4828
2020.5096     34.46     6.22     3.2143     5.3167
2020.5123     34.32     7.13     3.2143     5.3157
2020.5150     35.01     5.39     2.7753     4.6584
2020.5178     35.01     8.80     3.1255     5.3131
2020.5205     36.33     3.79     3.5771     5.8264
2020.5232     36.28     6.24     2.7435     4.5003
2020.5260     38.93     10.42     3.2180     5.3150
2020.5287     37.44     6.68     3.0390     4.9846
2020.5314     35.25     6.58     3.3056     5.3184
2020.5342     35.37     7.74     3.0833     5.1484
2020.5369     38.28     8.19     3.1736     5.1516
2020.5396     36.95     6.58     3.2609     5.4050
2020.5423     33.29     10.69     2.8637     4.8190
2020.5451     34.14     4.82     3.1273     5.3132
2020.5478     35.26     6.58     2.9514     4.9821
2020.5505     35.76     8.21     2.8646     4.9789
2020.5533     34.99     5.95     2.7771     4.7260
2020.5560     34.69     7.59     3.2161     5.3158
2020.5587     34.29     5.80     3.2160     5.2339
2020.5615     36.09     6.01     3.0821     4.8969
2020.5642     35.68     6.11     3.1264     5.1494
2020.5669     38.42     5.76     3.3084     5.4828
2020.5697     37.99     6.24     3.3088     5.4838
2020.5724     38.29     8.01     3.8041     6.4148
2020.5751     39.59     10.00     3.3495     5.7340
2020.5779     35.46     3.41     2.9498     4.9823
2020.5806     33.51     12.26     4.0265     6.7609
2020.5833     33.83     5.32     3.5295     5.8234
2020.5861     37.72     -0.83     4.1160     6.9357
2020.5888     36.16     1.86     3.2636     5.5685
2020.5915     35.66     6.67     3.0010     5.2366
2020.5943     36.64     3.86     3.6658     6.2423
2020.5970     39.71     3.02     3.4854     5.9886
2020.5997     36.96     1.65     3.4002     5.8194
2020.6025     33.74     6.81     3.1724     5.2415
2020.6052     34.39     7.90     3.5801     5.9069
2020.6079     35.63     7.23     3.0386     5.2287
2020.6107     36.83     3.90     3.4887     5.8238
2020.6134     36.07     1.83     3.2180     5.3156
2020.6161     36.23     5.85     3.1733     5.4022
2020.6189     35.90     7.67     3.1273     5.3132
2020.6216     36.47     3.44     3.3065     5.4844
2020.6243     36.22     7.93     3.1291     5.3124
2020.6270     35.38     4.90     3.1255     4.9870
2020.6298     35.48     4.73     3.0399     5.1469
2020.6325     35.09     4.46     2.7739     4.4038
2020.6352     35.29     7.91     3.1246     5.1486
2020.6380     35.00     9.55     2.9489     4.8206
2020.6407     33.35     6.54     3.5291     5.7401
2020.6434     34.91     4.04     3.2591     5.4058
2020.6462     35.47     8.14     3.3514     5.4859
2020.6489     36.60     9.72     3.3065     5.4827
2020.6516     33.67     8.31     3.2609     5.4053
2020.6544     36.46     8.74     3.2612     5.4812
2020.6571     35.65     6.86     3.4855     5.5752
2020.6598     34.59     9.65     2.9979     4.9834
2020.6626     34.91     4.42     3.3983     5.7361
2020.6653     36.00     2.77     3.6220     5.9072
2020.6680     37.22     9.29     3.3065     5.4836
2020.6708     34.66     3.23     3.4369     5.5733
2020.6735     34.20     6.16     3.1355     5.0812
2020.6762     37.20     7.96     3.2627     5.4051
2020.6790     33.93     5.53     3.1733     5.0830
2020.6817     33.93     5.53     3.2180     5.3158
2020.6844     35.76     7.07     3.3491     5.4074
2020.6872     35.76     3.66     2.9501     4.8218
2020.6899     34.75     10.45     3.2603     5.3171
2020.6926     35.99     3.14     3.5320     5.9036
2020.6954     34.27     6.74     3.3973     5.6517
2020.6981     31.88     6.21     3.2585     5.3168
2020.7008     35.34     7.17     2.8621     4.8190
2020.7036     34.72     4.19     3.3519     5.5691
2020.7063     35.55     7.21     2.9494     4.8220
2020.7090     36.74     5.77     3.2143     5.3159
2020.7117     37.31     7.98     3.0491     5.0791
2020.7145     35.53     7.59     3.0373     4.9846
2020.7172     36.07     5.24     2.8637     4.8190
2020.7199     35.64     7.23     2.8623     4.6604
2020.7227     36.15     7.34     2.9995     4.9835
2020.7254     34.23     5.79     3.1273     4.9866
2020.7281     33.30     4.44     3.2586     4.9916
2020.7309     33.78     3.41     2.7753     4.6584
2020.7336     33.18     3.09     2.6054     4.4963
2020.7363     35.37     8.88     2.7422     4.5000
2020.7391     33.10     2.89     3.3051     5.2359
2020.7418     37.30     8.54     2.9497     4.6627
2020.7445     34.24     7.49     2.8621     4.8187
2020.7473     33.94     5.91     3.5274     5.4123
2020.7500     28.54     1.69     3.0838     4.9220
2020.7527     32.30     2.90     2.9968     4.6645
2020.7555     32.11     9.49     2.8294     4.9149
2020.7582     36.07     6.95     2.7753     4.6575
2020.7609     33.36     8.81     3.1742     5.2415
2020.7637     32.94     8.91     3.1736     5.1506
2020.7664     36.44     9.49     3.2153     5.1513
2020.7691     35.13     9.77     2.8607     4.5659
2020.7719     34.98     8.60     2.9044     4.7295
2020.7746     36.34     9.47     2.8622     4.5666
2020.7773     33.57     5.45     2.6888     4.4006
2020.7801     37.84     9.80     2.6039     4.2401
2020.7828     36.03     6.37     2.9505     4.8216
2020.7855     34.98     12.01     2.7748     4.8158
2020.7883     37.76     7.70     2.8616     4.7273
2020.7910     37.37     9.32     2.9491     4.5682
2020.7937     33.12     4.40     2.7745     4.5006
2020.7964     34.56     3.96     3.2203     5.2429
2020.7992     34.80     11.78     3.1719     5.1508
2020.8019     40.99     5.95     2.6046     4.3426
2020.8046     36.44     7.79     2.7754     4.4032
2020.8074     35.77     9.15     3.0359     4.7335
2020.8101     34.05     4.23     2.5531     4.3969
2020.8128     30.95     13.77     2.9986     4.8230
2020.8156     36.91     10.16     2.9505     4.8211
2020.8183     32.72     4.51     2.6888     4.4006
2020.8210     33.49     8.46     2.8621     4.8187
2020.8238     37.67     9.38     3.2156     5.2340
2020.8265     36.87     7.50     2.5522     4.2391
2020.8292     35.42     3.02     2.8607     4.5666
2020.8320     30.87     3.53     2.7435     4.5009
2020.8347     37.27     5.70     2.9489     4.8215
2020.8374     34.21     6.35     3.1733     5.0818
2020.8402     42.07     3.34     2.8002     4.7595
2020.8429     31.86     10.38     3.0872     5.2390
2020.8456     37.52     1.96     3.0491     5.0786
2020.8484     34.75     11.01     3.0855     5.2387
2020.8511     34.15     9.18     2.6912     4.6561
2020.8538     36.27     7.37     2.8621     4.8190
2020.8566     35.87     5.58     2.7762     4.5632
2020.8593     35.71     6.68     2.6388     4.3992
2020.8620     35.74     4.60     2.7278     4.5617
2020.8648     37.12     8.50     2.7263     4.5615
2020.8675     36.46     6.09     2.5522     4.2393
2020.8702     37.03     6.78     2.8137     4.5643
2020.8730     35.99     7.31     3.5416     5.2439
2020.8784     38.91     4.16     3.0866     5.1485
2020.8811     29.88     -3.32     2.9984     4.6652
2020.8839     36.39     3.99     2.9987     4.8234
2020.8866     42.37     -11.17     3.0866     5.1480
2020.8893     48.93     -15.22     2.9109     4.6618
2020.8921     45.89     14.98     3.3776     5.5495
2020.8948     43.89     -9.89     3.0498     4.9206
2020.8975     48.30     -17.63     2.9644     4.9187
2020.9003     38.70     0.90     2.9109     4.6618
2020.9030     35.29     5.45     2.7269     4.4011
2020.9057     30.90     9.97     2.6897     4.4000
2020.9085     33.35     4.64     2.9489     4.8224
2020.9112     37.08     9.25     2.6895     4.4993
2020.9139     28.58     9.84     4.0767     6.0875
2020.9167     37.11     5.85     2.9943     4.8952
2020.9194     37.98     -10.25     3.1339     5.0816
2020.9221     52.63     -6.07     3.0483     4.9205
2020.9249     38.01     -4.18     3.0483     4.9212
2020.9276     50.10     -2.08     2.8264     4.6593
2020.9303     33.42     9.77     2.4688     4.2370
2020.9331     37.81     -1.00     2.7747     4.5631
2020.9358     35.58     5.70     2.7430     4.6562
2020.9385     36.09     5.82     2.7263     4.5619
2020.9413     40.12     -0.68     2.7434     4.6036
2020.9440     27.30     6.34     2.8271     4.7587
2020.9467     53.14     -20.92     2.8801     4.7609
2020.9495     52.69     -15.34     2.8280     4.9155
2020.9522     49.35     -16.64     2.7989     4.7583
2020.9549     54.55     -17.02     3.1362     5.4938
2020.9577     59.79     -13.02     2.9977     4.9200
2020.9604     59.03     -26.63     2.8807     4.7612
2020.9631     51.78     -13.84     3.0855     5.2382
2020.9658     41.34     -9.13     2.6598     4.4985
2020.9686     36.32     7.00     2.5210     4.2379
2020.9713     37.51     7.26     2.7263     4.5615
2020.9740     39.56     11.88     2.5204     4.3393
2020.9768     46.75     -1.88     2.6067     4.4958
2020.9795     47.45     -3.62     2.9995     4.9842
2020.9822     45.39     8.43     2.8265     4.6599
2020.9850     32.58     2.39     2.7444     4.6562
2020.9877     42.28     1.87     2.6917     4.6554
2020.9904     46.66     3.03     2.8273     4.8173
2020.9932     42.54     -2.61     2.6911     4.5609
2020.9959     52.36     -11.81     2.6596     4.4502
2020.9986     46.52     -16.51     2.8585     4.8661
2021.0014     33.76     9.47     2.5204     4.3390
2021.0041     37.79     -2.14     2.5531     4.3973
2021.0068     39.32     0.66     2.5229     4.3391
2021.0096     35.86     -2.00     2.5790     4.3410
2021.0123     59.44     -8.55     2.6054     4.4963
