#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2017.4068     0.44     0.63     3.7193     4.4702
2017.4096     1.17     -3.39     3.8605     4.7210
2017.4123     -1.59     -3.38     3.7870     4.6397
2017.4151     -2.91     -1.78     4.2124     5.0892
2017.4178     -3.57     -4.09     4.4227     5.3104
2017.4205     -4.29     -6.16     4.4125     5.3889
2017.4233     -2.33     -2.66     4.3001     5.2711
2017.4260     5.62     1.46     4.3724     5.2947
2017.4288     -0.09     -2.22     4.0848     4.8151
2017.4315     3.32     -3.36     4.1461     5.0071
2017.4342     0.30     1.80     4.5785     5.5497
2017.4370     -1.86     -1.73     4.0226     4.8819
2017.4397     -0.71     -5.57     4.1635     5.0266
2017.4425     -2.04     -1.44     4.1431     4.9974
2017.4452     -1.63     -0.22     4.0580     5.0038
2017.4479     -0.44     -2.84     3.9937     4.7794
2017.4507     -1.48     -2.94     3.3325     4.1729
2017.4534     0.14     -0.75     3.7678     4.6894
2017.4562     -0.78     -2.10     3.7433     4.6169
2017.4589     -0.22     -0.91     3.5961     4.4685
2017.4616     0.70     -0.93     3.5671     4.3900
2017.4644     -1.25     0.33     3.8415     4.6985
2017.4671     -1.28     -4.30     3.5219     4.2989
2017.4699     1.16     -0.57     4.0518     4.8494
2017.4726     1.82     -1.38     3.8909     4.7247
2017.4753     -1.08     -1.63     3.6972     4.5210
2017.4781     2.20     -2.73     3.8511     4.7425
2017.4808     -0.47     -2.20     3.9633     4.8518
2017.4836     0.74     -2.73     3.9173     4.6832
2017.4863     -1.37     -3.08     3.6031     4.4013
2017.4890     -0.48     -1.18     4.1011     4.9494
2017.4918     -0.86     -2.09     3.7435     4.5011
2017.4945     1.76     -4.90     4.0757     4.8359
2017.4973     1.22     -4.15     3.8140     4.6283
2017.5000     -0.11     -0.91     3.7042     4.5247
2017.5027     0.86     1.79     3.7415     4.5357
2017.5055     2.37     -1.92     3.5801     4.3713
2017.5082     0.87     -0.89     3.7415     4.5357
2017.5110     -0.54     0.21     4.2649     5.1176
2017.5137     0.10     -1.96     4.1146     4.8900
2017.5164     -0.49     -1.85     3.8641     4.6554
2017.5192     1.34     0.80     3.7989     4.5748
2017.5219     -3.78     -1.38     3.8022     4.6480
2017.5247     -1.06     1.38     3.7613     4.6010
2017.5274     1.26     -1.06     3.6605     4.4722
2017.5301     0.16     0.12     4.2003     5.0362
2017.5329     0.34     -4.93     4.2520     5.2086
2017.5356     -1.46     -1.04     4.7105     5.7056
2017.5384     -0.56     -0.77     3.7621     4.6012
2017.5411     2.97     -4.93     4.7062     5.7050
2017.5438     -2.27     -0.96     3.4320     4.2240
2017.5466     0.46     0.77     4.1405     5.0712
2017.5493     0.03     -2.11     3.9553     4.8725
2017.5521     0.59     -0.92     3.5292     4.3886
2017.5548     1.14     -0.63     3.9462     4.7541
2017.5575     0.77     1.00     3.8007     4.6467
2017.5603     -0.36     -1.10     3.6408     4.4468
2017.5630     0.58     -0.66     3.7096     4.5642
2017.5658     1.17     1.15     4.1688     5.0743
2017.5685     -1.63     1.27     4.4977     5.4403
2017.5712     -2.32     -1.36     4.3216     5.2977
2017.5740     -3.50     -1.42     4.4175     5.4568
2017.5767     -2.09     -3.71     4.4287     5.4713
2017.5795     -2.38     -0.68     3.7809     4.6218
2017.5822     -0.92     -2.20     4.3445     5.3639
2017.5849     -4.02     -0.38     4.0088     4.9792
2017.5877     0.17     4.60     3.9706     4.8600
2017.5904     -3.01     2.65     4.2639     5.1939
2017.5932     -0.65     -0.81     5.3436     6.5030
2017.5959     -0.33     -0.42     4.0252     4.9673
2017.5986     -1.40     -1.58     3.9585     4.7891
2017.6014     -1.43     -1.31     4.2378     5.1578
2017.6041     -0.51     -0.43     3.9687     4.8550
2017.6068     0.21     -3.28     3.7792     4.5777
2017.6096     -0.07     -0.24     3.7425     4.5361
2017.6123     -0.66     -0.27     4.2838     5.1756
2017.6151     -1.22     -0.87     4.1951     5.0998
2017.6178     -1.08     1.16     3.9602     4.7736
2017.6205     -0.80     -0.11     3.8374     4.6971
2017.6233     -1.87     -0.38     4.3220     5.2982
2017.6260     -3.48     0.41     4.5234     5.6237
2017.6288     0.50     0.47     4.7071     5.7055
2017.6315     -0.39     -2.03     4.1499     5.0194
2017.6342     -1.21     2.80     3.9717     4.8608
2017.6370     -1.55     -1.48     3.6953     4.5200
2017.6397     -1.54     -0.44     3.9058     4.7213
2017.6425     1.18     -0.95     4.4619     5.4739
2017.6452     -1.80     -0.52     4.0304     4.8999
2017.6479     -2.71     0.53     3.8823     4.6752
2017.6507     -2.88     0.83     4.4115     5.3688
2017.6534     1.05     1.00     3.5662     4.3895
2017.6562     -1.55     0.69     4.2198     5.1706
2017.6589     -1.73     0.99     3.7673     4.6892
2017.6616     -2.91     5.09     4.0067     4.9438
2017.6644     -0.73     3.86     3.7269     4.5938
2017.6671     -1.81     1.21     4.0021     4.9317
2017.6699     -2.42     -1.07     3.9217     4.7977
2017.6726     -3.93     -0.95     4.2976     5.3091
2017.6753     -2.36     0.30     3.8615     4.7559
2017.6781     -5.19     -0.04     4.2987     5.2329
2017.6808     -3.88     0.41     3.8051     4.6923
2017.6836     -0.51     0.28     4.4197     5.4577
2017.6863     -0.02     2.00     4.2892     5.2958
2017.6890     -2.38     -0.64     3.8002     4.7239
2017.6918     -0.24     -2.49     4.1078     4.9968
2017.6945     -0.07     -0.14     3.8370     4.6966
2017.6973     0.53     0.04     3.3811     4.2686
2017.7000     -2.73     -1.10     4.5251     5.6645
2017.7027     -1.23     1.74     4.2240     5.2497
2017.7055     -2.34     -2.43     3.8134     4.7411
2017.7082     -3.60     -0.18     3.7015     4.6736
2017.7110     0.40     1.24     3.9308     4.8474
2017.7137     -0.65     1.13     3.9788     4.9433
2017.7164     -2.79     1.35     3.8039     4.6917
2017.7192     1.07     -0.02     3.5090     4.3205
2017.7219     0.79     0.49     3.4977     4.3050
2017.7247     -0.92     -0.14     3.6204     4.4942
2017.7274     -2.00     -2.50     3.5873     4.4190
2017.7301     -2.06     1.75     3.6060     4.5135
2017.7329     0.24     0.62     3.4947     4.3036
2017.7356     -1.51     -1.68     3.9674     4.8217
2017.7384     -1.16     -0.22     4.0668     4.9892
2017.7411     -2.90     2.25     4.1483     5.1204
2017.7438     0.37     0.70     4.0376     4.7945
2017.7466     -4.14     -0.99     3.9131     4.7933
2017.7493     -1.17     0.04     3.8630     4.6545
2017.7521     -1.32     -1.27     3.8090     4.6191
2017.7548     -3.79     0.91     3.9714     4.8556
2017.7575     1.62     1.22     3.9877     4.7679
2017.7603     -0.84     1.32     3.9531     4.8038
2017.7630     -0.65     -0.91     3.7414     4.5742
2017.7658     -1.52     -1.16     3.8495     4.7154
2017.7685     -1.45     -1.56     3.7681     4.6043
2017.7712     0.33     1.64     3.7260     4.5928
2017.7740     -0.68     1.72     4.4822     5.4681
2017.7767     1.82     2.82     3.9842     4.8444
2017.7795     0.40     0.94     3.7797     4.6212
2017.7822     1.15     -0.10     3.4683     4.3127
2017.7849     -0.12     1.40     3.6202     4.4249
2017.7877     -1.32     2.95     3.7243     4.6244
2017.7904     -0.75     -1.65     3.4642     4.2681
2017.7932     -2.23     -1.35     3.9237     4.8302
2017.7959     -2.58     -1.63     3.9565     4.8298
2017.7986     -1.59     2.12     3.6251     4.5415
2017.8014     -0.76     3.08     3.6398     4.4821
2017.8041     0.44     -1.91     3.6716     4.5648
2017.8068     -1.94     -4.26     4.1376     5.1050
2017.8096     -1.30     0.69     3.9907     4.8908
2017.8123     -2.57     2.49     3.8651     4.7679
2017.8151     -0.12     -2.83     3.6318     4.4421
2017.8178     -1.24     3.55     3.8251     4.6787
2017.8205     -1.68     -1.71     3.3820     4.1246
2017.8233     -0.22     -0.25     3.5219     4.2987
2017.8260     -1.20     -2.09     3.0739     3.7757
2017.8288     -1.15     0.48     3.1879     3.8469
2017.8315     -1.27     0.67     3.4107     4.1571
2017.8342     0.07     1.74     3.5570     4.3453
2017.8370     0.50     0.14     3.5963     4.4686
2017.8397     -0.02     -1.91     3.3612     4.0969
2017.8425     -1.98     0.23     3.0609     3.7959
2017.8452     -0.28     -1.25     3.2052     3.9007
2017.8479     -1.00     -0.64     3.4848     4.2514
2017.8507     0.21     -1.16     3.5148     4.3626
2017.8534     -0.68     -1.29     3.3858     4.0897
2017.8562     -1.99     2.11     3.9024     4.7010
2017.8589     0.10     0.81     3.6655     4.5173
2017.8616     0.00     0.28     3.4686     4.1976
2017.8644     0.59     -0.74     3.3287     4.0219
2017.8671     -0.15     -0.30     3.3599     4.0538
2017.8699     -1.55     -0.39     3.4097     4.1566
2017.8726     1.51     -2.69     3.3574     4.1291
2017.8753     -5.24     -1.42     3.4213     4.1723
2017.8781     -5.36     -4.20     3.8260     4.6455
2017.8808     1.48     -1.10     3.6865     4.4709
2017.8836     -2.38     -1.52     3.3064     4.0682
2017.8863     -6.01     2.99     3.7660     4.5706
2017.8890     -5.18     -5.12     3.5794     4.3710
2017.8918     7.63     -4.07     3.7894     4.6719
2017.8945     6.34     -0.96     3.5233     4.3416
2017.8973     0.61     0.98     3.5458     4.4129
2017.9000     -1.05     -0.94     3.4410     4.1971
2017.9027     0.01     1.83     3.4987     4.2705
2017.9055     -0.15     -1.87     3.2440     3.9929
2017.9082     0.38     0.77     3.2500     4.0388
2017.9110     -0.22     -2.53     3.3056     4.0675
2017.9137     -0.65     -0.36     3.2828     3.9982
2017.9164     0.47     1.58     3.4173     4.1261
2017.9192     1.07     0.11     3.1504     3.8722
2017.9219     -0.04     -2.41     2.9449     3.6177
2017.9247     0.86     -0.51     3.0872     3.7941
2017.9274     1.82     -0.34     3.1592     3.8763
2017.9301     -3.13     -0.45     3.5324     4.2765
2017.9329     -3.12     -2.38     3.1187     3.8686
2017.9356     -2.13     -2.48     3.0980     3.8445
2017.9384     -1.30     -0.94     3.1192     3.8685
2017.9411     -0.98     -1.43     3.2680     4.0927
2017.9438     -3.27     -4.16     3.1730     3.9409
2017.9466     1.98     -3.08     3.3898     4.2138
2017.9493     -1.02     -1.18     3.1026     3.8469
2017.9521     -2.91     -2.26     3.2346     4.0106
2017.9548     -0.52     -1.84     3.5080     4.3202
2017.9575     -1.43     -0.34     3.3676     4.1445
2017.9603     1.42     -1.33     2.9627     3.6715
2017.9630     -1.95     -0.62     3.0412     3.8070
2017.9658     -0.72     -0.98     3.1241     3.8023
2017.9685     -1.72     -0.90     2.8845     3.5433
2017.9712     -0.81     -1.81     2.8285     3.5140
2017.9740     -4.02     -2.60     3.0415     3.7702
2017.9767     -1.56     -2.57     3.2167     3.9533
2017.9795     0.01     -0.13     3.2013     3.9706
2017.9822     -0.38     -1.93     3.0819     3.7482
2017.9849     -0.93     -2.08     3.2741     3.9936
2017.9877     0.21     -1.62     3.4577     4.1822
2017.9904     0.33     -0.94     2.9467     3.6186
2017.9932     -1.23     -0.11     3.0095     3.6961
2017.9959     -1.40     -0.26     3.2051     3.9004
2017.9986     0.75     2.05     3.4250     4.1474
2018.0014     1.92     1.80     3.4058     4.1204
2018.0041     1.80     -1.28     3.3905     4.0998
2018.0068     0.57     3.68     3.7415     4.5354
2018.0096     0.39     1.15     3.4157     4.1699
2018.0123     0.16     -1.42     3.2527     3.9261
2018.0151     -0.66     -3.12     3.4215     4.1730
2018.0178     -0.58     -1.28     3.5822     4.2582
2018.0205     2.19     -2.34     3.0877     3.7939
2018.0233     -1.43     -3.16     3.5342     4.2775
2018.0260     -0.37     -1.58     3.3397     4.0281
2018.0288     1.16     -2.74     3.2518     3.9252
2018.0315     0.12     -2.83     3.1608     3.8480
2018.0342     -2.17     -3.03     3.0255     3.7184
2018.0370     4.61     -3.85     3.2273     3.9688
2018.0397     3.24     -3.32     3.2890     4.0163
2018.0425     -0.62     -2.11     3.1419     3.8225
2018.0452     0.19     -3.70     3.0754     3.7768
2018.0479     0.57     -2.66     3.2659     3.9786
2018.0507     -6.61     -0.54     3.4460     4.2430
2018.0534     2.44     -1.33     3.6336     4.4431
2018.0562     0.18     -2.55     3.0819     3.7480
2018.0589     -0.61     -2.44     2.9459     3.6185
2018.0616     -0.15     -3.42     3.0879     3.7944
2018.0644     1.29     -0.64     3.2689     3.9807
2018.0671     5.36     -1.69     3.4316     4.2239
2018.0699     -3.61     -1.60     3.7136     4.5762
2018.0726     2.50     0.76     3.6741     4.4529
2018.0753     0.07     -4.31     3.6506     4.4970
2018.0781     0.38     -0.36     3.1087     3.8634
2018.0808     -0.32     -1.82     3.3019     4.0231
2018.0836     -1.00     -1.92     3.5335     4.2774
2018.0863     -2.06     -3.82     3.0313     3.7646
2018.0890     2.57     -0.41     3.1495     3.8720
2018.0918     3.00     0.08     3.4800     4.2486
2018.0945     -0.44     0.73     3.2095     3.9942
2018.0973     -2.30     -2.10     3.5862     4.4187
2018.1000     5.35     -3.26     3.5028     4.3175
2018.1027     7.87     2.62     3.3655     4.2173
2018.1055     4.70     8.54     3.5695     4.3984
2018.1082     3.40     -0.53     3.3612     4.0971
2018.1110     5.13     5.30     3.4930     4.2675
2018.1137     1.39     -2.75     3.3605     4.0965
2018.1164     -2.39     -2.81     3.3673     4.1443
2018.1192     5.25     2.56     3.6004     4.3591
2018.1219     -1.27     -0.44     3.4812     4.2498
2018.1247     -1.15     -1.69     3.6202     4.4246
2018.1274     2.02     -0.05     3.3666     4.1439
2018.1301     0.98     -3.12     3.4423     4.1275
2018.1329     1.11     -4.65     3.4309     4.2233
2018.1356     1.90     -4.17     3.5975     4.3576
2018.1384     -0.38     -1.40     3.5351     4.2780
2018.1411     2.43     1.14     3.5120     4.2109
2018.1438     4.40     -0.85     3.7373     4.5286
2018.1466     4.86     0.99     3.5340     4.2774
2018.1493     0.10     1.19     3.3802     4.1972
2018.1521     -1.39     -4.47     3.6318     4.4423
2018.1548     0.42     -1.09     3.6972     4.5210
2018.1575     0.97     -2.29     3.3255     4.0950
2018.1603     -1.96     -3.76     3.4318     4.2239
2018.1630     -2.68     -2.85     3.5577     4.3013
2018.1658     -2.06     -5.48     3.9054     4.7451
2018.1685     -1.38     -3.45     3.8545     4.7522
2018.1712     1.10     -3.56     3.8449     4.7008
2018.1740     9.37     0.68     3.5801     4.3713
2018.1767     0.16     -0.61     3.5790     4.4146
2018.1795     1.61     -4.65     3.6482     4.4659
2018.1822     0.95     -0.59     3.3143     4.1166
2018.1849     7.23     3.11     3.6706     4.4580
2018.1877     2.39     -0.48     3.6704     4.5641
2018.1904     -0.45     0.36     3.5693     4.3979
2018.1932     0.48     -2.62     3.3506     4.0910
2018.1959     -0.95     -1.69     3.5461     4.2955
2018.1986     1.06     1.84     3.6325     4.4423
2018.2014     0.15     -5.13     3.6864     4.4707
2018.2041     4.33     1.18     3.8001     4.6466
2018.2068     0.56     -5.41     4.3330     5.2888
2018.2096     -2.45     -1.73     3.7023     4.5237
2018.2123     0.43     -2.70     3.4070     4.1549
2018.2151     -2.72     -1.67     3.7256     4.5926
2018.2178     -0.57     -4.85     3.6732     4.4530
2018.2205     1.16     -0.06     3.6626     4.5161
2018.2233     0.92     -0.56     4.0145     4.8460
2018.2260     -3.19     -4.00     3.6869     4.4712
2018.2288     0.55     0.48     3.2997     4.0219
2018.2315     0.41     -1.43     3.5781     4.4139
2018.2342     -1.60     -2.59     3.5269     4.2660
2018.2370     -0.09     -2.13     3.3288     4.0225
2018.2397     -0.40     -2.54     3.6864     4.5875
2018.2425     -1.25     -4.12     3.5964     4.4688
2018.2452     -4.15     -2.29     3.5631     4.3493
2018.2479     -2.67     -2.45     3.5314     4.2760
2018.2507     0.09     -0.69     3.5875     4.3058
2018.2534     -2.84     -0.37     3.7627     4.5687
2018.2562     -3.05     -2.32     3.4051     4.1200
2018.2589     -2.66     -2.17     3.5237     4.3419
2018.2616     -0.39     -1.99     3.6488     4.4954
2018.2644     -0.14     -2.53     3.4571     4.1816
2018.2671     0.76     -0.34     3.2653     3.9791
2018.2699     -4.82     -3.62     3.5088     4.3201
2018.2726     -4.83     -3.48     3.5079     4.3200
2018.2753     1.00     -1.95     3.8021     4.6478
2018.2781     -3.09     -5.82     3.7953     4.6872
2018.2808     1.63     -1.90     3.6876     4.5883
2018.2836     -3.88     -4.39     3.8444     4.7003
2018.2863     4.41     2.24     3.5226     4.3413
2018.2890     0.58     -0.23     3.7725     4.6172
2018.2918     -0.86     -4.37     3.6804     4.4568
2018.2945     -1.17     -3.13     3.7630     4.4864
2018.2973     -0.15     -4.99     4.0594     4.8601
2018.3000     -2.62     -6.39     3.5638     4.3495
2018.3027     -3.49     -2.48     3.6318     4.4421
2018.3055     -1.77     -4.97     4.0420     4.8750
2018.3082     -1.11     -4.90     3.7453     4.5363
2018.3110     -0.32     0.03     3.9838     4.7653
2018.3137     -0.76     -4.33     4.1318     5.0668
2018.3164     0.69     -3.62     3.7571     4.5915
2018.3192     1.75     0.49     4.0108     4.8342
2018.3219     1.42     -4.09     3.7891     4.6412
2018.3247     1.96     -3.52     3.7430     4.5007
2018.3274     0.51     -3.05     3.7449     4.5462
2018.3301     0.74     -2.28     3.8811     4.7066
2018.3329     1.44     -4.25     3.5904     4.3554
2018.3356     0.15     -4.10     3.8445     4.7005
2018.3384     -3.32     -2.72     3.7731     4.6178
2018.3411     -1.63     -5.39     4.0239     4.9666
2018.3438     -4.56     -7.59     4.0002     4.8954
2018.3466     1.51     -3.48     3.8803     4.7106
2018.3493     2.24     -3.35     4.0324     4.9012
2018.3521     -0.05     -0.29     3.7441     4.5462
2018.3548     -3.22     0.44     4.2050     5.0485
2018.3575     -1.57     -6.27     4.0059     4.8740
2018.3603     -0.33     -4.54     3.5342     4.2774
2018.3630     1.84     -3.11     3.9800     4.8737
2018.3658     -3.15     -4.43     3.7186     4.5030
2018.3685     -0.98     -4.34     3.7897     4.5257
2018.3712     -1.22     -0.23     3.4459     4.2428
2018.3740     -0.39     -1.65     3.7500     4.5492
2018.3767     1.72     -1.01     4.0213     4.8496
2018.3795     -2.31     -4.54     3.6039     4.3260
2018.3822     -0.01     -4.18     3.9578     4.8058
2018.3849     0.47     -0.24     3.9497     4.7959
2018.3877     -3.73     -7.47     4.1952     5.0274
2018.3904     -1.00     -3.51     3.5608     4.3479
2018.3932     -4.24     -5.81     3.7758     4.5756
2018.3959     -2.38     -2.99     3.8427     4.6990
2018.3986     -1.14     -2.45     4.1798     5.1187
2018.4014     -1.88     -6.62     4.0312     4.9001
2018.4041     -0.88     -2.85     3.7404     4.5347
2018.4068     0.00     -4.38     3.6832     4.4257
2018.4096     0.51     -0.12     3.6221     4.3518
2018.4123     -2.16     -0.92     3.9060     4.7451
2018.4151     0.58     -1.71     3.6732     4.4525
2018.4178     1.32     -0.23     4.2164     5.0918
2018.4205     -0.53     -1.71     4.0426     4.8339
2018.4233     -1.36     -2.39     3.6875     4.4713
2018.4260     -0.90     -0.69     4.1784     4.9706
2018.4288     0.39     0.48     4.3087     5.2379
2018.4315     0.06     -1.71     3.9398     4.8214
2018.4342     -3.70     -2.80     3.7500     4.5486
2018.4370     -1.95     -4.08     3.9825     4.8435
2018.4397     0.99     -1.73     3.9851     4.7663
2018.4425     -1.10     -1.48     3.4231     4.1734
2018.4452     -0.02     -0.62     4.0591     4.8600
2018.4479     1.42     1.41     3.6504     4.3797
2018.4507     -0.25     -0.23     3.7171     4.4685
2018.4534     -1.45     -1.93     3.6022     4.3258
2018.4562     -0.91     0.27     3.9193     4.6842
2018.4589     0.32     -1.28     3.8372     4.6515
2018.4616     -1.78     0.01     3.9473     4.7546
2018.4644     -1.69     -1.56     4.5080     5.3451
2018.4671     -0.61     -1.44     4.5141     5.4701
2018.4699     0.63     -0.45     3.9480     4.7919
2018.4726     0.27     -2.09     4.4058     5.2939
2018.4753     -1.27     -4.51     4.1336     4.9550
2018.4781     -1.33     -3.97     4.3334     5.2002
2018.4808     -2.30     -4.02     3.6160     4.4153
2018.4836     -2.06     -2.49     4.1721     5.0763
2018.4863     -2.33     -7.91     4.4239     5.3518
2018.4890     0.03     -4.24     3.8823     4.6750
2018.4918     0.95     -1.29     3.9559     4.8048
2018.4945     -0.38     -1.02     3.4792     4.2030
2018.4973     -1.78     -3.93     3.7645     4.5691
2018.5000     -1.60     -2.46     3.6864     4.4707
2018.5027     -2.25     -4.02     3.4978     4.3052
2018.5055     0.40     -1.61     3.9592     4.8043
2018.5082     -0.11     -1.14     3.7075     4.5659
2018.5110     -0.15     -0.28     4.3046     5.2016
2018.5137     -1.08     1.05     3.9736     4.8621
2018.5164     0.56     1.61     4.4351     5.3427
2018.5192     1.54     -0.14     3.9717     4.8608
2018.5219     1.05     -0.83     4.0907     4.9721
2018.5247     -3.11     -2.24     4.6489     5.6329
2018.5274     0.67     -0.26     3.9786     4.8276
2018.5301     1.47     -1.11     4.4029     5.3929
2018.5329     0.40     -1.83     3.7630     4.6017
2018.5356     -0.34     -0.64     4.1628     5.0587
2018.5384     -2.25     -4.10     4.1824     4.9812
2018.5411     -1.89     -3.08     3.8273     4.6780
2018.5438     5.51     2.09     4.5166     5.5032
2018.5466     1.64     -2.79     4.9031     5.9926
2018.5493     -6.83     -2.59     4.6297     5.7148
2018.5521     -2.81     -2.21     4.5607     5.6340
2018.5548     -1.25     -2.45     4.1428     4.9997
2018.5575     0.87     -1.06     4.4523     5.4271
2018.5603     -2.74     -2.02     4.3667     5.2482
2018.5630     -2.70     -0.96     3.9246     4.7712
2018.5658     -1.33     -2.69     4.1386     5.0700
2018.5685     3.01     0.78     4.3433     5.3629
2018.5712     1.30     2.68     3.9601     4.8071
2018.5740     -1.13     0.12     3.6486     4.4957
2018.5767     -3.55     -0.03     4.0259     4.8977
2018.5795     0.07     -0.86     3.8456     4.7009
2018.5822     0.36     -0.34     4.2970     5.0822
2018.5849     -0.10     -0.86     4.3352     5.2032
2018.5877     0.35     -0.36     4.3390     5.2115
2018.5904     -3.14     -3.60     4.2179     5.1696
2018.5932     -0.65     -0.43     3.9964     4.9284
2018.5959     0.08     -0.29     3.8516     4.7167
2018.5986     -2.42     -1.26     4.2316     5.1483
2018.6014     -0.04     -0.40     4.1196     5.0031
2018.6041     -1.06     0.11     4.9402     5.8896
2018.6068     3.03     1.15     4.0676     4.9896
2018.6096     0.95     0.52     3.7488     4.5482
2018.6123     0.89     -0.28     4.3400     5.2117
2018.6151     -0.98     0.01     4.1812     5.0813
2018.6178     -1.61     0.23     4.0819     4.9275
2018.6205     0.83     0.11     4.7573     5.7317
2018.6233     1.82     2.08     4.6608     5.6867
2018.6260     -2.22     1.07     3.8306     4.6847
2018.6288     -0.61     3.24     3.6734     4.4531
2018.6315     -1.06     1.24     4.0970     4.9813
2018.6342     -1.68     3.41     3.8306     4.6846
2018.6370     -3.01     -1.08     4.0969     4.9816
2018.6397     -2.10     2.02     3.8150     4.6974
2018.6425     -1.85     1.92     3.7412     4.6469
2018.6452     1.77     5.55     4.4156     5.4501
2018.6479     -2.83     2.61     4.2128     5.1995
2018.6507     -1.88     4.40     4.0766     5.0381
2018.6534     2.93     -0.22     3.9160     4.8273
2018.6562     -0.77     -1.11     4.2764     5.2802
2018.6589     -1.82     -0.47     4.0785     5.0679
2018.6616     0.68     0.78     4.2809     5.2918
2018.6644     0.80     0.13     4.2524     5.3239
2018.6671     -3.33     -0.96     3.9744     4.8622
2018.6699     0.09     2.96     4.2034     5.1874
2018.6726     0.77     -2.59     4.4146     5.4499
2018.6753     -1.51     1.82     3.8039     4.6917
2018.6781     0.11     -0.90     4.0844     5.0775
2018.6808     -1.10     -1.43     4.3948     5.3857
2018.6836     -2.81     -0.87     4.1402     5.1156
2018.6863     -2.29     -1.06     3.6184     4.4502
2018.6890     -0.06     -0.32     3.1881     3.9635
2018.6918     0.15     -1.05     3.2612     4.0448
2018.6945     -0.71     0.34     3.5463     4.3303
2018.6973     -2.09     -0.48     3.7135     4.5758
2018.7000     -2.24     1.62     3.7146     4.5764
2018.7027     -1.77     0.66     4.3499     5.3403
2018.7055     -0.14     0.92     3.9388     4.8898
2018.7082     -1.89     -0.64     4.3737     5.2954
2018.7110     0.16     3.23     4.2515     5.2087
2018.7137     -0.94     -0.48     3.5037     4.3495
2018.7164     -1.50     -0.35     3.9831     4.8442
2018.7192     -1.79     0.15     3.8777     4.7050
2018.7219     -0.40     1.11     3.4231     4.1734
2018.7247     -4.38     0.00     3.7770     4.5761
2018.7274     -1.71     0.35     3.6176     4.3775
2018.7301     -3.49     0.70     3.7264     4.5263
2018.7329     -0.79     2.11     3.9399     4.7510
2018.7356     -0.18     1.11     4.2624     5.1124
2018.7384     -1.24     2.48     3.5801     4.3713
2018.7411     0.22     -1.85     3.7583     4.5927
2018.7438     -1.54     -1.03     3.5515     4.3331
2018.7466     -1.97     -4.21     3.9337     4.7391
2018.7493     -0.73     -0.10     3.8824     4.6754
2018.7521     -4.05     -2.47     4.1866     5.0954
2018.7548     -1.08     3.02     3.7735     4.6183
2018.7575     -3.65     -0.09     3.8916     4.7248
2018.7603     -2.38     -2.63     3.6037     4.4430
2018.7630     -1.03     0.22     3.5237     4.3417
2018.7658     -0.66     1.11     4.1722     5.0765
2018.7685     -7.78     -1.48     3.7879     4.6408
2018.7712     -0.09     0.36     3.8806     4.7110
2018.7740     -1.28     -0.15     3.6600     4.4724
2018.7767     -1.49     1.16     3.2811     3.9973
2018.7795     -0.26     0.80     3.7125     4.5755
2018.7822     0.07     -0.58     3.8825     4.7115
2018.7849     -0.38     -0.05     3.8844     4.6763
2018.7877     -5.94     6.19     4.2544     5.1883
2018.7904     -1.97     0.44     3.5793     4.3706
2018.7932     -2.85     0.03     3.7421     4.5748
2018.7959     -1.31     -0.22     3.5573     4.3016
2018.7986     -3.97     0.31     3.6606     4.4726
2018.8014     -5.40     -0.39     3.7440     4.5756
2018.8041     1.71     5.14     3.5994     4.3586
2018.8068     -0.87     5.45     3.7440     4.5758
2018.8096     -6.06     -1.53     3.8438     4.6280
2018.8123     -4.18     -0.19     4.0382     4.9159
2018.8151     -2.70     0.55     3.9502     4.7685
2018.8178     -3.44     2.18     3.5323     4.2763
2018.8205     -2.79     1.06     3.6895     4.4468
2018.8233     -1.60     1.71     3.5470     4.2955
2018.8260     -1.21     0.67     3.4231     4.1734
2018.8288     -2.45     0.28     3.6714     4.4191
2018.8315     -1.92     0.54     3.2784     3.9523
2018.8342     -1.31     -0.17     3.3622     4.0973
2018.8370     -0.38     -2.99     3.2828     3.9982
2018.8397     -4.79     -4.15     3.4648     4.2278
2018.8425     -4.07     -2.84     3.5890     4.3542
2018.8452     2.81     3.11     3.7103     4.5408
2018.8479     8.34     6.19     3.9790     4.8729
2018.8507     0.69     -0.24     3.7048     4.4957
2018.8534     0.77     -0.92     3.4032     4.0770
2018.8562     -6.36     0.94     3.5217     4.2983
2018.8589     -3.50     1.59     3.6821     4.4254
2018.8616     0.15     1.54     3.5480     4.2968
2018.8644     -0.70     0.85     3.4038     4.1189
2018.8671     -0.32     -3.46     3.4242     4.1467
2018.8699     2.44     -3.04     3.3588     4.0532
2018.8726     -2.32     -1.21     3.4393     4.1964
2018.8753     -0.12     -0.94     3.6661     4.4030
2018.8781     0.85     -1.21     3.4404     4.1968
2018.8808     -1.84     1.08     3.4792     4.2486
2018.8836     -2.30     -2.40     3.4228     4.1734
2018.8863     3.07     -1.39     3.6580     4.5138
2018.8890     -1.13     -1.78     3.6407     4.4466
2018.8918     -0.51     -0.25     3.2573     3.9997
2018.8945     1.31     0.31     3.3514     4.0918
2018.8973     -0.89     -0.57     3.2819     4.0726
2018.9000     0.28     -0.83     3.3418     4.1034
2018.9027     -1.69     -0.92     3.4768     4.2014
2018.9055     -1.23     -1.45     3.4407     4.1556
2018.9082     -0.23     -1.40     3.6365     4.3316
2018.9110     -0.27     -0.85     3.3329     4.0620
