#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2019.1493     -18.75     4.20     4.3375     4.8239
2019.1521     -16.97     5.20     4.1260     4.5558
2019.1548     -13.78     2.90     4.0038     4.4723
2019.1575     -12.62     1.65     4.1164     4.4070
2019.1603     -7.20     7.35     4.1937     4.6437
2019.1630     -21.42     -1.86     4.3572     4.8465
2019.1658     -3.56     -1.27     4.0411     4.5797
2019.1685     3.58     1.68     3.7157     4.0394
2019.1712     -17.55     -1.05     4.0440     4.3133
2019.1740     -3.51     0.77     4.9384     5.1450
2019.1767     -5.80     2.05     4.8728     5.1291
2019.1795     -17.73     -1.14     4.8025     5.0405
2019.1822     -18.13     1.49     4.1947     4.6462
2019.1849     -19.50     -2.56     4.9562     5.2401
2019.1877     -15.65     -1.07     3.9885     4.3867
2019.1904     -2.33     -1.84     4.0022     4.4717
2019.1932     -14.46     1.58     5.3222     5.6063
2019.1959     7.15     -3.61     5.0597     5.4168
2019.1986     -3.40     3.50     4.0528     4.4683
2019.2014     -14.77     4.54     4.4067     4.9080
2019.2041     -21.19     1.55     4.3375     4.7586
2019.2068     2.48     0.00     4.4690     4.7761
2019.2096     1.87     -0.03     5.2926     5.3755
2019.2123     -14.72     2.00     4.9401     5.1533
2019.2151     -18.12     1.10     4.8854     5.0759
2019.2178     -15.16     5.41     4.7347     4.8761
2019.2205     6.40     0.77     4.6207     4.9535
2019.2233     -11.83     0.82     4.7212     4.7977
2019.2260     -5.66     1.93     4.9335     5.0632
2019.2288     7.38     -1.08     4.4037     4.5293
2019.2315     -5.20     4.21     4.8707     5.1290
2019.2342     -11.00     0.07     5.7899     5.5810
2019.2370     -7.06     1.13     4.5137     4.8218
2019.2397     -2.20     -3.65     4.6106     5.0920
2019.2425     6.56     1.14     4.7404     5.0336
2019.2452     -0.74     3.07     4.6026     4.9349
2019.2479     -6.98     2.75     5.1186     5.3494
2019.2507     -4.48     -0.58     5.1753     5.5626
2019.2534     -15.55     -0.45     5.6166     5.5534
2019.2562     4.69     0.51     4.6145     4.8620
2019.2589     -14.18     -1.14     4.3318     4.7412
2019.2616     -1.39     -2.62     4.6733     4.8772
2019.2644     -1.25     2.93     5.6318     5.8599
2019.2671     -6.75     0.24     4.9549     5.2276
2019.2699     -2.04     -1.35     5.6936     5.7918
2019.2726     -6.80     3.50     4.8895     5.3678
2019.2753     -1.74     0.21     4.3930     4.6713
2019.2781     -0.21     -0.27     5.2359     5.5903
2019.2808     -8.89     2.98     4.4123     4.9162
2019.2836     4.04     -0.78     5.4483     5.7755
2019.2863     -15.11     4.47     5.6498     6.0182
2019.2890     -6.31     3.38     4.6050     4.9348
2019.2918     -24.26     -3.60     4.8438     5.2951
2019.2945     -18.51     -4.16     5.1782     5.5693
2019.3000     -7.92     1.74     4.8779     5.2076
2019.3027     -0.42     -1.98     5.6301     5.7854
2019.3055     -4.77     0.62     4.4011     4.7579
2019.3082     -6.06     -0.32     4.9417     5.2167
2019.3110     -4.39     -0.33     4.7408     5.1102
2019.3137     -1.77     0.98     4.6659     4.8757
2019.3164     -3.40     -4.13     4.8759     5.1295
2019.3192     2.03     -1.30     4.9004     5.3068
2019.3219     -1.88     1.13     5.1019     5.4792
2019.3247     -4.51     4.75     4.8150     5.1982
2019.3274     -3.31     3.75     5.9215     6.2894
2019.3329     -1.38     1.93     5.7193     5.9528
2019.3411     -6.22     -0.65     4.6840     5.0342
2019.3438     5.43     -1.29     5.2387     5.5790
2019.3466     -4.75     0.72     5.1676     5.4817
2019.3493     1.43     -1.58     4.6829     5.1802
2019.3521     -1.14     -2.28     4.5900     4.7781
2019.3548     -2.17     -1.76     4.3911     4.6747
2019.3575     1.39     0.37     4.9586     5.3776
2019.3603     -5.99     -0.16     5.0889     5.3956
2019.3630     -4.38     -2.10     5.1689     5.5612
2019.3658     -0.09     -1.96     5.3087     5.8141
2019.3685     -5.22     1.60     4.8310     5.1412
2019.3712     -4.64     -1.12     5.0047     5.5609
2019.3740     -3.22     -2.73     5.5647     5.6958
2019.3767     -12.02     0.04     5.3619     5.6661
2019.3795     -3.55     -1.06     4.9585     5.4533
2019.3822     -0.75     -3.73     4.9561     5.3772
2019.3849     -5.18     1.26     5.1224     5.6451
2019.3877     0.43     -3.56     5.0463     5.5530
2019.3904     -3.29     4.15     5.6569     6.1801
2019.3932     -1.63     -0.03     4.8177     5.1991
2019.3959     -1.47     2.77     4.3989     4.8284
2019.3986     -3.48     -1.03     4.8928     5.4452
2019.4014     -3.46     0.65     4.6278     5.1838
2019.4068     -6.33     -2.30     5.0536     5.6389
2019.4096     -3.42     -2.79     5.2753     5.6089
2019.4123     -8.85     -3.95     5.8060     6.2108
2019.4151     -1.58     -0.01     4.4543     4.6801
2019.4178     0.52     1.64     4.3253     4.6613
2019.4205     -2.28     1.81     4.8490     5.1441
2019.4233     -0.74     -2.85     4.7676     5.2036
2019.4260     -2.00     0.90     4.1975     4.6458
2019.4288     0.24     1.45     4.6032     4.9357
2019.4342     -4.19     2.77     4.4730     4.9169
2019.4452     -2.08     0.07     4.8714     4.8208
2019.4479     -2.83     1.66     4.4337     4.9482
2019.4507     0.12     -0.29     4.5453     4.8610
2019.4534     -0.80     4.37     4.3911     4.6747
2019.4562     -0.75     -1.53     4.4201     4.9288
2019.4589     -3.71     3.66     4.2754     4.6648
2019.4616     -0.31     2.32     4.6166     5.0242
2019.4644     -0.41     0.65     4.6128     5.0930
2019.4671     1.30     1.67     4.2984     4.8420
2019.4699     -3.96     3.19     4.4990     4.8698
2019.4726     -1.25     1.99     4.8083     5.1202
2019.4753     -0.88     -2.34     4.8441     5.4537
2019.4781     0.13     2.08     5.1715     5.7180
2019.4808     -1.86     2.20     4.4117     4.9858
2019.4836     0.03     -2.86     4.2826     4.8982
2019.4863     -0.23     3.63     4.4769     4.9972
2019.4890     -3.07     1.20     4.9004     5.3063
2019.4918     -2.15     1.62     4.5412     4.9447
2019.4945     -2.16     -2.17     4.2006     4.7240
2019.4973     -0.96     1.78     4.2685     4.7394
2019.5000     -2.31     0.21     4.4763     4.9950
2019.5027     -3.87     -0.50     4.6791     5.1022
2019.5055     -0.53     3.28     4.8890     5.3650
2019.5082     -1.77     1.53     5.0920     5.4720
2019.5110     -4.43     3.22     4.0691     4.5563
2019.5164     -1.49     0.48     4.0626     4.4718
2019.5247     0.10     2.96     4.4168     4.9999
2019.5274     3.62     4.06     4.6889     5.2603
2019.5301     -2.08     -0.13     4.3480     4.9777
2019.5329     0.05     5.82     4.4743     4.8517
2019.5411     -0.26     2.51     5.3164     5.8208
2019.5438     -0.68     -1.38     5.1670     5.5609
2019.5466     -0.79     1.92     5.7421     6.4303
2019.5493     -2.55     2.33     5.2547     5.6817
2019.5521     -4.98     4.84     4.9891     5.3185
2019.5548     -0.83     1.77     4.0679     4.5487
2019.5575     -0.99     0.39     4.1945     4.6454
2019.5603     -2.83     1.36     4.2481     4.4951
2019.5630     -4.27     4.52     4.3450     4.6938
2019.5685     -0.91     2.92     4.4023     4.8408
2019.5712     -3.34     1.90     4.6255     5.0276
2019.5740     -3.36     1.25     4.6118     5.0928
2019.5767     -2.00     3.71     3.8409     4.1299
2019.5795     -3.10     2.69     4.5797     4.9636
2019.5822     -0.94     2.62     4.8280     5.3586
2019.5849     0.42     2.21     4.8318     5.4353
2019.5877     -1.55     2.71     4.4077     4.9088
2019.5904     0.51     3.85     4.2032     4.7239
2019.5932     -2.65     4.16     4.6313     5.1129
2019.5959     -1.17     0.18     4.4823     5.0745
2019.5986     -3.86     5.01     4.7174     5.1428
2019.6014     -0.45     1.83     4.3388     4.8232
2019.6041     0.10     2.39     4.8268     5.4341
2019.6068     1.12     -1.28     4.8903     5.3643
2019.6096     1.77     1.20     4.6947     5.2670
2019.6123     -0.26     3.15     4.8231     5.2843
2019.6151     -1.24     0.13     4.5549     5.1619
2019.6178     -3.34     4.99     4.9779     5.5584
2019.6205     -1.39     0.30     4.2687     4.7322
2019.6233     -2.69     -0.25     4.7918     5.3766
2019.6260     -1.06     4.19     4.5665     5.3244
2019.6288     -0.61     1.00     4.3480     4.9777
2019.6315     -1.68     1.02     4.4208     4.9165
2019.6342     -0.41     1.56     4.7095     5.2057
2019.6370     -3.09     3.25     4.8359     5.4423
2019.6397     -5.05     1.00     4.8432     5.2983
2019.6425     -2.04     1.77     3.9919     4.4629
2019.6452     -1.42     1.39     3.7269     4.1966
2019.6479     -3.40     3.98     4.4179     4.9137
2019.6507     -1.78     -0.06     4.4966     5.0248
2019.6534     -1.16     0.47     4.3426     4.8984
2019.6562     -1.94     1.94     4.3391     4.7616
2019.6589     -0.78     0.83     4.7826     5.4418
2019.6616     -0.20     -0.59     4.5588     5.1649
2019.6644     -2.92     -0.45     3.9251     4.3783
2019.6671     -4.22     -1.52     4.2014     4.7230
2019.6699     -1.34     2.83     4.5681     5.0346
2019.6726     -2.87     2.24     3.9395     4.3960
2019.6753     -2.22     -2.59     4.0494     4.3898
2019.6781     -1.30     0.69     4.2210     4.5210
2019.6808     -2.46     0.61     4.5001     4.8697
2019.6836     -3.41     0.32     4.4196     4.9167
2019.6863     -3.47     -0.32     4.6118     5.0928
2019.6890     -6.07     0.30     4.4007     4.8326
2019.6918     -1.86     2.82     4.2596     4.6548
2019.6945     0.53     0.57     4.2006     4.7236
2019.6973     -1.92     -0.71     4.3277     4.5917
2019.7000     -0.93     5.16     4.6032     4.9420
2019.7027     -3.05     2.33     5.2319     5.5054
2019.7055     -5.74     1.67     4.9561     5.3755
2019.7082     -4.15     6.39     4.4224     4.7737
2019.7110     -3.72     3.08     4.6203     4.9563
2019.7137     -0.94     -0.76     4.7467     5.0449
2019.7164     -4.35     1.08     3.9166     4.2928
2019.7192     -0.56     -0.02     3.9406     4.3957
2019.7219     -1.61     1.56     4.0609     4.4820
2019.7247     -3.09     3.69     3.4275     3.8350
2019.7274     -2.30     0.50     3.7120     4.1119
2019.7301     -3.45     1.46     3.5220     3.9404
2019.7329     -2.36     1.68     3.5698     3.9361
2019.7356     -2.44     1.83     3.8471     4.2836
2019.7384     -6.17     1.58     3.8581     4.2293
2019.7411     -1.45     2.86     4.2838     4.8228
2019.7438     -5.43     1.66     4.4065     4.8326
2019.7466     -1.03     1.63     3.7726     4.1200
2019.7493     -2.16     1.02     4.1177     4.4072
2019.7521     -1.47     0.87     4.1981     4.4160
2019.7548     -4.95     4.56     4.3374     4.8226
2019.7575     -4.58     2.71     4.2781     4.7324
2019.7603     -5.15     -0.34     4.8213     5.2840
2019.7630     0.18     -0.74     4.5392     4.9329
2019.7658     -2.09     -0.12     4.4749     4.9220
2019.7685     -7.65     -2.66     5.6557     6.1044
2019.7712     -3.95     1.23     4.1192     4.4768
2019.7740     -4.45     0.90     4.4020     4.6862
2019.7767     -4.45     1.02     4.1287     4.5645
2019.7795     -3.67     3.18     4.2199     4.5209
2019.7822     -1.85     -1.06     4.1989     4.5734
2019.7849     -0.72     0.57     4.6015     4.9350
2019.7877     -3.24     0.90     4.1173     4.4051
2019.7904     -6.41     0.42     4.1416     4.4099
2019.7932     -2.38     3.54     3.8412     4.2050
2019.7959     -3.56     3.08     4.1828     4.4861
2019.7986     -1.83     0.82     4.6707     5.0220
2019.8014     -3.32     1.13     4.6862     5.0367
2019.8068     10.23     1.83     5.3728     5.8237
2019.8096     -5.77     0.62     4.0467     4.3894
2019.8123     -4.77     4.27     4.2649     4.7321
2019.8151     -2.26     3.01     4.3903     4.5944
2019.8178     3.87     -0.04     4.7731     5.2853
2019.8205     7.60     0.32     4.4024     4.8307
2019.8233     -4.09     1.74     3.8776     4.3182
2019.8260     -0.21     -2.00     4.6054     5.0150
2019.8288     -5.21     0.59     4.0622     4.4730
2019.8315     -3.70     4.17     4.1385     4.7152
2019.8342     -4.18     2.25     4.1296     4.6349
2019.8370     -2.25     0.84     3.8553     4.2139
2019.8397     -4.45     -1.32     3.9819     4.3055
2019.8425     -2.95     -1.13     4.1977     4.5736
2019.8452     2.31     2.29     4.4047     4.9080
2019.8616     -5.88     1.24     4.1198     4.4793
2019.8644     -3.41     -0.65     4.1907     4.5662
2019.8671     -0.71     1.82     3.6381     4.0207
2019.8699     -4.68     3.88     3.6485     4.1788
2019.8726     -9.81     -5.36     4.5421     5.0040
2019.8753     -3.63     -0.86     3.7046     4.1099
2019.8781     -0.93     0.30     3.7002     4.0286
2019.8808     -2.06     2.94     3.5244     3.9414
2019.8836     -6.36     2.53     3.6387     4.0978
2019.8863     -3.64     1.19     3.7930     4.2894
2019.8890     -4.42     -0.87     4.2663     4.7319
2019.8918     -1.78     0.44     4.1937     4.6433
2019.8945     0.17     -0.85     3.7738     4.1195
2019.8973     -1.08     0.02     3.4287     3.8358
2019.9000     -2.80     4.07     3.4276     3.8354
2019.9027     -0.95     3.08     3.5620     3.9311
2019.9055     -2.88     2.13     3.5709     3.9365
2019.9082     -4.22     5.51     3.6999     4.0286
2019.9110     9.26     2.98     4.0489     4.3894
2019.9137     -13.77     0.99     4.2248     4.6046
2019.9164     -2.22     4.04     4.0808     4.5668
2019.9192     0.76     0.52     3.9077     4.2133
2019.9219     -1.13     -1.36     4.3889     4.5938
2019.9247     -0.70     -0.63     4.4580     4.7594
2019.9274     -1.59     4.15     3.4914     3.7682
2019.9301     -1.06     0.93     3.5546     3.7742
2019.9329     -1.33     0.24     3.6218     3.7880
2019.9356     -2.94     1.38     3.7022     3.8800
2019.9384     -1.09     -0.01     3.2878     3.5849
2019.9411     -2.39     2.32     3.4220     3.7555
2019.9438     -2.43     0.50     3.6351     3.8723
2019.9466     -0.98     2.14     3.2922     3.7378
2019.9493     -1.27     0.15     3.8456     4.0579
2019.9521     -0.78     0.60     3.8706     3.9218
2019.9548     -1.31     0.93     4.1240     4.1703
2019.9575     -0.28     -2.75     3.9158     4.2223
2019.9603     -0.35     10.45     4.1521     4.3530
2019.9630     0.76     4.27     3.9753     4.2240
2019.9658     2.49     4.10     4.0188     4.2671
2019.9685     -1.39     2.08     3.9827     4.3039
2019.9712     -6.36     1.92     3.7934     4.1479
2019.9740     -13.58     1.20     3.7117     4.1106
2019.9767     8.69     0.99     3.7738     4.1195
2019.9795     -10.71     4.63     4.1292     4.6349
2019.9822     0.67     3.18     4.0601     4.5472
2019.9849     6.02     3.43     3.9264     4.4528
2019.9877     -2.10     4.50     3.7109     4.1117
2019.9904     -2.83     1.25     3.9881     4.4624
2019.9932     -3.28     1.55     3.5859     4.0352
2019.9959     -3.74     1.07     3.8512     4.3629
2019.9986     -4.06     1.83     3.8470     4.2828
2020.0014     0.65     3.51     3.7818     4.1328
2020.0041     -1.10     2.35     3.4903     3.7691
2020.0068     -3.17     2.50     3.9894     4.4634
2020.0096     -4.80     5.99     4.1222     4.5557
2020.0123     -7.71     5.29     4.6261     5.1815
2020.0150     -7.38     5.81     4.3896     4.8701
2020.0178     -2.35     3.44     3.5087     3.9277
2020.0205     -10.20     7.15     3.5067     4.0022
2020.0232     -12.97     4.56     4.1939     4.6433
2020.0260     -2.77     7.23     3.9111     4.2917
2020.0287     0.23     5.39     4.0792     4.5669
2020.0314     -4.00     4.95     3.5757     4.0181
2020.0342     5.25     0.67     3.7098     4.1120
2020.0369     -1.63     5.70     4.1798     4.4091
2020.0396     -9.35     1.00     4.1900     4.5647
2020.0423     13.36     1.26     4.0537     4.4714
2020.0451     7.55     3.12     3.9919     4.4625
2020.0478     10.21     4.94     3.9203     4.3712
2020.0505     0.21     5.97     4.2695     4.7379
2020.0533     -2.44     9.60     4.2636     4.7387
2020.0560     -14.17     1.51     3.9227     4.3046
2020.0587     -17.76     -2.19     4.2664     4.7319
2020.0615     -11.93     1.01     4.1921     4.4908
2020.0642     -11.66     6.11     4.6273     5.1098
2020.0669     -3.36     4.17     3.8411     4.2043
2020.0697     -0.56     0.45     4.1287     4.5648
2020.0724     -8.22     2.91     4.2184     4.5168
2020.0751     -5.54     0.68     3.9918     4.3172
2020.0779     -7.18     5.75     3.5717     3.9451
2020.0806     -14.29     2.11     4.1222     4.5557
2020.0833     -15.81     3.22     4.1317     4.4897
2020.0861     -13.56     6.64     3.9888     4.3867
2020.0888     -15.89     -1.08     4.1269     4.5618
2020.0915     1.15     7.40     3.7766     4.1961
2020.0943     2.59     3.17     3.7045     4.1068
2020.0970     -7.53     2.55     4.0685     4.5654
2020.0997     -0.75     3.67     4.0610     4.4711
2020.1025     -5.64     7.53     4.1295     4.6345
2020.1052     0.24     6.79     3.5687     4.0108
2020.1079     -1.02     5.57     3.9875     4.3877
2020.1107     -22.36     6.98     4.7076     5.2054
2020.1134     -13.59     3.54     4.2331     4.6940
2020.1161     -0.40     0.34     4.1223     4.4797
2020.1189     1.19     6.63     4.0618     4.4725
2020.1216     -13.61     -0.01     3.9403     4.3926
2020.1243     -3.66     2.49     3.7225     4.1242
2020.1270     6.30     5.12     3.8494     4.2875
2020.1298     -0.44     6.05     3.8759     4.3177
2020.1325     -9.89     4.37     4.1296     4.6349
2020.1352     2.52     4.22     3.8452     4.2826
2020.1380     -2.41     3.00     3.6999     4.0296
2020.1407     -0.16     3.67     3.6510     4.1144
2020.1434     -1.98     4.77     3.8353     4.1251
2020.1462     -1.09     4.54     4.5406     4.9312
2020.1489     -1.32     2.92     4.3950     4.7498
2020.1516     -2.59     0.80     4.3313     4.7409
2020.1544     -0.10     4.90     3.8400     4.2048
2020.1571     -2.70     5.78     3.9810     4.3795
2020.1598     -2.01     6.54     4.6050     4.9403
2020.1626     11.06     1.95     4.1284     4.5617
2020.1653     1.22     -2.96     4.4936     5.0248
2020.1680     -0.56     4.77     4.2634     4.6553
2020.1708     -2.74     1.69     3.9868     4.4581
2020.1735     -5.38     1.80     4.2650     4.6555
2020.1762     -11.18     7.71     4.2799     4.5948
2020.1790     -13.60     5.25     4.3186     4.5830
2020.1817     -16.76     3.21     4.6805     5.1024
2020.1844     -21.00     1.85     4.8947     5.2190
2020.1872     -0.91     0.13     4.6032     4.9352
2020.1899     0.45     3.77     4.3914     4.6734
2020.1926     -16.87     2.43     4.1183     4.4770
2020.1954     -14.39     5.63     4.3479     4.7595
2020.1981     15.21     -3.07     4.6984     5.0490
2020.2008     2.48     -2.03     4.4679     4.7654
2020.2036     -9.36     4.15     5.3749     5.6840
2020.2063     -12.87     1.47     5.1608     5.3404
2020.2090     -19.06     5.57     4.6733     4.8774
2020.2117     -14.07     2.17     5.0910     5.3303
2020.2145     0.05     2.92     4.6366     4.9762
2020.2172     -5.80     4.28     3.9029     4.1391
2020.2199     -3.00     5.78     4.4647     4.6923
2020.2227     -3.65     3.81     4.3270     4.6619
2020.2254     8.44     8.08     4.5325     4.8467
2020.2281     -0.12     6.19     4.0511     4.4673
2020.2309     -1.21     4.39     4.8063     4.9713
2020.2336     1.35     2.21     4.4203     4.7697
2020.2363     5.17     1.48     4.4636     4.8370
2020.2391     -13.76     -0.01     4.4631     4.7595
2020.2418     -21.41     2.57     4.8402     5.2234
2020.2445     -20.38     2.94     5.2263     5.5698
2020.2473     -4.53     14.50     5.5733     5.8512
2020.2500     -5.88     4.05     5.0882     5.3947
2020.2527     -8.69     -1.52     5.2484     5.4373
2020.2555     -1.85     6.76     4.9334     5.0606
2020.2582     -4.55     3.63     5.2754     5.3432
2020.2609     -13.61     1.41     4.6776     5.1018
2020.2637     -19.17     3.83     4.5910     4.7832
2020.2664     -18.43     6.27     4.5989     4.7798
2020.2691     -4.76     4.58     4.4390     4.4465
2020.2719     -9.02     3.88     4.1791     4.4076
2020.2746     -8.96     8.68     4.2541     4.4984
2020.2773     -1.39     2.32     4.5347     4.8497
2020.2801     -1.22     3.81     4.4600     4.7590
2020.2828     -3.35     2.02     4.5934     4.7112
2020.2855     2.77     1.71     4.6201     4.9428
2020.2883     -5.67     2.38     4.6683     4.9454
2020.2910     -2.02     3.56     4.6048     5.0128
2020.2937     -4.85     3.22     4.7351     5.0312
2020.2964     -5.79     2.01     4.3950     4.7498
2020.2992     -8.34     1.95     5.0785     5.2358
2020.3019     -5.57     2.42     4.9350     5.0604
2020.3046     -6.53     6.96     4.5346     4.8493
2020.3074     -17.06     6.10     4.5992     4.8585
2020.3101     -11.21     1.85     4.3898     4.6708
2020.3128     -3.70     3.87     3.9873     4.2333
2020.3210     -3.39     3.06     4.1024     4.2414
2020.3238     -6.12     3.46     3.9953     4.1633
2020.3265     -0.96     4.05     4.1785     4.4089
2020.3292     -1.66     4.57     4.1189     4.4073
2020.3320     -1.30     5.99     4.4151     4.8404
2020.3347     -3.85     2.14     4.8077     5.1193
2020.3374     3.19     3.17     5.2354     5.6532
2020.3402     -4.62     1.77     5.1622     5.5598
2020.3429     -1.29     1.24     5.0973     5.5516
2020.3456     -4.29     7.62     5.4005     5.9268
2020.3484     0.89     6.11     5.2263     5.5703
2020.3511     -8.90     1.05     5.0910     5.4022
2020.3538     -2.77     1.78     5.1514     5.3289
2020.3566     -1.32     -0.76     4.8903     5.3648
2020.3593     -6.03     0.94     4.9780     5.3887
2020.3620     1.16     -3.18     4.9065     5.2337
2020.3648     -1.52     0.59     4.9879     5.3191
2020.3675     -4.81     4.09     4.7465     5.0363
2020.3702     -1.95     8.84     5.0387     5.4070
2020.3730     -3.86     3.44     5.1641     5.5610
2020.3757     -0.27     1.24     4.8859     5.2182
2020.3784     -4.49     1.44     4.6959     5.1931
2020.3811     -7.21     0.27     4.5300     4.7701
2020.3839     -9.25     2.10     4.6255     5.0281
2020.3866     -6.14     7.41     4.3997     4.7511
2020.3893     -5.91     -1.05     5.2355     5.6541
2020.3921     -4.70     4.99     4.5450     5.0079
2020.3948     -0.20     6.10     4.8204     5.2773
2020.3975     -10.24     6.22     4.6079     5.0132
2020.4003     -3.83     3.45     4.6220     5.1004
2020.4030     -2.85     4.23     4.3332     4.7422
2020.4057     1.25     2.62     4.1430     4.6471
2020.4085     -8.74     3.25     4.2250     4.5903
2020.4112     -6.29     5.93     4.3386     4.7491
2020.4139     -4.88     4.85     4.5493     4.9344
2020.4167     -1.85     0.78     4.8983     5.4455
2020.4194     -3.30     1.73     4.9003     5.5226
2020.4221     -5.58     3.92     4.9700     5.4683
2020.4249     -4.75     4.36     4.4046     4.8310
2020.4276     -5.25     2.72     4.4490     4.9454
2020.4303     -3.90     1.14     4.4077     4.9084
2020.4331     -2.97     2.86     4.4740     4.8420
2020.4358     -7.40     4.44     4.5422     4.9274
2020.4385     -6.31     2.05     4.1524     4.5769
2020.4413     -2.14     4.06     4.5061     4.9582
2020.4440     -5.02     5.18     4.2649     4.7317
2020.4467     -5.45     3.51     4.5560     5.0158
2020.4495     -7.57     1.45     4.1276     4.5568
2020.4522     -4.55     2.62     4.3951     4.7498
2020.4549     -3.77     2.82     4.3240     4.6619
2020.4577     -5.34     5.25     4.6759     5.1011
2020.4604     -3.12     5.42     3.9825     4.3812
2020.4631     -9.17     5.55     4.5437     5.0059
2020.4658     -6.27     7.15     4.4397     4.7757
2020.4686     -8.22     5.68     4.6764     5.0258
2020.4713     -2.11     7.07     3.8407     4.2049
2020.4740     -2.30     7.66     4.4082     4.9078
2020.4768     -0.84     5.51     4.4109     4.9152
2020.4795     -6.29     5.93     4.4090     4.7570
2020.4822     -4.40     0.22     4.4867     5.0089
2020.4850     -4.04     1.24     4.4717     4.9176
2020.4877     -6.04     2.54     4.5829     5.1135
2020.4904     -6.05     4.62     4.4379     5.0120
2020.4932     -4.08     1.62     4.5122     5.0470
2020.4959     -7.45     4.88     4.4340     4.9303
2020.4986     -3.45     6.18     3.9891     4.4584
2020.5014     -1.84     3.06     4.2846     4.8248
2020.5041     -1.55     3.46     4.1396     4.5784
2020.5068     -1.69     4.16     4.0679     4.5562
2020.5096     -1.76     4.83     4.3373     4.8221
2020.5123     -1.34     3.09     5.1837     5.8128
2020.5150     -4.07     2.31     4.4809     4.9248
2020.5178     -5.58     4.33     4.0616     4.5482
2020.5205     -0.94     5.25     4.0467     4.3897
2020.5232     -1.90     4.83     4.2019     4.7302
2020.5260     -3.70     2.78     4.9491     5.2961
2020.5287     -2.57     1.94     4.6084     5.0149
2020.5314     -0.01     2.89     3.8578     4.3712
2020.5342     -1.96     8.07     4.6304     5.1095
2020.5369     -1.98     4.29     4.5098     5.0227
2020.5396     -1.90     4.24     4.5421     5.0040
2020.5423     -3.18     3.69     4.1293     4.6382
2020.5451     -3.30     4.12     4.5435     5.0042
2020.5478     -5.09     4.15     4.3424     4.8984
2020.5505     -4.13     5.47     4.2044     4.6484
2020.5533     -3.93     5.38     4.1989     4.5742
2020.5560     -3.12     1.65     4.4021     4.8324
2020.5587     -0.68     6.70     3.9186     4.2953
2020.5615     -4.40     4.09     4.6137     5.0174
2020.5642     -0.38     1.07     4.4267     5.0008
2020.5669     -3.79     2.92     4.8311     5.2854
2020.5697     -2.93     1.79     4.6833     5.1794
2020.5724     -3.21     2.28     4.6904     5.2601
2020.5751     0.29     7.82     4.6797     5.1798
2020.5779     -3.46     1.44     4.0041     4.4750
2020.5806     -6.19     5.50     4.4705     4.9170
2020.5833     -2.45     3.77     4.6220     5.1004
2020.5861     -3.31     2.39     5.1812     5.8736
2020.5888     -4.05     2.02     4.4854     5.0087
2020.5915     -1.21     2.07     4.8909     5.3673
2020.5943     -3.44     4.50     4.5490     5.0838
2020.5970     -5.84     5.82     4.4047     4.9077
2020.5997     -3.01     5.36     4.8225     5.3563
2020.6025     -1.87     5.82     4.5622     4.9481
2020.6052     -3.89     4.90     4.2090     4.8043
2020.6079     -2.09     5.88     3.9378     4.5363
2020.6107     -3.69     3.23     4.4062     4.9149
2020.6134     -5.22     3.56     4.4789     4.9230
2020.6161     -0.69     6.87     4.2594     4.6569
2020.6189     -5.09     4.79     4.4854     5.0083
2020.6216     -4.23     6.66     4.3512     4.7636
2020.6243     -2.69     5.66     4.3293     4.7421
2020.6270     -3.01     5.38     3.9622     4.4849
2020.6298     -2.89     4.67     4.3391     4.7619
2020.6325     -4.55     5.57     4.3330     4.6664
2020.6352     -0.63     4.95     4.5571     4.8777
2020.6380     -1.92     4.78     4.2609     4.6526
2020.6407     -3.05     7.04     4.6008     4.9358
2020.6434     -3.97     3.47     5.0873     5.3953
2020.6462     -3.42     4.42     5.0836     5.3214
2020.6489     -1.39     7.02     4.1880     4.5663
2020.6516     -3.57     4.33     4.4689     4.8413
2020.6544     -1.16     4.29     4.6817     5.1092
2020.6571     -0.80     2.05     4.9353     5.3489
2020.6598     -2.56     2.60     4.4743     4.8522
2020.6626     -2.35     3.03     4.4029     4.8307
2020.6653     -1.01     3.41     4.9767     5.3885
2020.6680     -2.46     3.05     5.0172     5.3061
2020.6708     -2.62     3.76     5.4214     5.5963
2020.6735     -6.88     6.32     4.9312     5.0599
2020.6762     -1.17     5.39     4.7429     5.1111
2020.6790     -4.27     2.67     5.0242     5.2403
2020.6817     -1.32     -0.19     4.9491     5.3024
2020.6844     0.22     3.11     4.9422     5.2184
2020.6872     1.67     3.06     4.7404     5.1108
2020.6899     -1.84     1.16     4.6798     4.9653
2020.6926     -0.56     2.61     4.5363     4.8495
2020.6954     -2.19     3.23     4.7559     5.2003
2020.6981     -2.99     4.19     4.3897     4.6708
2020.7008     -2.08     4.21     4.3239     4.6615
2020.7036     -0.74     4.46     4.6722     5.0223
2020.7063     -2.44     4.46     4.5502     4.7918
2020.7090     -4.04     5.21     4.6697     4.9519
2020.7117     2.23     2.23     4.2553     4.5750
2020.7145     -1.29     4.11     4.8162     5.0468
2020.7172     0.75     3.56     4.1964     4.5734
2020.7199     -1.14     4.81     4.1218     4.3361
2020.7227     2.67     3.32     4.9658     5.2458
2020.7254     -3.81     1.27     4.4621     4.7670
2020.7281     1.08     5.35     4.3263     4.6655
2020.7309     -1.13     1.63     4.5526     4.7922
2020.7336     1.39     3.77     4.7492     5.1185
