#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2019.9247     -8.67     -0.93     3.0601     4.3658
2019.9274     -9.46     -0.11     2.7713     3.9874
2019.9301     -8.62     -1.34     3.0029     4.3470
2019.9329     -8.01     -2.57     3.0118     4.4048
2019.9356     -8.06     -0.20     2.9395     4.2611
2019.9384     -8.15     -4.20     3.0464     4.3491
2019.9411     -8.43     0.43     2.8622     4.1566
2019.9438     -6.92     -1.36     2.7873     4.0559
2019.9466     -7.64     -1.26     2.9282     4.2457
2019.9493     -8.67     -0.65     3.0808     4.4988
2019.9521     -8.16     -1.92     3.4041     5.0407
2019.9548     -7.18     -3.23     3.1034     4.4990
2019.9575     -6.28     1.55     2.9088     4.1641
2019.9603     -6.61     -3.24     3.0843     4.4703
2019.9630     -7.26     -0.51     3.0856     4.5039
2019.9658     -7.94     2.03     3.0189     4.4148
2019.9685     -6.62     -0.97     3.0338     4.2837
2019.9712     -7.20     -0.93     3.0797     4.4488
2019.9740     -5.87     -0.88     2.9385     4.2020
2019.9767     -5.40     0.48     3.0684     4.4326
2019.9795     -6.05     -2.39     3.0464     4.3491
2019.9822     -8.31     -0.99     3.2046     4.5706
2019.9849     -7.95     -1.32     2.8928     4.0951
2019.9877     -7.08     1.01     3.2165     4.5744
2019.9904     -6.83     2.07     3.1853     4.4870
2019.9932     -7.77     0.19     3.3452     4.8027
2019.9959     -6.18     0.74     2.9766     4.2547
2019.9986     -7.73     -1.30     3.2754     4.7067
2020.0014     -7.77     -3.75     2.9203     4.1793
2020.0041     -8.31     -1.27     3.1357     4.5233
2020.0068     -5.51     -1.20     2.8629     4.1577
2020.0096     -8.48     0.00     3.0026     4.3455
2020.0123     -9.01     -0.37     2.9394     4.2625
2020.0150     -6.24     -0.80     3.2071     4.6139
2020.0178     -6.86     0.74     3.2002     4.5539
2020.0205     -5.45     -1.92     3.1187     4.4501
2020.0232     -6.10     -3.12     3.1844     4.4858
2020.0260     -5.84     -0.38     3.0002     4.3346
2020.0287     -7.15     0.06     3.0120     4.4060
2020.0314     -6.63     -1.23     3.0630     4.4232
2020.0342     -7.16     1.76     2.9826     4.2161
2020.0369     -6.57     0.31     2.7225     3.9698
2020.0396     -8.10     -0.94     2.8716     4.2173
2020.0423     -7.77     1.32     2.9842     4.2642
2020.0451     -7.41     -0.69     3.0038     4.3473
2020.0478     -8.54     -0.15     2.9093     4.1641
2020.0505     -6.87     -0.64     3.1533     4.5358
2020.0533     -6.88     -0.32     2.9258     4.2362
2020.0560     -7.82     -0.25     3.0034     4.3458
2020.0587     -8.01     0.52     2.9098     4.1655
2020.0615     -7.01     -0.85     2.8715     4.2184
2020.0642     -6.60     -0.73     3.0798     4.4502
2020.0669     -7.23     1.38     3.0684     4.4326
2020.0697     -7.13     0.28     2.8578     4.0942
2020.0724     -6.37     -1.60     3.2518     4.7257
2020.0751     -6.65     -0.91     2.9052     4.1587
2020.0779     -6.88     -0.34     2.8361     4.0670
2020.0806     -5.84     1.03     3.0603     4.3659
2020.0833     -6.93     0.09     3.0449     4.2997
2020.0861     -6.02     1.18     3.1174     4.4437
2020.0888     -7.32     -0.93     2.9421     4.1046
2020.0915     -8.42     0.69     3.0501     4.3541
2020.0943     -7.23     -0.87     3.1180     4.4451
2020.0970     -6.97     1.30     3.1226     4.4041
2020.0997     -7.28     -0.74     2.8934     4.0941
2020.1025     -7.76     -0.94     3.0851     4.5037
2020.1052     -6.78     -2.83     2.9394     4.2611
2020.1107     -7.70     0.60     2.9838     4.2640
2020.1134     -8.16     3.14     3.2006     4.5541
2020.1161     -6.91     0.58     3.2759     4.7069
2020.1189     -7.42     1.57     3.4242     4.9102
2020.1216     -8.05     -1.91     3.0026     4.3455
2020.1243     -6.55     -1.14     2.9052     4.1130
2020.1270     -7.89     -0.08     3.3311     4.7316
2020.1298     -5.98     -1.45     2.9681     4.1961
2020.1325     -7.10     -3.16     3.1907     4.5416
2020.1352     -8.29     0.65     2.9603     4.1829
2020.1380     -6.48     -0.48     2.9938     4.3287
2020.1407     -7.07     -0.13     3.0264     4.2168
2020.1434     -7.16     -0.20     2.9284     4.2457
2020.1462     -7.25     -1.94     3.0002     4.3346
2020.1489     -8.04     -0.83     3.0685     4.4327
2020.1516     -6.55     0.54     3.1345     4.5199
2020.1544     -8.19     -2.13     2.9838     4.2640
2020.1571     -7.33     -0.33     3.3411     4.6974
2020.1598     -6.24     -3.33     3.2588     4.6328
2020.1626     -7.71     -1.63     3.1848     4.4859
2020.1653     -8.88     0.43     3.1380     4.4709
2020.1680     -7.87     1.57     2.9202     4.1780
2020.1708     -8.16     -1.08     3.0854     4.5038
2020.1735     -7.13     0.02     2.9200     4.1779
2020.1762     -7.54     -3.48     3.1166     4.4428
2020.1790     -7.40     0.68     2.9841     4.2645
2020.1817     -7.37     -0.80     3.2366     4.6611
2020.1844     -8.32     -3.77     3.0801     4.4504
2020.1872     -7.74     0.13     3.2194     4.6364
2020.1899     -8.50     -2.20     2.9949     4.3333
2020.1926     -9.09     -2.14     3.2927     4.7811
2020.1954     -9.28     -3.36     3.3496     4.8097
2020.1981     -8.84     -1.07     3.3009     4.7934
2020.2008     -9.57     -0.40     3.0189     4.4148
2020.2036     -8.45     -2.89     3.0689     4.4342
2020.2063     -8.49     -2.51     3.4180     4.9636
2020.2090     -7.34     -2.56     3.0030     4.3457
2020.2117     -9.05     -1.67     3.3007     4.7933
2020.2145     -9.86     -3.31     3.5252     5.1491
2020.2172     -6.14     -1.04     3.2575     4.7478
2020.2199     -7.97     -0.43     3.2842     4.7235
2020.2227     -9.26     -1.17     3.1532     4.5960
2020.2254     -7.69     -1.12     3.3978     4.8756
2020.2281     -6.83     -1.58     3.3599     4.8259
2020.2309     -9.61     -3.37     3.3759     4.8926
2020.2336     -13.53     -1.50     3.7381     5.4278
2020.2363     -6.64     -0.36     3.2074     4.6139
2020.2391     -7.92     -2.80     3.1908     4.5429
2020.2418     -7.42     0.16     3.2553     4.7872
2020.2445     -8.97     -2.16     3.3762     4.8464
2020.2473     -7.19     1.56     3.1354     4.5219
2020.2500     -8.61     -0.54     3.2002     4.5539
2020.2527     -7.17     -2.69     3.1927     4.7037
2020.2555     -6.81     -5.00     3.3993     5.0290
2020.2582     -6.35     -0.25     3.3301     4.9357
2020.2609     -5.72     1.56     3.3122     4.8610
2020.2637     -6.46     0.88     3.5428     5.2202
2020.2664     -8.79     1.32     3.2628     4.8472
2020.2691     -7.07     -4.08     3.4594     5.0610
2020.2719     -8.39     -2.47     3.3757     4.8940
2020.2746     -9.19     -2.73     3.1635     4.6177
2020.2773     -9.32     -1.30     3.4533     5.0524
2020.2801     -9.36     -3.17     3.3166     4.8254
2020.2828     -8.86     0.09     3.2085     4.7706
2020.2855     -8.11     -0.92     3.2516     4.7241
2020.2883     -9.18     -1.35     3.3599     4.8249
2020.2910     -6.85     -1.52     3.3379     4.8562
2020.2937     -9.19     -2.74     3.3733     5.0040
2020.2964     -9.19     -0.77     3.1628     4.6170
2020.2992     -10.67     -0.47     3.2402     4.7639
2020.3019     -9.32     -1.85     3.5711     5.2689
2020.3046     -8.92     -0.89     3.3603     4.8245
2020.3074     -7.23     -1.16     3.1785     4.6836
2020.3101     -6.03     -1.87     3.3797     4.9086
2020.3128     -7.29     1.24     3.3298     4.9357
2020.3156     -8.66     0.99     3.1434     4.5338
2020.3183     -6.39     -4.07     3.1779     4.6389
2020.3210     -7.20     0.19     3.2836     4.7209
2020.3238     -9.99     3.19     3.2612     4.8429
2020.3265     -8.10     2.70     3.2517     4.7743
2020.3292     -8.93     1.66     3.4596     5.0610
2020.3320     -7.52     0.41     3.7495     5.3912
2020.3347     -8.14     2.24     3.3564     4.7618
2020.3374     -11.99     2.82     3.6763     5.3527
2020.3402     -9.67     -1.27     3.8691     5.6696
2020.3429     -10.70     -0.95     3.5773     5.1158
2020.3456     -7.14     -2.21     3.7351     5.4291
2020.3484     -8.56     0.46     3.7991     5.4695
2020.3511     -11.52     -0.32     3.5062     5.0683
2020.3538     -8.07     1.23     3.5693     5.3032
2020.3566     -8.99     -1.83     3.2996     4.7915
2020.3593     -8.88     1.28     3.3126     4.8637
2020.3620     -9.76     1.22     3.2720     4.8094
2020.3648     -9.87     -2.18     3.3178     4.8275
2020.3675     -7.09     -0.93     3.7051     5.2869
2020.3702     -7.62     -2.99     3.6951     5.3918
2020.3730     -8.13     -2.27     3.3964     4.9323
2020.3757     -9.71     3.88     3.8240     5.5987
2020.3784     -9.77     2.63     3.5354     5.1628
2020.3811     -9.09     -2.97     3.6108     5.3131
2020.3839     -10.46     -3.79     3.3002     4.7917
2020.3866     -6.88     -3.98     3.7103     5.3966
2020.3893     -10.31     -0.81     3.4526     5.0496
2020.3921     -8.51     -1.34     3.6839     5.4102
2020.3948     -11.55     -1.38     3.7105     5.3985
2020.3975     -8.33     0.47     3.7327     5.3709
2020.4003     -8.54     -1.82     3.4465     5.0022
2020.4030     -9.79     -2.37     3.5160     5.0808
2020.4057     -9.36     -1.47     3.3798     4.9079
2020.4085     -8.88     0.71     3.8290     5.4961
2020.4112     -9.50     -4.77     4.0948     5.9122
2020.4139     -9.77     0.38     3.4242     4.9092
2020.4167     -10.38     -1.76     3.8348     5.5207
2020.4194     -6.61     1.24     3.7771     5.4463
2020.4221     -8.08     -0.71     3.9983     5.6813
2020.4249     -10.30     -1.37     3.9974     5.7282
2020.4276     -14.13     -5.64     4.0705     5.8253
2020.4303     -8.30     -4.67     3.9081     5.6628
2020.4331     -9.17     -0.53     3.5159     5.0352
2020.4358     -11.85     -0.34     4.0781     5.8345
2020.4385     -12.71     -3.55     4.1379     5.9171
2020.4413     -8.43     -3.22     3.8974     5.6957
2020.4440     -10.03     -5.14     4.1727     6.0172
2020.4467     -9.15     -1.72     3.4374     4.9289
2020.4495     -9.66     -4.08     3.6292     5.1810
2020.4522     -10.05     -2.84     3.5392     5.0101
2020.4549     -8.87     -3.81     3.4376     4.9283
2020.4577     -8.85     -1.34     3.5505     5.1831
2020.4604     -11.51     -1.45     3.4334     4.9710
2020.4631     -9.42     -6.37     3.9564     5.7271
2020.4658     -8.10     -4.61     3.8245     5.5989
2020.4686     -7.57     -3.94     3.8234     5.5985
2020.4713     -11.35     -2.72     3.5075     5.0700
2020.4740     -9.24     -3.74     3.8032     5.5204
2020.4768     -9.90     -5.75     3.7404     5.4364
2020.4795     -8.40     -3.02     3.9756     5.8094
2020.4822     -6.41     -6.26     3.9396     5.6586
2020.4850     -12.29     -3.19     4.0023     5.7344
2020.4877     -10.64     -1.10     3.3598     4.8233
2020.4904     -11.37     -2.66     3.5755     5.1615
2020.4932     -10.18     -4.76     4.5857     6.5196
2020.4959     -9.14     -2.01     4.2546     6.1392
2020.4986     -11.50     -4.31     3.4405     4.9790
2020.5014     -7.75     -4.34     3.8779     5.5787
2020.5041     -9.03     -1.17     3.8153     5.4946
2020.5068     -10.28     -3.11     3.5767     5.1163
2020.5096     -10.40     -3.94     3.5966     5.1998
2020.5123     -8.57     0.22     3.8294     5.5564
2020.5150     -7.64     -5.18     3.8301     5.5578
2020.5178     -9.20     -1.87     3.5764     5.1676
2020.5205     -12.19     -3.44     4.0543     5.9603
2020.5232     -11.68     -6.11     3.7058     5.2887
2020.5260     -9.63     -4.46     3.9082     5.7097
2020.5287     -11.18     -1.16     3.7693     5.4761
2020.5314     -6.83     -5.80     3.6912     5.4187
2020.5342     -8.47     -4.24     4.0448     5.8331
2020.5369     -10.96     -6.48     4.0683     5.8768
2020.5396     -11.97     -3.40     3.5357     5.1207
2020.5423     -11.30     -1.43     3.6756     5.3508
2020.5451     -10.00     -3.53     3.8028     5.5212
2020.5478     -11.12     -1.87     3.7968     5.4563
2020.5505     -10.57     -6.34     3.9363     5.7183
2020.5533     -10.92     -0.68     3.8348     5.5207
2020.5560     -9.27     -3.94     3.7337     5.4268
2020.5587     -9.18     -4.45     3.8572     5.4913
2020.5615     -12.69     0.35     4.0173     5.7625
2020.5642     -9.71     -6.49     4.4924     6.4609
2020.5669     -10.93     -1.79     4.2256     6.0872
2020.5697     -11.18     2.49     4.0051     5.7466
2020.5724     -14.03     0.59     4.1107     5.9362
2020.5751     -12.56     0.58     3.8107     5.4742
2020.5779     -11.13     -1.28     3.7700     5.3701
2020.5806     -11.15     -0.40     3.5766     5.1156
2020.5833     -11.88     -3.36     4.2228     6.1280
2020.5861     -10.61     -2.29     4.4373     6.3699
2020.5888     -14.05     4.28     5.1214     7.1854
2020.5915     -14.01     -3.13     5.0057     7.1347
2020.5943     -13.29     -1.55     5.3501     7.7145
2020.5970     -14.41     -2.40     5.0728     7.2251
2020.5997     -12.11     -5.02     4.8295     6.8530
2020.6025     -12.53     -4.26     4.0529     5.7530
2020.6052     -12.55     -1.98     4.2781     6.0553
2020.6079     -14.24     -2.26     5.0199     7.2063
2020.6107     -13.84     -3.83     4.9484     7.1122
2020.6134     -11.12     -5.25     4.3099     6.2602
2020.6161     -10.96     2.49     4.9504     7.0586
2020.6189     -11.61     -0.09     3.6122     5.2659
2020.6216     -12.43     -1.14     4.0209     5.8143
2020.6243     -13.74     -2.10     3.7243     5.3684
2020.6270     -11.45     -1.91     3.8740     5.5126
2020.6298     -13.41     2.41     3.5086     5.0787
2020.6325     -12.52     -1.50     3.7758     5.5039
2020.6352     -11.07     1.38     3.8164     5.5425
2020.6380     -13.65     3.01     3.6302     5.2894
2020.6407     -11.37     -1.26     3.8412     5.6711
2020.6434     -8.89     -2.08     4.5029     6.5638
2020.6462     -12.99     1.37     3.9131     5.7291
2020.6489     -11.57     0.09     4.1548     6.0728
2020.6516     -14.67     2.45     3.8813     5.6261
2020.6544     -12.85     2.98     4.4274     6.4170
2020.6571     -9.49     2.78     4.4416     6.4975
2020.6598     -11.41     -7.33     4.5365     6.5840
2020.6626     -12.91     0.32     4.1568     5.9934
2020.6653     -10.78     -1.60     3.8224     5.5987
2020.6680     -13.32     -5.39     4.0878     6.0623
2020.6708     -9.87     -4.13     4.4130     6.4448
2020.6735     -11.47     -6.92     3.9902     5.8298
2020.6762     -9.44     -4.08     4.1010     5.9408
2020.6790     -8.87     -7.17     3.6482     5.4171
2020.6817     -11.30     -4.51     3.7528     5.4555
2020.6844     -14.53     -2.39     4.0319     5.8871
2020.6872     -11.58     1.52     3.6591     5.2829
2020.6899     -12.59     0.94     3.9666     5.7953
2020.6926     -11.06     2.19     3.9175     5.7782
2020.6954     -11.06     -1.46     3.8302     5.5585
2020.6981     -11.90     -1.62     3.6163     5.2850
2020.7008     -13.29     1.82     3.4902     5.1025
2020.7036     -10.34     0.12     3.5155     5.0795
2020.7063     -12.21     1.96     3.7690     5.4760
2020.7090     -11.73     -0.09     3.5931     5.2394
2020.7117     -9.20     0.93     3.3800     4.9080
2020.7145     -11.79     -5.00     3.8356     5.6204
2020.7172     -12.00     -3.33     3.4405     4.9790
2020.7199     -12.02     -6.38     3.3921     4.9616
2020.7227     -11.04     -4.32     3.9403     5.6588
2020.7254     -10.33     1.22     3.4435     4.9923
2020.7281     -13.06     -2.40     3.6962     5.4359
2020.7309     -10.86     -4.47     3.6750     5.3506
2020.7336     -11.17     -2.31     3.5783     5.2392
2020.7363     -10.78     -4.13     3.6321     5.3502
2020.7391     -14.37     0.86     3.6138     5.3892
2020.7418     -11.40     1.92     3.4156     5.0604
2020.7445     -11.90     0.06     3.3852     4.9608
2020.7473     -11.01     1.50     3.7016     5.4841
2020.7500     -10.58     2.97     3.7289     5.5741
2020.7527     -10.39     0.54     3.6012     5.2513
2020.7555     -11.57     1.20     3.6190     5.3311
2020.7582     -9.48     1.35     3.5116     5.1915
2020.7609     -10.94     0.48     3.8124     5.5951
2020.7637     -8.33     -0.10     3.7723     5.5376
2020.7664     -10.35     0.14     3.5083     5.2296
2020.7691     -9.19     2.03     3.1935     4.7055
2020.7719     -10.90     0.95     3.2369     4.6612
2020.7746     -9.05     5.33     3.2714     4.8558
2020.7773     -10.34     3.48     3.1774     4.6764
2020.7801     -10.32     2.31     3.4376     4.9299
2020.7828     -9.73     0.00     3.3760     4.8463
2020.7855     -10.95     -2.86     3.2835     4.7218
2020.7883     -9.82     -0.06     3.2225     4.5995
2020.7910     -9.16     -0.01     3.5932     5.1836
2020.7937     -11.60     0.17     3.3694     5.0425
2020.7964     -9.84     0.84     3.3009     4.7945
2020.7992     -11.47     0.40     3.4563     5.0125
2020.8019     -8.09     -0.97     3.4724     5.0784
2020.8046     -9.69     -2.89     3.4998     5.0122
2020.8074     -9.40     -0.53     3.5709     5.2706
2020.8101     -9.22     -0.42     3.1573     4.5548
2020.8128     -10.96     -2.84     3.5754     5.1615
2020.8156     -9.13     -2.90     3.2197     4.6380
2020.8183     -10.02     -2.07     3.1434     4.5338
2020.8210     -10.80     0.43     3.1430     4.5327
2020.8238     -11.02     -0.16     3.4405     4.9801
2020.8265     -11.55     -2.22     3.4714     5.1305
2020.8292     -11.31     -3.09     3.3517     4.9163
2020.8320     -9.37     -5.09     3.1569     4.5532
2020.8347     -8.65     -0.43     3.2195     4.6379
2020.8374     -9.42     -1.60     3.4882     5.1460
2020.8402     -8.79     -0.36     3.1280     4.4679
2020.8429     -9.36     -0.36     3.1572     4.5524
2020.8456     -9.45     1.27     3.0026     4.3455
2020.8484     -8.77     -2.95     3.2841     4.7235
2020.8511     -10.36     -4.33     3.0954     4.5164
2020.8538     -10.70     -3.20     3.2095     4.6223
2020.8566     -9.66     -3.25     3.1418     4.4883
2020.8593     -10.54     -6.12     3.0030     4.3457
2020.8620     -10.11     -5.51     3.0606     4.3660
2020.8648     -10.74     -7.02     3.0225     4.4288
2020.8675     -10.71     -4.31     3.2360     4.7046
2020.8702     -10.54     -2.19     3.0180     4.3655
2020.8730     -8.79     -4.29     2.9592     4.3450
2020.8757     -10.22     -2.71     3.1724     4.6193
2020.8784     -11.96     -0.62     3.2599     4.8074
2020.8811     -10.19     -2.23     3.5618     5.3024
2020.8839     -11.07     -2.56     3.3854     4.9609
2020.8866     -9.38     -1.97     3.0030     4.3465
2020.8893     -9.77     -2.41     3.0390     4.4969
2020.8921     -11.01     -1.58     3.4572     5.0145
2020.8948     -8.27     -2.23     3.2041     4.6134
2020.8975     -8.57     -0.92     3.0966     4.4718
2020.9003     -9.25     -0.62     3.1241     4.6660
2020.9030     -8.51     -1.33     2.8625     4.1576
2020.9057     -8.15     -1.67     2.9276     4.2432
2020.9085     -7.32     -2.34     3.1420     4.4884
2020.9112     -10.34     -1.57     3.2192     4.6363
2020.9139     -7.89     -1.19     2.9279     4.2442
2020.9167     -9.39     1.68     3.2428     4.7654
2020.9194     -7.72     -2.45     3.0030     4.3456
2020.9221     -9.09     -1.59     3.0853     4.5038
2020.9249     -8.68     -1.77     3.1152     4.6010
2020.9276     -7.72     -1.05     3.0530     4.5156
2020.9303     -7.60     -0.79     2.9468     4.3260
2020.9331     -6.75     -4.01     3.0196     4.4150
2020.9358     -8.64     -1.57     2.9839     4.2631
2020.9385     -7.81     -2.79     2.9257     4.2362
2020.9413     -7.24     1.13     3.0032     4.3457
2020.9440     -7.47     1.43     3.0393     4.3965
2020.9467     -7.93     0.04     3.0034     4.3458
2020.9495     -9.97     -0.51     2.8439     4.0758
2020.9522     -9.41     -3.04     2.9087     4.1638
2020.9549     -8.78     -1.80     2.9280     4.2443
2020.9577     -8.56     -1.49     2.9398     4.2626
2020.9604     -7.85     -3.25     2.8434     4.0748
2020.9631     -7.41     -2.94     3.0230     4.4290
2020.9658     -7.79     -0.32     3.0033     4.3458
2020.9686     -8.24     -0.03     2.8633     4.1592
2020.9713     -7.26     -0.22     2.7681     3.9743
2020.9740     -8.31     -2.68     2.9089     4.1630
2020.9768     -6.30     -1.21     2.9089     4.1639
2020.9795     -7.70     -2.22     2.9981     4.2818
2020.9822     -7.81     -5.33     3.0444     4.2990
2020.9850     -6.63     -1.79     2.9840     4.2632
2020.9877     -8.09     -0.41     2.9837     4.2640
2020.9904     -8.28     -0.79     3.0032     4.3457
2020.9932     -8.86     -2.43     2.9398     4.2626
2020.9959     -8.70     -1.70     3.0034     4.3471
2020.9986     -8.60     -0.56     2.8710     4.2171
2021.0014     -7.56     -0.60     2.6236     3.8390
2021.0041     -7.90     -1.44     2.8626     4.1576
2021.0068     -7.91     2.23     2.8278     4.0068
2021.0096     -9.01     1.30     2.8280     4.0081
2021.0123     -8.62     -1.34     2.8436     4.0761
2021.0151     -8.15     -2.79     2.9091     4.1640
2021.0178     -8.35     -2.02     2.9840     4.2641
2021.0205     -7.46     -3.09     2.7799     3.9900
2021.0233     -6.66     -1.15     2.8394     4.0125
2021.0260     -7.78     -1.47     3.1437     4.5343
2021.0288     -7.38     -1.34     2.3955     3.4239
2021.0315     -7.27     0.06     2.8931     4.0940
2021.0342     -7.61     -1.05     2.8935     4.0953
2021.0370     -6.77     -2.56     2.6871     3.8195
2021.0397     -7.27     -0.77     2.8090     3.9260
2021.0425     -8.29     -2.74     2.8095     3.9265
2021.0452     -7.31     -0.96     3.1087     4.3838
2021.0479     -7.16     -1.31     2.3617     3.2742
2021.0507     -7.49     -0.50     2.7461     3.8408
2021.0534     -6.89     -1.72     3.0454     4.3434
2021.0562     -6.65     -2.02     2.7907     3.8990
2021.0589     -7.18     -0.72     2.7525     3.9055
2021.0616     -7.59     -1.95     2.5021     3.4623
2021.0644     -6.53     -3.45     2.6321     3.7073
2021.0671     -7.10     -0.06     2.8750     4.0153
2021.0699     -8.54     -0.15     2.8930     4.0939
2021.0726     -8.11     -0.92     2.8277     4.0076
2021.0753     -8.04     0.02     2.8279     4.0089
2021.0781     -8.50     -3.62     2.5019     3.4631
2021.0808     -9.06     -1.93     2.6877     3.8197
2021.0836     -6.81     -1.36     2.9496     4.1156
2021.0863     -7.77     -0.08     2.9838     4.2640
2021.0890     -7.22     -0.60     2.7648     3.9240
2021.0918     -8.44     -0.40     2.4692     3.5236
2021.0945     -8.89     -1.79     2.5187     3.5360
2021.0973     -7.06     -3.54     2.5693     3.6041
2021.1000     -7.94     -2.47     2.7282     3.8778
2021.1027     -6.63     0.74     2.8934     4.0941
2021.1055     -7.99     -0.67     2.7275     3.8761
2021.1082     -7.36     -2.80     2.9011     4.0963
2021.1110     -6.99     -1.47     2.9395     4.2611
2021.1137     -7.35     -1.14     2.8435     4.0748
2021.1164     -8.75     1.50     3.1905     4.5415
2021.1192     -7.52     -1.26     2.9831     4.2170
2021.1219     -8.44     -2.08     2.5919     3.6336
2021.1247     -7.40     -0.44     2.8090     3.9259
2021.1274     -7.71     -0.79     2.9683     4.1957
2021.1301     -8.15     -1.11     2.8361     4.0670
2021.1329     -8.57     -2.32     3.0448     4.3005
2021.1356     -8.09     0.14     2.8199     3.9954
2021.1384     -7.69     -1.14     3.0050     4.2484
2021.1411     -7.45     -2.29     2.6727     3.8038
2021.1438     -6.82     -0.76     2.5916     3.6336
2021.1466     -6.73     -2.67     2.9683     4.1957
2021.1493     -7.28     -2.43     2.9240     4.1952
2021.1521     -8.83     -2.50     2.8629     4.1577
2021.1548     -9.28     -4.76     2.6458     3.7686
2021.1575     -8.69     -1.45     2.8279     4.0076
2021.1603     -7.86     -0.41     2.9831     4.2170
2021.1630     -6.88     -0.61     2.9683     4.1970
2021.1658     -8.57     -2.88     2.8932     4.0940
2021.1685     -8.90     0.21     2.9678     4.1955
2021.1712     -7.77     -2.34     2.5366     3.6140
2021.1740     -7.95     -3.02     2.9050     4.1116
2021.1767     -7.61     -1.89     2.5187     3.5361
2021.1795     -8.42     -1.27     2.3882     3.3624
2021.1822     -9.12     -2.36     2.8111     3.9880
2021.1849     -7.38     -0.49     2.5920     3.6337
2021.1877     -9.11     -0.69     2.5889     3.6312
2021.1904     -8.67     -0.66     2.9047     4.1115
2021.1932     -8.93     -0.85     3.0607     4.3661
2021.1959     -8.02     -1.72     3.2597     4.6397
2021.1986     -8.53     -2.70     3.1436     4.5352
2021.2014     -10.68     -1.01     3.3445     4.7571
2021.2041     -6.58     -3.89     3.3779     4.7887
2021.2068     -10.69     -4.07     3.3445     4.7580
2021.2096     -10.38     -4.00     3.1579     4.5550
2021.2123     -10.62     -5.08     3.1578     4.5535
2021.2151     -9.36     -3.72     2.9618     4.3870
2021.2178     -8.01     -0.61     3.0682     4.4316
2021.2205     -8.25     -1.98     3.3804     4.9525
2021.2233     -10.93     0.47     5.2335     8.4245
2021.2260     -9.85     -2.22     3.1569     4.5532
2021.2288     -9.78     -2.95     2.7463     3.8932
2021.2315     -9.41     -1.62     3.2388     4.7192
2021.2342     -8.33     -0.39     3.2364     4.6603
2021.2370     -9.26     -0.60     2.9904     4.3531
2021.2397     -7.86     -1.54     3.0796     4.4487
2021.2425     -8.98     -1.29     3.1926     4.5522
2021.2452     -10.09     -3.60     3.1636     4.6183
2021.2479     -10.35     -5.75     3.2046     4.5698
2021.2507     -9.15     -3.67     3.1980     4.6685
2021.2534     -11.09     -2.50     3.0682     4.4326
2021.2562     -11.32     -2.51     3.1175     4.5596
2021.2589     -9.21     -1.27     2.6409     3.8563
2021.2616     -10.04     -3.71     3.0975     4.4760
2021.2644     -9.48     -6.51     3.1381     4.4701
2021.2671     -10.42     -6.70     3.3300     4.6946
2021.2699     -10.85     -5.35     3.2625     4.5914
2021.2726     -11.20     -3.64     3.3457     4.7616
2021.2753     -10.04     -3.72     3.0641     4.3831
2021.2781     -8.09     -6.87     3.4431     4.9922
2021.2808     -8.91     -2.58     3.5160     5.0812
2021.2836     -9.89     -4.94     3.3792     4.9068
2021.2863     -9.76     -3.84     3.1847     4.4859
2021.2890     -9.21     -3.54     3.6407     5.2021
2021.2918     -10.82     -3.18     3.5162     5.0353
2021.2945     -11.28     -5.96     3.5221     5.1665
2021.2973     -8.54     -4.91     3.7775     5.4445
2021.3000     -8.83     -2.79     3.6981     5.2753
2021.3027     -5.56     -5.01     3.6703     5.2863
2021.3055     -10.16     -5.10     3.7494     5.4402
2021.3082     -6.85     -3.49     3.1854     4.4879
2021.3110     -8.91     -6.53     3.2838     4.7220
2021.3137     -8.76     -5.50     3.1572     4.5533
2021.3164     -9.85     -6.43     3.4372     4.9282
2021.3192     -8.17     -2.18     3.6599     5.2848
2021.3219     -10.65     -3.04     3.0602     4.3659
2021.3247     -7.83     -3.30     3.3527     4.8248
2021.3274     -8.82     -1.12     3.4435     4.9923
2021.3301     -6.51     -2.64     3.5717     5.1316
2021.3329     -10.74     -3.11     3.5632     5.0966
2021.3356     -9.80     -1.51     4.1567     5.9965
2021.3384     -11.50     -4.85     3.9645     5.7860
2021.3411     -9.93     -3.42     3.6355     5.3137
2021.3438     -8.44     -6.00     3.8691     5.6696
2021.3466     -10.37     -1.48     3.6759     5.3509
2021.3493     -9.46     -2.35     3.6256     5.1343
2021.3521     -9.12     -7.41     3.9353     5.5973
2021.3548     -9.48     -5.67     4.2262     6.0685
2021.3575     -9.86     -0.51     3.1909     4.5605
2021.3603     -10.66     0.92     3.1901     4.5585
2021.3630     -10.79     -1.02     3.6399     5.1564
2021.3658     -10.44     -2.73     3.5000     5.0112
2021.3685     -9.39     -1.41     3.6751     5.3074
2021.3712     -9.95     2.51     3.3168     4.8255
2021.3740     -11.27     0.18     3.3678     4.8893
2021.3767     -9.28     -2.23     3.6512     5.3770
2021.3795     -11.88     0.31     3.4519     5.0493
2021.3822     -11.15     1.00     3.7166     5.3033
2021.3849     -9.90     0.99     3.3961     4.9322
2021.3877     -12.22     0.57     3.1472     4.5503
2021.3904     -10.47     4.09     3.4567     5.0126
2021.3932     -10.05     -0.60     3.4223     4.8625
2021.3959     -10.77     0.07     3.3164     4.7685
2021.3986     -8.67     1.58     3.8793     5.5370
2021.4014     -11.82     -0.69     3.5491     5.0303
2021.4041     -10.18     -2.81     3.8772     5.5749
