#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2020.2801     -1.13     -4.49     3.3166     4.8254
2020.2828     -0.63     -1.23     3.2085     4.7706
2020.2855     0.12     -2.25     3.2516     4.7241
2020.2883     -0.94     -2.68     3.3599     4.8249
2020.2910     1.39     -2.86     3.3379     4.8562
2020.2937     -0.94     -4.08     3.3733     5.0040
2020.2964     -0.94     -2.11     3.1628     4.6170
2020.2992     -2.41     -1.82     3.2402     4.7639
2020.3019     -1.07     -3.20     3.5711     5.2689
2020.3046     -0.66     -2.24     3.3603     4.8245
2020.3074     1.03     -2.52     3.1785     4.6836
2020.3101     2.23     -3.23     3.3797     4.9086
2020.3128     0.98     -0.12     3.3298     4.9357
2020.3156     -0.39     -0.38     3.1434     4.5338
2020.3183     1.88     -5.45     3.1779     4.6389
2020.3210     1.07     -1.19     3.2836     4.7209
2020.3238     -1.72     1.81     3.2612     4.8429
2020.3265     0.18     1.31     3.2517     4.7743
2020.3292     -0.64     0.28     3.4596     5.0610
2020.3320     0.77     -0.98     3.7495     5.3912
2020.3347     0.15     0.85     3.3564     4.7618
2020.3374     -3.70     1.42     3.6763     5.3527
2020.3402     -1.37     -2.67     3.8691     5.6696
2020.3429     -2.40     -2.35     3.5773     5.1158
2020.3456     1.16     -3.62     3.7351     5.4291
2020.3484     -0.25     -0.95     3.7991     5.4695
2020.3511     -3.21     -1.74     3.5062     5.0683
2020.3538     0.24     -0.19     3.5693     5.3032
2020.3566     -0.68     -3.26     3.2996     4.7915
2020.3593     -0.57     -0.15     3.3126     4.8637
2020.3620     -1.45     -0.21     3.2720     4.8094
2020.3648     -1.54     -3.62     3.3178     4.8275
2020.3675     1.23     -2.36     3.7051     5.2869
2020.3702     0.71     -4.43     3.6951     5.3918
2020.3730     0.20     -3.72     3.3964     4.9323
2020.3757     -1.37     2.43     3.8240     5.5987
2020.3784     -1.43     1.17     3.5354     5.1628
2020.3811     -0.75     -4.43     3.6108     5.3131
2020.3839     -2.12     -5.25     3.3002     4.7917
2020.3866     1.47     -5.44     3.7103     5.3966
2020.3893     -1.96     -2.27     3.4526     5.0496
2020.3921     -0.16     -2.81     3.6839     5.4102
2020.3948     -3.19     -2.85     3.7105     5.3985
2020.3975     0.02     -1.01     3.7327     5.3709
2020.4003     -0.18     -3.30     3.4465     5.0022
2020.4030     -1.43     -3.86     3.5160     5.0808
2020.4057     -0.99     -2.96     3.3798     4.9079
2020.4085     -0.51     -0.78     3.8290     5.4961
2020.4112     -1.13     -6.26     4.0948     5.9122
2020.4139     -1.39     -1.12     3.4242     4.9092
2020.4167     -2.00     -3.26     3.8348     5.5207
2020.4194     1.77     -0.27     3.7771     5.4463
2020.4221     0.30     -2.22     3.9983     5.6813
2020.4249     -1.92     -2.88     3.9974     5.7282
2020.4276     -5.74     -7.16     4.0705     5.8253
2020.4303     0.09     -6.19     3.9081     5.6628
2020.4331     -0.78     -2.05     3.5159     5.0352
2020.4358     -3.45     -1.87     4.0781     5.8345
2020.4385     -4.31     -5.08     4.1379     5.9171
2020.4413     -0.03     -4.75     3.8974     5.6957
2020.4440     -1.62     -6.68     4.1727     6.0172
2020.4467     -0.74     -3.26     3.4374     4.9289
2020.4495     -1.25     -5.63     3.6292     5.1810
2020.4522     -1.64     -4.39     3.5392     5.0101
2020.4549     -0.45     -5.37     3.4376     4.9283
2020.4577     -0.42     -2.90     3.5505     5.1831
2020.4604     -3.09     -3.02     3.4334     4.9710
2020.4631     -1.00     -7.93     3.9564     5.7271
2020.4658     0.33     -6.18     3.8245     5.5989
2020.4686     0.86     -5.51     3.8234     5.5985
2020.4713     -2.91     -4.29     3.5075     5.0700
2020.4740     -0.80     -5.32     3.8032     5.5204
2020.4768     -1.45     -7.34     3.7404     5.4364
2020.4795     0.05     -4.61     3.9756     5.8094
2020.4822     2.03     -7.85     3.9396     5.6586
2020.4850     -3.83     -4.78     4.0023     5.7344
2020.4877     -2.18     -2.70     3.3598     4.8233
2020.4904     -2.91     -4.26     3.5755     5.1615
2020.4932     -1.72     -6.37     4.5857     6.5196
2020.4959     -0.68     -3.62     4.2546     6.1392
2020.4986     -3.03     -5.92     3.4405     4.9790
2020.5014     0.72     -5.95     3.8779     5.5787
2020.5041     -0.56     -2.79     3.8153     5.4946
2020.5068     -1.81     -4.74     3.5767     5.1163
2020.5096     -1.92     -5.57     3.5966     5.1998
2020.5123     -0.09     -1.41     3.8294     5.5564
2020.5150     0.84     -6.81     3.8301     5.5578
2020.5178     -0.71     -3.51     3.5764     5.1676
2020.5205     -3.70     -5.08     4.0543     5.9603
2020.5232     -3.19     -7.75     3.7058     5.2887
2020.5260     -1.13     -6.11     3.9082     5.7097
2020.5287     -2.68     -2.81     3.7693     5.4761
2020.5314     1.67     -7.45     3.6912     5.4187
2020.5342     0.03     -5.90     4.0448     5.8331
2020.5369     -2.46     -8.14     4.0683     5.8768
2020.5396     -3.46     -5.07     3.5357     5.1207
2020.5423     -2.79     -3.10     3.6756     5.3508
2020.5451     -1.48     -5.20     3.8028     5.5212
2020.5478     -2.60     -3.54     3.7968     5.4563
2020.5505     -2.04     -8.02     3.9363     5.7183
2020.5533     -2.40     -2.37     3.8348     5.5207
2020.5560     -0.74     -5.62     3.7337     5.4268
2020.5587     -0.65     -6.14     3.8572     5.4913
2020.5615     -4.16     -1.35     4.0173     5.7625
2020.5642     -1.18     -8.19     4.4924     6.4609
2020.5669     -2.39     -3.49     4.2256     6.0872
2020.5697     -2.64     0.79     4.0051     5.7466
2020.5724     -5.49     -1.12     4.1107     5.9362
2020.5751     -4.01     -1.14     3.8107     5.4742
2020.5779     -2.58     -3.00     3.7700     5.3701
2020.5806     -2.59     -2.12     3.5766     5.1156
2020.5833     -3.32     -5.08     4.2228     6.1280
2020.5861     -2.05     -4.01     4.4373     6.3699
2020.5888     -5.49     2.55     5.1214     7.1854
2020.5915     -5.44     -4.86     5.0057     7.1347
2020.5943     -4.72     -3.28     5.3501     7.7145
2020.5970     -5.84     -4.14     5.0728     7.2251
2020.5997     -3.54     -6.77     4.8295     6.8530
2020.6025     -3.95     -6.01     4.0529     5.7530
2020.6052     -3.97     -3.73     4.2781     6.0553
2020.6079     -5.66     -4.02     5.0199     7.2063
2020.6107     -5.25     -5.58     4.9484     7.1122
2020.6134     -2.53     -7.01     4.3099     6.2602
2020.6161     -2.36     0.73     4.9504     7.0586
2020.6189     -3.01     -1.86     3.6122     5.2659
2020.6216     -3.83     -2.91     4.0209     5.8143
2020.6243     -5.14     -3.87     3.7243     5.3684
2020.6270     -2.84     -3.69     3.8740     5.5126
2020.6298     -4.80     0.62     3.5086     5.0787
2020.6325     -3.90     -3.29     3.7758     5.5039
2020.6352     -2.46     -0.41     3.8164     5.5425
2020.6380     -5.03     1.21     3.6302     5.2894
2020.6407     -2.75     -3.06     3.8412     5.6711
2020.6434     -0.27     -3.88     4.5029     6.5638
2020.6462     -4.37     -0.43     3.9131     5.7291
2020.6489     -2.95     -1.72     4.1548     6.0728
2020.6516     -6.04     0.64     3.8813     5.6261
2020.6544     -4.21     1.16     4.4274     6.4170
2020.6571     -0.85     0.96     4.4416     6.4975
2020.6598     -2.77     -9.15     4.5365     6.5840
2020.6626     -4.27     -1.50     4.1568     5.9934
2020.6653     -2.13     -3.43     3.8224     5.5987
2020.6680     -4.67     -7.22     4.0878     6.0623
2020.6708     -1.22     -5.97     4.4130     6.4448
2020.6735     -2.81     -8.76     3.9902     5.8298
2020.6762     -0.78     -5.92     4.1010     5.9408
2020.6790     -0.21     -9.02     3.6482     5.4171
2020.6817     -2.64     -6.36     3.7528     5.4555
2020.6844     -5.86     -4.25     4.0319     5.8871
2020.6872     -2.91     -0.34     3.6591     5.2829
2020.6899     -3.92     -0.92     3.9666     5.7953
2020.6926     -2.39     0.33     3.9175     5.7782
2020.6954     -2.38     -3.33     3.8302     5.5585
2020.6981     -3.22     -3.49     3.6163     5.2850
2020.7008     -4.60     -0.05     3.4902     5.1025
2020.7036     -1.65     -1.76     3.5155     5.0795
2020.7063     -3.52     0.08     3.7690     5.4760
2020.7090     -3.03     -1.98     3.5931     5.2394
2020.7117     -0.50     -0.96     3.3800     4.9080
2020.7145     -3.09     -6.89     3.8356     5.6204
2020.7172     -3.30     -5.23     3.4405     4.9790
2020.7199     -3.32     -8.28     3.3921     4.9616
2020.7227     -2.33     -6.23     3.9403     5.6588
2020.7254     -1.62     -0.69     3.4435     4.9923
2020.7281     -4.34     -4.32     3.6962     5.4359
2020.7309     -2.15     -6.39     3.6750     5.3506
2020.7336     -2.45     -4.23     3.5783     5.2392
2020.7363     -2.05     -6.06     3.6321     5.3502
2020.7391     -5.64     -1.07     3.6138     5.3892
2020.7418     -2.68     -0.01     3.4156     5.0604
2020.7445     -3.17     -1.88     3.3852     4.9608
2020.7473     -2.27     -0.44     3.7016     5.4841
2020.7500     -1.85     1.03     3.7289     5.5741
2020.7527     -1.65     -1.41     3.6012     5.2513
2020.7555     -2.82     -0.75     3.6190     5.3311
2020.7582     -0.73     -0.61     3.5116     5.1915
2020.7609     -2.19     -1.47     3.8124     5.5951
2020.7637     0.42     -2.06     3.7723     5.5376
2020.7664     -1.59     -1.82     3.5083     5.2296
2020.7691     -0.43     0.06     3.1935     4.7055
2020.7719     -2.14     -1.02     3.2369     4.6612
2020.7746     -0.28     3.36     3.2714     4.8558
2020.7773     -1.57     1.50     3.1774     4.6764
2020.7801     -1.55     0.33     3.4376     4.9299
2020.7828     -0.95     -1.98     3.3760     4.8463
2020.7855     -2.17     -4.85     3.2835     4.7218
2020.7883     -1.04     -2.05     3.2225     4.5995
2020.7910     -0.38     -2.01     3.5932     5.1836
2020.7937     -2.82     -1.83     3.3694     5.0425
2020.7964     -1.05     -1.17     3.3009     4.7945
2020.7992     -2.68     -1.61     3.4563     5.0125
2020.8019     0.70     -2.98     3.4724     5.0784
2020.8046     -0.90     -4.90     3.4998     5.0122
2020.8074     -0.60     -2.55     3.5709     5.2706
2020.8101     -0.42     -2.44     3.1573     4.5548
2020.8128     -2.15     -4.86     3.5754     5.1615
2020.8156     -0.32     -4.92     3.2197     4.6380
2020.8183     -1.21     -4.10     3.1434     4.5338
2020.8210     -1.99     -1.61     3.1430     4.5327
2020.8238     -2.20     -2.20     3.4405     4.9801
2020.8265     -2.73     -4.26     3.4714     5.1305
2020.8292     -2.49     -5.14     3.3517     4.9163
2020.8320     -0.55     -7.14     3.1569     4.5532
2020.8347     0.18     -2.48     3.2195     4.6379
2020.8374     -0.59     -3.65     3.4882     5.1460
2020.8402     0.05     -2.42     3.1280     4.4679
2020.8429     -0.52     -2.43     3.1572     4.5524
2020.8456     -0.61     -0.80     3.0026     4.3455
2020.8484     0.08     -5.02     3.2841     4.7235
2020.8511     -1.51     -6.41     3.0954     4.5164
2020.8538     -1.85     -5.28     3.2095     4.6223
2020.8566     -0.81     -5.33     3.1418     4.4883
2020.8593     -1.68     -8.21     3.0030     4.3457
2020.8620     -1.25     -7.60     3.0606     4.3660
2020.8648     -1.88     -9.12     3.0225     4.4288
2020.8675     -1.84     -6.41     3.2360     4.7046
2020.8702     -1.67     -4.29     3.0180     4.3655
2020.8730     0.08     -6.39     2.9592     4.3450
2020.8757     -1.35     -4.82     3.1724     4.6193
2020.8784     -3.09     -2.73     3.2599     4.8074
2020.8811     -1.31     -4.34     3.5618     5.3024
2020.8839     -2.19     -4.68     3.3854     4.9609
2020.8866     -0.50     -4.09     3.0030     4.3465
2020.8893     -0.89     -4.54     3.0390     4.4969
2020.8921     -2.12     -3.71     3.4572     5.0145
2020.8948     0.63     -4.36     3.2041     4.6134
2020.8975     0.33     -3.05     3.0966     4.4718
2020.9003     -0.35     -2.76     3.1241     4.6660
2020.9030     0.39     -3.47     2.8625     4.1576
2020.9057     0.75     -3.81     2.9276     4.2432
2020.9085     1.59     -4.49     3.1420     4.4884
2020.9112     -1.43     -3.73     3.2192     4.6363
2020.9139     1.02     -3.35     2.9279     4.2442
2020.9167     -0.47     -0.48     3.2428     4.7654
2020.9194     1.20     -4.62     3.0030     4.3456
2020.9221     -0.16     -3.76     3.0853     4.5038
2020.9249     0.25     -3.94     3.1152     4.6010
2020.9276     1.21     -3.23     3.0530     4.5156
2020.9303     1.33     -2.97     2.9468     4.3260
2020.9331     2.18     -6.20     3.0196     4.4150
2020.9358     0.30     -3.76     2.9839     4.2631
2020.9385     1.13     -4.98     2.9257     4.2362
2020.9413     1.70     -1.07     3.0032     4.3457
2020.9440     1.47     -0.77     3.0393     4.3965
2020.9467     1.02     -2.16     3.0034     4.3458
2020.9495     -1.02     -2.72     2.8439     4.0758
2020.9522     -0.45     -5.25     2.9087     4.1638
2020.9549     0.18     -4.01     2.9280     4.2443
2020.9577     0.40     -3.71     2.9398     4.2626
2020.9604     1.11     -5.47     2.8434     4.0748
2020.9631     1.55     -5.16     3.0230     4.4290
2020.9658     1.18     -2.55     3.0033     4.3458
2020.9686     0.73     -2.27     2.8633     4.1592
2020.9713     1.71     -2.45     2.7681     3.9743
2020.9740     0.67     -4.91     2.9089     4.1630
2020.9768     2.68     -3.45     2.9089     4.1639
2020.9795     1.28     -4.47     2.9981     4.2818
2020.9822     1.18     -7.58     3.0444     4.2990
2020.9850     2.36     -4.04     2.9840     4.2632
2020.9877     0.90     -2.66     2.9837     4.2640
2020.9904     0.72     -3.05     3.0032     4.3457
2020.9932     0.14     -4.70     2.9398     4.2626
2020.9959     0.30     -3.97     3.0034     4.3471
2020.9986     0.41     -2.83     2.8710     4.2171
2021.0014     1.44     -2.87     2.6236     3.8390
2021.0041     1.11     -3.72     2.8626     4.1576
2021.0068     1.10     -0.05     2.8278     4.0068
2021.0096     0.01     -0.99     2.8280     4.0081
2021.0123     0.40     -3.63     2.8436     4.0761
2021.0151     0.87     -5.09     2.9091     4.1640
2021.0178     0.68     -4.32     2.9840     4.2641
2021.0205     1.57     -5.39     2.7799     3.9900
2021.0233     2.37     -3.45     2.8394     4.0125
2021.0260     1.26     -3.77     3.1437     4.5343
2021.0288     1.66     -3.65     2.3955     3.4239
2021.0315     1.78     -2.25     2.8931     4.0940
2021.0342     1.43     -3.36     2.8935     4.0953
2021.0370     2.27     -4.88     2.6871     3.8195
2021.0397     1.78     -3.10     2.8090     3.9260
2021.0425     0.77     -5.07     2.8095     3.9265
2021.0452     1.75     -3.29     3.1087     4.3838
2021.0479     1.90     -3.65     2.3617     3.2742
2021.0507     1.57     -2.84     2.7461     3.8408
2021.0534     2.18     -4.06     3.0454     4.3434
2021.0562     2.41     -4.36     2.7907     3.8990
2021.0589     1.89     -3.07     2.7525     3.9055
2021.0616     1.49     -4.30     2.5021     3.4623
2021.0644     2.55     -5.80     2.6321     3.7073
2021.0671     1.98     -2.42     2.8750     4.0153
2021.0699     0.55     -2.52     2.8930     4.0939
2021.0726     0.97     -3.29     2.8277     4.0076
2021.0753     1.05     -2.35     2.8279     4.0089
2021.0781     0.60     -5.99     2.5019     3.4631
2021.0808     0.03     -4.30     2.6877     3.8197
2021.0836     2.29     -3.74     2.9496     4.1156
2021.0863     1.33     -2.47     2.9838     4.2640
2021.0890     1.88     -2.99     2.7648     3.9240
2021.0918     0.67     -2.79     2.4692     3.5236
2021.0945     0.22     -4.19     2.5187     3.5360
2021.0973     2.06     -5.94     2.5693     3.6041
2021.1000     1.17     -4.87     2.7282     3.8778
2021.1027     2.49     -1.67     2.8934     4.0941
2021.1055     1.14     -3.09     2.7275     3.8761
2021.1082     1.77     -5.21     2.9011     4.0963
2021.1110     2.14     -3.89     2.9395     4.2611
2021.1137     1.78     -3.56     2.8435     4.0748
2021.1164     0.39     -0.93     3.1905     4.5415
2021.1192     1.61     -3.69     2.9831     4.2170
2021.1219     0.70     -4.52     2.5919     3.6336
2021.1247     1.74     -2.87     2.8090     3.9259
2021.1274     1.43     -3.23     2.9683     4.1957
2021.1301     1.00     -3.55     2.8361     4.0670
2021.1329     0.59     -4.77     3.0448     4.3005
2021.1356     1.07     -2.31     2.8199     3.9954
2021.1384     1.47     -3.59     3.0050     4.2484
2021.1411     1.71     -4.75     2.6727     3.8038
2021.1438     2.34     -3.22     2.5916     3.6336
2021.1466     2.44     -5.14     2.9683     4.1957
2021.1493     1.89     -4.90     2.9240     4.1952
2021.1521     0.34     -4.97     2.8629     4.1577
2021.1548     -0.11     -7.23     2.6458     3.7686
2021.1575     0.48     -3.93     2.8279     4.0076
2021.1603     1.32     -2.90     2.9831     4.2170
2021.1630     2.30     -3.09     2.9683     4.1970
2021.1658     0.62     -5.37     2.8932     4.0940
2021.1685     0.28     -2.29     2.9678     4.1955
2021.1712     1.42     -4.83     2.5366     3.6140
2021.1740     1.25     -5.52     2.9050     4.1116
2021.1767     1.59     -4.39     2.5187     3.5361
2021.1795     0.78     -3.78     2.3882     3.3624
2021.1822     0.09     -4.87     2.8111     3.9880
2021.1849     1.82     -3.00     2.5920     3.6337
2021.1877     0.10     -3.21     2.5889     3.6312
2021.1904     0.54     -3.18     2.9047     4.1115
2021.1932     0.28     -3.37     3.0607     4.3661
2021.1959     1.20     -4.25     3.2597     4.6397
2021.1986     0.69     -5.23     3.1436     4.5352
2021.2014     -1.45     -3.55     3.3445     4.7571
2021.2041     2.65     -6.43     3.3779     4.7887
2021.2068     -1.46     -6.62     3.3445     4.7580
2021.2096     -1.14     -6.55     3.1579     4.5550
2021.2123     -1.38     -7.64     3.1578     4.5535
2021.2151     -0.12     -6.28     2.9618     4.3870
2021.2178     1.23     -3.17     3.0682     4.4316
2021.2205     0.99     -4.55     3.3804     4.9525
2021.2233     -1.68     -2.10     5.2335     8.4245
2021.2260     -0.60     -4.79     3.1569     4.5532
2021.2288     -0.53     -5.52     2.7463     3.8932
2021.2315     -0.16     -4.20     3.2388     4.7192
2021.2342     0.93     -2.97     3.2364     4.6603
2021.2370     0.00     -3.19     2.9904     4.3531
2021.2397     1.40     -4.13     3.0796     4.4487
2021.2425     0.29     -3.88     3.1926     4.5522
2021.2452     -0.81     -6.20     3.1636     4.6183
2021.2479     -1.08     -8.35     3.2046     4.5698
2021.2507     0.12     -6.27     3.1980     4.6685
2021.2534     -1.81     -5.11     3.0682     4.4326
2021.2562     -2.03     -5.12     3.1175     4.5596
2021.2589     0.07     -3.88     2.6409     3.8563
2021.2616     -0.75     -6.33     3.0975     4.4760
2021.2644     -0.19     -9.13     3.1381     4.4701
2021.2671     -1.12     -9.33     3.3300     4.6946
2021.2699     -1.55     -7.98     3.2625     4.5914
2021.2726     -1.90     -6.27     3.3457     4.7616
2021.2753     -0.73     -6.35     3.0641     4.3831
2021.2781     1.22     -9.51     3.4431     4.9922
2021.2808     0.40     -5.22     3.5160     5.0812
2021.2836     -0.57     -7.58     3.3792     4.9068
2021.2863     -0.45     -6.49     3.1847     4.4859
2021.2890     0.11     -6.19     3.6407     5.2021
2021.2918     -1.50     -5.84     3.5162     5.0353
2021.2945     -1.96     -8.62     3.5221     5.1665
2021.2973     0.78     -7.57     3.7775     5.4445
2021.3000     0.50     -5.46     3.6981     5.2753
2021.3027     3.77     -7.68     3.6703     5.2863
2021.3055     -0.82     -7.77     3.7494     5.4402
2021.3082     2.49     -6.17     3.1854     4.4879
2021.3110     0.43     -9.21     3.2838     4.7220
2021.3137     0.59     -8.18     3.1572     4.5533
2021.3164     -0.50     -9.12     3.4372     4.9282
2021.3192     1.18     -4.87     3.6599     5.2848
2021.3219     -1.30     -5.74     3.0602     4.3659
2021.3247     1.53     -6.00     3.3527     4.8248
2021.3274     0.54     -3.82     3.4435     4.9923
2021.3301     2.85     -5.35     3.5717     5.1316
2021.3329     -1.37     -5.82     3.5632     5.0966
2021.3356     -0.43     -4.22     4.1567     5.9965
2021.3384     -2.13     -7.57     3.9645     5.7860
2021.3411     -0.56     -6.14     3.6355     5.3137
2021.3438     0.94     -8.72     3.8691     5.6696
2021.3466     -0.99     -4.21     3.6759     5.3509
2021.3493     -0.08     -5.08     3.6256     5.1343
2021.3521     0.27     -10.14     3.9353     5.5973
2021.3548     -0.09     -8.41     4.2262     6.0685
2021.3575     -0.47     -3.25     3.1909     4.5605
2021.3603     -1.26     -1.83     3.1901     4.5585
2021.3630     -1.39     -3.77     3.6399     5.1564
2021.3658     -1.03     -5.49     3.5000     5.0112
2021.3685     0.02     -4.16     3.6751     5.3074
2021.3712     -0.54     -0.25     3.3168     4.8255
2021.3740     -1.86     -2.59     3.3678     4.8893
2021.3767     0.13     -5.00     3.6512     5.3770
2021.3795     -2.47     -2.47     3.4519     5.0493
2021.3822     -1.73     -1.77     3.7166     5.3033
2021.3849     -0.48     -1.79     3.3961     4.9322
2021.3877     -2.79     -2.21     3.1472     4.5503
2021.3904     -1.04     1.30     3.4567     5.0126
2021.3932     -0.62     -3.39     3.4223     4.8625
2021.3959     -1.34     -2.73     3.3164     4.7685
2021.3986     0.77     -1.21     3.8793     5.5370
2021.4014     -2.38     -3.49     3.5491     5.0303
2021.4041     -0.73     -5.62     3.8772     5.5749
2021.4068     -0.20     -8.90     2.9588     4.1796
2021.4096     1.18     -4.46     4.0516     5.7531
2021.4123     -3.65     -1.18     3.9497     5.7253
2021.4151     -2.19     -5.63     3.4551     4.9530
2021.4178     1.58     -4.03     3.6154     5.2263
2021.4205     1.95     -2.99     3.3286     4.7445
2021.4233     -2.30     -0.58     3.9969     5.7281
2021.4260     -4.24     1.42     4.4404     6.3739
2021.4288     -1.42     -1.92     3.7994     5.4290
2021.4315     -2.13     -3.52     4.1885     6.0872
2021.4342     -1.50     -3.10     3.3943     4.9320
2021.4370     -1.46     -2.09     3.6497     5.2673
2021.4397     -1.90     -5.76     3.5190     5.0952
2021.4425     -3.05     -3.75     3.2058     4.7013
2021.4452     -1.01     -3.76     3.2456     4.6980
2021.4479     -1.70     -2.61     3.6751     5.3056
2021.4507     -1.26     -2.29     3.7540     5.4124
2021.4534     -0.92     -6.78     3.8254     5.4735
2021.4562     -2.58     -6.02     4.4916     6.4606
2021.4589     -2.47     -3.19     3.6601     5.3488
2021.4616     -3.16     -2.33     3.5352     5.1187
2021.4644     0.53     -7.27     3.7894     5.5621
2021.4671     -1.50     -4.47     3.1524     4.5953
2021.4699     -0.87     -4.63     3.0459     4.3477
2021.4726     -1.91     -3.73     3.6601     5.2426
2021.4753     -3.43     -5.57     3.1166     4.4428
2021.4781     -1.47     -5.08     3.7845     5.4778
2021.4808     -2.12     -7.97     3.8262     5.5734
2021.4836     -0.43     -3.47     3.8983     5.7875
2021.4863     -0.01     -5.89     3.7408     5.4377
2021.4890     -3.72     -9.61     4.2479     6.0758
2021.4918     -1.80     -3.97     3.6850     5.2058
2021.4945     -3.76     -2.20     3.7523     5.4536
2021.4973     -1.08     -2.38     3.4123     4.8556
2021.5000     -1.40     -3.83     3.3198     4.6599
2021.5027     -1.46     -6.49     3.4789     4.9296
2021.5055     -1.92     -2.26     3.2635     4.6402
2021.5082     -2.50     -6.15     3.6749     5.3055
2021.5110     -1.85     -3.27     3.3492     4.8095
2021.5137     -2.64     -2.69     4.1128     5.8920
2021.5164     -5.46     -1.04     3.7542     5.4125
2021.5192     -3.30     -5.56     3.7548     5.4127
2021.5219     -2.57     -6.53     3.7338     5.3264
2021.5247     -2.46     -8.47     4.5934     6.5815
2021.5274     -2.46     -6.23     4.4438     6.3822
2021.5301     4.17     -4.16     5.1166     7.0753
2021.5329     -6.62     5.25     4.8090     6.9267
2021.5356     -1.65     -4.84     4.7960     6.7069
2021.5384     -4.61     -0.57     3.5955     5.1418
2021.5411     -2.67     -2.87     4.4054     6.2233
2021.5438     -3.32     -3.49     3.8569     5.4918
2021.5466     -2.43     -3.73     4.2078     6.0121
2021.5493     -1.63     -0.12     4.9371     7.0002
2021.5521     -5.41     -7.85     5.2508     7.4436
2021.5548     -7.04     -2.10     4.5942     6.5818
2021.5575     -2.75     -8.55     5.2110     7.3056
2021.5603     -5.25     -6.56     4.3873     6.1503
2021.5630     -2.81     0.60     4.1947     5.9439
2021.5658     -4.44     -0.98     4.5726     6.5721
2021.5685     -1.99     -1.70     3.5006     4.9698
2021.5712     -3.48     -7.01     3.9055     5.5080
2021.5740     -4.44     -4.05     3.4951     4.9992
2021.5767     -3.82     -3.06     4.3856     6.1474
2021.5795     -5.55     -6.34     4.6136     6.6640
2021.5822     -2.78     -0.00     3.8427     5.4273
2021.5849     -3.65     -6.83     3.4870     5.0162
2021.5877     -0.50     -4.27     4.4903     6.3901
2021.5904     3.14     -6.55     4.4482     6.2884
2021.5932     -0.69     -11.64     4.7434     6.8375
2021.5959     -2.37     -9.43     4.5043     6.5185
2021.5986     -5.79     -0.37     3.7771     5.4463
2021.6014     -4.10     -3.73     4.0611     5.7648
2021.6041     -1.14     -4.34     4.1136     5.9518
2021.6068     -7.08     -2.23     4.6193     6.5310
2021.6096     -2.78     -6.44     3.6888     5.3901
2021.6123     -2.68     -3.02     3.7405     5.3530
2021.6151     -2.83     -0.41     3.7169     5.3033
2021.6178     -4.55     -4.84     3.6551     5.2205
2021.6205     -4.48     -2.77     3.6951     5.3345
2021.6233     -1.84     -4.54     3.8301     5.5577
2021.6260     -4.62     -7.18     3.5872     5.1197
2021.6288     -4.09     -3.45     3.8603     5.5553
2021.6315     -2.76     -8.71     3.8595     5.6188
2021.6342     -3.01     -4.15     3.5951     5.1399
2021.6370     -4.23     -4.76     4.3318     6.2450
2021.6397     -4.70     -5.29     4.2898     6.1729
2021.6425     -2.96     -9.59     4.1652     6.1676
2021.6452     -1.91     -4.32     3.9664     5.7952
2021.6479     -3.81     -1.59     3.9099     5.6653
2021.6507     -5.24     -0.83     3.8701     5.6729
2021.6534     -3.38     -4.05     4.0102     5.9152
2021.6562     -4.97     -2.62     3.6757     5.3508
2021.6589     -2.87     -4.75     3.6050     5.2768
2021.6616     -4.91     -5.85     4.4204     6.6135
2021.6644     -4.42     -5.38     3.8654     5.7091
2021.6671     -2.25     -6.55     3.8813     5.6471
2021.6699     -4.28     -7.12     4.0655     5.9682
2021.6726     -3.96     -1.73     4.4717     6.4329
2021.6753     -2.96     -2.81     3.9448     5.8136
2021.6781     -3.70     -4.61     4.2722     6.2531
2021.6808     -1.23     -3.74     3.9093     5.7113
2021.6836     -2.67     -1.28     3.5462     5.1661
2021.6863     -3.49     -5.97     4.0312     6.0020
2021.6890     -1.06     -8.91     4.3220     6.4247
2021.6918     -4.34     -4.42     4.1987     6.1564
2021.6945     -1.80     -3.43     3.8709     5.6742
2021.6973     -0.95     -5.53     3.6193     5.3301
2021.7000     -2.87     -5.54     3.6122     5.2659
2021.7027     -3.55     -4.67     4.3665     6.4994
2021.7055     -3.47     -2.35     4.1570     5.9500
2021.7082     -5.75     0.24     3.6947     5.3916
2021.7110     -3.61     -1.99     3.7540     5.4124
2021.7137     -4.12     0.96     3.7880     5.6542
2021.7164     -3.18     -5.02     3.9560     5.7275
2021.7192     -0.45     -5.05     4.1689     6.1317
2021.7219     -1.86     -4.06     4.1858     6.1349
2021.7247     -3.98     -3.03     4.1425     6.1338
2021.7274     -4.85     -3.67     4.6372     6.8433
2021.7301     -2.41     -1.00     4.3001     6.3914
2021.7329     -6.05     -4.05     4.5606     6.6390
2021.7356     -2.64     -3.80     4.4623     6.5644
2021.7384     -2.07     -2.13     3.9012     5.7095
2021.7411     -2.08     -1.82     4.0318     5.8793
2021.7438     -1.69     -2.77     4.3489     6.3562
2021.7466     -1.12     -0.26     3.9898     5.8297
2021.7493     -1.66     -3.68     3.9877     5.7693
2021.7521     -2.54     -0.66     4.3494     6.3584
2021.7548     -2.24     -3.37     4.3677     6.2770
2021.7575     -6.04     -0.95     4.1408     6.1773
2021.7603     -4.18     -2.48     3.9320     5.8096
2021.7630     -1.72     1.53     3.7550     5.4128
2021.7658     -3.76     -4.90     4.3674     6.3949
